expert_id,scenario_id,poss_green,poss_yellow,poss_amber,poss_red,max_possibility,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-11,1.0,0.967873,0.139972,0.003025,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c6321cf282c0b75bcc1020c1d165c89703d2bf5015fb9961e8db74e763890c4e
EXP-01,ESC-12,0.083115,0.732082,1.0,0.211836,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0553491494b0394dc7f8935f504bd8dba2d15b12518f1038803240b0c7e016f8
EXP-01,ESC-13,0.35693,1.0,0.499688,0.044533,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,463a9e4459805805e36f30f3c9769bddfc0f2f61e70b739119e1d885781741ea
EXP-01,ESC-14,0.097646,0.787298,1.0,0.200096,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2de0aa66715c8503de1dc9b3b2b689da7dda09cac1adf9bd2f8f10f2a3fc46c8
EXP-01,ESC-15,0.04987,0.56434,1.0,0.277472,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,97aef0cc765b7abf1c4a94ce242f770fb2628bb14e6f0fdbeb6a03fbfa6074c5
EXP-01,ESC-16,0.106384,0.815752,1.0,0.195976,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a579ebc2dd8dad92a3c324aef6ba57b24475387b7e3b5118c5b333c76de3dcc9
EXP-01,ESC-17,0.001984,0.09028,0.718431,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f7e635205ae37fa3246aa76b4628893c56d7ccaa9c138200dae4acb1c9be13c2
EXP-01,ESC-18,0.03253,0.470681,1.0,0.311961,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a546b4f07ce2d7d7d521d2fb4ebd5aff317c45b7ee21c69e92efc1db3440d58
EXP-01,ESC-19,0.000516,0.03669,0.457436,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,becd541489309c4681323c87af2a361af97cafb7fcedeea9fcadbf654d0ee150
EXP-01,ESC-20,0.024735,0.400375,1.0,0.385406,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3c1ab4f043864ee8ae642a19cbaae2db7cccb5531dba8cc0fea6840352b0cbf4
EXP-01,ESC-21,0.000127,0.015142,0.301295,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,96a90051c42629c6919c8c3430b2167394fe8fa37902cecc21fadb32ba6598e6
EXP-01,ESC-22,0.000975,0.057599,0.580798,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3647d166b086be95337bf5f9156fa5270e7c68ee4f7bc43871870fe05624633c
EXP-01,ESC-23,0.00019,0.022012,0.382864,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,03eb6a38f6a109a9aeff608376781d9deba055028624911d2a00ce87601f437d
EXP-01,ESC-24,0.037324,0.448245,1.0,0.414419,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0c36b4da6fbdc6e7ea662ec7eaffbe640738c75a261e91dcbbe9548f76725a30
EXP-02,ESC-01,1.0,0.190792,0.005777,2.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2462a59e295cc69d6b2393a7b92586083bd01e6a2002ff979d5f8263aac13b03
EXP-02,ESC-02,1.0,0.222346,0.009301,7.3e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,28c046f2fc2e4fb76ef2b7c6e2f05f962e8ce98a1e0030ac8d9e3dd4dbbd5a89
EXP-02,ESC-03,1.0,0.286975,0.013688,0.000109,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bef9d7207ba628332b8daaeaf0b928948bb29951611e558ded7b3e19ab39e17d
EXP-02,ESC-04,1.0,0.831654,0.109711,0.002296,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e9edc824d1a237ae61a8eb34a989a7fcc23d0a0ab0bfeca2476d2dd19ec3192
EXP-02,ESC-05,1.0,0.619935,0.070601,0.001477,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d91502ad50b8ee800bc468a018b93e3da7ab56e7ed6c60109961373042626255
EXP-02,ESC-06,1.0,0.280651,0.01399,0.000124,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a3da0fd456524037b84aee000948f07c44e9fa23ead5789539a5fbc06db62955
EXP-02,ESC-07,0.298397,1.0,0.602645,0.06531,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,60ddc48954c472c4a2fa94789ac8d42bb8ebd55697e80ecc8312412eddd66e7a
EXP-02,ESC-08,1.0,0.522363,0.046026,0.000684,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,68941fecc70c25573b8174d59d35fd2159726203ad8b22d97bd5cab5fd8165e6
EXP-02,ESC-09,1.0,0.785976,0.098223,0.001952,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2efb1875322ef2e35a90848a75c779d3fdaaee0021dbbe55a064e0454be1e6ed
EXP-02,ESC-10,0.811235,1.0,0.21998,0.008636,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2815d090726c3503cb5a4ecc195e7d7707814a2a9d340135f663679f2e581b59
EXP-02,ESC-11,1.0,0.587791,0.050395,0.00063,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2fec4f77642b1fa1d8e42a0dd564deef19c8138aaab183d1b2026b491d57cfe4
EXP-02,ESC-12,0.112133,0.859853,1.0,0.176384,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8e56eddf3b4e45c55b17bdea6bcb75c9a92630c6c6f4c5199fe1be55894ec3f7
EXP-02,ESC-13,0.046701,0.515787,1.0,0.340344,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e3e57500cf9d61349ebec2f8bc6d8749dbb944299f8a4b10d848e2b609bf93bd
EXP-02,ESC-14,0.048198,0.559115,1.0,0.275757,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3550d66ba5111ace9e29d02dbe6816ed04cafbd6c3f063fecdccec4f0bbc85af
EXP-02,ESC-15,0.112476,0.856815,1.0,0.178813,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c57f7b02bc4a9ded65828897ae5ba8afb8a99d0a53daf24b8ab95929e30b82b7
EXP-02,ESC-16,0.229634,1.0,0.681831,0.072789,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f24a3bb3ef9f383a59bb4ed6a6458f287b3ed32c1cedd7f06dcfc7941c70e432
EXP-02,ESC-17,0.000131,0.015002,0.295319,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c86037f68a605c649cdc72dbdbcac12e3c8efe11aa6d33b6701200cf356f177e
EXP-02,ESC-18,0.000755,0.057915,0.635912,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aaba5c04639993c015bc03f657e5e872b0089a0cd18cc64ccd88939af316e870
EXP-02,ESC-19,0.010692,0.248994,1.0,0.692591,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,efd61488bce4731340b31d0be5eb92247df597f4d8d12598119721dfa24d0b5c
EXP-02,ESC-20,0.011545,0.276628,1.0,0.545394,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9bda1df3ecc02dfc28958af83723a7891471f1db9e53812f0e9e4d7d9604c5ce
EXP-02,ESC-21,0.000305,0.027689,0.411292,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1285ea8b51f94d97e6f9e8683d54c7013c152a325157f6341218a38f31487ed8
EXP-02,ESC-22,0.000265,0.024624,0.383147,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8ed36da14e8b63d0636bf3c32fdaec0f32e53fcaba2b1473145a59783ff9407a
EXP-02,ESC-23,8.7e-05,0.013393,0.302222,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,abf94418b096b9b9cd6f4435f2dd476c5b960ce3a3ae412e7ccabeb23d408b0f
EXP-02,ESC-24,2.8e-05,0.005074,0.166435,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c350ebba8696bb86ca9c7402c870b071eed02e36aae52f7084dff32f7a73493f
EXP-03,ESC-01,1.0,0.230269,0.008244,4.6e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3ad1cf462f2478d9cd32ef9fed161ef114cec3cb4aa0dd1dba8a27edb0688fc3
EXP-03,ESC-02,1.0,0.219721,0.008964,6.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1588a12d3cfd70d88b8fe680d16800fff4f03add00a515f648587a95fa8a0dfa
EXP-03,ESC-03,1.0,0.788481,0.101437,0.002129,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f1f6eb09936d1e03fd654ab46cbfd224243d30e5407123789c25b7ff28db5737
EXP-03,ESC-04,1.0,0.92263,0.132275,0.002947,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,55d0d6ffa35363c101cafcea10ee86100e4b204f18c15509c77edbc3af0d9eb7
EXP-03,ESC-05,1.0,0.768989,0.107103,0.002702,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2af5f0f35541a715405644ac288ec27f645c2ec571974bdd97ee8d09eef5103f
EXP-03,ESC-06,0.179713,1.0,0.973064,0.165579,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,033649de4bfa5db98cea528eb651be6c0d3dc5f95f61ee248f1c3b13a2c7013b
EXP-03,ESC-07,1.0,0.531209,0.049985,0.000833,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,653bc9f5353815bfb0bcc68bcc7bcb29f00510007c1cb7913675c486f5c9d872
EXP-03,ESC-08,0.714349,1.0,0.231955,0.008915,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,789bc55fdce6ffa6ed51359278a7f9ca98941d58ba7aac68184500a29fb2c86c
EXP-03,ESC-09,0.287621,1.0,0.541602,0.045694,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5fdc39908e1824c7368b6f9e8284736169d6c75e375544d5fd6814a8f677e891
EXP-03,ESC-10,0.371656,1.0,0.472828,0.039287,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bbd77e1c266fff42b5cf4a3d234d43fd02b41ea70f86d855d934ff44dc57a780
EXP-03,ESC-11,0.394776,1.0,0.360526,0.0185,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1692d063f237d86fa22ed16e7fbcde7cf5691ca7a56b7168af5a33127e1373af
EXP-03,ESC-12,0.480115,1.0,0.308809,0.014139,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,539832be229b7399a858eb2273a0728e931eb12d957822f6804a23841f4d2a70
EXP-03,ESC-13,0.006133,0.188423,1.0,0.916782,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,89baf506049dd715d6cf4aaf81cdd24f124ad3ec56396760245dff716747d982
EXP-03,ESC-14,0.022456,0.385842,1.0,0.390934,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,30278588423857971dcb2dcd3b5883d1e65d10388c08faebab294123ac0baac1
EXP-03,ESC-15,0.01094,0.270195,1.0,0.554582,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bc3615fa37b30fda06d9490c8c55be84874ba84f7d515b97df76e4d22aa0762f
EXP-03,ESC-16,0.140289,0.956657,1.0,0.160234,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f170e18468fac7cb26fd068d7ed3986d265584c4f1d1b2c93e720318d0448159
EXP-03,ESC-17,0.014353,0.291324,1.0,0.580509,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,87951437db5e7d5f0164ab628241fdfc35bcf23c3547b90ab99d28c670544b99
EXP-03,ESC-18,0.003103,0.149091,1.0,0.936484,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,83f7bfe55f31e9c2d72f681d32b9123675fb3f2da666ceae9cae47f6d2231b55
EXP-03,ESC-19,0.026704,0.396844,1.0,0.42729,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,37c5cd6940d75e145e7be73cd1617cb25f3db797e28f2b8d8c839af58fc245c2
EXP-03,ESC-20,0.006136,0.203998,1.0,0.72281,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18057ffcbdf9d5e97dd1b77b6e3bb6c85384d071fabee1273c8ca8dfb51c3307
EXP-03,ESC-21,0.001904,0.09567,0.771875,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b0b1857fac26ff6277d0062aa7c343b97bf033e3d27bcf372fec46894d8aae99
EXP-03,ESC-22,0.00757,0.214373,1.0,0.768441,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d337d2647cdfc39fdd27b46e79379395607c338359378515f2bb86f323508ad
EXP-03,ESC-23,0.000252,0.027871,0.441309,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dfae51c2afd3110ea800242ccd16c02a53a953090933a75407293b63762cb221
EXP-03,ESC-24,0.004833,0.158329,0.936428,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8c5a8965367745a529c5669e144ac6139064240523e7217d645fc839a6e86d9
EXP-04,ESC-01,1.0,0.183801,0.005144,2.2e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c39b07aba8a7a8843ced5c2d043b53dcad044cd73c0d295ac0baa3fd2557c210
EXP-04,ESC-02,1.0,0.289521,0.015357,0.000149,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,924d50419712cff75338e663fd46716765cd97e5ff4eb690cb78193bd1156cbe
EXP-04,ESC-03,1.0,0.373691,0.022361,0.000214,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d7eafb4635f88129c8e18705c288c18dd82859d1b6c6599103d99d27d049189d
EXP-04,ESC-04,1.0,0.478941,0.034905,0.000387,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2ff8d512278e4752748f9abb7989f20c3c9e7b02f40fd2a0deaf9921f6a1f56c
EXP-04,ESC-05,1.0,0.230305,0.00947,7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e0cacfbe60a5237143588f77a8710129582b6a5513a5412186bdc69ccd527cbd
EXP-04,ESC-06,0.346482,1.0,0.496795,0.042483,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d1b7b29258a41a88fb4d9d83d598187acfde9c49deb845bd742c374d3310d2a6
EXP-04,ESC-07,0.053763,0.555139,1.0,0.314254,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,69b15ae7bfa8cfd6d60a9d74249dd8455d4031c08e513355c60c656d20d5585f
EXP-04,ESC-08,1.0,0.700446,0.079837,0.001481,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1b8f1fd08b2979cb590d2eca44ccb1a27e5445f9360e5338a55ca7efa6335456
EXP-04,ESC-09,0.462651,1.0,0.329763,0.01659,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a394d6c03af0be9574e65b9eee92ea4af22b0c868be9ddeb9b69290f499ec1f
EXP-04,ESC-10,1.0,0.677192,0.07934,0.001608,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,217d4e3777d5cf0999ed0a5c073e6804c41ef26253d0f8498a1a2a04d6406ca3
EXP-04,ESC-11,0.433371,1.0,0.320306,0.014241,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6f2c5f8e3463f228fa884ecc718ca097cc126ca97529970a03f78ce09d696ae
EXP-04,ESC-12,0.114913,0.890595,1.0,0.162677,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d5129b861ea2e56ca7c31753fc306e4a1c24bcf1524f6df884572a4be610c560
EXP-04,ESC-13,0.192621,1.0,0.882284,0.132291,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ad6855f73424611c6bea528f65efb5285776dafb78af2c4c7148487acba5e77
EXP-04,ESC-14,0.024671,0.408954,1.0,0.360708,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4b59a6dda85766246dfa05937e993e72f67d61d609164a9a9b9ab85515d25e2e
EXP-04,ESC-15,0.019154,0.361588,1.0,0.405149,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2a7480ebd0b6a59a17498a8fd2353f4bec9ddf1ef122096213f3b567ada2d595
EXP-04,ESC-16,0.122316,0.902957,1.0,0.166143,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ec08f3d2e8b900bdc24f168ebd2fa146df80fd360007a37b94ba50a3db07a677
EXP-04,ESC-17,0.000426,0.034039,0.452516,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53061a65775bcd5cbcdd613203351300e7461ea5a2ec8022ea73f507e5270e9a
EXP-04,ESC-18,0.048216,0.595321,1.0,0.228527,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ada4ef04c760d69b7da208157c30d78d849dfd71a851a66d3a5fae3dd780f037
EXP-04,ESC-19,0.000755,0.049723,0.546162,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b59b36db7385083bef70105a1c7ccb72c3f3fdc97a9792f6a367d9e029e32e95
EXP-04,ESC-20,0.007771,0.23226,1.0,0.620207,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d219c33db0d8108135dbdcc44049c1328d45611a661a0dd819312adc27d9b2b1
EXP-04,ESC-21,0.000365,0.03241,0.453653,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff9b17b2ebd14689ed1fca45b0fa54249ecb555b766529d24da55ea6ba6263c6
EXP-04,ESC-22,0.001761,0.090148,0.746574,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,337c9fd128f1843d8a62d40b8cfcd3e3a662d07008cb99d79d365ed893214ec0
