source_id,scenario_id,mass_green,mass_amber,mass_red,mass_theta,mass_sum,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-11,0.493556,0.24426,0.0,0.262184,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6762c3050d8e2ea63451d9e9aacdb670f5f77c4eac9ecd7258ea08800d2d0c86
EXP-01,ESC-12,0.162234,0.433101,0.126499,0.278166,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6360044c308b6a423b1b216ce5fe51e145a1d934cd10ad7b16dd36c1fd6331fe
EXP-01,ESC-13,0.290971,0.372727,0.0,0.336302,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,22080aafaf2730403ff58f547f9f155a775d1d16adcb98a02692d4d156d08e1c
EXP-01,ESC-14,0.170904,0.429094,0.115159,0.284843,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0423c603824280541c872f0e7769008b0e958f3ca9d734908bb29c6aee4b2071
EXP-01,ESC-15,0.123298,0.430629,0.163788,0.282285,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e24006610e26bf7c12ef93d0aeac67242cee37313d159d92be68bc0d225c802b
EXP-01,ESC-16,0.174291,0.425363,0.109285,0.291061,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,980565cca2e730d97c2316a614aec6857c8da6f307332ba29330950a2ec81751
EXP-01,ESC-17,0.0,0.296436,0.375186,0.328378,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d507cd4c554bbf3807484665eb0fdf45723c37a229e3683222ba24fb9216795
EXP-01,ESC-18,0.104503,0.447235,0.193654,0.254609,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,427fef7cb913b4cc5151a91606e36d46401ab9711c8d7ec7e21796e05011ebfd
EXP-01,ESC-19,0.0,0.230721,0.439903,0.329376,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1285d21fcf029985d06cc6ea6294ecae2ebc38840b737fb93ab4b6910641f929
EXP-01,ESC-20,0.075165,0.434383,0.214424,0.276029,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,34c907454b1a31ccaece0fbc6cc4259d13e10cd6099fd2d3a8e912d393682e6d
EXP-01,ESC-21,0.0,0.180608,0.510564,0.308828,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c38a3a70482185823ab465190bb1c7992c318aa751d3d4260af8effc58539f2f
EXP-01,ESC-22,0.0,0.270706,0.41079,0.318504,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,79048816bfd08d4a3afe596b9b71b90c51e1e7c2ccab775719290d288c89658c
EXP-01,ESC-23,0.0,0.237337,0.498329,0.264333,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa2ce8792a7dce7b4457245dc5eac99446faa404f2e30d3639fbbb298ff2bb35
EXP-01,ESC-24,0.070389,0.38839,0.188537,0.352684,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7695349c85ee6e0ca70688075362edc9703ce3b0b4d425fedfe55cbdb89c170b
EXP-02,ESC-01,0.711993,0.0,0.0,0.288007,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47c15c88daf21d0d2239e28b0adb614173db3d234a372744a6f347c00e82f2a0
EXP-02,ESC-02,0.642245,0.0,0.0,0.357755,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ddde60e9460c5dff4ca77dff01af74f02a1d94a05006bd29cb6f8241192b0e35
EXP-02,ESC-03,0.639583,0.053082,0.0,0.307335,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2e618ab89a6c9cdee11114bd5802dd0d3da7af9e9e526377cba2e45e01b56185
EXP-02,ESC-04,0.4986,0.213641,0.0,0.287759,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7cea8204615a779bafaa2be8c29dd2d38ddce4afcc89e6b98617502da50cde7e
EXP-02,ESC-05,0.500772,0.151004,0.0,0.348223,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b089a52d0c16508bbe5793dcc47d69d782c7c1cda294a99d21860d5b05876644
EXP-02,ESC-06,0.624269,0.0411,0.0,0.334631,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef06f4aae6b00e2fbf7dd5e2a8760da933fedaa4c16ade1157f2656508b2dc8a
EXP-02,ESC-07,0.262948,0.396219,0.001198,0.339635,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8b15dd066d6033726df7abdf5c8a88619754f51fca4daa356c7ea2389cb5f06a
EXP-02,ESC-08,0.548768,0.137769,0.0,0.313463,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c04a7c583c265070dca1899866eb7f58a685a9a43e76f518bbce60cd8c34ffe0
EXP-02,ESC-09,0.506127,0.205112,0.0,0.288761,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5150ebe2d7dadcb21d85d2838e5e0b03a424eba16a57eacdfa5d7d87f02f6aeb
EXP-02,ESC-10,0.409346,0.254121,0.0,0.336533,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f65c45c063bb0106370b7ba51756a6e1d2ef97b162d44a4906fbaaa1e09d6af7
EXP-02,ESC-11,0.573194,0.17509,0.0,0.251716,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53521ee19e207b4ba42a8d4a2443ef095113d653329c476321e79bb338006037
EXP-02,ESC-12,0.188314,0.438827,0.104237,0.268622,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a4ab2f790ca9d1ba5e0e0625ebda6b9537ac00dfbfb0c5fbd0511624929bfcac
EXP-02,ESC-13,0.09704,0.40209,0.171021,0.329849,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e6e3ecfb2fb7efa996b1da9946a00e55232ae656f579120421f15601a4d3a819
EXP-02,ESC-14,0.123777,0.434594,0.165952,0.275676,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ac0eeaa610fb64ba65a19373500c03b02e964a74f4859f7d0b45b82c5b9d2dd7
EXP-02,ESC-15,0.186561,0.436216,0.104249,0.272974,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f2fc485a7c9a14e75bbd3f00a5d2aeead664eb298a5008bdb2bd782e31c15921
EXP-02,ESC-16,0.261948,0.430656,0.025156,0.28224,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b279b55dc4043a777a030c2056f9e0b45fa2f0b3a94d27cc94c510ce6b4ebff
EXP-02,ESC-17,0.0,0.171416,0.507056,0.321528,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,136940093fb21889a805f364a2b92946598f57300aa02ba51dbd65518e026951
EXP-02,ESC-18,0.0,0.321542,0.434766,0.243692,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,41c97113f20cca9446cc19cc52008a37ab925cedac34cc7ba024f11785b38a06
EXP-02,ESC-19,0.0,0.400268,0.277155,0.322577,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c4a8df80f6b9b4af398ac7218c913a65cc13da1e84b2a0f54c718d1a536e3b75
EXP-02,ESC-20,0.023992,0.440182,0.269463,0.266363,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b0c3b8c57033e9370d8d54752575ccc42dfd46406ecc77ea2c3bc7dceb584dca
EXP-02,ESC-21,0.0,0.229569,0.469463,0.300967,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aff99399eb3c06db7539276ad0a22716d66bea763953880929a7fe0a772c7c71
EXP-02,ESC-22,0.0,0.214231,0.474619,0.31115,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,039303cdc7e729bf92ba964ac5f672ba1bdb3a5bb3ec457a405fdfe32068a802
EXP-02,ESC-23,0.0,0.207968,0.538041,0.253991,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53df2a50767dfc3e6bd8ca7ac19106aeb8ca5d84f1f2b7339360306f0b4a01f7
EXP-02,ESC-24,0.0,0.075974,0.577001,0.347025,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,36e65d5bdcd872ae2e0d4458afc2b9117e581b6ff456a77fafff3e34cbdad794
EXP-03,ESC-01,0.690726,0.029997,0.0,0.279276,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ffb7695a64fbd572dedf5a9847b9c4486be9f0c8537a9efe81834d87a40dccb7
EXP-03,ESC-02,0.647508,0.0,0.0,0.352492,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3895d7cb231328035aa6d8662cd4d3fc65bc23ed6e15b2bc062f572b0651adb6
EXP-03,ESC-03,0.498425,0.201951,0.0,0.299624,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b4930a8dee2224ee70c44b02d20b5c9987611cd680ae70a7c9ad6d4e1419838
EXP-03,ESC-04,0.489347,0.231639,0.0,0.279015,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8ae8fbd83fc422f000545246289a34b23a652c6f3e845d8f9a0527af98ce0149
EXP-03,ESC-05,0.473485,0.183994,0.0,0.342521,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,783c741bdf16278bf269d29ab0025856214b4d1db69a8527cf728393bec1bca7
EXP-03,ESC-06,0.197063,0.40303,0.071624,0.328283,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,642aa91acdc089fd404bcd98b73456f4321d14a5f93188056646ad65d5453a77
EXP-03,ESC-07,0.532884,0.133588,0.0,0.333528,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,68f9b4fcd6f0a7aedfd42fb0acded3faa4138a44a74de0303e19b5d828e803e5
EXP-03,ESC-08,0.411035,0.282898,0.0,0.306067,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38c1c85deef70efc4366b3da4bc213c75cb9b59b317614e737cd9bf0882bef2a
EXP-03,ESC-09,0.296019,0.42391,0.0,0.280071,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,497cc0f4531ac4245f08a914df272432351b19853325f1d982d186ffc1540df0
EXP-03,ESC-10,0.300731,0.368992,0.0,0.330278,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53072224e943be093733e9f7c5786561ad0e3328b57265e966e96095d9213f1c
EXP-03,ESC-11,0.367175,0.391878,0.0,0.240947,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6fdf66f2e0b819c71ac2bc9116b4a8458a36407d7160106be8f00013ad3ae51
EXP-03,ESC-12,0.384189,0.356988,0.0,0.258822,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fbbfd02398e8cf1ee6693ed639664bf352933a1e2862505944128f412b8e6a95
EXP-03,ESC-13,0.0,0.359381,0.317349,0.32327,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fdf371fec1ce814f733fa7849978c6f97d27505272c8dd2103451f53819fca84
EXP-03,ESC-14,0.072419,0.440237,0.221072,0.266271,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6deb8a5e0e1c3861594f5eee0b391d8840ca5f46753780b58e76fa5d0aa8acf9
EXP-03,ESC-15,0.021339,0.441949,0.273294,0.263418,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,403f2a2c6181ba78f2b7be7a99b63c729b3dc78441192c36f26cf64d165deceb
EXP-03,ESC-16,0.202517,0.436083,0.088205,0.273196,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2d378a679ee8345b8ff67aa37184cd58dc55d39b84dba21c4e0cb91ac5d71613
EXP-03,ESC-17,0.018684,0.411278,0.255501,0.314537,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dea5878805628afd194da064353154a1fb03ffe2461f69e26e9db5054b4995db
EXP-03,ESC-18,0.0,0.402963,0.364587,0.23245,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1bdf67391ea0e93f705cb57015571ab134d7d16a318279e29fb7733b1a5a0203
EXP-03,ESC-19,0.063091,0.410617,0.210654,0.315638,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,636f964a5fe2159004e0121d5cb600893f514443dbd11bb5f0b2a9958b360bba
EXP-03,ESC-20,0.0,0.42836,0.315204,0.256436,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4ed646557f87057c1809fa9659fd20c996ccfed183682637d9998f24bfb79251
EXP-03,ESC-21,0.0,0.324837,0.382237,0.292926,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05ff3a99714c823c1df76049fc64d8f34fedbf43f57f230b33fcd2f4f9365cdd
EXP-03,ESC-22,0.0,0.395026,0.301339,0.303635,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17030a6e6976bf5b49a261c01e5082357fa8d76259048f9fcb0ea66e086bba0e
EXP-03,ESC-23,0.0,0.268396,0.48825,0.243355,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a9c6209ec0537cc4253d20d2c9f9a29caa20e14150302327e044d5a06f5fb595
EXP-03,ESC-24,0.0,0.328122,0.330611,0.341267,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9477425b4694c6bf5a3011240d21085c3262fe44b2f1a1fcf00df513f81005ff
EXP-04,ESC-01,0.729671,0.0,0.0,0.270329,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8aefcc88ad3627281d0696ac808601e45604f2810c5fe295a278a64a39e5aa33
EXP-04,ESC-02,0.611329,0.04153,0.0,0.347142,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,40511465d7ed9a544eada30633a91c86e35eff313e58c4452f896a1abf6367d2
EXP-04,ESC-03,0.611942,0.096318,0.0,0.29174,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,06c1a8a31d0f01dec272df61f4fadeea61414da1b3b8de5b5a8a53fd5b40e1b9
EXP-04,ESC-04,0.590621,0.139326,0.0,0.270053,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6fe8b35cf8acfb52405ce64975ab7191eba76be2759b0161f99b897f096f276
EXP-04,ESC-05,0.651399,0.011883,0.0,0.336718,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,087307c4ac05db60c6885c43e9dea19866c7e787e601cb602cb0de47e3ba747b
EXP-04,ESC-06,0.296096,0.38209,0.0,0.321814,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e94807e1b6d7018ae8952cb462f8d05b1b06b7f6b874b2b483877a951d9728c
EXP-04,ESC-07,0.108373,0.403616,0.160705,0.327306,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b1121fb61c0a64945e11c2faa444571a5db9b038eed7ab2e04c82f1168e8ebe
EXP-04,ESC-08,0.516321,0.18517,0.0,0.298509,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d96b81a23fe3b5d42c0db37183ff9679430db145b96d62b41a2c692f3542b29a
EXP-04,ESC-09,0.370807,0.358027,0.0,0.271166,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f18612d45c64d3e4e4675d10ae43d1c1eef73c95d408a3cbfe19066c052e842e
EXP-04,ESC-10,0.504246,0.171851,0.0,0.323903,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17b5a84e36871a819970d2cbd810abd4d869104904e6eac6ae447f7d16d9907f
EXP-04,ESC-11,0.387923,0.382214,0.0,0.229863,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,376fda91d97d7495859d81ce65b59bcad253362bb22d88add8d33c04bf65d1d1
EXP-04,ESC-12,0.199086,0.450746,0.101411,0.248757,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a015692b5e9f3029d5da9f3c47d65f3e67a06b39ec5e06e624c8435d7b89a261
EXP-04,ESC-13,0.214601,0.410064,0.058776,0.316559,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e1504a9e78a8290a59103baeb88319817e1606a035e792b2642f4dd78cb270a1
EXP-04,ESC-14,0.083481,0.446029,0.213872,0.256618,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6d64f4a62464c3934f6bbfe23a745c104eeefbd4b375e5e085b46e93469fc7ff
EXP-04,ESC-15,0.066351,0.447835,0.232206,0.253608,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,64375bc50897172d55217cbff86207ec5485bb682abe4fef3b33b13cb3ba469f
EXP-04,ESC-16,0.196769,0.441648,0.097663,0.263921,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b33d76dfc8ff4fc73cde21323ebdefb28e8fd1d2346ee6524ea1e610368f0817
EXP-04,ESC-17,0.0,0.240186,0.452413,0.307401,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,28ae38345bd3593135835fa95014c434fe38476cb4450856170ada613913b99c
EXP-04,ESC-18,0.148032,0.467478,0.16362,0.220869,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fdd57c5c5955522a16dca869c988621c33824aa53de99d581e099f61cac9ccc2
EXP-04,ESC-19,0.0,0.266829,0.424615,0.308556,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8297cb8c8ea1e91fca203fefaf7711881c58a2478ff9883874f88b46089a5513
EXP-04,ESC-20,0.003734,0.452258,0.297771,0.246237,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f4ef168555e9fc29b928dcd65f0188c45c81b8efc6e20dd2566413ada7f9a8c
EXP-04,ESC-21,0.0,0.251891,0.463413,0.284697,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0802cc9f70abbe4437c5f62ffb8aab08d4916bddbc93192fc45fd080926b3ed5
EXP-04,ESC-22,0.0,0.318468,0.385577,0.295955,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef95d1c11282ab136767444e4ece89cd4bb1bdfedcd3126c97595169c5ae820f
