project_id,claim_id,event_sequence,stage,event_day,event_type,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,PRJ-HWY-CLM-06,3,NEGOTIATION,266,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,39a175ae8d75aa8fe809062cf59427cf3897e415b7d73e616495d7c78afb787c
PRJ-HWY,PRJ-HWY-CLM-06,4,MEDIATION,284,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4562c375ff865a775b54945302aac88f204e612967a4cce4ce532bb79231994e
PRJ-HWY,PRJ-HWY-CLM-06,5,ADJUDICATION,302,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a3ca6f33dc2e65152180d1e874f09d56bae20b52183c5f948526041c43b7232
PRJ-HSP,PRJ-HSP-CLM-01,1,NOTICE,85,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2687412b5b1c48423d01f9eaf0456d8c090ff23e11773bdcf0efc3cd22c14f45
PRJ-HSP,PRJ-HSP-CLM-02,1,NOTICE,120,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7cce38824dae0303d26e2684a5e2d9b9ac46334acabb3a3e1d7bdc992af095b8
PRJ-HSP,PRJ-HSP-CLM-02,2,CLAIM_SUBMITTED,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19c264a3f669b6cfdb2f4abb99f4f23c3a57c76c5cf91acfd2582d66f9d3fcca
PRJ-HSP,PRJ-HSP-CLM-03,1,NOTICE,154,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c05718d57d3cb83b882d63c419559db970f18c665597ca4c2d6b97b2737d2ccd
PRJ-HSP,PRJ-HSP-CLM-03,2,CLAIM_SUBMITTED,172,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6df0176947f808d67b31793c309e919e44c824e6d8c20f80abc8f66e914c8358
PRJ-HSP,PRJ-HSP-CLM-03,3,NEGOTIATION,190,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c3c884077f56bd9a41df5cd439c69afbf37b2667a9cf411042c7210d92887d82
PRJ-HSP,PRJ-HSP-CLM-04,1,NOTICE,188,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ced4d316b766604086532eb856f0c0ecd9d9c8b3e6c0476536b0271188dfcab0
PRJ-HSP,PRJ-HSP-CLM-04,2,CLAIM_SUBMITTED,206,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0712dd034db38a83cb8d881536b4593fddb627750a77bc8c8e80d35223292b4
PRJ-HSP,PRJ-HSP-CLM-04,3,NEGOTIATION,224,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d7dacde11a6b9e3ba19f9ab717d0683f204d00eed28e2f3befb8eb08b5b7b565
PRJ-HSP,PRJ-HSP-CLM-04,4,MEDIATION,242,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1638f8b58e194c8fa7bcaec005d9efc3dd325a2cc4273e24a3848afd30d15e79
PRJ-HSP,PRJ-HSP-CLM-05,1,NOTICE,222,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6ef48dd65eff642f602adb7f35840e312375bb89d7b58a59d33923e1f9ba718
PRJ-HSP,PRJ-HSP-CLM-05,2,CLAIM_SUBMITTED,240,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3572fa09ada66bb995228b33c1ae74b890adad719dc26ec32cbcd0e9db76f44d
PRJ-HSP,PRJ-HSP-CLM-05,3,NEGOTIATION,258,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c99ee1fdf8be64c4817e9f4e79d621e2fbc38ad91657d26f2b333d13b1ff65da
PRJ-HSP,PRJ-HSP-CLM-05,4,MEDIATION,276,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c90bd311cfc4518b7cdc1c68be9af9adc5dc3b2f812b04b8753e623d659f8418
PRJ-HSP,PRJ-HSP-CLM-05,5,ADJUDICATION,294,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ad0cb349831866da8aa05e0cf31e069c6c27798535d4be2a6a94efe71f6d180d
PRJ-HSP,PRJ-HSP-CLM-06,1,NOTICE,257,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f764289fba7c52e1b2441683135e23c0ee4a742c2811bf99b25bb3d010a83d03
PRJ-HSP,PRJ-HSP-CLM-06,2,CLAIM_SUBMITTED,275,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,286739534d1f543c5af9a5f9e829e37a27cec40fdf85fe632b23281380c79890
PRJ-HSP,PRJ-HSP-CLM-06,3,NEGOTIATION,293,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7e45f9d4b21f03331ad7c0e6be182bfbb16af95b71cf5a074c735bc68ac71898
PRJ-HSP,PRJ-HSP-CLM-06,4,MEDIATION,311,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c414359a634a8b39bae1574a6f2954161d4d3c949608ff5e1fba2d1b4983099f
PRJ-HSP,PRJ-HSP-CLM-06,5,ADJUDICATION,329,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58ccb9b18ffbc8f68b7a9df718412f604049505e53dc78450b5c671fe30cae56
PRJ-WTR,PRJ-WTR-CLM-01,1,NOTICE,65,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,513d7c6c6a3513f6e24bcf14d264ea2375f647303a430a3f61b0ca0e388f3128
PRJ-WTR,PRJ-WTR-CLM-02,1,NOTICE,91,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba6e4f99140868d0cefac1c40046f8ac18b3f39b6ec6a45318377ee62434a36e
PRJ-WTR,PRJ-WTR-CLM-03,1,NOTICE,117,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,430c1bd7d73c6e6e96f0aa78fd1eecb1350481fc5457966712789a2a41b3bc2f
PRJ-WTR,PRJ-WTR-CLM-03,2,CLAIM_SUBMITTED,135,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17366b4b6199829dbd70c7b3411dac4e104d27eb9e7b2bb0c059eebacf456c43
PRJ-WTR,PRJ-WTR-CLM-04,1,NOTICE,143,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,efd6869129683114509632d53316c7c4374f719325d3e4b2d240245ce347c1b3
PRJ-WTR,PRJ-WTR-CLM-04,2,CLAIM_SUBMITTED,161,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,50fe89012fc46eedb6703df245df05ff3cb2fea74e5e759fb494c234127c20f6
PRJ-WTR,PRJ-WTR-CLM-04,3,NEGOTIATION,179,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e1a593dc8fc0db4d05256c208b4b6b8939e938ff4ff123d55d2af7bd30635f71
PRJ-WTR,PRJ-WTR-CLM-05,1,NOTICE,169,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d711ea1d9201e2ab83c562c60da97d4b6766564cba134d21719ca79e256cbab3
PRJ-WTR,PRJ-WTR-CLM-05,2,CLAIM_SUBMITTED,187,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47d46c8c72c6e82640c8dc5e273b62826b731274943f7832775a1e35a37a1e1a
PRJ-WTR,PRJ-WTR-CLM-05,3,NEGOTIATION,205,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,84b9c7b943947fd6e8db49e09771776a9fb165d0cfb0eb13e3757fcb2ada1d20
PRJ-WTR,PRJ-WTR-CLM-05,4,MEDIATION,223,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f0187b0bb7d86c7e9e7a7d37ebe50d8de4b0d941056ee1251197c873f5858c4
PRJ-WTR,PRJ-WTR-CLM-06,1,NOTICE,195,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c0e9b388ad4b214f5956954e09f0127b377f203e67799d216e4fef8b600705a4
PRJ-WTR,PRJ-WTR-CLM-06,2,CLAIM_SUBMITTED,213,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52e16f416739bc6a67304a7aecc3a596bdad51d23a0a568a196b728fd9affae3
PRJ-WTR,PRJ-WTR-CLM-06,3,NEGOTIATION,231,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,36db1a2eefb6fbef1fc5003528c5d63ed2c0a194006c0befda0cc2c5650b1508
PRJ-WTR,PRJ-WTR-CLM-06,4,MEDIATION,249,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4cc2adb765f02e260743931f1aea00b524ceb7f9b252b9714e77dfff850c520e
PRJ-WTR,PRJ-WTR-CLM-06,5,ADJUDICATION,267,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8df64c4f28fa3acabfd748b79b7c928038d5e5e30b235a6a925c038daee0d9e
PRJ-RAL,PRJ-RAL-CLM-01,1,NOTICE,78,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5595d5431514aea917da4d9f2715ea3a3e1949544a9f8855c41ab876ffc38bad
PRJ-RAL,PRJ-RAL-CLM-02,1,NOTICE,109,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d4d5bef009feb56aae0c7462071c235887b1120c4a7bf56dd7bf7c1eda4ccdab
PRJ-RAL,PRJ-RAL-CLM-02,2,CLAIM_SUBMITTED,127,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18d1ab7d67de566ec70f125130244881289c1e34f70e39bc7216bf3eb0a0af82
PRJ-RAL,PRJ-RAL-CLM-03,1,NOTICE,141,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,01c97c90367f8bf3ad6984e4ac951a437a4c499f56d176595486aa90a7a3f1f6
PRJ-RAL,PRJ-RAL-CLM-03,2,CLAIM_SUBMITTED,159,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1535f4f388f6ed1070dac8081caaa87f1c48e453923a70955557cadcdf9d4808
PRJ-RAL,PRJ-RAL-CLM-03,3,NEGOTIATION,177,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d5a2991ba2ae57d3e7e13793bf950268ea36cd72b5ae5dc1f3c3d797fcb30e40
PRJ-RAL,PRJ-RAL-CLM-04,1,NOTICE,172,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,92e672e08154320c936b19ef7f2bb20128cd3bc70b7fe7d30bb71f5a278e8409
PRJ-RAL,PRJ-RAL-CLM-04,2,CLAIM_SUBMITTED,190,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,81df8190fb73e560c74ba533e9b8dad57185d4f3b5e3e978dcc007ede0c73c64
PRJ-RAL,PRJ-RAL-CLM-04,3,NEGOTIATION,208,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6c6c6978dd14a03c638368c3edac4c5d5616e3cbbf3964c763dbcd8b1cc5cf6a
PRJ-RAL,PRJ-RAL-CLM-04,4,MEDIATION,226,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,28a1acd4908a05653040dc64bbaadd58cbd305b2df9cbe0933d0fbb3478f5aab
PRJ-RAL,PRJ-RAL-CLM-05,1,NOTICE,204,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aec2b619eb6e2364bb98d34dcc01e1e5e6c96c0d6152eff770172327c20aa04d
PRJ-RAL,PRJ-RAL-CLM-05,2,CLAIM_SUBMITTED,222,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a58a09b0ff5f593a7b6b2064fa07a80185effc1be6c3b11062f2ec5c511b8e21
PRJ-RAL,PRJ-RAL-CLM-05,3,NEGOTIATION,240,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0c3a6d474c2943130fcd269b5364197ec8e7512bdd283bc36c3a6d00837d5a52
PRJ-RAL,PRJ-RAL-CLM-05,4,MEDIATION,258,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c6bd69487f1997d1d84862270a7126bef78fad647379b8cf7ce7a4181c9c06b4
