project_id,period_id,location_id,location_sequence,work_type_id,crew_id,quantity,unit,planned_production_rate_locations_per_day,actual_production_rate_locations_per_day,planned_start_day,actual_start_day,minimum_separation_days,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P02,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.182297,23.555556,23.645566,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff1a73d1753fd41068979919c434ed0bac7b3cb118540ffa09c0339b12ce4b7d
PRJ-HWY,P02,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.182297,29.111111,29.131132,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ddf897aaeb011fb07885d76d58984b72c6d058e705965f513ac83d5bfe9cb09
PRJ-HWY,P02,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.182297,34.666667,34.616698,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a356b7380eb105b68188578a5d6663d3e55e4f141ff2a75e8a0ef40b42840d86
PRJ-HWY,P02,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.182297,40.222222,40.102264,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,275f6d6ad64632d2635aaadc470869f5a125a5494956e8af59baccc21cd7c4b1
PRJ-HWY,P02,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.182297,45.777778,45.58783,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf41496495b9583dd27ff586c94bbd68e2f2bd7aeee4beccebefbb8621814b71
PRJ-HWY,P02,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.160764,38.0,38.16,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f6d7309b8307ad6959df62094e3d88478d7ce51caa637bb6a005910a8e3c170
PRJ-HWY,P02,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.160764,44.25,44.380295,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,957fd0cf1d5238ee24acd7aa182b4ebc02cfc980780f5cc076084a3eedceced5
PRJ-HWY,P02,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.160764,50.5,50.60059,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93e9658f05976fe4968ecb661c043eb1b9a15fc3d8a63d880c49a05f7c1e961a
PRJ-HWY,P02,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.160764,56.75,56.820886,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ea9471701346cede04f142d382c54b38d6c9dd133cb4f8cab36cad092e5e4660
PRJ-HWY,P02,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.160764,63.0,63.041181,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e6ccf00e97481ba0399841bc9e2a2bc6d65f5c4f5e9398722df9619513d3d876
PRJ-HWY,P02,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.160764,69.25,69.261476,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5be59d8c3a0a3bfb5e1ca0ff33d8be1de3a3b3edbed420646ba54b439e457180
PRJ-HWY,P02,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192646,62.0,62.16,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0e0383abb6e848c0a6140526deef2a3808f5e520363b7101cdaef7ec96dfaceb
PRJ-HWY,P02,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192646,67.0,67.35087,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,54a6456b0a453810033053b2217a67e1681e867f3c4322d9c171341a6383c186
PRJ-HWY,P02,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192646,72.0,72.54174,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2df5d24e2ab56dcbbf59d0b34e621e2d49d374c12ca4cc052fe231123f5965f
PRJ-HWY,P02,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192646,77.0,77.73261,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,101a5b86db3e5fa4ccafbd633eeb4d1a3d0a24f08d230f7f0f06011300739998
PRJ-HWY,P02,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192646,82.0,82.92348,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b41d131743c2cd85ed1e49c29f4493396eb6dd7ad0fda6b80726ab49795d3ca6
PRJ-HWY,P02,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192646,87.0,88.11435,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1368ae871196fa9754e937414a79e9231e942a0e35d4d29ee1883da926b3c70e
PRJ-HWY,P03,L01,1,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.239972,0.0,0.24,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b96bd3d7d8a9ef6768d34948f0e919ff9a2b4f080d06ba78ed4ed1f43d528de
PRJ-HWY,P03,L02,2,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.239972,4.545455,4.407151,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,016ccd1e926ef7f0b1951d47e4d59b8a02fe48f55850d319eebdd1420c6e4112
PRJ-HWY,P03,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.239972,9.090909,8.574302,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9167e70486e6c173673872f7a0a08358ac4f7656b78d9afd0f09ba6be5a665db
PRJ-HWY,P03,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.239972,13.636364,12.741453,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,322b0842705c7f1249a40b586b4f260db8d9cb068410b6d4037e38ddf11ff02e
PRJ-HWY,P03,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.239972,18.181818,16.908604,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c666b33b01986058eb29d2fbdb90f04805478263fefb60cd864c2fd51ca86fe8
PRJ-HWY,P03,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.239972,22.727273,21.075755,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,be46e8d668e99fd9db9fda8a478fc83947b3f8c70220a3c2b68c3427a89da2b4
PRJ-HWY,P03,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.181905,18.0,18.24,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,554600b138ab675290e75cada75e337ed847da7b1b3a6b922150903cae78c99e
PRJ-HWY,P03,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.181905,23.555556,23.737367,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,34fbd425851bc947851dd0588df241700d8164bede00ab72ed2eaa52ad75844b
PRJ-HWY,P03,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.181905,29.111111,29.234733,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,25402cf86826ef8367b4c91a054e5e7d9a98a5a79c958532d0da2aff0a98e098
PRJ-HWY,P03,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.181905,34.666667,34.7321,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a838545baa03af4844e94fef2d862ff329fc9e3bb365c1051bd21de937dc4543
PRJ-HWY,P03,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.181905,40.222222,40.229466,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1175aaf35ce740f71baf9bf56130c398cfb940ab0ea5c073ad1815f45f50546e
PRJ-HWY,P03,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.181905,45.777778,45.726833,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6d032c9cdcad4bd668998b9c433cc07c2ffd2a3983c7aa1875b6bab8cc20b8af
PRJ-HWY,P03,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.171288,38.0,38.24,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aaf5dd660b0e1df180221928950d6d5f56ccce7b6cf2c7ec77c2c3a6f4b0da6f
PRJ-HWY,P03,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.171288,44.25,44.078107,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,762409a7905094d2a12b6592e176e4e76a5063714908c8491c480e94be5d18cb
PRJ-HWY,P03,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.171288,50.5,49.916213,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,20931ad170dc5aa2fad20b4f4ff6741f74bf6c10e5a6dfdf99f5885b9a0e3b87
PRJ-HWY,P03,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.171288,56.75,55.75432,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9886364e96eb7dec834ea03dbc095d60d8a3809932a4f2afb62f6fe1866c2a3c
PRJ-HWY,P03,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.171288,63.0,61.592427,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7967d72da8b7a9c2e141602bad3eb2e7d2bed0bdd50e5194544d16977c1e603f
PRJ-HWY,P03,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.171288,69.25,67.430533,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,67cfc28a53908f6f1ca000552e5a2aa0622d50f9ffa389c879a849302c7b9639
PRJ-HWY,P03,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.174183,62.0,62.24,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45f9a9ce29c603967954507a0e294da944f8ba34342b90766b17e7a74c5f7ce8
PRJ-HWY,P03,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.174183,67.0,67.981079,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc56a4333f53207a9cbbabeaa1814b7945aecc73126e3a199dad4e46b398f301
PRJ-HWY,P03,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.174183,72.0,73.722158,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c178cd7d2e409db249857da8f8bfbd38244e2f3acb1f8f9500d588eca481540
PRJ-HWY,P03,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.174183,77.0,79.463237,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,59dd5c7d1f4996d84792086307192e17569620a8854849a94e1540f8860e90cc
PRJ-HWY,P03,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.174183,82.0,85.204316,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,800e813b0f9de7e0d740da2228c1aa19242a88256ec3f7b58b081e25b3a3a94d
PRJ-HWY,P03,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.174183,87.0,90.945394,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dab1dd66b4d8763ea132d5caf60c328e6967a71a90b2cf5bcda98109c84fc68c
PRJ-HWY,P04,L01,1,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,0.0,0.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e8249ee6a448f97245b7c5ccc54b3daed790a643faf1a1a31d611cb3f6e90885
PRJ-HWY,P04,L02,2,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,4.545455,4.711842,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a8477afa87e405044d1767e4360cb25c10bd15f6df9a9e9a984456d3cda0e850
PRJ-HWY,P04,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,9.090909,9.103685,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,99ae52982436bfb3a022f31a1b68a015f400331c40c62cc561b265caa50af4bf
PRJ-HWY,P04,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,13.636364,13.495527,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c970ae687ac35f4a96101fa58ffd69c2d154ad03a0137252478c96cd8914ed2
