project_id,queue_id,entity_id,arrival_time_day,service_start_day,service_end_day,service_duration_days,wait_time_days,server_id,queue_discipline,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-RFI-REVIEW,PRJ-AIR-RFI-037,106.43321,106.43321,110.614527,4.181317,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,02c4eb28a9c60f258a146e3565c1d9fc98e4385132bc33818d56f993943a4d94
PRJ-AIR,PRJ-AIR-RFI-REVIEW,PRJ-AIR-RFI-038,107.110594,110.614527,112.883283,2.268756,3.503933,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0666af382641d597e0300c8bb41d5db349021942414442a2af94bf870369b6b5
PRJ-AIR,PRJ-AIR-RFI-REVIEW,PRJ-AIR-RFI-039,110.502239,111.080757,112.8609,1.780143,0.578518,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2d0c362ec1c4b858556b6bc89d1b6fb2f354068ee9d2aea6d97090ea9a19c792
PRJ-AIR,PRJ-AIR-RFI-REVIEW,PRJ-AIR-RFI-040,111.076701,112.8609,115.302325,2.441425,1.784199,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ddb3011812af6466a94ef1730fe7742ad671dff153366337663443f31e7baa38
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-001,2.309735,2.309735,4.846465,2.53673,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e9c5de6ea3c1c3df9bcff4f21bd604c6652e4c19789c34535af2636d907ceee6
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-002,2.76272,2.76272,6.477111,3.714391,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,22de9c9e584f096fd0bc15e3c88124895b194c249670c11c140c148372635e28
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-003,3.412983,4.846465,8.551986,3.705521,1.433482,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d0fcf95c0ff31cc32bf656f87b75fd9697b63630806ae6b65eda1d7728f72d4a
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-004,6.471956,6.477111,8.344587,1.867476,0.005155,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3af54077fb17ae1a31111858715b80007717ebd861850064b9d2330f8b876380
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-005,6.550068,8.344587,11.730718,3.386131,1.794518,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,13caa74f36c33f018b5c334982ceaa65c9eab0f8cd794f6f481a2e7111772499
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-006,6.766958,8.551986,10.941542,2.389557,1.785027,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b2cd376465de82d8d486db39e3f0cea8c02e3d9fd7a4b976bc9309b93c0d5e95
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-007,12.938615,12.938615,14.787659,1.849044,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf13c6c8c268b42e3642800785aafafd954da806bf3cce468e59081a1c443027
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-008,13.704558,13.704558,16.015288,2.310731,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dccef69f46e46be294e100978e2f008393d8047bc8c7d7fb9c137d3e1af18631
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-009,15.499393,15.499393,18.203931,2.704538,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,577de6040a161fd5b6fa847c0d5ad7a75466729e3677e3989816f3fe1f3d6eda
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-010,18.434994,18.434994,19.738531,1.303537,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2528b5e06cb7672aff58ec6a385d2f5a44ae98a3d5fcc40b310bd063ab06233b
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-011,21.154613,21.154613,23.706945,2.552333,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,188d18cfcb17ca7975de260477ef6271d8aae4982d79da3ec49943f31399a1eb
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-012,23.335053,23.335053,24.793106,1.458053,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b256bf89dfc39ae62a40db6a0f3a8f630f34647191120b0b7ce736baa5e8f7d5
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-013,25.557392,25.557392,31.732562,6.175169,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ab96b511e4abe37489d523c492a1fda39cfe70dad76bc815e8778b31557b5dd5
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-014,26.154996,26.154996,28.047014,1.892018,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b757b499ce090dc0d4b894d150bf43c88c8ddb28f8669a034162be9eb3d0033
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-015,26.61251,28.047014,29.791274,1.744261,1.434504,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6164f7197a739c28ff4dcb532aa4b15605d66900c7c3949896b6feef6e37a9c9
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-016,27.647583,29.791274,30.956298,1.165024,2.143691,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5aad56eef62a05d8d65379213f64f238e81daebce507628f319be97092ad4142
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-017,30.314417,30.956298,33.214707,2.258409,0.641881,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f3f9c91071d14a41cfba2e663e186efa4a8152768a3eb46360d9a76a82c43282
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-018,33.414518,33.414518,35.915432,2.500914,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e187a157505e0aee50ea19405d147acc5208ee12f06fa4087e241f131064549a
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-019,34.273084,34.273084,36.577282,2.304199,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,63452c5e5989a0c3eba5a4ee462c5205d4eb74c842ee04ee25f71e07f11ac973
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-020,40.069311,40.069311,44.371608,4.302297,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d79d04249d641fa996511084de932014213bca64da9059abf97e6bf49a19db33
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-021,40.25415,40.25415,42.655413,2.401264,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3b41ffaa9cca1284d0ec4e857d5737418a885e662301a991942d5520a533be5
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-022,43.361903,43.361903,47.034175,3.672272,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f844754509e3c3ff659c976a71a03f6dddaeb6a6ab60d2416fe198b90c32f50a
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-023,49.590113,49.590113,53.16852,3.578407,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,638f29555158e9327a84f59fd79361b442883021ba81e7bcf770fb3803970df0
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-024,49.833196,49.833196,53.443742,3.610546,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,540bbc54de99c1e196068d05170ed41ea844f834c3017f716045f3e291d3d2b8
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-025,57.593267,57.593267,61.504601,3.911334,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,366c2a8f7a34dddf0c362a93921d0c28d2a3851da4297bc09aef836c62d97c50
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-026,63.039387,63.039387,64.874798,1.835411,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58da5d2086c753e96a11eaaf9c8d25b31822e93198715d73a5dc4cdb31d35931
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-027,66.267533,66.267533,67.684405,1.416872,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c6d996fc67f736ba6f4ca499706ae59a56ef47632a07bf5378dd0ec45194bd35
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-028,67.501173,67.501173,68.778228,1.277055,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d19723bbccf7a82d4d36cf1ee93d77adea7889450032fdc67513dc7e7e8069c
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-029,68.702852,68.702852,70.444612,1.741761,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,08d7410afcb2ca949abe5cc75459476da013b386a4a275bfc9fec08ba4a900a0
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-030,71.909509,71.909509,76.321839,4.41233,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b1fbad883e8911a6c10cc7711f0cbb12787f71a8726a8d4f42397637254debec
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-031,75.523203,75.523203,78.152759,2.629556,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5369ce313da3b06b921d587413819be69e5d34afe11279af0480f9613fa6edf1
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-032,75.695987,76.321839,78.660197,2.338358,0.625852,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82091369e67f9e16d7363614871f8f5df912021d21624c74858ea9ce38c410c7
