decision_problem_id,action_id,scenario_id,loss_value,regret_value,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-01,DP-01-A4,DP-01-S0,3.628,0.66901,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1a6960f8b35231d4384c28da2e5aeee97ec3fe46def88aa37b699aa87760f39b
DP-01,DP-01-A4,DP-01-S1,5.917346,0.893615,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3bce1f210ee901e560b7bcd6f96c9edb8c5c46dac9351cc672b1baa56f6e52dc
DP-01,DP-01-A4,DP-01-S2,6.615875,1.597015,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,594ef02d3ae973a40b8906f35ffebdb595611da1ac9ad506aa706c08af9b54ed
DP-01,DP-01-A4,DP-01-S3,4.54124,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fbd6da7fc4b4ada973155a3a7c8f768a35918a73dda753cf10c26e4940687e1a
DP-01,DP-01-A4,DP-01-S4,8.578368,0.489563,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f82beea81ca151e99bac43599c2dac497815fbe06f4bb6335ce1b10498b2733b
DP-01,DP-01-A5,DP-01-S0,3.009,0.05001,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c924eaa8053aeb53b9d5c4aea221ab3ed639204f113dab524a6365f0ff65c6ec
DP-01,DP-01-A5,DP-01-S1,5.718168,0.694437,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1d2a521f52556cf8f91b1cf82b4331094541cfb5f46117351354c4c0654624d6
DP-01,DP-01-A5,DP-01-S2,6.719164,1.700304,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d9aeb0492363bffc33bd68b7d8591b0dfc2652a78a78e6a95350ccbca1197c92
DP-01,DP-01-A5,DP-01-S3,5.380123,0.838883,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7df80d27e7f566d3ddf3e6156dcdab5b870ef57a8ba0c48ff46f5891d202b8cb
DP-01,DP-01-A5,DP-01-S4,8.557894,0.469089,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0019645ef14a4e36612b9f9ff4aa0ea42ead4732110265562290fc26fb43ebaf
DP-02,DP-02-A0,DP-02-S0,2.92,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dbe0ebba1c1c08598ba3223610b4cd0864fc5f27930fe256d2912ae12520a4d0
DP-02,DP-02-A0,DP-02-S1,6.297666,1.090992,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,990bfe40b43d8eef77a63252fa30ae5a4eaaafe7d06e2e32102bf94a93c25cd1
DP-02,DP-02-A0,DP-02-S2,7.380309,2.214749,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,41781db80072ad3b33ecf51b07a5826d4d3e270d0a18f1c0ba5f4345713a0b14
DP-02,DP-02-A0,DP-02-S3,5.668941,0.954258,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,96474f81e21bd4478f97695967ad3e1f76ceea166fc91bd3281720ae4825fc5e
DP-02,DP-02-A0,DP-02-S4,9.723778,0.930146,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3db089f55782fe33acf3f5336a0249dfaa9fc60459aa1f1978e4309eac65099b
DP-02,DP-02-A1,DP-02-S0,4.47,1.55,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,151d34c4b24484be887eb7130786f560add90fb35937f5de23d7e2ed4b974bca
DP-02,DP-02-A1,DP-02-S1,5.66588,0.459206,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3127dcafd27a0c9adbb2f5d62aeddf3fbb3c40c49873dfec2e79b09a3f58c945
DP-02,DP-02-A1,DP-02-S2,6.708051,1.542491,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,59d97a85a789ca074f5a255e0a573014bc1ee1c189406438e6ee989a60cf66fd
DP-02,DP-02-A1,DP-02-S3,5.442552,0.727868,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d27a6bdf9c165ad0c3f0fe442960e996e8a1252b36329ddeb1cd91223c0f5898
DP-02,DP-02-A1,DP-02-S4,9.56593,0.772299,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7a68a4724c334ab2fc277c944317b5415c722eaa217ec4afac91b653b8f845f
DP-02,DP-02-A2,DP-02-S0,4.846,1.926,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b63faa946918510a3e1724700a51aed30eabdc08a46e2dd4d69bc9cb0ef7714e
DP-02,DP-02-A2,DP-02-S1,6.892496,1.685822,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9df1c2c76cc763e4855b9376e53c2d84a4ae0a48ab6840df7bfce2862a3d9a93
DP-02,DP-02-A2,DP-02-S2,8.04851,2.88295,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,50abbf1dfb350063b2cf3dd739c71466741b1093006d2a145a35443afce3b625
DP-02,DP-02-A2,DP-02-S3,6.293741,1.579058,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,49b1da65f97e3eeed69be6e1cea503c40fee0fe7416b78ce18c8bcbb5b6c42be
DP-02,DP-02-A2,DP-02-S4,10.381516,1.587884,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44d84cccb09867dcd5da8d8a26c5ddd94956ad7c51c9975e4d35f767df15a14b
DP-02,DP-02-A3,DP-02-S0,3.747,0.827,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3f9ab74c9b33bbbf5661e1de68cb1f7ff0e2d0acb6d0b2b32f2fd6a5f19ec873
DP-02,DP-02-A3,DP-02-S1,5.206675,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,beefc2652c06d8911ea7c6fdd0c923eeefb9006954dc1658e04916b01002828d
DP-02,DP-02-A3,DP-02-S2,5.16556,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fa23f8de3cc734bd670459ffcdff72781572d4e18ff10e881faaed119e0f960f
DP-02,DP-02-A3,DP-02-S3,4.753261,0.038578,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7be44914e19c4ba11933083a3463a875452bcd70f9f61c903127cd9ef099065
DP-02,DP-02-A3,DP-02-S4,8.793632,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c92084be63fd540e6e6d2ccf37621bae84f80d36f3a73e55e5e7308bf0a6f898
DP-02,DP-02-A4,DP-02-S0,3.658,0.738,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,473c335dfe4605e1d27291a061c7697376139fdd0473307aeab355e242db2407
DP-02,DP-02-A4,DP-02-S1,6.020631,0.813957,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7cb3b9f7d891a73fdd6566ee8787f3873e186c555545aef240014e2f1cf87061
DP-02,DP-02-A4,DP-02-S2,6.598681,1.433121,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f732b88fd177008bbb1e99ef7c0e183dbc1924512d4e0ad8a9cad6d8ed23dd2a
DP-02,DP-02-A4,DP-02-S3,4.714683,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a73985e592fcdda6c93eb6adff6cca26dd40555679938bfe32959303239949e8
DP-02,DP-02-A4,DP-02-S4,9.126146,0.332514,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94843a2aafe44f7f1009d4838d8c69b85c08f1c523bd31970481001db3ad648c
DP-02,DP-02-A5,DP-02-S0,2.989,0.069,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d26671389b79f85db38c5f5b2d49b0c33027a76aefdd3e5fc3bfd4be7464db3d
DP-02,DP-02-A5,DP-02-S1,5.733652,0.526977,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95e8e9b10768c61999aaf39c1d98eee61bcccb448593d6ae6db2b991d1189762
DP-02,DP-02-A5,DP-02-S2,6.5769,1.41134,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,460328d50bb0d1611060b332c1fc2c2e989701673443564c63a52e7caa438f3c
DP-02,DP-02-A5,DP-02-S3,5.302518,0.587835,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a71ebf4fca5fb9ec275d6ff4ac582fcb442dac7ad48d673216529254f62ac8ac
DP-02,DP-02-A5,DP-02-S4,9.132568,0.338936,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,35f9927c216235a0923fbe7fb3a9a59544b98eb784199cd3abc12ec20ba7e360
DP-03,DP-03-A0,DP-03-S0,3.097478,0.128478,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5d8d86c5bb7b6191f3ad669c8dd3405c2302cd26ea40620ae234911eff98f86
DP-03,DP-03-A0,DP-03-S1,6.449756,0.626876,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5193b4fe35d05da418ab590cc555492753ff844263a4f8ec08111f7a65cab363
DP-03,DP-03-A0,DP-03-S2,7.056893,1.729333,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c673ece2f366c3e60f10305f52c5d5fcc465517b4d050b37bd8a7da4ee91b9df
DP-03,DP-03-A0,DP-03-S3,5.836992,1.120952,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,58827cf1584568364d9c854b6ea9ee019842be6758eaa4b93cc229a5b28c2250
DP-03,DP-03-A0,DP-03-S4,9.981377,0.736735,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c903c3e045567352de8858b98b70242429a57aaa00e8f5450489b8bbaea5bc6e
DP-03,DP-03-A1,DP-03-S0,4.55,1.581,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3de15c6b8a6eea8bd751c116ce90a27bf96539fb3c9830d59298ad81cb3198d6
DP-03,DP-03-A1,DP-03-S1,5.82288,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5576f6ea0c51ec59ca588f5aac6055456acca434d2170e4e722bcff3e202d5d1
DP-03,DP-03-A1,DP-03-S2,7.217558,1.889998,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,98078af3f121919388f5133723eaf14ed2e21d05d2725c2c275dee93c2db0286
DP-03,DP-03-A1,DP-03-S3,5.672428,0.956388,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,25fa02305a3dd5a65cea9cd2020a3dfc063cef3e3aa2c8228b5a35f565b98548
DP-03,DP-03-A1,DP-03-S4,9.934713,0.690071,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,138d1df05ff445722687a25a8681b34a72178b116869d34a171d866904f5514d
DP-03,DP-03-A2,DP-03-S0,4.901,1.932,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc791d21b8d0f3a60a5de67b9cc743b230c05751e930414f620536b13f9f0afa
DP-03,DP-03-A2,DP-03-S1,7.06856,1.24568,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,92d1672929c6a8dfb104288a65f81fb3a33b25ae68a6f6d61cf234a4bfb1970e
DP-03,DP-03-A2,DP-03-S2,8.165482,2.837922,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd38f424d6147a6b0f8dc09ed3688979af9ecb0ad55154bd6c3c738456dc50f5
DP-03,DP-03-A2,DP-03-S3,6.673587,1.957547,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,28cacba341d13f9cc9201bcd88fa16f5d43a57d6da75c50d3ca335297d8ddc6f
DP-03,DP-03-A2,DP-03-S4,10.855407,1.610765,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,370e0e2d24e7d20d018876ed135fc6b6fc485959be810305aab7e9f7b189fbb7
DP-03,DP-03-A3,DP-03-S0,3.817,0.848,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d1b560ce04ea116201234d29116fc08df80462315bf9f8a6606518c3a9ec0411
DP-03,DP-03-A3,DP-03-S1,6.207054,0.384174,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f94c3eac82e64eaafd2993956b3ce089e82ae4aa97af87f7fb4cef10603b323
DP-03,DP-03-A3,DP-03-S2,5.32756,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,52d9188632bb6f9d2ee46c9f7bc22c82edb6fb2b874698707f28203a3fa561e5
DP-03,DP-03-A3,DP-03-S3,5.221475,0.505435,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7837131d47ae497db76c5382e95ca64849f0378039fa8b4f66b2cfe0eb75f793
DP-03,DP-03-A3,DP-03-S4,9.244642,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,39fe5b7e0883a851bb560480ef9f2b2ebff22b70c188d38f8aa3c11d6e335763
DP-03,DP-03-A4,DP-03-S0,3.688,0.719,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7573194816dae7bcb23b9cf933daee34c327cbd8b152859fe172950241138d64
DP-03,DP-03-A4,DP-03-S1,6.04674,0.22386,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6b4a66f3b33b48046c9fe91c5cbccd1d130e361a23a6e2a7ab9f65b89afb3894
DP-03,DP-03-A4,DP-03-S2,6.609511,1.281951,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e1327475affd8066e4ead9b989dff05a3cdd9a7420ae794314bb3e664342bb4b
DP-03,DP-03-A4,DP-03-S3,4.71604,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21f06a7b7d87da40ea80fdf1518bd591741d24a2831c521b2f9a8436a65c8d30
DP-03,DP-03-A4,DP-03-S4,9.709394,0.464752,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,45ea96c379139d4bec57ab730ada5e79698b4336a23ed3e65344968e7bb94a86
DP-03,DP-03-A5,DP-03-S0,2.969,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,71764ba9260a1db921c1540cdfc7b853499364a278dbf11183bb9530090fac43
DP-03,DP-03-A5,DP-03-S1,5.985653,0.162773,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d1d2705142433860dd9fd8780e0a36069c297246101b8e7b5c1edc4e4039fdb9
DP-03,DP-03-A5,DP-03-S2,6.787211,1.459651,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,424d3848d90b6f1707ab693e310f469e3a1760b9d70f98f6232afab1238503fd
DP-03,DP-03-A5,DP-03-S3,5.197965,0.481925,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c3c81fc6ef2de7aad7706657555d06420de01288b515cc4ee7f1d001eed7d0fe
DP-03,DP-03-A5,DP-03-S4,9.406238,0.161596,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2774a3886b2aed057e39d4c5be5aad0c1744cc29f044155ee5414745ac6a8696
DP-04,DP-04-A0,DP-04-S0,3.212056,0.263056,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3cf9e4bf0f1b500b6900a2691d9b509b7f341d42231052f578c4b01ef19f2f7e
DP-04,DP-04-A0,DP-04-S1,6.844561,0.972244,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c41d816e8f664d7b825855da16da3520aa6a3b4cc95778f244d8334c9a8547ea
DP-04,DP-04-A0,DP-04-S2,7.963632,2.493332,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4bc34e6e732a8a9bbd161a6fb4f1340910948c46b063889e5417accf21d5333e
DP-04,DP-04-A0,DP-04-S3,5.96554,1.102124,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9edda1d1f918187c27eecb41f8cde60c4fa2dabefa7d9a140f8620fb1e38ea5a
