file,bytes,sha256,row_count,data_origin
package_A_project_structures/des_events.csv,155594,757adafdff18e7cdcee5a3cc000b1f247fc74ecf47c91f1fa7bd22c4c04dc9a1,480.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/des_ground_truth.csv,2065,3fbd027517021fe80943811214f15f4d08de861696d6cfcf66228c49f9912059,6.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dispute_events.csv,24162,7e107dd0027de8029ef64ec53f9448ba3bc3c80f48c4f0dac2eaa3f19427e0b1,108.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dispute_ground_truth.csv,7619,4bbd3d83a44c889b595ed03eb0ceab2972c9af9432ecc04c0b3e442bba988439,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_contract.json,1511,2976ed4dae44229877322898cd979a6f51933b608b55afb92ac93bf622d77473,,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_edges.csv,12960,c1231fb8be6872b19081521b45120576ae039746f7d80f24650e0146611f83d4,54.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_ground_truth.csv,46519,43d0a3ea0730df7a7537ccbf0fa88a5a60f24c84db8f7e975b28789ead52d485,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_known_answer_edges.csv,3285,409e7ae92daa2b3ef7262981fce6d41ba617d6efcbb5845334035e020122d457,15.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_known_answer_ground_truth.csv,5252,de21ff7b38b8860f9af003b53224bdb2d9a36e56f449a4aa2bcedd426a4d8fb9,8.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_known_answer_nodes.csv,4575,60ee587c0828393e9a58ec292ed8098c6359c36c656698d3f01ffafacd9912a2,22.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/dsm_nodes.csv,10242,c72428a3658f3492398f23610e0e49330955bf8282ebafe4e192940b66fea287,48.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/environmental_assessments.csv,84764,9f47c75ba155f362ce745959252f7956ef37a90a84e02de0cd3404734ff85309,288.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/environmental_ground_truth.csv,7563,5a52adee291eb421bfe1cd315015f7643b4e58f0ceebae58e8fecffa45fee4d3,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/environmental_requirements.csv,14085,938f6886832552d4c484bd4dd3afcdce6d369aee31fd7be2add6b4cfc76010c7,48.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/environmental_violations.csv,7977,4397f63718fefa8c204a3aaaa8e76376f6a65ef30c3e03aec7f74d0d5aaecbb3,28.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/lob_ground_truth.csv,12803,12fdb22c932dbd1702205d2fbb696577e38c423470e0d6cee86b2c9a1c064fab,54.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/lob_work_packages.csv,112590,f1bbc26bfcbbc6dbd8ffa2a6b1004c65fd004a21332199c3217d70d6c1ebb60f,432.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/monte_carlo_contract.json,1822,ae7f83d4bf1c881fa53786a8f82a6e5183c07f0081d02448a3b80add448770d1,,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/monte_carlo_convergence.csv,6546,b642d5fe7ae3aecfccae01bc14d6efe55e4b0d40a3a3a8060d2020952385a064,18.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/monte_carlo_known_answer_cases.csv,3294,43fbfc1a1549253c3985ed6e53ba9dcaf11770476e2c2eb8e189c2ea12aee316,10.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/monte_carlo_known_answer_ground_truth.csv,3764,05d8664b10be916a6a650b436ff9a465fd28c6d18f8c2cb7e6f95ca348e9f7d9,8.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/ncr_events.csv,18141,63d9984217ad74b7e20dfd1d02f5dbb899f92715747e31b2b5085d990927d5de,69.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/ncr_ground_truth.csv,8402,423ba646a868adde2f699d8b79b81905fb92b42ae4254a84724a24b32f384ec0,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/projects.csv,2014,f5ab49483a4565c4f0ce730df311d30f70ae739f0feb719a84b7fc9dfa8d1fe2,6.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/quality_audits.csv,8080,4c9ada33807ebe830e70700b9f03f908e0888250dc8a54dce1ae9ce2cb781744,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/queue_events.csv,65291,bab1f1921e041607a9ec4d73087dd177b7a009437db306ae0766871857216db1,240.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/queue_ground_truth.csv,1713,4eb04ae577d9aa379ff365b064881ea6a0257fd62fdc60d3927d7f521b30040e,6.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/reporting_periods.csv,8072,e2145b966245814f61441384e2a6755bf0c5e6ec4d78ee8dca169ca0f55dc015,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/schedule_activities.csv,21733,3859bdc9c251fad9088804d14470eb1cdc8d9e3b9f5fdc78666e2db0ecbea74d,72.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/schedule_dependencies.csv,16191,a6dce7c2076529e66291a8526a5b8a99b0ab771472e6050580c78c9fa1cc52ee,78.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/schedule_ground_truth.csv,14024,0025bf7989c5dc5009038ffe9d67dfc2ce466152c91ec3b42129a5eae9663aef,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/schedule_status.csv,112957,bb86bda7391675760d3791a849b367b6ca778a235ee1ebd2e3653252940b05a4,432.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/specification_conflicts.csv,17607,b04258eda06b5199ff01f631777312455cfc51897a5ad10dc400dcd28c51bedc,72.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/specification_exposure.csv,1343,eb47c25945ac10b49d33f0a69f0c7c4b946c9ddd5e17c637f3fd27fab0bdff9c,6.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/specification_ground_truth.csv,1334,d5762ab4b93f72b6347f15e2f2cf1443281d0ab9449afd21fca4171deb88b46e,6.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/system_dynamics_parameters.csv,4051,0116afa2ef990df5a8c811d9ef5c059a9144d9b6e7ae4336248c99b64740fcc8,18.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/system_dynamics_timeseries.csv,17117,a834bb6bf5334096545c327b32bf2e055f34a5f0e7f90134d51c93e01152b1c9,72.0,SYNTHETIC_RESEARCH_FIXTURE
package_A_project_structures/weather_events.csv,16227,6ef94621918a3e7502c1f790a52cd1cd5f0110a6efcc6e1cf0cbe623e37b5b09,72.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,26118,c01e80305734f80cd1e7694c49e2aee15586b8b49ad7d6de8ee2a9adaeadbc02,120.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/anomaly_labels.csv,68745,666c3d0927a6f5a2ee1688f5f896a31b2e85dabc55c09180c8e6ac46798dd73d,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/ground_truth_model.json,859,5a38be2595f91e28e24c8544fddd097b31f595e052630ba51bee5e44b83e149a,,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/inflation_index.csv,362886,0b151497d6886f2e1387ec809ed2d2ad18db66bbe6d796908000556ee3d161d9,1536.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/parametric_cost_training.csv,103560,d68a4432751f8ddecdd6a0617c5505c54cbb4cb91dbc7950c2dd2c822391ad40,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/reference_class_membership.csv,84520,33a474a4deddb5be1b4633fb25f6395d9d771af8adedeb699e1cfea8006634a3,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/reference_outcomes.csv,82221,0eb51155c0d09ef56025f8005c23cd33a6aee02292dae6b4b1fc92fe826684d5,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/reference_project_periods.csv,670184,f35e8e8515562afb8615ac9b1eea2734a014bd54552ec7764c1cd7fc5eb85dc7,2880.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/reference_projects.csv,123026,cef6f117d3626d2d059c11a21512c741b149ef85d723a3c31cedf958b1f8da44,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/rough_set_decision_table.csv,77017,d13f3543df9d6cc12af6da2c6a8ff138a3d84f6eb3a936f226c9668dab6e7f24,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B1_reference_population/split_manifest.csv,71579,f32643bf8848b8e32e6bc63235644cca0c4f9240136ad99d41849d00e0ce3830,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/belief_rules.json,7680,97ef16d464f273ec035680de74afb65184eb335ad0a9a2b169198d7f1574cf95,,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/ds_mass_assignments.csv,79027,247e07d60c5da0a733e379bb413dae88fdd7d6047b869c02636a2845e640539f,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_ground_truth.json,5259,d0c3efa1400817778139891496b3390c6ccc58932e83729aed37c18dafa4aeff,,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/epistemic_scenarios.csv,5519,cec6226e17aa952c8368cc2f3f73d988f965e719244f6a3dd007dd210f73440e,24.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/expert_profiles.csv,3244,4577993cc708b19818a0da5aae46db13b43eb0a607b2ac42e77255c763a29a75,15.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/fuzzy_memberships.csv,102500,5564fde1f444e0bf70b137d1dd92afd075026f21f1d5111c1d068918c0111ea4,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/plts_assessments.csv,79938,9462e59f4a058961a4f15d65ee712a4ff10d27688a13c7456095336434accb13,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/possibility_distributions.csv,78507,a303b0df4a2db337188d1c4975b779192865f3a27721c93eb991ac28e29dd35c,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B2_expert_epistemic/z_number_assessments.csv,91256,0b4cae4a0f5ed09f0b27d8ced6093125d178e3f9e8bc286ba106c6e4bf1b1fa5,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/action_scenario_outcomes.csv,84652,3999409cb579ffe31b208a8ff4b976d08221a4ea37e7a538c13c1be2be7b0822,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/actions.csv,17626,171aa9f5ca57201d1beede00b82c4f14d8f0809e21f87ab88a53f2c2aa9179a3,72.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/alternative_criteria_matrix.csv,16247,3ed2143e44e21a522c33e267a6b58477fbd0754d7c253259a59277f484055b8a,72.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/constraints.csv,8740,bac35a12ea3db2fe18161868a403ab7fd1ff716da112db0431101dfbb32dc749,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/criteria.csv,13933,b31b102d3d6f5581c0aef80d6574b812ef62886261b14db608f597328960214f,60.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/decision_problems.csv,2949,7cea8a90e80ae1bb59317147be396e0a4c3fafe256127802c9ecfc68403dff42,12.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/ground_truth_decisions.csv,6452,e347ccb53552528747fae4d4f9bc55b30d410f9bf5ec540b154c458dd12bd82f,12.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/lp_model_schema.json,317,e1bfa8c054a574b0c6fb1e733073bcedb4d6c9c959735821954cb457306b4816,,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/lp_models.json,24183,4624480666fa965ff96d963cb382956cd3511a0a6a1a0f86348a407ecdf9633d,,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/payoff_matrices.csv,75435,f057c3f7f93cb3c3c7c34a34554a5a28653d0744c482e6fd3e2d8359248936f3,360.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/scenarios.csv,13969,492a6146b1c8b235fee60bb2bdef81eddffc7761445d1028b21db44d4680f23f,60.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/B3_decision_optimization/sensitivity_cases.csv,26572,8780e1d081c57d777f11eb24a4aead54067e9558e3c01067742a899f82217404,120.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256,3741,0e41b2720e44546c853f7efeba538a45f39d1276e4057fa6b434ec4133c4d325,,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/PACKAGE_MANIFEST.csv,4000,8ad8173c126a9cbe491b44f500503f1f9a160d7d95ecad267f1e2786841dbee0,33.0,SYNTHETIC_RESEARCH_FIXTURE
package_B_reference_training_decisions/README.md,575,689cb54a81ecf9e029f4903b526ac30f5b268cc5600654b7afe1a6b5a1d4188c,,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256,1279,c8ff333a845a90b785bb36d6023c44a1d59f0fd04acb26ebb6d19d35bf27fc1d,,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/PACKAGE_MANIFEST.csv,1326,6cc85ed0bf985ee6abd977120763aea1c551e1384b4782fc9aa9d1132e8d8222,13.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/README.md,387,50c47e3c3b5e96589e0a11d41496f1858ac5e895a49162418bbd8256506a915e,,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/activation_benchmark_plan.csv,3248,5b61f9f8673b35fa62a2b0e2dec09834b77b04c5363b2aaef76521602c19cd26,8.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/activation_candidates.csv,2816,d4f1e2c19ba4d1a36d07e09e66651972a9458869c2d0deb99c3d7c99ba03b27c,8.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/hypersoft_approximation.csv,30367,5e7d5571bef0aee7d54327e50f33403209e084ea37773988b50d94833a54b191,144.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/hypersoft_parameters.csv,2015,d6605bacb14843dcfdeb937f4bcc2ded9d9774bb3da785b2bac242ac3e2b6ae3,10.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/hypersoft_universe.csv,877,3886d7e940aebbfd2098681adba039edd0362885af64cfcdb6625da33ed02a85,4.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/parametric_cost_benchmark.csv,481,52d27d7de6a1a3b0d481c625b3829987a645cfdaab8b815964a4930cbc30faf3,1.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/plithogenic_appurtenance.csv,9778,9f15a1ee89ae403ba4f40b538e639b6552e9fbfe24e8855cd4650c62ac23e907,48.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/plithogenic_attributes.csv,2409,e22088e09659922acedc8bc80147390e6533f25d3d9382d11fcab5ff31de4dd0,12.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/plithogenic_contradictions.csv,6989,4d045ad3dbd70e80154d8715b4d1a9159b129fbdfac72b54f78e518421a04bc0,36.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/quantum_model_parameters.json,364,c83e3c093beb4dee3b26a8a9b317958a91d218eaa1632ca2fe9d747ad8a6065a,,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/quantum_order_effects.csv,234022,34f35d7500d27a6358f0a4110ae4a94325dcfb999e928ba65232d76094b3dd09,1200.0,SYNTHETIC_RESEARCH_FIXTURE
package_C_optional_activation_lab/reuse_manifest.csv,2007,25c3b1d7dd04aea4c82d054c73c3351ec0aa3e108dec532c276b6037d9565392,8.0,SYNTHETIC_RESEARCH_FIXTURE
package_summary.xlsx,60965,bf8e7ada9e92137c5d1fe4c41dbeb94a7f2df8765a2159c2a56c5b8f0ca1fff5,,SYNTHETIC_RESEARCH_FIXTURE
requirements-lock.txt,73,f9629d7a362f98c27fe7c7075e5fac3a9bcd273b286ad4157f78d6c26f150415,,SYNTHETIC_RESEARCH_FIXTURE
schemas/schema_catalog.json,215322,ec3cc3f69b9900bf194ba756e01ace2f10a3ba0644e30a66fd4ada942802da29,,SYNTHETIC_RESEARCH_FIXTURE
validation_report.json,202935,dbc6ecac66c32baa3040cf51025e792e43a316bc8347dd550bfe77382a09428f,,SYNTHETIC_RESEARCH_FIXTURE
