decision_problem_id,action_id,scenario_id,cost_delta_usd,delay_days,quality_risk,safety_risk,residual_risk,feasible,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-02,DP-02-A4,DP-02-S1,515880.0,6.481952,0.323,0.222,0.242,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fed68633b6eb0447860f3480526baecbc6f024daa29e0fb1613d8cad8ca3a83b
DP-02,DP-02-A4,DP-02-S2,517560.0,8.456226,0.2975,0.205,0.293,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2cbff0e9b3fa5d6c653a15f7396e73455568e70e19e271c995d770a829e2fc15
DP-02,DP-02-A4,DP-02-S3,515040.0,0.506352,0.289,0.2305,0.225,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,73fa7dbc9566db2168ad93a1c51373e45398f6c40b388526aa504c9bb84f11be
DP-02,DP-02-A4,DP-02-S4,521760.0,17.27992,0.3485,0.256,0.3525,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58739f090436a1476be816703b0295c5fa2ad2ae2811004bd525c6eda08d02ee
DP-02,DP-02-A5,DP-02-S0,-340000.0,-3.367557,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,294aa189486295cff31f602ba83a13df4e54327545684c9426c8a9f290ba3c52
DP-02,DP-02-A5,DP-02-S1,-334120.0,8.604287,0.357,0.183,0.272,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,49d2dfe07595022c192a1a77b7a09c07eaabf34ea773afc5e050567ce155e126
DP-02,DP-02-A5,DP-02-S2,-332440.0,12.051889,0.3315,0.166,0.323,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d18085cd29cc2e96ddfe2f2ad6e8d13235c798cf75b9b7dabcf4eff5f37d6a06
DP-02,DP-02-A5,DP-02-S3,-334960.0,7.488767,0.323,0.1915,0.255,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,427e9f0a60736038539acb056b9cfa2e9ce2e8058dac0aee3649561e66d77a4e
DP-02,DP-02-A5,DP-02-S4,-328240.0,21.032265,0.3825,0.217,0.3825,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e0f59b51da3f63dfe62728663600ab85652f97c271ced3c7b83130ba69471985
DP-03,DP-03-A0,DP-03-S0,0.0,0.98599,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e9a37f2b28b16e9a2534664e953f8f7db43ec5caf554d908769f2a74fd8913a9
DP-03,DP-03-A0,DP-03-S1,12880.0,12.5382,0.234,0.156,0.308,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,097d43dd26e8698739fd52e2d1cc315fc978e929b44ba63280cf276810eabb2f
DP-03,DP-03-A0,DP-03-S2,16560.0,14.590739,0.207,0.138,0.362,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ccecb5c1663a4078c5f0d39f543c83af2f68e427e87d3a38e2c2d9be95b672c8
DP-03,DP-03-A0,DP-03-S3,11040.0,10.494179,0.198,0.165,0.29,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,71282361d13be55841f7b150abf7118689f0ad143e2dd86c8529fbe9291f0d8c
DP-03,DP-03-A0,DP-03-S4,25760.0,25.286761,0.261,0.192,0.425,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9dca7d2f5eecf1a3a2cd69fd2598d21de8982f310301429e3cfb108786f7501a
DP-03,DP-03-A1,DP-03-S0,1440000.0,-11.457968,0.25,0.23,0.12,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e0858ea7ae6ce6ce71335cc9d9c5aa4fa8e4fc972b0632d816e45d51bca69f04
DP-03,DP-03-A1,DP-03-S1,1452880.0,-3.676316,0.304,0.266,0.228,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f63e45f53e0d9e2288c66bac7d0994cd0c20e135fe0b63a2f9f6aa4e1e2cd1f0
DP-03,DP-03-A1,DP-03-S2,1456560.0,6.427766,0.277,0.248,0.282,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0dd79e0daf06238342e5ca7d8f3f5f6ff23b377466561c7da7c794a9dcbd6c39
DP-03,DP-03-A1,DP-03-S3,1451040.0,0.52438,0.268,0.275,0.21,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f007f5b639acb6b2af18c3fa30486d9896b48945ab6fbf9a28ba2e22c662c388
DP-03,DP-03-A1,DP-03-S4,1465760.0,15.97196,0.331,0.302,0.345,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e935ebb930147f1c92b287e49f067b03f7b255653eb624cce3acaa6491c57ac5
DP-03,DP-03-A2,DP-03-S0,990000.0,-7.499107,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,774e14204be908a499781d10dfcd8925af925931567ddae04439d55cb4ae949d
DP-03,DP-03-A2,DP-03-S1,1002880.0,4.970446,0.348,0.327,0.268,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e7f84d9ef720427143216c87e0260a0dd39a6b67b023bfff889a6c4df66625f
DP-03,DP-03-A2,DP-03-S2,1006560.0,9.74401,0.321,0.309,0.322,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,79df3947de4913d80081fb84c8fe69af43bac400052ee000d359e3b90da0f558
DP-03,DP-03-A2,DP-03-S3,1001040.0,4.13637,0.312,0.336,0.25,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c9fc62d3a6ed1719ddd4f3bb1760c04d86e62c6e3b006b63203cfc657574d7ab
DP-03,DP-03-A2,DP-03-S4,1015760.0,19.136927,0.375,0.363,0.385,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b575781052a0455215e076597e3b2e2c7c8c23d1a05816eda98bcd503807db34
DP-03,DP-03-A3,DP-03-S0,1260000.0,-8.913174,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ddb7777244962d91eb3e1f7f35d49bb05cc602e423b7dc6587c84683138696c8
DP-03,DP-03-A3,DP-03-S1,1272880.0,6.206522,0.272,0.213,0.208,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52bfc96243d08a1541adf96cdf850b7eb378c0b48485a3efb861e8ecf8988504
DP-03,DP-03-A3,DP-03-S2,1276560.0,-1.872519,0.245,0.195,0.262,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f9c1fbcbdd2a3e748c15f59de0f0abac50f955f1801b559958b0baa4be714527
DP-03,DP-03-A3,DP-03-S3,1271040.0,2.091308,0.236,0.222,0.19,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,662d7970ba83d15755bd5242b7978fcea64066b9d9f7153c98832e2d18bd2c57
DP-03,DP-03-A3,DP-03-S4,1285760.0,16.210456,0.299,0.249,0.325,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4450e6409d45d7b18bcf9cba4a7bec236c79f6e2714425947265691b4b16cac7
DP-03,DP-03-A4,DP-03-S0,540000.0,-5.415092,0.272,0.188,0.14,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a54f8b51cee71c2bc0a46ac25a258c06d60066c0d563b80f80fbe2e7fee34641
DP-03,DP-03-A4,DP-03-S1,552880.0,6.032557,0.326,0.224,0.248,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18157167c22689fa44f0ae1c8ef10c644694a555b9172770890527d43c188d3d
DP-03,DP-03-A4,DP-03-S2,556560.0,7.838618,0.299,0.206,0.302,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,95ba75c205f7e7f9465758052d9a8c5b4ea3f16448381ac2174e4f2413d8a8ed
DP-03,DP-03-A4,DP-03-S3,551040.0,-0.177355,0.29,0.233,0.23,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cb97c746693c3d4533193c4ff95cbabe382f85b14fa6a7bd43ce4a8f68cd93a5
DP-03,DP-03-A4,DP-03-S4,565760.0,19.50908,0.353,0.26,0.365,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f1800cb62355df618b7a2f69cf5f1774bc11d794184df1a192bebf986d0ed93e
DP-03,DP-03-A5,DP-03-S0,-360000.0,-3.012668,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8508d140f74aa6c52c4d731de022821dce6d37f16f5f562ace47e71e0d9d4fa6
DP-03,DP-03-A5,DP-03-S1,-347120.0,9.68763,0.36,0.185,0.278,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d767cffc40153ae520ee7bc4084ac8b38eb6defe18cd05fd11ee7aabc94017c8
