decision_problem_id,criterion_name,weight_factor,selected_action_id,base_selected_action_id,selection_changed,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-02,EXPECTED_COST_DELTA_USD,0.8,DP-02-A3,DP-02-A5,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b0b04950d17b775c4961193e4ee1d69cdee1c09f0164300616a66985f202b66
DP-02,EXPECTED_COST_DELTA_USD,1.2,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0f1d828890f8675d24db3cf28c71ce13c9babd7e1ebd6daf28985b5b23541d64
DP-02,EXPECTED_DELAY_DAYS,0.8,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e8eeef928e54369f2b89b9bf9de0eff76d8a07c2d32bec2be239f6a1a37842dc
DP-02,EXPECTED_DELAY_DAYS,1.2,DP-02-A3,DP-02-A5,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a2cadf9bb5ce8ee8aec2316502aabdcb0220d7d49975690c7265e1d0ca188a2d
DP-02,QUALITY_RISK,0.8,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a0f63576f805e9dcf6b7f371779f93149db34c73797fb10731d9c9b9fb2b4375
DP-02,QUALITY_RISK,1.2,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ad592e6c2603e7b0ede371c0b5ebd1e8a89ee2570cfe387d2da2ef121a99138c
DP-02,SAFETY_RISK,0.8,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6fafa4d6cfa389b08e80d6ac13b7c91103f7632691ff18c8ac2a0e0ca1f9cf18
DP-02,SAFETY_RISK,1.2,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a8cc116ddea7dc30372abc0f2a28fad34add695c80915c1a6fb0669c76dd84d
DP-02,RESIDUAL_RISK,0.8,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,78252cafc073ce208cb831e1c3276fa943460b2f548bb0fb077dbaf62c1b9c9b
DP-02,RESIDUAL_RISK,1.2,DP-02-A5,DP-02-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,836a9fa5c2afe9ac5d625ad298596113a3294e4fdcf4799fb6e39d6d0d53ef5f
DP-03,EXPECTED_COST_DELTA_USD,0.8,DP-03-A1,DP-03-A5,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a27c046e5805269dab950d3bed765be5e2c4da03d62f10b37c2c0c862cf3c7b7
DP-03,EXPECTED_COST_DELTA_USD,1.2,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,60456837e3ea22c12b26f19d3d15334e5f95605e46bb2bf2ec2ec25e74f2b366
DP-03,EXPECTED_DELAY_DAYS,0.8,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bd5515731d1de38b2b898692f4494ef306a1fee5ce5af7a67bfba7590ca39182
DP-03,EXPECTED_DELAY_DAYS,1.2,DP-03-A4,DP-03-A5,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a8d039a800013160608e4b99c51ca0954630063d482f190600cc9a69663fe5e
DP-03,QUALITY_RISK,0.8,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2bbfc1d9d02f5f2089e9acd273f10972ed30aed6764f48394247fb73827ac09e
DP-03,QUALITY_RISK,1.2,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c978070d7156e1bd25a6c37e3cd7b092dacb303ec60392624a833847b27aa080
DP-03,SAFETY_RISK,0.8,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,62dfeac433320dccf733dbbf5d2e3f69a5e9011b7cf081dcc9957739c696b76e
DP-03,SAFETY_RISK,1.2,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b98ee1ec4680be646705000637ba52de94d55535cb72a48537572ea102e4d022
DP-03,RESIDUAL_RISK,0.8,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a77ef1a485441f53b5024bf67f72bfb70e5e4813d5a35a8507e474fff5fd71c
DP-03,RESIDUAL_RISK,1.2,DP-03-A5,DP-03-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38db71ab123b6cc7ae534d696b0477f57c9e7dc3af0f897c60f7faa14c787814
DP-04,EXPECTED_COST_DELTA_USD,0.8,DP-04-A3,DP-04-A5,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8f79e319b270bbefb0401f1665cee2df4c7ddbf2444661e81aaa50a0a30c5abb
DP-04,EXPECTED_COST_DELTA_USD,1.2,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48da27d06a85d0a425536736bdef4663b1cb8794e6cf13667f469086ed173023
DP-04,EXPECTED_DELAY_DAYS,0.8,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8944b9cc90ef73c74d87bc3199f34c7c43cb8a2f08213f33e22740584e1469ab
DP-04,EXPECTED_DELAY_DAYS,1.2,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4193a1cc468cbeb41a1c946f57355775517bae76bfa8c1fc369bad733d6282ad
DP-04,QUALITY_RISK,0.8,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58d088be4579d729aee7bf70e122609d8dfef6102ec30f381e2224665895c5e4
DP-04,QUALITY_RISK,1.2,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05e29301abec25b3ca7c7bf8d6cde6402d6e86eeb29f8da168c94415ffeb28a1
DP-04,SAFETY_RISK,0.8,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e0b3e607b5bddf1b951dfc1e5b1fe22355d7b337c2ac1d575b85fa9fc785fe5f
DP-04,SAFETY_RISK,1.2,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cff45704e184209385d49e29e7042826a7d2fe280ffbccaeb093ccce3541f845
DP-04,RESIDUAL_RISK,0.8,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,477cf6c90fff75c1758bdbbd17437e5ab9f44146d2bf42a6a42385d683d1c9c7
DP-04,RESIDUAL_RISK,1.2,DP-04-A5,DP-04-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d1f76ab3bdb16657575101d4d6753f509415ae24b109a9b47d251f84ef365d81
DP-05,EXPECTED_COST_DELTA_USD,0.8,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed12acdffda16225ad2cb2a52a3bae8b86c605afb666a6509a21ae23636e80a6
DP-05,EXPECTED_COST_DELTA_USD,1.2,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,85366eee4d77392459883b6540bfbee0bf74bfd101a1d6b998228068024ff73a
DP-05,EXPECTED_DELAY_DAYS,0.8,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,122386145e807b8f516372eed214c0091bdca7c8f574973159c6af274f53aab4
DP-05,EXPECTED_DELAY_DAYS,1.2,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b55ce920e59b50f76da8c1b8f7ff5aea9b66027eadf2620e7e8c0bc6094ad88b
DP-05,QUALITY_RISK,0.8,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2178d5bf8d77fdc363f4810d8e6b640865c1ce0dc9279e31ea0d47204f852c2f
DP-05,QUALITY_RISK,1.2,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6ef459ecfc44581c2d37aab70d02fe775fb40c59a4518a79acb0b50b9f67c351
DP-05,SAFETY_RISK,0.8,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4762a9f31a5878d36be06164e5c6cb543ea156ad7427f561e4daaeb37d6dfdd7
DP-05,SAFETY_RISK,1.2,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a7f9189990f1830fb33938bcfcf31a39e52417e9b24c7f4ea8f5c7cbade2077
DP-05,RESIDUAL_RISK,0.8,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ceec8a0d873bd6f7aeb86c83be1f0b70d897cf43a9bcc58851f84f2a846f4e20
DP-05,RESIDUAL_RISK,1.2,DP-05-A5,DP-05-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2d5d251a8b0e068996c3011121dbb73d0494d9fa88fe7f8ba85d4df4755d369f
DP-06,EXPECTED_COST_DELTA_USD,0.8,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,89c2c0079ea11c6cbcb053bc36df6f8367971cec602051c6fb2c35b97fc2ef9f
DP-06,EXPECTED_COST_DELTA_USD,1.2,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf503ec7e958b855d475279728ccb81b57dd4117c04178e8ba72030d04fae8da
DP-06,EXPECTED_DELAY_DAYS,0.8,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47af6bce694d63c091241c82a37584410570e23ae7ad26e17835e2d128bca325
DP-06,EXPECTED_DELAY_DAYS,1.2,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3f9f9d6e92d5f5b89fec93b9b781285d4f5d50723cbc4ec1e73c1938a3710537
DP-06,QUALITY_RISK,0.8,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d89e994ec399f0c1ca1a1473c0269f0fda369e314b4083292249db74515a7ff8
DP-06,QUALITY_RISK,1.2,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9fa724e23fcc3c6501c5bf0796ddf5daa497d54ab99aacd105bfb6e24a985604
DP-06,SAFETY_RISK,0.8,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4b1087f3af989e1e41c04727fdf54b5ccb4e3eb676b308ff46f79dfa5935258c
DP-06,SAFETY_RISK,1.2,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0dc6dbdd0c0fcadf17c62ca6ce76a46a4e076181f0dd34c75494a8593e60b793
DP-06,RESIDUAL_RISK,0.8,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,08ea7a39940891e2f20e69d34aa8fcd333f5195c2a6ef0cf830402a505e015af
DP-06,RESIDUAL_RISK,1.2,DP-06-A5,DP-06-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3779f836b8c7912e39c02869704a99aa8c51af7603dd288f9a0ff994bae723c6
DP-07,EXPECTED_COST_DELTA_USD,0.8,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,21cef33e38bd2b4784077d6ad1a7b1cb50316159c20c4e523ebbb1d2df84ba85
DP-07,EXPECTED_COST_DELTA_USD,1.2,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1c5c67417fa5e45fe883eab5dcaa7c2e8d728e3be051d5732883faf525140d90
DP-07,EXPECTED_DELAY_DAYS,0.8,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,716caf2f014bd45b109ae82acce0c1d49b94d98ca46aa4f3aed55e6d6e0d4342
DP-07,EXPECTED_DELAY_DAYS,1.2,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b497441d980cc5f76b7ff399433634fc4aa7fa8fb0b548cc074ec7a7ae224c86
DP-07,QUALITY_RISK,0.8,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d0e678453d045a09399d5374c3600ac0faefb447ab1d059fb317d7001ab7a9e8
DP-07,QUALITY_RISK,1.2,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,903d0e212296c228f96c97bf5c50a96b561a3f12e996e59b86e3624bcd743aab
DP-07,SAFETY_RISK,0.8,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6ebad113e47d457159e57b018ad2e9277f659ceff1425d1407ff672255330242
DP-07,SAFETY_RISK,1.2,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52439278bea4bce324dbf85c606f316663d21b735dac7e8e80708e3a5e55a35b
DP-07,RESIDUAL_RISK,0.8,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,11b9f4d055331b91792b01f1a1a4e3a94d424470d8296c20caeb826407c984b5
DP-07,RESIDUAL_RISK,1.2,DP-07-A5,DP-07-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b6b4b06dd30377add7d6839afccab10b24174fc9f3f27cd7cd753ac1170d4b8
DP-08,EXPECTED_COST_DELTA_USD,0.8,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,690fd665cf7ae5808f9f54c95245821e0a0f9606fdfbaff283df3515674af7a5
DP-08,EXPECTED_COST_DELTA_USD,1.2,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e5590284054fd4c9763093a5617c0d56d2da8714f121d55d63568fc7c3387bf2
DP-08,EXPECTED_DELAY_DAYS,0.8,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f54b570797e3899fc8fdb9d9c732228423ac40e244530b02ac3d9d0e8e879a9a
DP-08,EXPECTED_DELAY_DAYS,1.2,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0bf9a2c99b1cf05c44976cc7f6c025bb3144acaed94bc44f3841fcc261414577
DP-08,QUALITY_RISK,0.8,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,836727e34ed0f7db791f9431804b77c495f899ce66afc8faae1094221b22d917
DP-08,QUALITY_RISK,1.2,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b91be29ce03105d2fd2ae2335c50bd9aa5c30d05b515d9d1b23c747c631951d
DP-08,SAFETY_RISK,0.8,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31a1b91fb08a1bd7a76df1cf267391c93b8e3af715e195ea9edd919c18bb627c
DP-08,SAFETY_RISK,1.2,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb2a0728037caa949fdaa7b32baf15eaee52515b0e48e9b814b0fef6d00d3fa4
DP-08,RESIDUAL_RISK,0.8,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed1d43d39dc759c188307a3a255670e4b4056f1f0a776e22ef64ce1e4b1f6e2c
DP-08,RESIDUAL_RISK,1.2,DP-08-A5,DP-08-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,08e73d8067f3c0375d589fc834adbac1f75909e305a70f91c7a7097371e517a1
DP-09,EXPECTED_COST_DELTA_USD,0.8,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cfab91c2126043b0965ebb8c9e6b734ae382ef511c78591c104d28d3463ac12d
DP-09,EXPECTED_COST_DELTA_USD,1.2,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d1c8c93f6ae9bfe85d1224f44ddb35cc3727e755e8ed57da688dd76218be3252
DP-09,EXPECTED_DELAY_DAYS,0.8,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8abcd0030a733d7052ab15ff601c7f16277adcb33b6e73e31883b7c41025c5fd
DP-09,EXPECTED_DELAY_DAYS,1.2,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,73f447f3109fe9e560a820ea59685b49e5f6f065c31265194f7ef6e58a3b0217
DP-09,QUALITY_RISK,0.8,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9e2ba00f76236b9b0f2ae552793d08b11d8ecdbdb0521ab588885b9fa5ffc072
DP-09,QUALITY_RISK,1.2,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,003ab425b6a3ce4634a745c54f331af3919e584f1dcab58820fb26bc371d7a3d
DP-09,SAFETY_RISK,0.8,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,676292318dccbb201418d21615c7c5d8db69c9a7455dcae88ceba9238f445f5f
DP-09,SAFETY_RISK,1.2,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,63ff4e700f891ed732d507e598b715393ea076c050dbc79ae618f04ce5966002
DP-09,RESIDUAL_RISK,0.8,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,035a169b281bbe6d348fd78976476d77755190fbb9cee69a75440da38136c294
DP-09,RESIDUAL_RISK,1.2,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c82d33a259762bdebdc5de961a8ca4a45399e1c88cbdabcb5a9b2578bd5535a4
