decision_problem_id,action_id,scenario_id,loss_value,regret_value,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-02,DP-02-A2,DP-02-S4,10.381516,1.587884,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2118c8ee99e5dc364948cd6f12d36f046cad491f1bee8112b2ebf8b258525c4e
DP-02,DP-02-A3,DP-02-S0,3.747,0.827,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1fffb375e4ac4221ad7aea8105fd24685b2e3dc2c3604e2c39c6f7299e4444c2
DP-02,DP-02-A3,DP-02-S1,5.206675,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c5647c0ee9e126ddce9f880844d06d067b826876078a615485c4f16b31b6513b
DP-02,DP-02-A3,DP-02-S2,5.16556,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d01e979c70f647c5867b2ee36adfed1aa7973c0302a2e37f6d41615ea192c68
DP-02,DP-02-A3,DP-02-S3,4.753261,0.038578,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8966d93c8e656406aca6da381b5cd154f24dd0263dbcd48f7e333bdb97b27256
DP-02,DP-02-A3,DP-02-S4,8.793632,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c7337308998f635d5e51eb97a8ba9da07f665c697476728e3656d53c917b058
DP-02,DP-02-A4,DP-02-S0,3.658,0.738,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c25e3a1f8bf10d24c2f4fe714d5b0c67b64982f564b598264884c54b4b58962
DP-02,DP-02-A4,DP-02-S1,6.020631,0.813957,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,391733fd5b37668c340493eb5eda6be8801d12be971074efc4e53da0efc4f260
DP-02,DP-02-A4,DP-02-S2,6.598681,1.433121,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d5391b49810124435775b736554659df5640894590e42e5de3e5aabb1331ccf
DP-02,DP-02-A4,DP-02-S3,4.714683,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d659a2de26e45c6b645752efd774a3fc90aade7159c399eb93135c9be01145f2
DP-02,DP-02-A4,DP-02-S4,9.126146,0.332514,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a3b7742540644d8976260d0c628db2e7f41c9c69208f355c231921aafa8e5c1
DP-02,DP-02-A5,DP-02-S0,2.989,0.069,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7aed062dc2fe69222b1963b6c10bc98cc4ef16250b165ef980cf0d587b9d254e
DP-02,DP-02-A5,DP-02-S1,5.733652,0.526977,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,651f04b495c306e270633e34fe78c8058e6a395518cb5b25d7441e5446183785
DP-02,DP-02-A5,DP-02-S2,6.5769,1.41134,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7092038c9818ef94025116dbc048841106e2c518dea9dd97f5f98949682c6d66
DP-02,DP-02-A5,DP-02-S3,5.302518,0.587835,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f47b9016b0bcefa1845ddff6765f89c0dfd57f8c1f738d6de9b8cbbe9cadc5b
DP-02,DP-02-A5,DP-02-S4,9.132568,0.338936,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,277dddc3ff3ae9faef4e240065bc6aa530fa2fcada1fff4480cd699ba0e9d941
DP-03,DP-03-A0,DP-03-S0,3.097478,0.128478,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e18980ae7636c8d776755769ee41e744147f91ce83340c20a5b5a3bde8c55a13
DP-03,DP-03-A0,DP-03-S1,6.449756,0.626876,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d3b4df30c39e5e895795a6d7ed1454ea5cfa7d47b4577738c7c564e1333ed7e7
DP-03,DP-03-A0,DP-03-S2,7.056893,1.729333,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e5fff54cf923435cec68cf68ca17b4d9de4f8a3c5f79a5034c6b87376b64f499
DP-03,DP-03-A0,DP-03-S3,5.836992,1.120952,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2287fe0fc54159ed80786192902f1410b2b9c4d54b81450925de211b8bf2802d
DP-03,DP-03-A0,DP-03-S4,9.981377,0.736735,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8260d40759478c2c2d2290d15c98a01b19eced6e561520e8b3e13d3e3ad9bc0a
DP-03,DP-03-A1,DP-03-S0,4.55,1.581,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eaa91bb345d433e2af4f4d304b0cfcc9d00f6393a8c284418a9c1038440895d9
DP-03,DP-03-A1,DP-03-S1,5.82288,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,02e70cf7a42c887f3ad9dda726af84e74283fc144329ac83f7656762e72d8a32
DP-03,DP-03-A1,DP-03-S2,7.217558,1.889998,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c15a81ccc0ea325c02b757630c0656ba06d677049270c2b3f422deeda85610b6
DP-03,DP-03-A1,DP-03-S3,5.672428,0.956388,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,904d80c30a6a3fbe4d3c29cc179ee5b90dc5749fd0f20d3b7c043b380f5c3728
DP-03,DP-03-A1,DP-03-S4,9.934713,0.690071,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f93e597255e599c95a303f316cc9b8f25c304fdc0c6ee2125255c9047c17a1c
DP-03,DP-03-A2,DP-03-S0,4.901,1.932,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,33efd6d4ca632174d0f7354f79b2d91a7908a42b7987d8e92fa3fe4b3ce3df7a
DP-03,DP-03-A2,DP-03-S1,7.06856,1.24568,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a67150b3cb44209ba7ab62abb58aae9dced786257c8d65963abadea20a9a0ffb
DP-03,DP-03-A2,DP-03-S2,8.165482,2.837922,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e73dff8a5e168292fe7059e749b432b71697e5574a79f484d53aa379e69854e
DP-03,DP-03-A2,DP-03-S3,6.673587,1.957547,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,387cf65f045a68352737f4f83892cf467d3054c166845ada6d43f9b24e2999ff
DP-03,DP-03-A2,DP-03-S4,10.855407,1.610765,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,475f9f1a2ac5442b597ea3c67f91d81c864e1a6aeeb4f364e1b3bc8d2f6729cc
DP-03,DP-03-A3,DP-03-S0,3.817,0.848,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d9ad7e9f420f211894dce41ac729945577e51e493582a47fb405bfa70cc293a2
DP-03,DP-03-A3,DP-03-S1,6.207054,0.384174,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8bc6e89a1d15b184de20ab4ac452539c4fd5f8ac59171d0ddd193ed0899cbfe5
DP-03,DP-03-A3,DP-03-S2,5.32756,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9157462cd382bf8fcadcdac43a502dbe0449a07a2aaf7d6f56df62b14ca9b7a0
DP-03,DP-03-A3,DP-03-S3,5.221475,0.505435,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,018984a3815251cb0b0778166f281b47bd03623af8889d9c59c9c309c14ba0bb
DP-03,DP-03-A3,DP-03-S4,9.244642,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,36b828b5b2e8c89386157d18341356b789a6a3edd55ffcf43473bfec09440884
DP-03,DP-03-A4,DP-03-S0,3.688,0.719,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,107be6a8ab7e35d54c24549b655d5be0187a6c254a750a75ab72acd9781927f1
DP-03,DP-03-A4,DP-03-S1,6.04674,0.22386,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d3f2f93742eaff6e6c880ce90eda454a3f7414d7f4d09ebc1d7cd5f2d52a52b8
DP-03,DP-03-A4,DP-03-S2,6.609511,1.281951,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,65fb39b7d20570ca103d20d8ec267ba99eff5fe662c4d9e6a5e9ffe4ec708641
DP-03,DP-03-A4,DP-03-S3,4.71604,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f424b164eb8a35a3ad3f4a6d8987494b618c58998b1e9a0a206a21ef1e3c88bf
DP-03,DP-03-A4,DP-03-S4,9.709394,0.464752,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6cd8910dd25518c3624e2a9eafbc24b3a34c4e610a1aa808c6ca96fe6b77018d
DP-03,DP-03-A5,DP-03-S0,2.969,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b89007173e7818323712890b42bd58ad0451b2faee1ec89f2b6c85928024487
DP-03,DP-03-A5,DP-03-S1,5.985653,0.162773,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d552549f11289c0b44dc9e63a191241b81e3ad22a970eb93c19194677b0a19b
DP-03,DP-03-A5,DP-03-S2,6.787211,1.459651,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,533b83472e6f29b447ffb0c0004be1afc3db216a5e5551deb50adf470491d1d9
DP-03,DP-03-A5,DP-03-S3,5.197965,0.481925,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e24399d64a8fe1f0fedd2cecac88aca2e036b841242fc8bceb42bd313eee2855
DP-03,DP-03-A5,DP-03-S4,9.406238,0.161596,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c72888cd0b581415845d71169e28567b6f6fd60eaf986180ca8639aeba86d6a
DP-04,DP-04-A0,DP-04-S0,3.212056,0.263056,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05af6892595e0869a0cde6abc1bb9ee6ee580e208fb3d731f227645b70e92e65
DP-04,DP-04-A0,DP-04-S1,6.844561,0.972244,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,73bdb4547f2d9aee7fef563a6cfae41acaceccea513b6fd85a536f712b8fe5cb
DP-04,DP-04-A0,DP-04-S2,7.963632,2.493332,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2af32ad720c3b944b670f6d69832f002d50aa77746edf4e855b5348b7d284302
DP-04,DP-04-A0,DP-04-S3,5.96554,1.102124,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ccd2f92001c71926394ef764b1580616a28bf3e236d850b5ce605b4565b7c610
DP-04,DP-04-A0,DP-04-S4,10.478638,0.635146,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d4b10aae03b525504cd7b2c7110910ebd74365f54be578f0bc293fe7d002638c
DP-04,DP-04-A1,DP-04-S0,4.63,1.681,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e19e65b249e0c259c8bc53c6716c3eed69cd9e3947e6071547e54c6a224d68a
DP-04,DP-04-A1,DP-04-S1,5.9649,0.092583,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,baa8251dd6f5307af54a35e693250d290ba2d125841e29964ca60c5597485e3b
