reference_project_id,known_anomaly_label,anomaly_reason,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0011,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,919e8f9e5717fef6653e00d6564117389aadcec67d3c622502474c39b7af4d3e
REF-0012,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1c5dc59dea3ddacd736ff8ac129791a4cf0cdea1d7f23275dbdffa3e61291933
REF-0013,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8af101a56a4d3827e6fa32e40db6d989f7558bae0b347e5db954882eddd5edc
REF-0014,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,390e29009c25cc26e4c4e41a3011fff6e96eb4b9760984e6d8b9c7a191f13c18
REF-0015,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b603daa2cd349f96187a53c6464802bed0f9a44ffddecba6accea15f42b01982
REF-0016,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c385728c70c8791f17651ede39ed916b55d78ccc47722753c2d2bce86306d8c
REF-0017,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,86752b926beb70bb33b81db5ec67284a3f92a15c45029ad9c935eec6d3ab6a43
REF-0018,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bceb77471b95736a996b2919c4bd08233b32f239b8ea1f72067aa1148d5372c0
REF-0019,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,46acf3eb20f5e0e188a66df5555670c1462b89068cad065d3a273f0fb4fb104c
REF-0020,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a736eadb40171734908d61ca804bd95b9e56a8c1cafae466649ba2485d551f76
REF-0021,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8c60f7dc99a3583e059f5b80ee4363bdb6b1324b6e08c159a430a1b5757c483c
REF-0022,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e9da7e5b98f5bab31b43e1a27cdb375f094fcd4fc20e7b453d64a16595d9df78
REF-0023,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c5d10a15e944c8a33778b5b783f3ccb1862c4563b2ef0bae06d37dec0f3e4613
REF-0024,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d1f2bc55082be5d8d905c0c1a39eda9f8b455fa51a5ad4622b155a623d8c813f
REF-0025,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,91d0a9ef12fcbe369275667a730e31fa62213c152f790546f3d9d8dab5226138
REF-0026,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7a7161d7fca4ea0611c4861f6251e9c48a1aaa4b04244b8fb903ebb09608aff2
REF-0027,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9db765e59099b624d19943ca52245d6c8aafaf7726e4e7ae5c95f1e8c41119ab
REF-0028,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f9ffb139262d1e1b5e76f8519206423bfcd802878f09d1ebdc519d4e2f2e3c9a
REF-0029,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,14ca8038e1198b738d0d1f994b83b136cc02356b75589de9dad59d6de8d9d2bb
REF-0030,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,64ce1049864c8ff459845f68827ccf7e995962c57f8bf366ccc04c24ec6f80ab
REF-0031,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4b5b177193c84e495824364c42d3705db3548eff9dad0ca979b49e8eff937498
REF-0032,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53a4abc37384db29c6e728e671508e1a2b404b2c7dc5c08baba8e228ab9edcca
REF-0033,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,500ad8269c9a57504bf3163b0bf28447fd49c30404c02fb96338cffeee25e841
REF-0034,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,65484e3804cfb44ccf95fdf7d8f01d70f0fa6e6782591a0fa84e8724f2d0f653
REF-0035,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7297aaac3260b70e7249ef198a454f72cf6ab5a7cd0e23b086a49f4b89875b8b
REF-0036,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7a648216d001564e531ca17f3b49861bde9725404ca5ad1e036b1a714c08c661
REF-0037,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c576cd67861061419ed72f5fde11b3b444a905df27bb1d3183a0e42328693a3
REF-0038,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,088e256cf658a6c640da00af679a166291ddb328e9c4a23ca0043691554bad29
REF-0039,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bd615bd7381445ee5ba6cffa5e2838f18c3b73fa19a97b0a1822771fe647d7e8
REF-0040,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45376aa4cfeda27bfd0794296fffb2fe624b31de72b7aac2f6c59cf2c2d0ad0f
REF-0041,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de6cf202862d6f22bcfba3448337a5f252a80e5e11b58e75e62bbba5b520efaa
REF-0042,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8a0d73470512b53f2916e93bc5a4678bd3235c4d773cd06aa46a15fbde49bbb3
REF-0043,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45f3d3d75953206a172e335468604607a1eb0e58307fab54eee60608182d02db
REF-0044,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5f46a2af3737299fc1717dda8dc4c542131c0bff5776bec4f4eaec8471ce167c
REF-0045,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d91596b2d93d1a170d08e9802220ba1a91fbdcddf4c4e169794109e2f75f24a6
REF-0046,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5f3566eaacc3b6df2e9fbbeabe0f722a1fe27ec61e02e7f1b6a00d2ba8617754
REF-0047,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d160316dba2831ebc61551ad1ae9ef20e7475c1e8f6cd30df32fa91647a3f55
REF-0048,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,16b3f098713c3cf7ba43d1a8cbda4219daa59104a028e809e6b86336a8d40bdc
REF-0049,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,427facc54306877ea08269740c204102e0419534a98a11b6fa71aa02c18a9349
REF-0050,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,532456aeefafe30e6104263fd61402d5b13a086a013ecd6196d96eef1a70fbc4
REF-0051,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dedb6f708059a1d5172f29da6b5b5a24e1eb36496bacffe25393a37c467656ca
REF-0052,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1c8540fa0269fbaeecc39d7b6797f54665b9d8a7dbc84484a4ef4158921cc704
REF-0053,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f5dc34d7e41d49525892ef15fe58942ceb09da3de7b8e3f8de615055d0997989
REF-0054,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aefffbaf7239dfe706e43934d5cd403304b46b973e7f767c910da29d0a5ca4c7
REF-0055,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,772c0a5eab22bb99cbd8a8f9785a40214501aaffdfabd85a2a902470c6a14c77
REF-0056,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3eb55689f96593c5347a917c1da993fb53617520ad4957151dd71061d97d8094
REF-0057,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b8719d615671846b5b9e974027a56c975be706ee03cf891178cdbe00d9fdf0f
REF-0058,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,562026299ac941a750844d17e39581de059e9d1158510f2367d6ddf2b66d5305
REF-0059,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a6e68112541e2759e10493f549716f27f332b25a3efb0c9a9c4291f6ece67ffd
REF-0060,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df4fb5edc3a26cfbc59f87d1bb828d6f3d2930362b4aa7488bd211f5829042c2
REF-0061,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17e6c73637fcb9edc4b5ba0ded7468d0674c9ca949d6560aa063d2e9cfb38aa4
REF-0062,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,555dfa82a3434b8d004fb82f5e9d01e7106f00144d8a611eadf85b0b72f601d0
REF-0063,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,88338dfd91145716963fef9f9d0f69338c74a47a3edfc94b6a3aa440745fe8a8
REF-0064,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1250048fbf58b492583d45e6b652dae50123f29b759427c1565ef6dcdc8c7a80
REF-0065,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e69f460a65e14ae2c20c1c00045ec1eb5d013d500fefaf2c78adf343e15b7188
REF-0066,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18c6480b0506961585adb1d5509d173e3a238eb7e4c75370555c36030c210ca6
REF-0067,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3d067bcfdacb4150b69633b47f4c71c0347f9d4e09fb51db10b88b0326a0e320
REF-0068,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0528af25af3e9a48f88f46c3fdaa8dccafb7509a54fdbfcd3b02db6cf49c9b35
REF-0069,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ebde7fc29a02b8770caf41108915c3121b713c0f8d2860a3323b440d43801b2d
REF-0070,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,afb81f1e7e975bf043b861143b23489685e5504b225d5a6021af7b7e87f0f4a0
REF-0071,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc0cb31588083a49dec29c885de5fa33a47ee8583c2d7bc71f46193f2ac35a30
REF-0072,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef193f99516160f0fdfa8ce8d98463a614496f91045789bc240c1fc539b38622
REF-0073,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,67027d1335f05c32fe200406331ed9d1d5a2613261d729fa40c5ab5f9bae3265
REF-0074,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df39836eaa2e44e624436c28255d0d60fdc692d9cd3a932516d7f5f70de53817
REF-0075,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ac60f66c77b65c5583f60b762211fc48af34cde09df79d49c5a1446db16067e
REF-0076,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,54cb236d9d899bc34105100f9d18dfd8ba1405f3bfce880755c63d6ee9a5dccd
REF-0077,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6514cdef94372762f439f0d0734df42d79a6c4b1947faf22b58de0223479d6e
REF-0078,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8922a56371c2e64bb94c8dfe0d9c89e5c57f10a6ad1980d0f170001842c1afa5
REF-0079,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fe7d822d3f80196aa7ed939be6b09bfce5583e1ba439a54baadc5ca3d42c8335
REF-0080,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,26f1be5f8a6a9976a2c6b2e5696f0d3c0c8f7c98d7647b86dd98b866021293ec
REF-0081,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,13ac8d3e6fff90c5425def35b885c2cfd5db93b790d031975920602695503200
REF-0082,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3cd34b6674e5c7fc248e5d6004530d05c5dd4236b5240710edfd270226751e1b
REF-0083,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31633f8caea26f25535d2b2dac43ec2c4ad27879d3e28b65bb0db4cde31cc63a
REF-0084,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,79f113069b15cd407908b35574ce0670fe7cff3e5da54574dd377173fd2ebb07
REF-0085,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a667d6cda5f629a6d5dc0d585f231a8068c09dd84db9989261e3e1ee8a0d372a
REF-0086,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3565f255762256e69aac219fba7a0936bf7b5dd2fdcfbb046e5946e64610ab00
REF-0087,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82c66186f570b58ab247af946ceeffc4b3940de1b3504fa20b142e035c4f40e6
REF-0088,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1888a5fc1d010e55af41dd83bc62972a1733e727b75e1b4cba5da30481abdedb
REF-0089,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5f11167d2e80ffb9d41e0a8e2813977e176a579f7584a140fcd58e33138c96f7
REF-0090,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d424a8ff10840c963c14eebdeb1b7fdc8a7e39e1a0e208892e38cd28fb5c2707
REF-0091,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c394c446a5f7d5cc82f1e31d8c54ab984e6258df6d160a1847fbafcaff02de0e
REF-0092,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed5a94887c65254ef7364a945bd045244892f0a30fed2dd7280afd296316306b
REF-0093,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,32aba5da30d8959e8d18248027a964f7724ab1b8fba6f1b95567ffa1d30b60ae
REF-0094,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8267b20630d63659262ddda852c28507e17db6a9e45b62158f5d85069aa78065
REF-0095,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,44e97114796ada9998d871ffcb59daefea121729b317148123e8f1ddfd5d6f0a
REF-0096,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf4ba26c7ace8e69841dc1b289b155ee5500d4cfd57e245ce81e585c6ec7f0a7
REF-0097,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,225c81d82ca8dd15c433cec1aa95a605810c64b2d4ebb3d7b58fff9470bc50b3
REF-0098,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,04804a370f344137a97dc84e4bef83412384c18ef603814d6c5b5271c858c621
REF-0099,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,48b62f535509c2f25b901cebf084271ab2180264dcf60226fa18eeb2f4c1d2a1
REF-0100,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,045f29443c68260e70e985572f2dacd5bc3b7196a709929ec24b8f9cb6dbc7af
REF-0101,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,80a81c8807001c49b74986c9eb4d2f91bfa6ec345285093d046ecb53cb8c0d55
REF-0102,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d4b44d8f2b925bcff3720855bf88b067b9c4869c617a13d767b192ad5a460efe
REF-0103,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,16d475c3de47b082357b07557e612d1826a90ca73443b761d622cbbed91aa777
REF-0104,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,772b85af378849049ed1b29dd450668ef98d4eb1f39b264c8e21c251b9b6ea10
REF-0105,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a88b59a9e58382e82754b289c249fbf2f5c43de859cd3e74acefac281ce61ee
REF-0106,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,285357a54c8679c1edb972709b45621dc7427aab947d6012bbcec2b45a112efa
REF-0107,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b7fd241aa3c404b752693b547a51c7a03cca2632282ba2ab4ea933c6f138c78d
REF-0108,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ac65dc11394dc4bf5fc47081611cba5715a7703c36c58f403a1df0c2f85ff7f9
REF-0109,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9909bf8e72be7269c13efd57b58ebb31b8cf3abfc9fb344077cff957acbb5d0b
REF-0110,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,50f927dec35818eb4e70e3120136499fb85e0038d07ffa5fd41653d4c4296317
REF-0111,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,951b3bc648a76c8ac662f274a445500c83a223a23324404db36a550838913171
