target_project_id,analog_project_id,similarity_rank,distance,analog_cost_overrun_pct,analog_schedule_overrun_pct,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0005,REF-0029,1,1.709301,0.262776,0.183572,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,14e2bf7829342f28c0aecf5c9e2cc4eda86db9003c7e5d5bb064c77503b5afac
REF-0005,REF-0053,2,1.791312,0.247821,0.184783,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,76d5b57f967edf08e32a1e4a922e1f209835ac4fb7f077c5d7c18d6e61b3458d
REF-0005,REF-0197,3,1.983057,0.155386,0.146604,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,91dd0efb5eb88e9b2cd50ce536f41bc1c3ec9660b2ade070d360875e5bdffca2
REF-0005,REF-0137,4,2.028727,0.083332,0.225746,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50c07750f960d06dd2986c7ca7d9c0a3e273180a50b32a0dfe1f17867afde8f8
REF-0005,REF-0125,5,2.037712,0.260639,0.226583,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01309da60cce38d08426618ce1cd0243315ec8c323cc17a2abe0d83ecaf4b03f
REF-0006,REF-0126,1,1.257879,0.22293,0.09593,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b371102d25d9569b3e6790741a5639a85298c8dc53c06f187d72ac4407e250d3
REF-0006,REF-0186,2,1.495253,0.156446,0.163416,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b57a69d9c82324334677ae1c9490e4208c844a99b08b224abb728989c97106da
REF-0006,REF-0342,3,2.030799,0.195033,0.106493,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a1eb1c217cdc7170ec10069e04c556c164c93cebd2ba724e6541578255d9ef2
REF-0006,REF-0276,4,2.043593,0.153143,0.127528,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bede1604385dffe51eabcc5a4e9ac300e8d972cc31c44ffb2822bde5998681a5
REF-0006,REF-0270,5,2.136417,0.013143,0.004272,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,834254a2ac8c63df5607164e330f7296c3cad053bb0769822ac5320b220a79c5
REF-0012,REF-0084,1,2.141194,0.1184,0.06997,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,21ccaac4729a43c74992daadebc6ca4feb44b70cdfb6f267110ae2f1d32d18c0
REF-0012,REF-0360,2,2.275332,0.13,0.149262,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d73ac87b49097e08d028813511f29d0d0322f52d3e3db740d5e4a9abc8ea7e11
REF-0012,REF-0066,3,2.474501,0.118224,0.197521,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c633a3067c18b7fefdf001a24ac7de06bf1fbc344e67aaf494d986b5fce8f781
REF-0012,REF-0060,4,2.587105,0.703622,0.712016,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c91f2de4f3bab38f0d61277e9c587c9234bc47a9d7845a0932fb4e6a944d7a8
REF-0012,REF-0114,5,2.684589,0.104311,0.137642,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b19419d676f3aa80c05c683bbeceec75f6554ced5268065dc7c19791f18fd6f5
REF-0013,REF-0301,1,1.923471,0.135309,0.023048,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d9af479eb27b6cce03800cdf2d9689d11491871453c84f6cc0adcecce95bbb6f
REF-0013,REF-0295,2,2.257375,0.112603,0.169904,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1da727e15991985b4ad1945f4e7fcc42dda4314f2d6c3a4f8d0dd745b0317f2
REF-0013,REF-0043,3,2.364694,0.740169,0.411976,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,352c48613937c2e9db03d778e55322dbab1d7dde7215632c76691e96b143e312
REF-0013,REF-0223,4,2.402582,0.044313,0.064971,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18e44d8d59e43269ecb3fd517eea2f62b260e7999d0d24b0fb9f707d7cc3b417
REF-0013,REF-0355,5,2.645146,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0830ba4a7ed0c95ccd939986903065ee0a4e6d56d92aa3a950bf2d5c4b156242
REF-0016,REF-0112,1,1.686186,0.189935,0.232338,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,76bb88e9692eb7dd907cc2a4b11b08ac5a213a899879fd958d8e9eb9fd9773fe
REF-0016,REF-0208,2,1.873178,0.234449,0.250651,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d5c7b70707158d64391bb373792e795a6b811dd5f7ee9ff83b85888023439082
REF-0016,REF-0010,3,2.000606,0.085247,0.165486,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f1b5529461f70525228c95ead5f71bf385a10ecc4f408392b8c6b335e6b3ae7
REF-0016,REF-0352,4,2.161014,0.440992,0.442118,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,499c9c67465a7aa1148b2428faea2be93fd6f92ec6f3ed3b3d3feb78a5aaa98a
REF-0016,REF-0070,5,2.285508,0.194303,0.270039,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b9bc5dad5ff0594bd97d7fb469232522ef4f4abd586486c05941bbeeadbed693
REF-0019,REF-0355,1,1.453288,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a484af67926c75c3fa41c92b780661b50ba21831bd09a548d8d4351f6c0ae3c
REF-0019,REF-0211,2,1.737264,0.114219,0.227707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,00958a444f392c726839838b80aae46a5ec645b5e831e34e6bd92eb004734dd1
REF-0019,REF-0091,3,2.165237,0.099387,0.062938,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3cbf813dd3569cc4460900b109bbaef338037a775eb8e4f6ba2092ecd13ff38f
REF-0019,REF-0235,4,2.408116,0.141785,0.256716,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,559e577dc9d1374e9e285ccee073fe1a59df1531930f1534400db96993e85c68
REF-0019,REF-0187,5,2.497984,0.11987,0.078777,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7fa6dbd8f8eed4a81f87d64eea3097e72de73171c86212005ca750c1be52ddb5
REF-0021,REF-0207,1,1.261045,0.205646,0.116261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3621ef15d593429852e0dcb332b4a2db313d3f522e17f5dd31c8e4b2dbf8531
REF-0021,REF-0357,2,1.405715,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,940d9df3ee6bbdd8924e3ffee64a3fd003a6278416c10f3533ab57b992b0231c
REF-0021,REF-0279,3,1.508069,0.182144,0.192397,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4809da53c7dcbcd7c7696244ca68e5477e1292bb9d48e743fc0de59144e3f24
REF-0021,REF-0099,4,1.845235,0.241607,0.282997,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e2bfb7e2351ad8de25af927b87e7167ddad31f70d09dd53feef027966950c2b8
REF-0021,REF-0087,5,1.859096,0.203618,0.273991,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e6b99ca5711db29eeb2b1642837ddc5da20ca8035f088d09281442f144d497b
REF-0024,REF-0048,1,1.479556,0.094475,0.107229,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9543e1064424c5b6a9205946d41ffe747a32e9412f60fe0dd5a363ae9a95031f
REF-0024,REF-0144,2,1.665716,0.207613,0.079469,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,256bf1d088b21d57054301f79886b21521a004d203e1a4dc467e8d02acfc7fc9
REF-0024,REF-0126,3,1.709217,0.22293,0.09593,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7f52f1ea56a82c25bb6b592bd227d464afacbb74332a2713b2353bc2dbacbb87
REF-0024,REF-0036,4,1.858534,0.141913,0.020807,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e8036c16b20a56b8318a2bd9943803c933458cddeb45e3650f69025a0caa1340
REF-0024,REF-0186,5,1.891037,0.156446,0.163416,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12bbbb24bbc28e151142e12545e236ab56ed7ddf756fd7a9bcd7f04374e8d75f
REF-0027,REF-0123,1,1.183136,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c43e38d92f72e43a470a6f7591b9cd9d574299a2ccf5336a565cb3c29042ce8
REF-0027,REF-0219,2,1.240475,0.23869,0.234248,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,27527953963401e8a15b6b1218ae89b637fb3e573ad5c664538c3b7815556b6d
REF-0027,REF-0099,3,1.689452,0.241607,0.282997,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eda7938240f4445dda301d2d5d3362c89a448ce8da071bf46d758fb98cc52259
REF-0027,REF-0315,4,1.692432,0.17762,0.159899,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66a09af6924d7c7256b5970dc0fecefa84506d6d5a6be0b3ec75134258cf76b1
REF-0027,REF-0357,5,1.763134,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9844a992ff934d7dd8212551f8dc542a2b8b15708f5182804cd11352ad168cd6
REF-0035,REF-0227,1,1.440162,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c34b7ddf249c06397eddc5e7871220aff6d480acf29f40a353a0f598641268a8
REF-0035,REF-0011,2,1.556648,0.151488,-0.009784,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0cd0e8bad234aef1eac230bc4b7067a707344d9efd74da3c54cb3503d401fa45
REF-0035,REF-0143,3,1.901581,0.150164,0.142257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,05ab257896f87a196232bd4a6e5d4f140d18e8b3b568667c66da776b878ad798
REF-0035,REF-0305,4,2.048198,0.236663,0.111837,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8db28e43ab1c0e8b5c1cece6e0630ecfb54523c2315c4f0be112574cf8c1540b
REF-0035,REF-0125,5,2.236454,0.260639,0.226583,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c80feda925895269afb083a27f05ce41fa26bc10c9a6908b3c3ee48f7225fd6b
REF-0037,REF-0235,1,1.454993,0.141785,0.256716,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bbeb0da28570683b57faa134a89e0cee068b9b75d3ceee59c6c16776cad998ec
REF-0037,REF-0085,2,1.743822,0.153222,0.260764,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a37fa5259b3e3d8f5a6c180bba6d668702515815d9dc3e392a666229964e575b
REF-0037,REF-0277,3,1.809595,0.189851,0.217225,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e19c20f92778c52e2138952c3c998c87e5af3e3023385dbc107b1db32a963e9a
REF-0037,REF-0073,4,1.910632,0.261087,0.171359,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18d6503fd17a046205aaf7f32c1d1d5487b5a53006985a8be5fdc3a4d56e971a
REF-0037,REF-0109,5,1.996788,0.591504,0.481507,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,31657f13840ee366a8a5a0779cecfdf2e2c448d187b980d41fbcc1b2a4232d5c
REF-0045,REF-0357,1,1.759396,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,391abb21a5d6b5c587bdf8d366a3f19a265d75fdabf067c03e348547535e4d34
REF-0045,REF-0123,2,1.780147,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2ccb42aea851901fcda8e806f5050b1d5d3f68e403134ee8a87d693497a136a
REF-0045,REF-0219,3,1.939513,0.23869,0.234248,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8849ddf716e6e6e57fdc7b2a5ed71abb591dc115f40d48523da6d22df19472ce
REF-0045,REF-0207,4,2.023949,0.205646,0.116261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c7aee36237934ae4c391cfc8c3a67c4ffc2389e0a2427e2a44a75963b28bdab
REF-0045,REF-0081,5,2.068285,0.037455,0.174158,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,410c8ee397fdeffba0e6f9f7339323d9ad3d41e6a17655d513b499c349736ac2
REF-0049,REF-0211,1,1.806536,0.114219,0.227707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f541518bcfa61d4b1d1fd79b2e00ca4dafbbc0da209ed9f422fd10d8972d1fd9
REF-0049,REF-0337,2,1.880439,0.03188,-0.018109,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,16b7623bf12c95219ac1e42bfc29f246b675e44fc7a0ba2d312639773fe4902a
REF-0049,REF-0187,3,1.990391,0.11987,0.078777,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dc6042d99b0d036fc31d256f2749cfb3fcd8e3742e7f7a366e8403660cd085a4
REF-0049,REF-0355,4,2.393396,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,67de8f12b27a2f1238f352752b52ef2824c69e6a088880bbd7515883814d9018
REF-0049,REF-0199,5,2.414321,0.105962,0.012516,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b29edfd938e586a9fcea4a7e9da413bf11af69f12d1856ab5095fca91d77adf8
REF-0051,REF-0171,1,1.673073,0.262853,0.056315,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81b018b70d45ed5c550f69e04ede2e2cb4545886a74c4aae66e37b2c3101d5f9
REF-0051,REF-0123,2,2.020939,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c557d0d3d6c3087ca8ece0de8287a17d87acf0f15695d8bdc7fa44ea45d5ef44
REF-0051,REF-0243,3,2.141988,0.588903,0.646257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b2e9f2db7c0a45d8d8047fc8ee4cfdc7c3abe4891027fa935abf607df7919b1
REF-0051,REF-0093,4,2.235386,0.208265,0.110261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d7cb28e4ef15d0d94b5bf5c14102fbb437bd449a94ccc32b3f600a6d65370b91
REF-0051,REF-0297,5,2.371695,0.108335,0.08799,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78764a2a4fe02f9f3ae6aacd85a889e1e063137360b9ed8b53181ec3730497b3
REF-0052,REF-0340,1,1.483536,0.182739,0.259243,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be7a49a736747033c782d21497b875ceddd9b5d2ff0364d61b094b4b296d5e1c
REF-0052,REF-0154,2,1.674867,0.138735,0.222256,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,64f977c6f2a12582cf6afc8a0e84c26a34d92d38ce067848d4b9fcf70a479c23
REF-0052,REF-0124,3,1.691787,0.093044,0.043435,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01ff2e10bdf2aa3ed3884ed5be0514a9fc5d532d6b5f282a54e820866a116cb0
REF-0052,REF-0328,4,1.866842,0.540266,0.535288,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1da0969001daa3abf0f42f36290b0bb72fae83f093d8189526b64f2fc462e87b
REF-0052,REF-0028,5,1.89683,0.163359,0.193644,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1536e32dd1b824304bfbf9ebbbd134273b9993003d639172492bcd253da2bdf9
REF-0055,REF-0247,1,1.217637,0.146076,0.154505,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f9be0bf404816e588163bbd3f1bd0bc8d3e68d1f34fb51649fffcf60d264cdf
REF-0055,REF-0319,2,1.661939,0.155183,0.121043,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,098b7024245c931428524c9659e49db76bbba6de6d608f6c8d825431519736ee
REF-0055,REF-0007,3,1.680317,0.165789,0.25719,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39088993fc497d5cd6fe4c5b70c738697ffbab3ae405545697fa134b6fae9d07
REF-0055,REF-0277,4,1.742142,0.189851,0.217225,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eabc073d400410df25c43a6e3395dfb542bbb3a258eb32d9d529935461c68a4f
REF-0055,REF-0031,5,1.752949,0.115344,0.110843,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,de29e61cef9ab8816810d80c88c89f6ec4841ec79cae274460c781d279a7d87c
REF-0059,REF-0311,1,1.846208,0.034739,0.314714,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dcebfd1c483292335feeff9cf973f9641b89c102bced682e21add1fcf3753426
REF-0059,REF-0239,2,1.919211,0.737076,0.342981,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f4c9906f40a5ab106db15439757043387bac1a347108c441e82590e8da3a904
REF-0059,REF-0191,3,2.04708,0.146077,0.098237,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9807c6b834d8d4829ae93e53aa299d64d043ad86cbeabf2b14568feb73a577cf
REF-0059,REF-0227,4,2.291302,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d8f9a1fc8f1c875f7811fc406eaebef2afc80dcd4a773087e955513e37c0f594
REF-0059,REF-0017,5,2.342625,0.458591,0.516931,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,811bcf2ac211adfc132d41165382cbd2b4929ca3245c2dcb2d8e3ad6838b1533
