reference_project_id,known_anomaly_label,anomaly_reason,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0069,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,62634825521b27e488df99f83397366f0c73b831da296815effb9c33d1d87028
REF-0070,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7a27415655d97098ed68c5982670a2b3749fc8599a63f59d11a842a7db6c1213
REF-0071,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,973068695b8e9e1e97fb28858e53fdc2027f344d04642e96270962b781be7005
REF-0072,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ed6a0ddddcc666cf8bf0f87c279a4d85626aa56e671e66f18bf305eb995e4fc
REF-0073,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dfd55ba0fbae25f54dbb71564f1fc8a40ff3f74fb36cd9d47643368fb89ea4e0
REF-0074,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7222f17c2eeca7924a67283f3b7703f32464735545aa7bf2d659e688877bebb9
REF-0075,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a88682e8c668c950707375d1cb36bdd0673999a71f178c568bda81d5666d00af
REF-0076,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5d0c1c38816f356e2ecda9ef3d4d61b60275c39814a85924fa324af444d53643
REF-0077,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0ab030c27f2ecb7a3ac75d575cf4c4d95ee1fffb2d64e872a8edbed350ab9248
REF-0078,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a6038749ce48cbb927fdb8881b1906be77a4fdf42a32fc942910bf012e8c3d78
REF-0079,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff0d89bb616077ff03030365352d6b608227473f4c5589037d1ad462388eaf7f
REF-0080,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b6e7a572c49b512730cfac3c791896f28cf41241b42fea25d14a9e36bc7ca38
REF-0081,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e64cac158dc58badcf2808c87235ef18a01ee969d76a0f6e79f161e79caeb16
REF-0082,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d48607500834a065d536392c5c5722c6c21f4d565347cd600c4bd013391ae883
REF-0083,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1e9ea45e01ea84f7500e47cbf06c6f0ffd0961af51d7464328bf6a1344fdfa8f
REF-0084,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0d49700cc8c2c79090105ae1693e4a549493e57c963b76b2182a82c030af5b08
REF-0085,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,135e25fcca07181bb9e78ca2822b52583c19cee0d064163f84528080df6e8379
REF-0086,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f81c70cb1ef34e20ee69396b64f8b3168146dc581e13a163d9ba7ec51a394739
REF-0087,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,57ef0866ef988730e54a980fee1341d3790d341ece76de4bc0f0512ea28b8e79
REF-0088,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1514d41aa70c7479fdce118d0b063494f55261ce189a0b52de4f9cbd3ca3b65d
REF-0089,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a742a5b01c60df097bef87cb8068156c4e2246133b2bd3928f789d273beb30e1
REF-0090,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a7e5eda883cf671e86eab8d2a72ce1e0904060cebb7b22a82e4fb3029fd0f1df
REF-0091,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,35214574f8f84780c016d603a4fd8cf28d6a004989c329879a3c33ba397174f7
REF-0092,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3386751ce6416454ff7d4d5c39a9522f7ed866f8330af0baf42cd10ddf9198c6
REF-0093,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e24599960f294ea3ebc8dbc3413ed753cb391ac78452e76a0d9f3982f12362c1
REF-0094,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01ba004eeb0a7c2ad22194408a048f905e656ccd11c4c5937b6d08017208d3fd
REF-0095,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,790fd225b43283cbde97a72b14e79c050aca3859c23273ee5e4cf7e9e935e6f7
REF-0096,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2075c728868fc6d0556e12892f2a2b94097b38b285f28a2ee171e9ab026c2091
REF-0097,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cf33f8570c0c0eb5f9110a3369fe1606c5504392c6e03d9f0297baec03f6e9b5
REF-0098,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71fd77051210c923e7bc8ce109b34da44b54525a8a80f665f89848b71d9ff53c
REF-0099,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0802e07e904dbd1e1c5c5acaa44643aba125bbd0397227243af442a8859c672f
REF-0100,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e939f3e5b48dd6f0f1d65e8a817601800f43b254eb22413b3b2c121d3389e6fb
REF-0101,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ef957d8b0fc58b7fb6e007efb815eaa30a7f37c370795c17e4d5b672ec6985d
REF-0102,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,007602fd34476fa638ffbef0486c4dd01beeab50f779b19705751865533a3b15
REF-0103,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ebbdee44656efcab5a5105c42b002a9a556a3691b187c89f4ad1c4fd1edc3b8
REF-0104,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c6a4c8ae09f2b4d7661ccab9b40b3595a8a946077e417e360d3a96f971e95a6a
REF-0105,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,05782c8af8ef178f635e6b79d60ed61487e35960598e3d9148aafc95659fdaa3
REF-0106,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eb3096e71973396391566f93f0bd273692d35786f5328af1dfd6e72aa10d544c
REF-0107,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82e1931669a4fcde46c5607f7fa3e3d85e792402e025ce1c6c36f05b48c11084
