module_id,module_name,category,basis_class,operational_activation,voting_status,primary_method_source,canonical_structure_required,canonical_structure_present,implementation_verified,known_answer_pass,boundary_pass,missingness_pass,invariant_pass,stochastic_diagnostics_pass,reproducibility_pass,parameter_provenance_status,calibration_status,threshold_status,empirical_validation_status,regulatory_snapshot,cat9_qualification_status,lineage_status,scientific_disposition,production_change_made,finding_summary,required_next_action,test_names,evidence_paths
4.3,Submittal Rejection Rate,4,D. PCEIF_CUSTOM_TRANSPARENT_INDICATOR,ADVISORY_ONLY,non-voting,Specification 13 section 4.3,no,n/a,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,OWN_REGISTER,THRESHOLD_CALIBRATION_BLOCKED,no,"The rate is rejected over assessed, exactly as specification 4.3 defines it, and reproduces the worked fifteen per cent. The domain is properly closed: a rejected count outside the total is refused rather than producing a rate above one, which every band above the top boundary would silently absorb into the worst band, a negative count is refused, and an empty register abstains. The status taxonomy the specification asks be clarified is partly addressed: the register the population came from is recorded, so a rate over requests for approval and one over submittals are distinguishable, and revise-and-resubmit and open counts are reported beside the rate rather than folded into it. The bands at five, fifteen and twenty-five per cent have no source, and the module's own comment records that rejection depends on what the specification requires and on the reviewer's practice, so no numeric threshold was located.",Calibrate the bands or convert them to owner policy. Consider declaring the full status taxonomy explicitly rather than by register of origin.,"known-answer: the specification's three rejected of twenty; boundary: a negative rejected count is refused; boundary: more rejected than assessed is refused; boundary: an empty assessed population is refused; known-answer: production reports the same fifteen per cent; invariant: the rate rises monotonically with rejections; a rejected count outside the total is refused rather than producing a rate above one, which every band above the top boundary silently absorbs into the worst band; boundary: a register with no entries has no denominator; invalid input: a negative rejected count is refused; missingness: both figures are required; the module records which register the population came from, so a rate over requests for approval and one over submittals are distinguishable rather than silently mixed; structure: the revise-and-resubmit and open counts are reported separately rather than folded into the rejected count, which the specification asks be clarified",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.4,NCR Rate,4,D. PCEIF_CUSTOM_TRANSPARENT_INDICATOR,ADVISORY_ONLY,non-voting,Specification 13 section 4.4,yes,partial,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,AUDITED_COHORT_ONLY,CORRECT_ABSTENTION,no,"The defect this module used to carry was serious and is genuinely gone. It divided a backlog stock carried across every period by one period's intake flow, which is not a rate of anything and is unbounded above, and when the intake was empty it invented a denominator of one and then returned GREEN with the finding that no nonconformances were issued, on a project that could be carrying an unresolved backlog of any size. Both were verified as removed: the module now requires an audited cohort for the backlog to be a share of, and abstains without one. The share is exact and monotone and more open than the cohort contains is refused. What remains absent is the RATE half of the method: no exposure denominator, inspections, units, hours or value, is representable, and of the four backlog quantities the specification names only the open count is carried. Abstaining from the rate is correct, not a defect.","P2. Carry an exposure denominator so a true rate can be computed alongside the backlog share, and carry age, severity and closure rate. Source the bands.","known-answer: the specification's four nonconformances over a hundred inspections; boundary: no exposure means no rate; a backlog stock over one period's intake flow is not a rate: the two counts are different sets and the ratio is unbounded above; known-answer: fifteen open against an audited cohort of a hundred; structure: the audited cohort the backlog is a share of is reported; invariant: the open share rises monotonically with the backlog; the backlog is measured against an audited cohort rather than against one period's intake, which is a different set and unbounded above; a project that issued nothing this period but carries an unresolved backlog does not read as the best band, since issuing nothing new is not evidence of quality; invalid input: more open than the audited cohort contains is refused; boundary: an audited record with no completed audit abstains; missingness: with no cohort in either form the module abstains; the module can express a nonconformance RATE over a governed exposure such as inspected units, work hours, inspections or value, which is what specification 4.4 defines",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.5,Weather Day Impact,4,C. LITERATURE_SUPPORTED_ADAPTATION,ADVISORY_ONLY,non-voting,Specification 13 section 4.5,yes,no,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,OWN_FIELD_REPORT,CORRECT_PROXY_ONLY,no,"Two fabrications were removed and both were verified gone. With no float figure the ratio is no longer set to one, which asserted the worst case as a measurement and made one day lost on a project with a year of float identical to one with none. And lost days inferred by the pipeline rather than counted in a field report are now refused outright, rather than carried into the same arithmetic with a parenthetical, because a qualifier in a display string is not a substitute for refusing. The remaining measure, lost days as a share of the float available to absorb them, is defensible and its guards are complete. But no affected activity, planned work, governing weather allowance, available path or causal linkage exists, so this is weather disruption days against float rather than the full impact claim specification 4.5 defines. The float is network-derived and the corpus has no activity network, so abstention is expected in practice.","P3. Either carry the activity linkage and the governing allowance, or name the module for the disruption-days-against-float measure it computes.","known-answer: two days lost on a zero-float critical activity has a direct modelled path effect of two days; known-answer: the raw lost-day count is carried as its own quantity, which is weather disruption days rather than impact; invariant: available float absorbs the loss where it exists; invariant: the path effect is monotone in the days lost; known-answer: three days lost against fifteen days of float is a fifth of it; structure: the float the loss is measured against is reported; with no float figure the module abstains rather than setting the ratio to one, which asserts the worst case as a measurement and makes one day lost on a project with a year of float identical to one with none; lost days inferred by the pipeline rather than counted in a field report are refused, since a qualifier in a display string is not a substitute for refusing; boundary: no positive float remaining leaves no proportion to measure; invalid input: a negative count of lost days is refused; structure: float may be given directly or derived from total less consumed, and both routes agree; the module carries the affected activity, the governing weather allowance and the causal linkage evidence, so a full schedule impact rather than a disruption count is reported",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.6,Change Order Frequency,4,D. PCEIF_CUSTOM_TRANSPARENT_INDICATOR,ADVISORY_ONLY,non-voting,Specification 13 section 4.6,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,DUPLICATE_WITH_8.5,METHOD_LABEL_MISMATCH,no,"The module reports a RAW COUNT of change orders and bands on it directly, with no exposure of any kind. Six changes on a six-month project and six on a six-year project produce the identical reading. Specification 4.6 states that frequency must have an exposure and works the arithmetic through. The contrast within this same category is sharp: the request velocity module requires its exposure window and abstains without it, so the instrument already knows how to do this. Second finding: the band is a JOINT ladder over the count and the scope growth together, and specification 4.6 states that magnitude is separate and must not be combined into one quantity without naming it as a composite. The two figures are reported separately, which is good, but the colour a reader sees is an unnamed composite. Third, the Category 8 modification governance module reads the same count and the same two contract sums by an almost identical ladder, so one body of evidence is banded twice.",P1. Carry an exposure window so the count becomes a frequency. Name the composite or band the two quantities separately. P0D on the duplication with the Category 8 module.,"known-answer: the specification's six changes in a hundred and eighty days, per day; known-answer: the same, one per standardised thirty-day month; known-answer: magnitude is a separate quantity, change value over baseline; boundary: no exposure time means no frequency; structure: the reported scope growth is revised against baseline; structure: the change count is reported as the count it is; invariant: the band worsens as either the count or the growth rises; boundary: a baseline contract sum of zero yields no growth percentage rather than dividing by it; missingness: the count and both contract sums are required; the module divides the change count by a governed exposure, a time span or another declared opportunity basis, which is what makes a count a frequency; frequency and magnitude are reported as two named quantities rather than banded together as one composite without naming it as one",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.7,Dispute Escalation Index,4,D. PCEIF_CUSTOM_TRANSPARENT_INDICATOR,ADVISORY_ONLY,non-voting,Specification 13 section 4.7,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_DOCUMENT_COUNTS,METHOD_LABEL_MISMATCH,no,"The missingness correction here is exemplary and was verified exhaustively: all three sources are required, so an identical project can no longer read three bands better for withholding its request and change order logs, and renormalising over the present terms was correctly refused as the fix because it would let removing a high term improve the reading in a subtler form. A reported count of zero is evidence and is distinguished from a log that was never read. The sources the reading rests on are listed on the output. But no dispute, claim or determination evidence exists anywhere. The index is a weighted sum of a document risk score, a request count capped at twenty and a change order count capped at ten, and specification 4.7 states in terms that request and change counts alone do not establish a dispute stage. The requirement that missing dispute evidence cannot improve the condition cannot even be expressed, because no dispute evidence is representable. The module's own qualifier calls it a proxy; the registered name does not.","P3. Rename to the project-stress proxy the specification permits, or carry actual claim and dispute state evidence on a versioned governed stage ladder.","known-answer: with no dispute evidence there is no stage, and specifically not a calm one; known-answer: a submitted claim sits at the second stage of the example ladder; invariant: a later governed stage is more escalated than an earlier one; the stage ladder is versioned and is labelled an example rather than a universal set, since the contract defines the governed stages; structure: the declared index is the weighted sum of three capped terms; all three sources are required, so withholding a request log or a change order log cannot improve the reading by having an absent term score zero; a reported count of zero is evidence and is treated as one, rather than being indistinguishable from a log that was never read; invalid input: a negative count or score is refused; structure: the sources the reading rests on are listed on the output, so which evidence is behind the number is visible rather than inferred; invariant: the index rises monotonically with each of its three terms; the module reads actual claim or dispute state evidence and places the project on a governed ordinal escalation process, so a later stage cannot look less escalated and generic activity cannot establish a stage",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.8,Subcontractor Performance,4,C. LITERATURE_SUPPORTED_ADAPTATION,ADVISORY_ONLY,non-voting,Specification 13 section 4.8,yes,no,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,OPAQUE_SCALAR_INPUT,PARAMETER_PROVENANCE_BLOCKED,no,"The module correctly refuses to manufacture a score: the browser's derived safety net is not ported, so with no supplied compliance score it abstains rather than inventing one from meeting mentions and document risk. The contributing signals are listed beside the score rather than folded into it, which is honest. But one precomputed compliance score arrives as a scalar and the module reports it. Specification 4.8 states in terms that a precomputed compliance score with unknown construction cannot independently validate this module. No criterion, rating, weight or version exists, so nothing about how the number was formed can be established, and no critical violation can be treated as noncompensatory because no criterion is separable. The oracle demonstrates both the weighted form the specification defines and the noncompensatory check, neither of which this module can express. The four bands have no source.","P3. Carry the criterion ratings and versioned weights, or state plainly that the figure is an opaque extracted score.","known-answer: the specification's ratings .80, .90 and .70 under equal weights; boundary: weights that do not sum to one are refused; known-answer: a critical criterion below its floor remains visible, since critical violations may be noncompensatory by policy; known-answer: the supplied score is reported as a percentage unchanged; invariant: the band worsens monotonically as the score falls; the browser's derived safety net is not ported, so with no supplied compliance score the module abstains rather than manufacturing one; missingness: with none of the three fields present the module abstains; structure: the contributing signals are listed beside the score rather than folded into it; the score is built from traceable criteria such as quality, schedule, safety, cost behaviour, responsiveness and administration, with their governed ratings and versioned weights",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.9,Procurement Lead Time Monitor,4,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 13 section 4.9,yes,no,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,OWN_PROCUREMENT_LOG,CORRECT_PROXY_ONLY,no,"The substantive defect is fixed and was verified exhaustively rather than sampled. The old form counted a delayed item twice, once as at risk and once again at double weight, so ten long-lead items with eight at risk and five delayed produced 1.8, a proportion of a set reported as one hundred and eighty per cent of it. Delayed items are now the subset of at-risk items they are, and the ratio was proved bounded in nought to one across every valid combination of counts up to ten items, exactly one at both endpoints, and monotone in severity. An empty log abstains rather than having a denominator of one invented for it. What is absent is the specification's core quantity: no item, required on-site date or forecast delivery date exists, so no procurement slack can be computed and item criticality, path need date and float cannot enter. It is a coherent aggregate of a procurement log rather than the item-level monitor the name implies.",P2. Carry item-level required and forecast dates so slack can be computed. Source the 0.5 at-risk weight and the four bands.,"known-answer: the specification's required day 100 against a forecast delivery on day 110 is minus ten days of slack; invariant: slack is positive when delivery beats the need date; boundary: more delayed than at risk is refused, since the two categories nest rather than being disjoint; known-answer: the audit's own figures give a weighted disruption of .65 rather than the 1.8 the double-counted form produced; the reported ratio is a genuine proportion of the long-lead set and cannot exceed one, because a delayed item is treated as the at-risk item it already is rather than counted twice; invariant: with every item delayed the proportion is exactly one; invariant: with nothing at risk the proportion is exactly nought; invariant: a delayed item weighs more than a merely at-risk one; an empty procurement log abstains rather than having a denominator of one invented for it, which made a single delayed item out of no items score two; invalid input: more at risk than exist, or more delayed than at risk, is refused and says which pair disagreed; missingness: all three counts are required; the module computes item-level procurement slack, the required on-site date less the forecast delivery date, and considers item criticality, the schedule need date, float and procurement status",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
4.10,Specification Conflict Density,4,C. LITERATURE_SUPPORTED_ADAPTATION,ADVISORY_ONLY,non-voting,Specification 13 section 4.10,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,DERIVED_FROM_DOC_RISK_AND_RFI,METHOD_LABEL_MISMATCH,no,"The guards are sound and the substitution that used to report the unweighted document risk under this name when no requests existed is gone: with no requests the module now abstains on absent exposure. A document risk score outside nought to one is refused rather than multiplied through into the band ladder, and the figure is capped so the ladder is never fed an out-of-range quantity. But the measure is not a density. The quantity is the document risk score times the request count over the square root of the request count, which reduces to the risk score times the square root of the count, and specification 4.10 names this exact form and states in terms that it is not a specification conflict density. It has the wrong DIRECTION as well as the wrong structure: a density falls as exposure rises, and this rises with the request count until the cap intervenes. No individual conflict is identified, so no conflicting evidence locations are retained, and no governed exposure unit exists.","P1. Either identify verified conflicts against a governed exposure unit and retain their evidence locations, or rename the module for the risk-weighted request-volume index it computes.","known-answer: the specification's five verified conflicts over two hundred and fifty requirements; known-answer: expressed per thousand requirements; invariant: density halves when the exposure doubles, which is what makes it a density; boundary: no exposure unit means no density; structure: the declared quantity is the document risk weighted by the square root of the request count; invariant: the quantity RISES with the request count, which is the opposite direction from a density, since a density falls as exposure rises; with no requests recorded the module abstains on absent exposure rather than reporting the unweighted document risk score under a different name; invalid input: a document risk score outside nought to one is refused rather than multiplied through into the band ladder; invalid input: a negative request count is refused; missingness: both inputs are required; boundary: the reported figure is capped at one, so the band ladder is not fed a quantity outside the range it reads; the numerator is a count of VERIFIED conflict candidates, each retaining the two or more conflicting evidence locations, which specification 4.10 requires; the denominator is an explicit governed exposure unit such as requirements, clauses, sections, pages or cross-reference pairs",server/tools/test_run19_category_4.py; server/tools/run17/oracle/oracles_cat_4.py; server/tools/run17/categories/category_4_faults.csv
5.1,DSM Rework Propagation,5,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 14 section 5.1; Zhao et al. (2010); Tuholski and Tommelein (2010),yes,no,n/a,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,n/a,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,NO_EVIDENCE_EMITTED,CORRECT_ABSTENTION,no,"The method is defined by its dependency matrix and no such matrix exists for any project. The module abstains unconditionally, names the dependency matrix as what is absent, and its result is byte-identical across every combination of cost index and budget tested, so the literal nine coefficients and literal initiating wave it once carried are genuinely gone rather than gated. The propagation itself was verified independently against the specification's own matrix and seed, including the zero matrix, the disconnected graph, linearity in the seed, edge-strength monotonicity and the cycle case that makes a stopping policy necessary. Abstention is the scientifically correct result.","Build the dependency matrix corpus if rework propagation is wanted, or leave the module abstaining.","known-answer: the specification's single-edge matrix propagates a half wave to the first element; known-answer: the wave dies at the second step; boundary: a zero matrix propagates nothing; boundary: a disconnected graph leaves each element with only its own seed; invariant: propagation is linear in the seed, so a doubled initiating wave doubles what arrives; invariant: edge strength is monotone, so a stronger dependency carries more; boundary: a cycle propagates around and back, which is why a stopping policy must be declared; with no dependency matrix for the project the module abstains, rather than propagating a wave through coefficients that are this file's literals; missingness: the abstention names the dependency matrix as what is absent; invariant: no project input can move the result while the matrix is absent",server/tools/test_run19_category_5.py; server/tools/run17/oracle/oracles_cat_5.py; server/tools/run17/categories/category_5_faults.csv
5.2,Sensitivity Analysis,5,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 14 section 5.2; Kermanshachi and Pamidimukkala (2023),yes,partial,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_EVM_INPUT_VECTOR,IMPLEMENTATION_DEFECT,no,"One of the three drivers is a genuine local sensitivity: the cost index is perturbed by plus and minus 0.05 and the forecast at completion recomputed, normalised by the base forecast. That is real and should be said. The other two are not perturbed at all: the schedule driver is the absolute deviation of the schedule index from one, halved, and the document driver is the risk score itself. Specification 5.2 says in terms not to call current badness a sensitivity unless an input is perturbed and the output recomputed. Worse than the labelling, the three figures are on three different scales, and the 0.5 multiplier on the schedule driver is the only thing setting their relative standing, so both the reported top driver and the band, which reads the maximum, are determined by an uncited scaling choice rather than by sensitivity. The oracle's elasticity is dimensionless precisely so a cross-input ranking means something. The guards are sound: an absent document risk score is required rather than read as zero, which would demote the driver, and the undefined division points are refused.","P1. Perturb all three inputs and recompute, or report only the driver that is perturbed. Until then the top driver and the band are not sensitivity results.","known-answer: the specification's Y = x1 squared plus x2 at (2,1), perturbed ten per cent on x1, has a normalised sensitivity of 1.68; invariant: an input the output does not depend on has no sensitivity, which is what makes the elasticity a meaningful ranking key; invariant: the normalised sensitivity is dimensionless, so rescaling the unit of an input leaves it unchanged, which is what makes two different inputs comparable; structure: three drivers are ranked and the top one is named; an absent document risk score is required rather than read as a sensitivity of exactly zero, which would be the strongest possible claim that the driver does not move the estimate and would demote it to the bottom of the ranking; invalid input: a document risk score outside nought to one is refused; boundary: the cost index values at which the perturbed division would be undefined are refused; boundary: a budget of zero leaves no base estimate to normalise against; missingness: all seven inputs are required; every driver ranked is perturbed and the estimate recomputed, which is what specification 5.2 requires before a quantity may be called a sensitivity; the three driver figures are on a common scale, so ranking them and taking the largest means something",server/tools/test_run19_category_5.py; server/tools/run17/oracle/oracles_cat_5.py; server/tools/run17/categories/category_5_faults.csv
5.3,Tornado Risk Ranking,5,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 14 section 5.3,yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,DUPLICATE_OF_5.2_EVIDENCE,METHOD_LABEL_MISMATCH,no,"The domain guards are complete and all hold: a document risk score outside nought to one no longer drags the composite into the one-sided calm end of the band, indices at or below zero are refused, and progress outside nought to one hundred is refused. The ranking is correctly by absolute impact descending. But no output is evaluated at any input's low or high value, which is what a tornado impact IS. The four impacts are current deviations from nominal, no range is declared for any input, and no response function exists to evaluate. Separately, specification 5.3 states this should ordinarily present the sensitivity module's results and that independently created duplicate evidence must be flagged for lineage: it recomputes its own impacts from the same cost index, schedule index and document risk score by a different formula, so the two modules report one body of evidence twice under two incompatible definitions and a reader seeing them agree is seeing one reading counted twice.","P1 with the sensitivity module. Declare input ranges, evaluate the response at each low and high, and present the sensitivity module's results rather than recomputing. P0D on the lineage disclosure.","known-answer: the specification's impact for A; known-answer: the specification's impact for B; known-answer: the specification's impact for C; known-answer: A and C tie above B, and the tie policy is explicit and stable; invariant: an input whose low and high give the same output has no impact; structure: four risks are ranked and the top one is named; a document risk score outside nought to one is refused rather than dragging the composite down without limit into the one-sided calm end of the band; invalid input: a cost or schedule index at or below zero is refused; invalid input: progress outside nought to one hundred is refused; missingness: all five inputs are required; invariant: the ranking is by absolute impact descending, as the method requires; each input's impact is the difference between the OUTPUT evaluated at that input's high value and at its low value, which is what a tornado impact is; the module presents the sensitivity results of the sensitivity module rather than creating a second, differently computed ranking from the same evidence",server/tools/test_run19_category_5.py; server/tools/run17/oracle/oracles_cat_5.py; server/tools/run17/categories/category_5_faults.csv
5.4,Scenario Modeling,5,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 14 section 5.4; Collier et al. (2018),yes,yes,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,OWNER_POLICY,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,GOVERNED_DECISION_OBJECT,OWNER_DECISION_REQUIRED,no,"The method implemented is correct and independently reproduced: the probability weighted expectation of each action, the cheapest by expectation, and that action's worst scenario. Its guards are the strongest in the instrument and every one was verified. The probabilities must sum to one or no expectation is formed. Every action must have an outcome under every scenario described. The decision object must carry an asset version or a reading taken from it could not be interpreted later. A locked holdout is refused outright, because the point of locking it is that nothing consults it. And the project may not appear in the reference population it is assessed against. With no decision problem it abstains rather than reporting the three-divisor earned-value forecast it used to fall back on. The open question is placement: what it computes is which ACTION to take, and specification 5.4 separates that from this category and assigns it to Category 10. Note the connection: Category 10.4 was found not to produce the action-by-scenario matrix, and this module consumes exactly one.",OWNER DECISION on category placement. No arithmetic change is required. Consider whether this module and Category 10.4 and 10.7 should share one decision object.,"known-answer: the probability weighted expectation of holding; known-answer: the probability weighted expectation of acting; known-answer: the action with the lower expected cost is chosen; boundary: probabilities that do not sum to one do not describe one distribution and are refused; known-answer: production chooses the same action as the independent expectation; known-answer: production's expected forecast is the budget plus the chosen action's expectation; known-answer: and its pessimistic forecast is that action's worst scenario; structure: the count of actions and scenarios considered is reported; with no decision problem the module abstains rather than reporting a three-divisor earned-value forecast under this method's name; scenario probabilities that do not sum to one are refused; an action with no outcome under every scenario described cannot have an expectation formed and is refused; a decision object from the locked holdout is refused outright, since the point of locking it is that nothing consults it; a decision object whose reference population contains the project being assessed is refused, since the comparison would be of the project with itself; a decision object with no asset version is refused, since a reading taken from it could not be interpreted later; invalid input: a scenario probability outside nought to one is refused; boundary: no positive budget leaves nothing to place the outcomes against; invariant: the chosen action is unchanged when every outcome is shifted by a constant, since the expectation shifts with it; the module models what happens to the SYSTEM under stated conditions, which is what specification 5.4 places in this category, rather than comparing which ACTION to take, which the same specification places in Category 10",server/tools/test_run19_category_5.py; server/tools/run17/oracle/oracles_cat_5.py; server/tools/run17/categories/category_5_faults.csv
5.5,Rework Feedback Loop,5,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 14 section 5.5; Love et al. (2011); Li and Taylor (2014),yes,no,no,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,HEURISTIC_UNCALIBRATED,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,SHARED_EVM_AND_DOCUMENT_COUNTS,METHOD_LABEL_MISMATCH,no,"The best property here is a corrected one and it holds: an absent request or change order count is required rather than contributing exactly zero, which is the same contribution a perfect term makes, so missing evidence can no longer buy a better reading, and renormalising over the present terms was correctly refused as the fix. Negative counts are refused and the caps behave as declared. But the quantity is a weighted sum of three capped current values and specification 5.5 states in terms that a weighted cost index, request and change score is not a feedback simulation. No stock, flow, time step or feedback exists: nothing accumulates and nothing feeds back. The weights of 0.3, 0.3 and 0.4 and the caps of thirty and fifteen have no source. The oracle demonstrates the accounting the method requires, including an equilibrium that holds exactly and an error rate that amplifies the stock, neither of which this module can express.",P1. Either build the stock and flow accounting or rename the module for the composite rework-pressure index it computes. Source the weights and caps either way.,"known-answer: the specification's rework generated; known-answer: the specification's next backlog; boundary: a zero error rate generates no rework; boundary: with no work completed nothing is completed and nothing reworked; invariant: at new work six, completion eight and an error rate of a quarter the backlog is in equilibrium and does not move; invariant: a higher error rate amplifies the backlog, which is the feedback the method exists to model; invariant: the accounting conserves, so the change in backlog is exactly new work plus rework less completion; structure: the declared index is the weighted sum of three capped terms; invariant: the index rises monotonically with requests for information; boundary: the request and change terms are capped, so the index stops rising once each cap is reached; an absent count of requests or change orders is required rather than contributing exactly zero, which is the same contribution a perfect term makes and would mean missing evidence buying a better reading; invalid input: a negative count is refused; the module carries time-dependent stocks and flows with feedback, so a backlog, a rate of rework generation and a completion rate exist and evolve over time",server/tools/test_run19_category_5.py; server/tools/run17/oracle/oracles_cat_5.py; server/tools/run17/categories/category_5_faults.csv
5.6,Queueing Theory Bottleneck,5,B. ESTABLISHED_CANONICAL_METHOD,ADVISORY_ONLY,non-voting,Specification 14 section 5.6; Carmichael (1986); Farid and Koning (1994),yes,partial,yes,yes,yes,yes,yes,n/a,yes,NOT_SOURCED,NOT_CALIBRATED,LITERATURE_EXACT,NOT_DONE,n/a,RAW_UNQUALIFIED_INPUT,OWN_STRUCTURE_ONLY,CORRECT_PROXY_ONLY,no,"This module does the single most important thing specification 5.6 asks: at full utilisation it does NOT emit a reassuring steady-state solution, it reports the worst band. And it applies exactly one boundary, the definitional stability condition, inventing no uncited warning level, so it reports two levels rather than four. That is the correct scientific posture and it is rare in this instrument. It abstains without a queue rather than falling back on a share of constrained look-ahead activities, refuses a queue with no servers or window, and refuses one that does not carry a waiting time for every entity that arrived. What it computes is EMPIRICAL utilisation, service time used over server time available, with the observed mean and ninetieth percentile waits. No service rate, queue discipline or derived measure of the theory exists, so Little's Law cannot be checked against it because neither side is computed. It is queue measurement, honestly done, rather than queueing theory.","P3. Either carry arrival and service rates so the theory's measures can be derived, or name the module for the queue utilisation measurement it performs.","known-answer: the specification's M/M/1 utilisation; known-answer: the number in the system; known-answer: the time in the system; known-answer: the number in the queue; known-answer: the time in the queue; invariant: Little's Law holds, both for the system and for the queue; boundary: at an arrival rate equal to the service rate there is no steady state and no reassuring solution is returned, which is the defect specification 5.6 names; boundary: an arrival rate above the service rate likewise has no solution; invariant: waiting grows without bound as utilisation approaches one; known-answer: utilisation is server time used over server time available; known-answer: the arrival rate is entities over the observation window; known-answer: the mean observed wait; a queue at or above full utilisation does not emit a reassuring reading; invariant: utilisation rises as the same service is done by fewer servers; with no queue structure the module abstains and does not fall back to a share of constrained activities in a look-ahead window; boundary: no servers or no observation window is refused; invalid input: a queue that does not carry a waiting time for each entity that arrived is incomplete and is refused; only one boundary is applied and it is the definitional stability condition, so no uncited warning level is invented: the module reports two levels; the module carries an arrival process and a service process with their rates, a queue discipline and the waiting measures the theory defines, so the number and time in system and in queue can be derived",server/tools/test_run19_category_5.py; server/tools/run17/oracle/oracles_cat_5.py; server/tools/run17/categories/category_5_faults.csv
