decision_problem_id,action_id,action_name,base_direct_cost_usd,base_delay_effect_days,quality_risk_effect,safety_risk_effect,residual_risk_effect,crew_increment,overtime_fraction,requires_executive_authority,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-02,DP-02-A4,RESEQUENCE_WORK,510000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f0d02e4a512ad9b30066a3f49269fc191578a3c54d053ffae4202ef70e7091c
DP-02,DP-02-A5,DEFER_NONCRITICAL_SCOPE,-340000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,77161f977bfdadaec79ec48ca1e7d9de04708558fcf29827f2393eed00f12588
DP-03,DP-03-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a7a975e18ff3d229d93eb29d46305840e2522f46f7b66df5539257f2c9ffb56
DP-03,DP-03-A1,ADD_CREW,1440000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a00933b1d457fb6f60f4aea4f6d6209ec2b626d311adbf135e71c075d4f39c8
DP-03,DP-03-A2,OVERTIME,990000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a9540e9f02908c4d262535179a837d081e89469959b2a331e6488d243d18fdb
DP-03,DP-03-A3,EXPEDITE_PROCUREMENT,1260000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8ae04de03ec537f4e4d13b142d8aedbe44f6817f301ac4a2f44a973e9cd4548f
DP-03,DP-03-A4,RESEQUENCE_WORK,540000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f5563d3904377532a095945c022b32da2215fcccca820c4d92359720adfa8e4a
DP-03,DP-03-A5,DEFER_NONCRITICAL_SCOPE,-360000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ddc01ba98ac906acbfb8ed04e0ec9cdff80b98ce778aa9f60a9650183829be37
DP-04,DP-04-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ac6dca8c83f24ea20bcc06237391dd7eb0cf5252c54b0dc0bf0793484518959
DP-04,DP-04-A1,ADD_CREW,1520000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dffa382a58b4aaa3ab946ab94f5634e9ffec7d4628ff8043cc4dfe23090b535e
DP-04,DP-04-A2,OVERTIME,1045000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,016596a141f8e17318b2c5ba48580bd983481f5159215a098881f51d59f1905e
DP-04,DP-04-A3,EXPEDITE_PROCUREMENT,1330000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bcd3e883b8df865325a0499c87c1e1051186e7fcd4b156ae72100f279a846b65
DP-04,DP-04-A4,RESEQUENCE_WORK,570000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,11508117c36a188d0bd91f054512e7ecedc43de6d922f5b02e2c6cff94d91a41
DP-04,DP-04-A5,DEFER_NONCRITICAL_SCOPE,-380000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,02587618d184c1eb48371cdb4930a278f93cc41df7c37631a11851ca025b01c6
DP-05,DP-05-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0adc4f8cf8640a992f531ad1a7ff44d6747f7a30bca3ebd95eac5a42173e2a89
DP-05,DP-05-A1,ADD_CREW,1600000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8585ce473d60094f16d8baaf7012bed10109c605234812beb1f509699e69740d
DP-05,DP-05-A2,OVERTIME,1100000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71734d14ee59fddb3367d0a753535e93028c9fd5df0cacebf76d3ff6729651dd
DP-05,DP-05-A3,EXPEDITE_PROCUREMENT,1400000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7e12125e7c436190a67d506257cbba4d0706074df2ccf93ca61458925568a7c0
DP-05,DP-05-A4,RESEQUENCE_WORK,600000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2fdb7ef20a4346d7966a3640b0ce58f0fc6a164c87f70dc64fb0bb4ef46816df
DP-05,DP-05-A5,DEFER_NONCRITICAL_SCOPE,-400000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0af0d280b7ece28f5d635c1e3081dbdab1c6072eafdf5cae8fbd82e6348cfedc
DP-06,DP-06-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e0c4c5c3a30155cf4549457a9aee1a0e06984fd0f922ed66b6f6561cb46b1101
DP-06,DP-06-A1,ADD_CREW,1680000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37db7ff46d7c69be544df978864616098c8046fe46dce852be3e2ee0df171064
DP-06,DP-06-A2,OVERTIME,1155000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,133383c46104792cc4c42b743e3e777d3607617130718fdb451fa1eb45956ba0
DP-06,DP-06-A3,EXPEDITE_PROCUREMENT,1470000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8a354948e201daa91a68fcce5b4dc57f6ad7dab6632765a178d66e7b1c31282e
DP-06,DP-06-A4,RESEQUENCE_WORK,630000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,468e30b65140b661eebe1cbd20819cc81203b7740fc3a8c0163c422d8707d062
DP-06,DP-06-A5,DEFER_NONCRITICAL_SCOPE,-420000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,380e5123118226ec4ccabb104beabb1297ebe4d32bb84beeafeecd04ef5e7561
DP-07,DP-07-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,714ee5f08204f00333cb0e2897bb01eb4dbf76c95e0d9303c72693bd9e48f3df
DP-07,DP-07-A1,ADD_CREW,1760000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,615034196856c6522f520f1633cb7b3953caee425aca71eda47e1ca769251fee
DP-07,DP-07-A2,OVERTIME,1210000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a1cb630900eabbcc6d62bb52693d882e1252e028103b2f661416295aa3b0c003
DP-07,DP-07-A3,EXPEDITE_PROCUREMENT,1540000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,00fb909724ecc6a61025c72fa978d22085fe44181a6ba1893241db5946e50f87
DP-07,DP-07-A4,RESEQUENCE_WORK,660000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ac5e81b155bdd431edc2d4b32b1dca41ba1980eeab877493a7614a72023c94ec
DP-07,DP-07-A5,DEFER_NONCRITICAL_SCOPE,-440000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4af12355d8471849816c6811c56d62f45abf28616b4bc115273d6b003178e7f4
DP-08,DP-08-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cfd3de07072b44987976d9387207c7f202c124ea19dc99cbfa93a8bc4b01fc9c
DP-08,DP-08-A1,ADD_CREW,1840000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c6a651bc6c643d79862850a1ae1869f646fab1110114f4d4f9d153557a1dc30
DP-08,DP-08-A2,OVERTIME,1265000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dbc921c47fcc6062982a98fac8d7d248bbd112bb8e4e058e20d340216c10b291
DP-08,DP-08-A3,EXPEDITE_PROCUREMENT,1610000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e2cf34336e0b7fbf0f1117ec2b5d7dfa5e6684d4dac391561a66a104667d01ef
DP-08,DP-08-A4,RESEQUENCE_WORK,690000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8732679184b66083d236f7e8d7ee622c42c240a5280ad4a35ed2fb762704f92f
DP-08,DP-08-A5,DEFER_NONCRITICAL_SCOPE,-460000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f58127014ca258b9cd9e7804787c81e19f92ac47f74804dc3d16f100e340650
DP-09,DP-09-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4c6fdae4280ed68087b117e682ee780da2ea3d6379ab4703c919387f4ad0e22
DP-09,DP-09-A1,ADD_CREW,1920000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8d5cbdc62354fff09323750b796d7779fdbea5b609b2041f1cae336af4e92870
DP-09,DP-09-A2,OVERTIME,1320000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9b0ce17064fb931dd7fa281b605ff95d91b5c493d6c4e031f61448d25f1d5562
DP-09,DP-09-A3,EXPEDITE_PROCUREMENT,1680000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b280cdc459f39f5f919d4fd8dfa79b5095646f3d6b97b4e71ba1c28c3a69e915
DP-09,DP-09-A4,RESEQUENCE_WORK,720000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,57af3fcd876159de75d549f47bf326aa962b2e67e87bd9c76538951d3021bb30
DP-09,DP-09-A5,DEFER_NONCRITICAL_SCOPE,-480000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5cfdb046b520fc19811cf6b87abe3253dfba61ae3c0e658ff197f3af783ca245
DP-10,DP-10-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ad42c0a71838ad44a20949a9b9d257480ff94460ccb3f14be3d7faa769f53d5a
DP-10,DP-10-A1,ADD_CREW,2000000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2db6e8ad799f8a7f142c3b2faca51dae58ea99553e3bfea570fc5f477c21682a
DP-10,DP-10-A2,OVERTIME,1375000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bee894dce14a7ead530f3bf3497f15d8f0ca6d49c5b939da882f694c8ee7af7b
DP-10,DP-10-A3,EXPEDITE_PROCUREMENT,1750000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ebb5798185dbf8eff7a5d2632cd8cc84d1f9653048e1582f3f727e9291754c6a
DP-10,DP-10-A4,RESEQUENCE_WORK,750000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,361603dc5cba88c0150c73e09ec3530e9252b61fd7272ccca607b356d47ec56c
DP-10,DP-10-A5,DEFER_NONCRITICAL_SCOPE,-500000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cd404f643e3080a17e06cd0b44b25da1561f8bcb5f0c4adf1f38c656de92f125
DP-11,DP-11-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5550317a5c8c4c3a3a4a81b5e74cb81ef3aeda3765a0e7205648c36883431607
DP-11,DP-11-A1,ADD_CREW,2080000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5d5f431882905da9eaa80e1fdbb2d0a241550c2ecf53c6d1c886bff9bb89e1dc
DP-11,DP-11-A2,OVERTIME,1430000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,88d634e0403310ffce02e3b3ab7fb2fcf09f5928b65174f3d3ee391949fbf849
DP-11,DP-11-A3,EXPEDITE_PROCUREMENT,1820000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f8d7565af894af196f2047cb69564d4dd4d88fc7edee1f79fb579094e6b8500
DP-11,DP-11-A4,RESEQUENCE_WORK,780000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e6422885a701965a0050e30030f1469b892c70ab758107000fd5809f35f7aa07
DP-11,DP-11-A5,DEFER_NONCRITICAL_SCOPE,-520000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f15622a37a5be5bb0628fa3bb093235c59665b5dafc0fd339cf6e08ba5ffdef
DP-12,DP-12-A0,MAINTAIN_PLAN,0.0,0.0,0.0,0.0,0.0,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95ce8594773c8f3c67aa5cd4eedd6c6668d131587e40801fbe443d7bb97511ab
DP-12,DP-12-A1,ADD_CREW,2160000.0,-10.0,0.05,0.08,-0.08,2,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9e1db6ca37787f6c0e07399c1736c6011a2f06f917da834542b7d1fdec969c0d
DP-12,DP-12-A2,OVERTIME,1485000.0,-7.0,0.1,0.15,-0.04,0,0.15,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c4bb1045c8958769b7a9b6a817c37462568d26fdf446ff3fa09fc5b11b452d8
DP-12,DP-12-A3,EXPEDITE_PROCUREMENT,1890000.0,-9.0,0.02,0.03,-0.1,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,13f22702de3feab1d789e47c68a58ccfeeb4c81f4e16bc8301e2c6353708ca41
DP-12,DP-12-A4,RESEQUENCE_WORK,810000.0,-6.0,0.08,0.05,-0.06,0,0.0,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6ab1ee6f8c7181dccf9a76706d2f19ffddf810617dfd6e9c952000c1005febd1
DP-12,DP-12-A5,DEFER_NONCRITICAL_SCOPE,-540000.0,-3.0,0.12,0.02,-0.03,0,0.0,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,56736d7cddc8231690c0680e6b52bd2d7bfcc3f889f562c0d2b9e207ea4e5422
