decision_problem_id,action_id,scenario_id,loss_value,regret_value,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-01,DP-01-A2,DP-01-S0,4.791,1.83201,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1bcc4dcf5f3fce522922ae883dab9dfdf72afdb7ec829ece89459db9cd9f6d13
DP-01,DP-01-A2,DP-01-S1,6.735992,1.712261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,85d704a1fa6f9d1b0ba3430b88d6d141278b1cd87d6db86ae92b18525ec362e1
DP-01,DP-01-A2,DP-01-S2,7.394038,2.375178,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f037981d43e560dbc6a0434764b811fd08f93a54ee1092db0d6b24ada6957328
DP-01,DP-01-A2,DP-01-S3,6.195693,1.654453,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a830d9057f74245c60ef036b43f8d3889b22bdd5f6678a7d3aed392c47c3e411
DP-01,DP-01-A2,DP-01-S4,9.632511,1.543706,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b04e55918c6cd4317e3a14a058d465612cf3f83eb2db7554680cd26af05d4e44
DP-01,DP-01-A3,DP-01-S0,3.677,0.71801,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ca21e19723f475968081dea089edfc5385ccc9e4b642cad33535ed7339238f97
DP-01,DP-01-A3,DP-01-S1,5.023731,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b312774db24c2f460d0701e92aee6cd0008ea5a67e2e6dad2221ce4f224f3a2
DP-01,DP-01-A3,DP-01-S2,5.01886,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,def4470ef19bc60d8a75c758d823228c8d7fd96039efdea6d3ff307ee59b4530
DP-01,DP-01-A3,DP-01-S3,4.59024,0.049,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3aaf452affc8b73b3f57c786cacaf386dd899dcbb030a70901b1e3ab9a23e4d5
DP-01,DP-01-A3,DP-01-S4,8.088805,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2ab38c754a83b2d7b23ba5125f2f425870a9c484a87b5591d8a6540ef7e81c48
DP-01,DP-01-A4,DP-01-S0,3.628,0.66901,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3f35f8c449a24cd60f50bfd6b8be879ff8c8d9b40ac9c432a48ee58f71c36605
DP-01,DP-01-A4,DP-01-S1,5.917346,0.893615,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7461563deb801a045febeb67887c387d7c537f666b27a76b8b542172408f21f7
DP-01,DP-01-A4,DP-01-S2,6.615875,1.597015,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb8938eb887349665d0049aace83b81458caf91d9b02bd9119a2a7a8a982d54a
DP-01,DP-01-A4,DP-01-S3,4.54124,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,679c94d795fe28c6732f30c0dc4bc63df8ba26cde6bfaab29d1c8d24d3b27125
DP-01,DP-01-A4,DP-01-S4,8.578368,0.489563,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e6dc2259d808f28ca3a1822c428f3cab633009a3f5fa7f460bc1fd7e8b6ab26
DP-01,DP-01-A5,DP-01-S0,3.009,0.05001,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d0acd961480ce0c3e121f12cea1ecef13647bd8dafe3bd21b0b9eb33de47ece1
DP-01,DP-01-A5,DP-01-S1,5.718168,0.694437,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c46c853d5c22f33f527e3b15146a8eef0d17c092f2851d4a6d3ab47fb441ae6
DP-01,DP-01-A5,DP-01-S2,6.719164,1.700304,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,562dd15a8b6f67ddeeb759fe094b9816d7756d52eceeae7d92ca62f7a11da8dc
DP-01,DP-01-A5,DP-01-S3,5.380123,0.838883,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c39fb01baf8f9e143829886c412f4c437bef2899839425d239cbd8de1d9c83b
DP-01,DP-01-A5,DP-01-S4,8.557894,0.469089,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d6df4300c750f3a1dd4281bc77d9172ced0502382ec6d7b007e11512e4e4edee
DP-02,DP-02-A0,DP-02-S0,2.92,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98d3584b68712c5742689fbf9551287387d14951c91004812895539d317d300a
DP-02,DP-02-A0,DP-02-S1,6.297666,1.090992,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ee43d95e98cbcb8a07c676686d1ae3a26dd904a8ff225dd8b9998cf051ef5cc
DP-02,DP-02-A0,DP-02-S2,7.380309,2.214749,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,10269bd651ecf1d9b0fc56ad0635a86bd50885270efed175b13c7d9c683d3714
DP-02,DP-02-A0,DP-02-S3,5.668941,0.954258,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37466fc00c0fdf259bfe3c45bea016d990bb6e7025b1befe8575731b58c2173d
DP-02,DP-02-A0,DP-02-S4,9.723778,0.930146,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b38e4fade2f31d9dbbbcfe1494c47cbc94f530f311c83656dbcce04234afe52b
DP-02,DP-02-A1,DP-02-S0,4.47,1.55,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e657b15d030cad3d60b34fe4bccb29b96e75c4d8ca322455ef329761f4e82b66
DP-02,DP-02-A1,DP-02-S1,5.66588,0.459206,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c93f05177cbeb792ca6d394b450bba5256185bb561abecdc744bc9e04ba84c2
DP-02,DP-02-A1,DP-02-S2,6.708051,1.542491,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4645fee321d999a0b229abda0d44b8a6d835dcf8e5fe05478bf990d15f043a71
DP-02,DP-02-A1,DP-02-S3,5.442552,0.727868,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2db58ae8ba02ecd400b6adbddfe0efaecb117c85aee00747be480cf7a7fc88e0
DP-02,DP-02-A1,DP-02-S4,9.56593,0.772299,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6464ddc0b7ecf147e16c1d187205662d9a447b9fb78b6a687e8de4ed9847275a
DP-02,DP-02-A2,DP-02-S0,4.846,1.926,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6f22fa3af57086ba144feeaccc87301c75a40b6d72e717ccc42f5ebede74860a
DP-02,DP-02-A2,DP-02-S1,6.892496,1.685822,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e52fb323c56c6ae48a3f37106ec2995ef3c28ff21d0907fd51b7ccaa46ce94fc
DP-02,DP-02-A2,DP-02-S2,8.04851,2.88295,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,185a9080b9c4346985a6e3f00a2f04153e8e45e87e2e1d202003a07828ebeb25
DP-02,DP-02-A2,DP-02-S3,6.293741,1.579058,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2af40c456f67a223ac9d0b55ffb9fa062b018bd8cbfcfb625e191b265baeabc
DP-02,DP-02-A2,DP-02-S4,10.381516,1.587884,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9bec6aa87e0ef16fe6e0bcb88ba7c168b56619e5c73f4a38a9ec05dadf9dd8b
DP-02,DP-02-A3,DP-02-S0,3.747,0.827,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8e317e23df3bdab1c935897c53195529538f281382578506508772a585a3ca0c
DP-02,DP-02-A3,DP-02-S1,5.206675,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d147d677feb4eec77246ff40f9eddc98c4719a7bd30991917cade5833aa6dbc8
DP-02,DP-02-A3,DP-02-S2,5.16556,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,afd3f0deb7d5a977f3a38c95e55add77526730903a13c23fc9920b2e77b2f9b5
DP-02,DP-02-A3,DP-02-S3,4.753261,0.038578,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5433a97c66a2e6e9dc88e1e8cbcf6a9bc603d36d9d4ea508001d6bdef09dd525
DP-02,DP-02-A3,DP-02-S4,8.793632,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a4221a5fa92c11806698f7ca585171db1271ee2944eb62f06a63918dd1aa814
DP-02,DP-02-A4,DP-02-S0,3.658,0.738,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,462a6ba25b5cc19826a9e2501c79a55990c940368f9247e91739631d702c229c
DP-02,DP-02-A4,DP-02-S1,6.020631,0.813957,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,598eb02207b5b15b7151bc100ae5b601fa7b89161acf86ce988dcb834a3b4094
DP-02,DP-02-A4,DP-02-S2,6.598681,1.433121,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b21ea157781f64e1d56d5a3ff71268520527002db21256bb3ac7e4d236ebe8ee
DP-02,DP-02-A4,DP-02-S3,4.714683,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dc8ea7b1e56a64bd6e84f3779e924c6796e34ef99c85d2cc9837e0d009853c8
DP-02,DP-02-A4,DP-02-S4,9.126146,0.332514,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8beb8fecce099333f58cdf9b7ec7fa5a97f110983be9de23ad8fa0cee9c10858
DP-02,DP-02-A5,DP-02-S0,2.989,0.069,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bb06c75e5d816d212794f76dcb8abec7d0e0ab4b478d33a3699630d5b03b7f0d
DP-02,DP-02-A5,DP-02-S1,5.733652,0.526977,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,51802b3c749146f364710a55833c64e3688fc9d2045dda4d5aa00c8817e84703
DP-02,DP-02-A5,DP-02-S2,6.5769,1.41134,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,868416495091ed4a8dfc8e2bb26b10dee8e656d43d91e6c17b02cfbb8b4a4a66
DP-02,DP-02-A5,DP-02-S3,5.302518,0.587835,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dd7dc237a4768c424d4f695388bef1d9d035d322b047c613712bdda791708ba
DP-02,DP-02-A5,DP-02-S4,9.132568,0.338936,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f861f330bdc6bf1fa2e6cd0d3f6180e210ef20b9dbcf2a3d5046f2ed0e4d7e3
DP-03,DP-03-A0,DP-03-S0,3.097478,0.128478,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,04982a306b94046c99e702dd642278bbea992a34177e857e85d22f6d104cf835
DP-03,DP-03-A0,DP-03-S1,6.449756,0.626876,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4f69f71a9718eb810f4c782ae00c790ecd9568538d4695ed1f22919692b4c84d
DP-03,DP-03-A0,DP-03-S2,7.056893,1.729333,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5329037fc7ed24aa1268b4820aa8e43b36bf3abc6ebbf2bdba83bb220540e2e6
DP-03,DP-03-A0,DP-03-S3,5.836992,1.120952,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5af63a60a5a3567dfcbf89b4f135950e62673767b2deeaf580cda7e7c1215ac9
DP-03,DP-03-A0,DP-03-S4,9.981377,0.736735,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4b03ca1b145b8bc92fac090a271db5e52bb8d82342e8dc1daa85d6bb1479db5e
DP-03,DP-03-A1,DP-03-S0,4.55,1.581,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7b5c2b0123d49f6ab4bfe657f591fa94bb95075c7cae47be59be8187e149cb77
DP-03,DP-03-A1,DP-03-S1,5.82288,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cfd6b603db0820c2534008c5a0fc5c15d519971e6183618b10d4ed75b51c93ff
DP-03,DP-03-A1,DP-03-S2,7.217558,1.889998,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d6a37fdc9982debed39f9864237bf7cd81767d1b5dc1ccca6c9f173629a9b930
DP-03,DP-03-A1,DP-03-S3,5.672428,0.956388,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e226dfee7d7919e9287148a27cb321754ff916f241f0f51b24c40114e8ba9346
DP-03,DP-03-A1,DP-03-S4,9.934713,0.690071,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ad17c619ab5081abf0229a1f441afefb6e761bb677351633ed0a48b0e64fbc9f
DP-03,DP-03-A2,DP-03-S0,4.901,1.932,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ae9a9422985124c32bf4361cdb801a8b51e913ba5e7cfae0716dd2ef3bb666c
DP-03,DP-03-A2,DP-03-S1,7.06856,1.24568,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6abeddc17102101ab13256d387b00251c8126e9252603476575159f8687dc909
DP-03,DP-03-A2,DP-03-S2,8.165482,2.837922,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ea31724d84cc038195e1d7672f9e7b4c001b63b98dfc0ff2332997e63a68df8
DP-03,DP-03-A2,DP-03-S3,6.673587,1.957547,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,86b7f79e968842308950c40686d67e006836684fbefe030c7038d07e54ac6cf7
DP-03,DP-03-A2,DP-03-S4,10.855407,1.610765,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e7c148b70cd3938950f13b2d77b56418df1da13a98278e2aed9182a78e90de8
DP-03,DP-03-A3,DP-03-S0,3.817,0.848,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2da2d296d764bad3c50973c4b1ef0932a6b651fc26100ad332bfbf2c50afeabe
DP-03,DP-03-A3,DP-03-S1,6.207054,0.384174,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1394e86b8e9dbe49b0962d490e08b928a10e2e66e8c1610d2f79098d7c9b840e
DP-03,DP-03-A3,DP-03-S2,5.32756,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6e6dc84f7bf99c3d017cac9c3cfabf86e56ed292994d118733d54d6397c16d3
DP-03,DP-03-A3,DP-03-S3,5.221475,0.505435,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e7f1b049f8525564a3800dfcfbaec5929ce1afe1afc48b934f26a6bcce7c7fe
DP-03,DP-03-A3,DP-03-S4,9.244642,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66def8075a3be43932690863abbbaf93bad1cc485e00b4d20c3254ca2720ae5b
DP-03,DP-03-A4,DP-03-S0,3.688,0.719,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,345b6b9d28f37f912834253bcc3f7919c42891f76289ebce2f8c511f562422d3
DP-03,DP-03-A4,DP-03-S1,6.04674,0.22386,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,635648001959a7ff69a252ee827290a7eb24f199fb0d029865eae06ed87b7482
DP-03,DP-03-A4,DP-03-S2,6.609511,1.281951,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7027849f4c7e50bb17e15a5e9c46576f7aefb64d98950e2686c13946e0819c87
DP-03,DP-03-A4,DP-03-S3,4.71604,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,62c2b0ba39105c187392e385ff9fb7b7e6093be66aa65ffab6268bac2fe01b0e
DP-03,DP-03-A4,DP-03-S4,9.709394,0.464752,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed9d10d98714f341bd9a41f3d67a2f3caffd272a23afe8c4bcb9870767972fd0
DP-03,DP-03-A5,DP-03-S0,2.969,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,45785261975abf1522fe41f6d549cf0c252e6fa6bf1eded242c159be8acc8049
DP-03,DP-03-A5,DP-03-S1,5.985653,0.162773,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ad545c447a67c9045e51eda3b65f28f863ccb411fde0a7cfd97dac33af7690f6
DP-03,DP-03-A5,DP-03-S2,6.787211,1.459651,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d78fae96e67e918ff075c3399001c1316624e84024c3f28a7484e25fa43f88e
DP-03,DP-03-A5,DP-03-S3,5.197965,0.481925,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5342cfc39bde161d4c6663a58076282be6403ed5692d555f9164010389699c78
DP-03,DP-03-A5,DP-03-S4,9.406238,0.161596,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e39ea257c69cf6d354334edb1c81e43c351d7ca35ae183a262fe1ec53d2d5ed3
DP-04,DP-04-A0,DP-04-S0,3.212056,0.263056,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,756e43b29a6fbe9d80205b46836a61e02befefc10cc525478f3d2a19ca2fe03f
DP-04,DP-04-A0,DP-04-S1,6.844561,0.972244,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,191dfbd2222e0015ccc96ac5dd73143dc215f2249b2b0e4a72ceec131665e168
DP-04,DP-04-A0,DP-04-S2,7.963632,2.493332,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82acecdcc3bc1f1761cfa1eacc1ce9e44fa7f3870b082aa80a341747d9678561
DP-04,DP-04-A0,DP-04-S3,5.96554,1.102124,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,152f0c15d84e8b6116476b6bd0cecbe55bc9511afbae701014f935d419d43c59
