module_id,module_name,category,basis_class,operational_activation,voting_status,primary_method_source,canonical_structure_required,canonical_structure_present,implementation_verified,known_answer_pass,boundary_pass,missingness_pass,invariant_pass,stochastic_diagnostics_pass,reproducibility_pass,parameter_provenance_status,calibration_status,threshold_status,empirical_validation_status,regulatory_snapshot,cat9_qualification_status,lineage_status,scientific_disposition,production_change_made,finding_summary,required_next_action,test_names,evidence_paths
2.7,Milestone Trend Analysis,2,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
2.8,Look-Ahead Schedule Health,2,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
2.9,Resource Loading Index,2,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
2.10,Schedule Risk Analysis P80,2,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
2.11,Critical Path Index,2,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.1,Reference Class Forecasting,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.2,Contingency Burn Rate,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.3,Labor Productivity Index,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.5,Overhead Absorption Rate,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.6,Cost Risk Analysis P80,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.7,Analogous Estimating Ratio,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.8,Parametric Cost Index,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
3.9,Inflation Adjustment Index,3,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.1,Document Risk Score,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.2,RFI Velocity,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.3,Submittal Rejection Rate,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.4,NCR Rate,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.5,Weather Day Impact,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.6,Change Order Frequency,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.7,Dispute Escalation Index,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.8,Subcontractor Performance,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.9,Procurement Lead Time Monitor,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
4.10,Specification Conflict Density,4,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.1,DSM Rework Propagation,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.2,Sensitivity Analysis,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
