expert_id,scenario_id,severity_score,picture_positive,picture_neutral,picture_negative,hesitant_memberships_json,type2_lower_membership,type2_upper_membership,pythagorean_membership,pythagorean_nonmembership,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-11,0.220706,0.671859,0.137863,0.190279,"[0.138724, 0.220706, 0.302687]",0.056742,0.384669,0.220706,0.97534,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,42f7325c52ba42a2a34bb0deb51f50ebaff2440222d7506073333d0385b280cd
EXP-01,ESC-12,0.516831,0.411764,0.147784,0.440452,"[0.432149, 0.516831, 0.601514]",0.347467,0.686196,0.516831,0.856087,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,abe549c1565c9c90533cdfb4e8f5bcdd9221aa4d6899f80c3e47967f635e9c73
EXP-01,ESC-13,0.374394,0.509443,0.185681,0.304877,"[0.278791, 0.374394, 0.469998]",0.183187,0.565602,0.374394,0.92727,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24965dfb280be2aede093595839c9be762a991c6a435e17b79d00ae6921e2a80
EXP-01,ESC-14,0.50735,0.417771,0.151991,0.430238,"[0.421504, 0.50735, 0.593197]",0.335657,0.679044,0.50735,0.86174,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cf813a8c885e77aeb2655341383cb7d247667cef74089befe38ae3ce80deca5e
EXP-01,ESC-15,0.552138,0.380515,0.150375,0.469111,"[0.46674, 0.552138, 0.637536]",0.381342,0.722934,0.552138,0.833753,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3adae2b8bf9cc9595fd397cb19ec42d092d8dbb2be812ac961baaf85defee175
EXP-01,ESC-16,0.502769,0.419693,0.155941,0.424366,"[0.415818, 0.502769, 0.589719]",0.328868,0.676669,0.502769,0.864421,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,afbfa14d8187ed0f066c9b6ae68880ef0fde8784611ae805269cfc337ad5f6de
EXP-01,ESC-17,0.772418,0.18654,0.180341,0.633119,"[0.678414, 0.772418, 0.866422]",0.58441,0.960425,0.772418,0.635115,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,23eff27844ba20cb2a7acade1f410e30896623abfc0d8923492ddb12e52aaf3f
EXP-01,ESC-18,0.573201,0.369936,0.133231,0.496833,"[0.492459, 0.573201, 0.653943]",0.411717,0.734685,0.573201,0.819415,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5468aa7d5c98a832da48e1a825f683a3903b71311c979f42480883dd414ef16
EXP-01,ESC-19,0.837307,0.133244,0.18101,0.685746,"[0.743104, 0.837307, 0.931511]",0.648901,1.0,0.837307,0.546732,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a9c51adf42d922ac336d5f78e46d1c08a188ccad395021e698fefb562124dd6
EXP-01,ESC-20,0.597451,0.343597,0.146446,0.509957,"[0.513137, 0.597451, 0.681766]",0.428823,0.76608,0.597451,0.801905,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,17996515c2a93c97b454bcf5b105ce81742c8342eb9fa22c31617060ea09b895
EXP-01,ESC-21,0.892462,0.089535,0.167408,0.743057,"[0.802248, 0.892462, 0.982676]",0.712035,1.0,0.892462,0.451122,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e8d871bdb93c68817d9c1e7e00e27c168b36e2b54ecc6a7e00544cbf7aac4bb5
EXP-01,ESC-22,0.801851,0.163717,0.173767,0.662516,"[0.709789, 0.801851, 0.893914]",0.617726,0.985976,0.801851,0.597524,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7ef9c7f94c258058a3af2e6e804b67dbf5f0b53ec757a5b5dc0c0d9954f60e83
EXP-01,ESC-23,0.85159,0.127754,0.139185,0.733061,"[0.769252, 0.85159, 0.933928]",0.686914,1.0,0.85159,0.524209,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b290046f913fe963c2803fcb64c35e099ef8d5a3535975e995b04dafb9c1b14a
EXP-01,ESC-24,0.594173,0.325918,0.196902,0.47718,"[0.495138, 0.594173, 0.693209]",0.396102,0.792245,0.594173,0.804337,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,587e8ae9039eded04ceb1b6d432208e7ddeec5ab6388ec72360d88d46b374f71
EXP-02,ESC-01,0.0,0.846003,0.153997,0.0,"[0.0, 0.0, 0.086406]",0.0,0.172812,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,41ca9bc08c16c5b13514203eb75c052b068c1466ceac35111fee1e84a8ce3e70
EXP-02,ESC-02,0.0,0.799573,0.200427,0.0,"[0.0, 0.0, 0.100133]",0.0,0.200267,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d1b5cb93d196bbf0916b008508a8ddbb09e0a6d7219147729c391952926c4a83
EXP-02,ESC-03,0.05109,0.79098,0.166434,0.042587,"[0.0, 0.05109, 0.141023]",0.0,0.230956,0.05109,0.998694,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f8181eb116b4178665e8eb4504f8845f68ff90d1e05ffac744b7560683a51c0a
EXP-02,ESC-04,0.199971,0.676954,0.153839,0.169207,"[0.113609, 0.199971, 0.286332]",0.027247,0.372694,0.199971,0.979802,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1aed983e9f8d812bbe21ac9c3fd13ccc201b43c855fcb8de790cd4abe3552ac1
EXP-02,ESC-05,0.154454,0.681661,0.193822,0.124517,"[0.05637, 0.154454, 0.252538]",0.0,0.350622,0.154454,0.988,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ade4b87fe6d7932fa8a0c36ce2089e43970efa93e75ee83faa8f2413416ca04
EXP-02,ESC-06,0.04118,0.78187,0.18455,0.03358,"[0.0, 0.04118, 0.136443]",0.0,0.231707,0.04118,0.999152,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81abd1d8fa21f6d697b7c320a115c6448a81bf689f21ad87131352050374c8b6
EXP-02,ESC-07,0.401209,0.486252,0.187943,0.325805,"[0.304921, 0.401209, 0.497498]",0.208633,0.593786,0.401209,0.915986,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4863ca718eccab2cce2f1857a7431c74b3c214c250f1add380d907b714e8e068
EXP-02,ESC-08,0.133781,0.718577,0.170444,0.110979,"[0.042688, 0.133781, 0.224874]",0.0,0.315967,0.133781,0.991011,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2f8d7d3ef0c4ccd12982f941edc084b04fba3477a0cb763b4aab3df0beef83d
EXP-02,ESC-09,0.192258,0.682965,0.154476,0.162559,"[0.105718, 0.192258, 0.278798]",0.019179,0.365338,0.192258,0.981344,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4829cf08527e36fbe29dbcb7accbf2a9f6ca9e4d9be32a8492361d03a9cc2346
EXP-02,ESC-10,0.255346,0.606269,0.185837,0.207893,"[0.159695, 0.255346, 0.350997]",0.064044,0.446649,0.255346,0.96685,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b2cd0cb3cc9697ce671ad2d45992140689609751dce14ef2fefca9bb26f66eb
EXP-02,ESC-11,0.155992,0.733043,0.131474,0.135483,"[0.075717, 0.155992, 0.236267]",0.0,0.316542,0.155992,0.987758,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,540d5d5fd47d9ce3ece5dbc86e5c9185f98a0cfaeb1cdaca8631dfc7b696d8e5
EXP-02,ESC-12,0.495014,0.433361,0.141835,0.424804,"[0.411959, 0.495014, 0.57807]",0.328903,0.661125,0.495014,0.868885,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,08bd2b03dd4cf343aee7a6394fe1ac68e44ae618a1ca54841da0a151a55383d8
EXP-02,ESC-13,0.570131,0.351921,0.181328,0.46675,"[0.475833, 0.570131, 0.66443]",0.381535,0.758728,0.570131,0.821554,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5d00a58f97e92c1147a90394cec71169a7f1e906e0789e72ccfd39028194af80
EXP-02,ESC-14,0.552742,0.381857,0.146225,0.471918,"[0.468489, 0.552742, 0.636996]",0.384235,0.72125,0.552742,0.833352,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f81c2a042a2ecd432b90b59dd927636135dd10c19ed648e5f6505d149c87bef6
EXP-02,ESC-15,0.495594,0.4315,0.144539,0.423961,"[0.411802, 0.495594, 0.579386]",0.32801,0.663178,0.495594,0.868554,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,886928ab24cab2fa6f0132014e56cd9dcbbf99c077a95b11c52798a0666cebca
EXP-02,ESC-16,0.423365,0.48994,0.150346,0.359714,"[0.337975, 0.423365, 0.508755]",0.252585,0.594145,0.423365,0.905959,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ea455b2f28ac3d3fd7c6c00d13fa79c070a1b4cef0065254b16970e243679b6c
EXP-02,ESC-17,0.898233,0.083879,0.175771,0.74035,"[0.805582, 0.898233, 0.990884]",0.712931,1.0,0.898233,0.439519,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9fd2c65a939765326241dbea91685171c63a344f00f162e827e1ff157c896702
EXP-02,ESC-18,0.783235,0.189315,0.126634,0.684051,"[0.704236, 0.783235, 0.862234]",0.625237,0.941233,0.783235,0.621726,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fcc51c9d22c74f7305bfd30b86959f86b5b0bb0e8e69ff094fc64f6b9c455ede
EXP-02,ESC-19,0.672755,0.269497,0.176468,0.554035,"[0.579898, 0.672755, 0.765611]",0.487042,0.858467,0.672755,0.739866,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4ae2f984c4c24f66e6b187334b058e620072066e4139e99b32d87d551988a6c3
EXP-02,ESC-20,0.644865,0.305261,0.140438,0.554302,"[0.562188, 0.644865, 0.727542]",0.479512,0.810218,0.644865,0.764297,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,05b1f80145dae64e05101731a3d9354751b20dccada39444daf54dedcf1365f1
EXP-02,ESC-21,0.847727,0.127559,0.162301,0.710139,"[0.758977, 0.847727, 0.936476]",0.670228,1.0,0.847727,0.530433,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9aa536933b2fa8db4c3bf2a1a0e0fb45a7682a634a34c61da31e31dbc133678d
EXP-02,ESC-22,0.859334,0.116904,0.168926,0.71417,"[0.768682, 0.859334, 0.949987]",0.678029,1.0,0.859334,0.511414,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d52fd63319eb883e4f7036009989232161f598fc33bd5fa98e601f44b249af6
EXP-02,ESC-23,0.880817,0.103349,0.132855,0.763796,"[0.800175, 0.880817, 0.961459]",0.719533,1.0,0.880817,0.473457,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,51bbb0ce1df7a970967a73149c2890781e563aa9f6cf3ad9fee012e347c59b9d
EXP-02,ESC-24,0.9891,0.008796,0.192998,0.798206,"[0.891269, 0.9891, 1.0]",0.793438,1.0,0.9891,0.147246,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bcecd097943c00aad50736590a1d02430893cd02eeb68b453e88d18238c355d6
EXP-03,ESC-01,0.027747,0.827891,0.148481,0.023627,"[0.0, 0.027747, 0.112622]",0.0,0.197496,0.027747,0.999615,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f5263c3839dbca707968c964b79e04f958e79d31d045ce04f7c1e06061832bde
EXP-03,ESC-02,0.0,0.803231,0.196769,0.0,"[0.0, 0.0, 0.098994]",0.0,0.197989,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c40eb2b587aa02213feac77d137049418047a1098609d350388775a0902fe077
EXP-03,ESC-03,0.192231,0.677368,0.161434,0.161198,"[0.103728, 0.192231, 0.280733]",0.015226,0.369236,0.192231,0.98135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,70b8d7011901b594bf20a9fff6549b4aa04a451d48145f57f8f325b6f45d41f0
EXP-03,ESC-04,0.214187,0.669264,0.148317,0.182419,"[0.129358, 0.214187, 0.299016]",0.044529,0.383845,0.214187,0.976793,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9e525b9377ea1df8c526bef601a310f2f0080b0d731e8b836f132c2fc19dfb86
EXP-03,ESC-05,0.186565,0.658954,0.189911,0.151135,"[0.089679, 0.186565, 0.283452]",0.0,0.380338,0.186565,0.982443,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b7e8024a726d81fd4ff1086dccd106b447c04ad46cc9a9da6a93377035d52b4
EXP-03,ESC-06,0.471085,0.433563,0.180278,0.386159,"[0.3771, 0.471085, 0.56507]",0.283115,0.659055,0.471085,0.882088,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b8fb71af845eda7b70b21c5808f20599ef7165c2b889d28c352499c59ae2954c
EXP-03,ESC-07,0.133627,0.707129,0.183805,0.109066,"[0.038588, 0.133627, 0.228667]",0.0,0.323706,0.133627,0.991032,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,49127e950fc595d0cd2a0698b40164a4b7771276917f5221bbfb31444461c3bb
EXP-03,ESC-08,0.271783,0.607619,0.165608,0.226773,"[0.182087, 0.271783, 0.361478]",0.092392,0.451173,0.271783,0.962359,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3de1eb19ffdd71ac8ea0726e7d2f007c0815ae18e89a3cd819b2c23cba051e95
EXP-03,ESC-09,0.392548,0.516953,0.148981,0.334066,"[0.307536, 0.392548, 0.47756]",0.222523,0.562573,0.392548,0.919732,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12d2cd6d7a9200e2ea470c9806d9ceee688c1db0e753ed26e3904c06108307dc
EXP-03,ESC-10,0.367308,0.517785,0.181616,0.300599,"[0.272924, 0.367308, 0.461692]",0.17854,0.556076,0.367308,0.930099,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9aa26db4328a635c37e68c3a7b5be493d2efb098adba24922b8f032277b7b548
EXP-03,ESC-11,0.344181,0.573848,0.12499,0.301162,"[0.265612, 0.344181, 0.42275]",0.187044,0.501319,0.344181,0.938903,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aaaa654b052266864df9450442f261c026a6db6e40d620e0eab3c1a41fd2c8c3
EXP-03,ESC-12,0.3211,0.586704,0.135802,0.277494,"[0.239672, 0.3211, 0.402528]",0.158243,0.483957,0.3211,0.947045,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ceb13051bc88d86ec0a1993b744d0f071a4c500b9fef4e001f8b5fb5eb0daecf
EXP-03,ESC-13,0.71263,0.236526,0.176929,0.586545,"[0.619637, 0.71263, 0.805622]",0.526645,0.898615,0.71263,0.70154,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,849552aa364e0646a4e1bb1b157bcd9a64d230de184f6f7fbc6e2ef5bc0aafee
EXP-03,ESC-14,0.600866,0.343103,0.14038,0.516516,"[0.518205, 0.600866, 0.683527]",0.435544,0.766188,0.600866,0.79935,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d20a99d5489109c4eb1d8509340259113ed5e3fae478b1fbcd464ccae7bcee03
EXP-03,ESC-15,0.647353,0.303762,0.138622,0.557616,"[0.565167, 0.647353, 0.729539]",0.482981,0.811725,0.647353,0.76219,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18fdaa83ee6a26d3093d7652958bf85c59d90bd91f3790cb1c1de0cf5af871cb
EXP-03,ESC-16,0.480907,0.443993,0.144677,0.411331,"[0.397077, 0.480907, 0.564736]",0.313247,0.648566,0.480907,0.876772,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,945856bc7e9825d06719ffa605f8d200cec75ef19307e5fd06b282f074e00f58
EXP-03,ESC-17,0.648495,0.291345,0.17115,0.537505,"[0.557197, 0.648495, 0.739793]",0.465899,0.831091,0.648495,0.761219,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a59ef60efb9d5a48d7ad811f64fb78daea39cc73ba885d71b7dc1e51e03ff927
EXP-03,ESC-18,0.716667,0.249351,0.119936,0.630713,"[0.639411, 0.716667, 0.793924]",0.562155,0.87118,0.716667,0.697415,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f53e4d28ff35bcc06db18d822bd7a2f1519e82cd82d6d6ed284e6cc1171beab7
EXP-03,ESC-19,0.605207,0.326938,0.171875,0.501187,"[0.513698, 0.605207, 0.696716]",0.422188,0.788226,0.605207,0.796068,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8d3d8238ca4f18a512ee4c1d484d1bef5c1d7ac8f9b3966a4e46030f919086b1
EXP-03,ESC-20,0.682606,0.274754,0.134344,0.590902,"[0.601568, 0.682606, 0.763645]",0.520529,0.844684,0.682606,0.730786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,56905932d9e1d1a86d634e731f638cc9217a4c1a3b4dcb8cd102cf12271b2bac
EXP-03,ESC-21,0.760393,0.201957,0.157132,0.640911,"[0.673108, 0.760393, 0.847678]",0.585823,0.934963,0.760393,0.649463,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,65d67fc2ce224f89be9ca1ddbd097f6c7bc09f407b23b093b2334912f279fce1
EXP-03,ESC-22,0.688487,0.260416,0.164029,0.575556,"[0.599245, 0.688487, 0.77773]",0.510002,0.866973,0.688487,0.725248,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fa6bd6a5c8da1558970deef983e9e66bccd46e968c274af4ea550a8b1881426b
EXP-03,ESC-23,0.830188,0.148342,0.126432,0.725226,"[0.751242, 0.830188, 0.909134]",0.672296,0.98808,0.830188,0.557483,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,22c169fc868dfbbe0fa606549626d3d864bc4d51dea7a29e5370183d040423a8
EXP-03,ESC-24,0.734593,0.21523,0.189055,0.595714,"[0.637967, 0.734593, 0.831219]",0.541341,0.927845,0.734593,0.678508,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e0fd1bb236a2f59a3c4dfab7a1ac004ff6f9228160cb423cc0c53971eae266af
EXP-04,ESC-01,0.0,0.857106,0.142894,0.0,"[0.0, 0.0, 0.083343]",0.0,0.166686,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b66b5710e0bb957b6239a64bdb4718e81fa280a4de873360ff64eaf0e9c1b8a2
