expert_id,scenario_id,poss_green,poss_yellow,poss_amber,poss_red,max_possibility,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-02,ESC-03,1.0,0.286975,0.013688,0.000109,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8e676ba0ef9f59f6866348e404897814dd796dc86e67ffcdc6481c0b114bb375
EXP-02,ESC-04,1.0,0.831654,0.109711,0.002296,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0370a72149a79a5898e00df0c7b772d6eb54cf11e08657609b12439abd24d1dc
EXP-02,ESC-05,1.0,0.619935,0.070601,0.001477,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a3940fd0b4e5feaa785074e6be1fe02debfb71112ed37116e5083efcfdd669b
EXP-02,ESC-06,1.0,0.280651,0.01399,0.000124,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8708c8644163e1097ce63f06582eb6a88149748c1b9eb71b692b5a49e5e99c54
EXP-02,ESC-07,0.298397,1.0,0.602645,0.06531,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5814e5ad852884da1729fbd7e9ab8b8eb7ffea192cbbf6bc11c61bbd62c34fec
EXP-02,ESC-08,1.0,0.522363,0.046026,0.000684,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4af063e8406efc17781fbfc8441c03e8ce8b2a3ec1c6fce6cb9377cfe694c177
EXP-02,ESC-09,1.0,0.785976,0.098223,0.001952,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ab63315f7b554fedd9fff227a01f4dcaf1c990d61b388dec15f14b39db0a98a
EXP-02,ESC-10,0.811235,1.0,0.21998,0.008636,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a11152546058dfd6e507c8adaea536d595222a689c42bab5bb60cedd9c211df4
EXP-02,ESC-11,1.0,0.587791,0.050395,0.00063,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,322a0e9c555cc26e318d6ea372b07985605ed3fd46d80403916171f995419807
EXP-02,ESC-12,0.112133,0.859853,1.0,0.176384,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b0cf3afdd7ad0d467214112567a0da3e89ec7c626b94309a54d69853894ffa55
EXP-02,ESC-13,0.046701,0.515787,1.0,0.340344,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,295c68d1e0a4105d71537ae3c1b718aac76d30a3398041e2fd7ea151cc41a4af
EXP-02,ESC-14,0.048198,0.559115,1.0,0.275757,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f9a9f0fe1d3470bb90922ad81d4b7823720f3fce558c0839921c566777b0e5d
EXP-02,ESC-15,0.112476,0.856815,1.0,0.178813,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8e13e43eb7376b17bbeebdf7cfdf5b65ae9396e6ef330bbd6e02f384db862506
EXP-02,ESC-16,0.229634,1.0,0.681831,0.072789,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,077a6655f40babce9e7218d88147eaae4a09e8e5f3a84214fa0cbae75a9d31eb
EXP-02,ESC-17,0.000131,0.015002,0.295319,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d4ec3271a87cb45c6e58cfd4fe70788004749b5481f19cd1a36f042510d2ee08
EXP-02,ESC-18,0.000755,0.057915,0.635912,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,35420f1c4e5e7b53b12dd69864c06e07fa13d968cc0b3719df2efa94d140ae0f
EXP-02,ESC-19,0.010692,0.248994,1.0,0.692591,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d74573821b46844c904395f423a1b77c90c2ca08735a9f5be900d29467ecde40
EXP-02,ESC-20,0.011545,0.276628,1.0,0.545394,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1279a278d5260baefba06b61f8dc5b8563fd0fbb1b195445ec2c933593630295
EXP-02,ESC-21,0.000305,0.027689,0.411292,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7852a30b1ca30164efc8e32c9c75c67e53246bbfe0933079b14d65473859d88c
EXP-02,ESC-22,0.000265,0.024624,0.383147,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,35180f21a4be41ce2e2e6ee447a9a3b194427dac6540d0af33354d35471dd562
EXP-02,ESC-23,8.7e-05,0.013393,0.302222,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50a0cf73f5e94b17701d8c2d65405f456d05a1776fad14e6cf1194bbfd056b1f
EXP-02,ESC-24,2.8e-05,0.005074,0.166435,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d1afbc51a83c79502772d4da6ddd7e265e8d0b0786e905a560129a1f944b1613
EXP-03,ESC-01,1.0,0.230269,0.008244,4.6e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18b318688cb366eab6af6f185bf4de85e4bdb7a6d68f8d400d36579114caa089
EXP-03,ESC-02,1.0,0.219721,0.008964,6.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ee4d84b533a9f2a763c056696034d25090650c9fed7bed7cc6ba45c90efc061
EXP-03,ESC-03,1.0,0.788481,0.101437,0.002129,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a70ce098565c561afb664a8959be1858f2be9907c69b9b8da64ea3221f3a0bf
EXP-03,ESC-04,1.0,0.92263,0.132275,0.002947,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed69702342d36b94cb53fc5d2e38389f92b8a8a47e4c3e79d389fd85ccb04025
EXP-03,ESC-05,1.0,0.768989,0.107103,0.002702,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ddfb0aece2face90ff459b6a606a42cf9df88f1eba4e4fb82714c5f1d3eba4a
EXP-03,ESC-06,0.179713,1.0,0.973064,0.165579,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e60b97bd647134b3fa331880f25c69ee6f9fad564bdd6972ed232994b3cf7dd0
EXP-03,ESC-07,1.0,0.531209,0.049985,0.000833,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0641e3ec195e0d2ada3fff570872301728c4c5bd021cf86e839facdaed32d928
EXP-03,ESC-08,0.714349,1.0,0.231955,0.008915,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,da489d0eb7b913267668159c03c7e61d6cc31e9ef881afdab58bb83b7c4f4910
EXP-03,ESC-09,0.287621,1.0,0.541602,0.045694,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3cd583d7ba0be776b9a6fd8d64bf1c26f3b722e9404cab9d2774809ec98d9f7f
EXP-03,ESC-10,0.371656,1.0,0.472828,0.039287,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29c528b10c1f6ced93135d35c234fb42bbda43eda2a2b8258c9d9ea98ce68041
EXP-03,ESC-11,0.394776,1.0,0.360526,0.0185,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82331b4e1e2920df910dce5b126971b481aca788502f9f0a9e39082f3ef26729
EXP-03,ESC-12,0.480115,1.0,0.308809,0.014139,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d3893e1232438af2c407e308103a90df214c024f633245a3f4d1352d5c7d669d
EXP-03,ESC-13,0.006133,0.188423,1.0,0.916782,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,936418bbd832962c608dd84eea297baf7f4069171ccb508e4ff9acddee9eb64d
EXP-03,ESC-14,0.022456,0.385842,1.0,0.390934,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5159d99823ffd75fb4b952611dccf86d7602e6f5480549a275b43c5292ecc3d9
EXP-03,ESC-15,0.01094,0.270195,1.0,0.554582,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4f2f2d924b6ffde482a9c69d1f51e5f5919ab7f2df3780c0a18f86b1aa689810
EXP-03,ESC-16,0.140289,0.956657,1.0,0.160234,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b8c1e4f838d722090c29e1e5603567ed6c1d425e6ae97bf9923d0f4af05e778
EXP-03,ESC-17,0.014353,0.291324,1.0,0.580509,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95887a1599d044889ea789a57b4ad5e3fe231f22113457fae9bea04ad12c2da4
EXP-03,ESC-18,0.003103,0.149091,1.0,0.936484,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7977cae9eb8b44bae7dda3500985882d87d2a575d5a90bd7b5741c948df8bc7f
EXP-03,ESC-19,0.026704,0.396844,1.0,0.42729,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d22e5de60da1698380dfcd251e60caba12425a25b5e391950259739ff32a8f30
EXP-03,ESC-20,0.006136,0.203998,1.0,0.72281,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,43ba4c9b6940051b910d995ba4e76e26b2df9519e4b62425c02099336f575f0d
EXP-03,ESC-21,0.001904,0.09567,0.771875,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bce182221eeb7d28911c8f57228678bc302da60bfb79fade846e1436a7a57372
EXP-03,ESC-22,0.00757,0.214373,1.0,0.768441,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4220bdd5c1c450953a56ebd42a32b19663fa4fe725902355eefc8de1556f47f2
EXP-03,ESC-23,0.000252,0.027871,0.441309,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8d8f740cf965d3f4a6423bde7f4ee1180601eed637d48a8c8d40cde444d75dc8
EXP-03,ESC-24,0.004833,0.158329,0.936428,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,31eb9b26d4b65f0ff6eedf7e9a64d8a953a5dbe70f5a2fe9def49b22902ee585
EXP-04,ESC-01,1.0,0.183801,0.005144,2.2e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b75bd43c910893794a194de12f36c26c2a81bdbe41246e03c059616d5328cb01
EXP-04,ESC-02,1.0,0.289521,0.015357,0.000149,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a7b483d0c03d7bfd3dc07aa2e02a2cde34f137b5800c038c27d58dcabf8d96c4
EXP-04,ESC-03,1.0,0.373691,0.022361,0.000214,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,464eee13cd1bf4bd5ed4f4f4570a405fc5dd087fa76e272a642baaf99fec77af
EXP-04,ESC-04,1.0,0.478941,0.034905,0.000387,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,136417fe29a75397f11f76325f81b51e5470b8ca5232fec4a9fd5492ca947588
EXP-04,ESC-05,1.0,0.230305,0.00947,7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7e3bf2e49089617a69c27c1d8f587f787d8aa5e35173c72f33d08e0ca2d01039
EXP-04,ESC-06,0.346482,1.0,0.496795,0.042483,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dfdc3834a8826ef81bf79ca21b7ce3cf338f07daa9fd01d6774f7aece4ef98ce
EXP-04,ESC-07,0.053763,0.555139,1.0,0.314254,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b6bdd00efa9bf65fee3ba13186fc294a1bf97c9a2082fa80d91cb5372cf6bb4c
EXP-04,ESC-08,1.0,0.700446,0.079837,0.001481,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d9fd3125403a7adcceeec53476b1b28e2066723e4993d2284f253c9ce9e3bc4b
EXP-04,ESC-09,0.462651,1.0,0.329763,0.01659,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d33c0e3a83b84f3b8a8d445a3933408ff8067c305ad4ee540d354a8400dfaf3b
EXP-04,ESC-10,1.0,0.677192,0.07934,0.001608,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1685060ad70871f1a8dbeea07c16f21071496e145b8b001d94cd568302012d0b
EXP-04,ESC-11,0.433371,1.0,0.320306,0.014241,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7f1fde09a31cdd044b5df0b2caa489c5ded4771619e029e9683838d760ac6eac
EXP-04,ESC-12,0.114913,0.890595,1.0,0.162677,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52d76ec18ab448dd9a88532ad884b795eddd3696393f051f71ac0378d03d6ea3
EXP-04,ESC-13,0.192621,1.0,0.882284,0.132291,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7ad2fa19cf656403d4883d86b4ba61471a29af21f9a3653d0de36e2b6c6df5a
EXP-04,ESC-14,0.024671,0.408954,1.0,0.360708,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,87a48c507e997ca7826666a74a415b930b128388eb09d617947ba561bf74c0c0
EXP-04,ESC-15,0.019154,0.361588,1.0,0.405149,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f9d2e0ea63b35be6176933da5604d43fc9fc4d3914f137db587fc83eab6f8bcf
EXP-04,ESC-16,0.122316,0.902957,1.0,0.166143,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b384be34b6b5e85fcbc1a079865ea840281a3208933f36e3b58d94df1ff5675
EXP-04,ESC-17,0.000426,0.034039,0.452516,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3868ad35b4d1b0a042977d1eb68a375261780c52ee25102082f61b51dc85fb3
EXP-04,ESC-18,0.048216,0.595321,1.0,0.228527,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,89240c5019f95d7609bcd425883a187640a6cb48b53a666c4e9ede0e693b6e5f
EXP-04,ESC-19,0.000755,0.049723,0.546162,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,15088be78a56ec9f17038f992b789ef0382509c0b7d3b9148623669c2357ee54
