expert_id,scenario_id,p_green,p_yellow,p_amber,p_red,probability_sum,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-11,0.49856,0.474848,0.026505,8.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,241ac663b2276d524c425956eaebeb8bdbdb73bd773c9335df9af5a46473d3c1
EXP-01,ESC-12,0.014535,0.35909,0.568654,0.057722,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,00c3c1d5d9c986e1127bdff85c1ad629ca3918217614d37a01a1d80129bf1ede
EXP-01,ESC-13,0.144542,0.615699,0.232024,0.007735,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4abcdb8d73c4b0f7d4f01e79e4012320ef4f8a3eae15d439840198f84f71dff8
EXP-01,ESC-14,0.018014,0.384459,0.545945,0.051582,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b20e31af574409208fa538c7923781a0b80c6bd9dc5392f52120364cd24928e
EXP-01,ESC-15,0.007652,0.270388,0.626689,0.095272,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c0faf1a231c5d9807b94c686906651092a193b0a4b41c39dec3da5f1a9497384
EXP-01,ESC-16,0.020291,0.396509,0.533714,0.049486,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0717acd59743f799f2b4b390965d5a884204ea6243eb7d76e3f078ee44ed7321
EXP-01,ESC-17,9e-05,0.020008,0.377296,0.602606,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,04a1d119b1ce0b0d58a6c1fb2fabb0cb1c8099fdac94815e6b0607ce60be3d07
EXP-01,ESC-18,0.003892,0.214753,0.665523,0.115832,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e348cf0c5f25db75d8b033f3adef7db87c9ba16e733a1e35f2b1a0509972c863
EXP-01,ESC-19,1.7e-05,0.006951,0.246788,0.746245,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,87565b644968a846a613f56c89fe0e6af067d7cc97d588eb8a0b7cf18f3f88d2
EXP-01,ESC-20,0.002815,0.171675,0.663227,0.162283,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cedfb41d778d18985f023c24ef66e1468e43662be0ca2cebe57e415433a9b0be
EXP-01,ESC-21,2e-06,0.002041,0.150799,0.847158,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,729d325f2a5bce03e0a40ee47f9cea1bd4c02aa49e9d39f509f1166d1d7e3254
EXP-01,ESC-22,3.4e-05,0.011509,0.311628,0.676829,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3080cd222b5fd6711484ca5d6ad684470d452462db001e786277aff33c835f0b
EXP-01,ESC-23,2e-06,0.002732,0.19251,0.804756,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7d1da71c668f42dc683a5f2f466520c765c4d0bb621542972ef66bb948beb91d
EXP-01,ESC-24,0.006391,0.201082,0.612186,0.180341,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,32604806993a026d70fa915d092bfe5e5886251aec133bdb792d438c6f77d2b5
EXP-02,ESC-01,0.918125,0.081386,0.000489,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,506fb2b09a1884592622cf48b45db3a9d8cdacd26f31d5c57ac7db6062a9a888
EXP-02,ESC-02,0.887425,0.111188,0.001386,2e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,46dce28459d2f082f10b3ae07639c6b8978b8eb0a5737f014dca910f5164366a
EXP-02,ESC-03,0.856403,0.141824,0.001771,2e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,667ec01d7d86148dd996fea71ee73b0e22d9d4e731a44ff841b11730a6e01151
EXP-02,ESC-04,0.554574,0.423481,0.021869,7.6e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7cbaa26aaf43bc67f1b7f9d1f01ecec16c59d1ea62e575fd6d959a0a404218c
EXP-02,ESC-05,0.649836,0.333889,0.016201,7.4e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,415442f2cf09d330d8732266a4df5e28b9700372f58aaa7153ceea00c7a9fe07
EXP-02,ESC-06,0.855119,0.142788,0.00209,3e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,546c7ca4b5117ff678bec2028b3c1d0954fbf01cbf4e9802151bf7470457fbd9
EXP-02,ESC-07,0.108066,0.589434,0.289674,0.012827,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a8d4cbcf0078bdf903c6daf7f0055b78f243c9477b17f95edad65f5c9fdbd1cb
EXP-02,ESC-08,0.711035,0.280323,0.008621,2.1e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,10c238c6a4ffe7f922ef331907c5f947c4968ef77d26603fe77957287cea2ac5
EXP-02,ESC-09,0.575712,0.404862,0.019362,6.3e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ace2881c8a81f3302b962aed84d01fe6ab6160e2df765103139f8f43a030877
EXP-02,ESC-10,0.399472,0.536122,0.063735,0.000671,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4014a3de9902ba90d4c7b78de89c4773944e68af3713c8ffe01db787988a4262
EXP-02,ESC-11,0.68455,0.307793,0.007647,1e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea1f36dacd70ce84c49cc317cc08a15e9b6416975895889e3e233977e0e672fd
EXP-02,ESC-12,0.020274,0.417527,0.522473,0.039726,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1072bb2aa94d7aa585e27a9f6f1fcf608268b8355c808be1c7226edb603386ca
EXP-02,ESC-13,0.008088,0.241576,0.616149,0.134187,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47e989519fceb836150cacae8c03336191863f536b84ce77d98f43d422be3a0d
EXP-02,ESC-14,0.007164,0.26746,0.631211,0.094165,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,df0a1eb50aa7613fc5bef8eed4d4aebf27b905bc61b10bcf04e356c2f2e950ad
EXP-02,ESC-15,0.020597,0.415821,0.522676,0.040906,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c00c87f6e23f2cb00666dddc27aafffecee131ad020c1438003fb00bb29c9029
EXP-02,ESC-16,0.067474,0.586151,0.333902,0.012473,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e65a8d9b1c43c1483bb483e642c8fff1b6695f2b9ecfdae2bc4197656836fe2b
EXP-02,ESC-17,3e-06,0.002146,0.149403,0.848449,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,062812476c509bdb5c7ee93c1cb6c948b27ec83b84f3480a2186c1a538496378
EXP-02,ESC-18,1.2e-05,0.008842,0.332159,0.658987,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,295178bb64bd8bf06061a453c6d8314f0ec6ac2e0ce496ea20516eb46a86cf73
EXP-02,ESC-19,0.000906,0.079832,0.577068,0.342194,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6246496b1c7f3d9f26991b00e53e4a060d8850fbea91edb96f8b0833f36bc07
EXP-02,ESC-20,0.000843,0.095075,0.643096,0.260986,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d3abc45878b48be3238e7bfaee3b741ce98002ec18d227fbfb27e3f461cd37f
EXP-02,ESC-21,6e-06,0.004335,0.215542,0.780117,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9e37d73acb0763fd0823874bdbc0f3e780f582c0add397dc8a4fc12036fb5bea
EXP-02,ESC-22,6e-06,0.003896,0.200609,0.795489,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e952aea316cef3af2c21fc9ab748d57e1e36a3a88db6b92a6feaa4833120bda7
EXP-02,ESC-23,1e-06,0.001318,0.142044,0.856637,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a39da3fe9c893eb41f1d42630508a83bc57793d1c9b4d76f0935c20b7b077eed
EXP-02,ESC-24,0.0,0.000584,0.075824,0.923592,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8d2346bd97abd88b35ba6044cb1aee7f944a6e2c9864c2545c510d5a95d2f74a
EXP-03,ESC-01,0.896171,0.103064,0.000764,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb199e91c34ca69e8093015dbaea6d8b47a52d6197a3463b6139aca66ddcbd20
EXP-03,ESC-02,0.89004,0.108676,0.001283,1e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,00a9b23162132d85d8b46a9af752f391601aea126b27b8458676d79265112f46
EXP-03,ESC-03,0.573054,0.40608,0.020789,7.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8c0444f789905604cebaf3631da0d7a9936ecc5efb1208039794c8731feced0a
EXP-03,ESC-04,0.515695,0.458011,0.026198,9.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a3de87e7fb4819710d6d3893d445e69d629e163946868d0c405a4179238a090f
EXP-03,ESC-05,0.575859,0.398724,0.025271,0.000147,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,824cd2f24335375300e7a7f2a07f6ade55d0bfd408b457c222d26ff3f861760b
EXP-03,ESC-06,0.041342,0.469832,0.452013,0.036814,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e05de8d449880ec0286b2a536b04f30de7a18053415d3b2cf2216cd67d33e918
EXP-03,ESC-07,0.701976,0.287717,0.010275,3.2e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,73de011fe42542a1fb78553d1237d53cf9b24824ec1f9efd3ec56737ec3454e0
EXP-03,ESC-08,0.354165,0.575241,0.069958,0.000637,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,052419e0c3a1c5b53cc2f790df7ea3fd6a5836c225d91275583ae46cb203a884
EXP-03,ESC-09,0.101373,0.634545,0.257322,0.00676,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,73a77a0fd78608f2b0ed08cf87d75b768b71def7a89e5830d25d7f8e213b45de
EXP-03,ESC-10,0.153858,0.62348,0.216243,0.006419,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,28df4a2c45679ee8600dd98ee03525c01b7720e84e3bc26d7655ea03781b94b6
EXP-03,ESC-11,0.167369,0.685167,0.14585,0.001614,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2235de83d3a33427e736237170649bc78058073d1b76560c18fb7553fe0a7ea7
EXP-03,ESC-12,0.221272,0.66326,0.114334,0.001133,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,22a3b01da9a7a06bc18b5c87a1ca991f7e3fa65279333b697e7710b3abd215b3
EXP-03,ESC-13,0.000362,0.047115,0.505644,0.44688,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3c0586b054fbc69c396f423eadf110e4df2e1a78f2477954561cc8376a01ed4b
EXP-03,ESC-14,0.002362,0.162393,0.669654,0.165591,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ae85499e1619847817abf079c7f4df3e72b0f29663f43484f8e133d1938fbe3c
EXP-03,ESC-15,0.000765,0.091193,0.641628,0.266414,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c6a63aee451462ea2e820521e8096a051d1d65b1f3b19d36776a701f88fe434b
EXP-03,ESC-16,0.026571,0.45512,0.485961,0.032348,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,709aeb181e18ed718029fff6c0c09ef4ebe6192c63bce3d5587b8c022e3df728
EXP-03,ESC-17,0.001406,0.104755,0.612661,0.281178,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,da732aa10591a9a220810026a96442d34aa4b8e5efeddac5dcb36d69dc1b56ff
EXP-03,ESC-18,7.6e-05,0.027954,0.510299,0.461671,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,abd0c38dbef09d2ad2d4373a5737710029fd772b07ecbe566467231e3669977a
EXP-03,ESC-19,0.003576,0.169929,0.637609,0.188886,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b4168500d10afa70c3d4a0e3aae38d1b5406a08d24ddf467e6cd8e87ac68710
EXP-03,ESC-20,0.000283,0.054056,0.585641,0.360019,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0720e3052f9bf2953617a02393dcdc86bf1b4f6ffe2bddfaddcadd1be549a09d
EXP-03,ESC-21,6.3e-05,0.019044,0.39901,0.581883,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d9a31cbabb5b6fa1eb436eccec3cd2e8cf4320a4e4d58bf0e70446e18233a627
EXP-03,ESC-22,0.000481,0.060297,0.557896,0.381325,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f0682b6c24f56d70df98ced7964360bc01114d49ede3eac806f98240bd2a0f33
EXP-03,ESC-23,3e-06,0.003422,0.22397,0.772605,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b03d9ac665a2b2a67f0e13d0a9507273cdb221f1d6228c9cc363c63ccfc3a42
EXP-03,ESC-24,0.000287,0.038037,0.458732,0.502944,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,43c255dc1d263d2c99d9c141fd7fc28ef207c69b3471469f309f45cca4382305
EXP-04,ESC-01,0.92464,0.074987,0.000373,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8bff4dd48903b5ab39eeae1a886e598f63a7e0afcd2e150db434bc6fbb0ef586
EXP-04,ESC-02,0.847005,0.150481,0.00251,4e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7added1cc049eaa7efcba2a881d5cc483d2a0dada61f5e19ddb99b53c9ce69c5
EXP-04,ESC-03,0.805219,0.191625,0.003153,4e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,536dd0beb22a25d0f97f69a167e2334e2c1d5739f632a7f7c7ed82f8a0986dac
EXP-04,ESC-04,0.744907,0.249949,0.005137,6e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,78159bfb46a5da82fcdb53c844ee2d9f31d0c09a4f39cb47656122a20de4cf88
EXP-04,ESC-05,0.886311,0.112424,0.001264,1e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cc4cebfef82d4d4ad702a9876611a2ac20df10a3470831654e76690be6a9df92
EXP-04,ESC-06,0.138075,0.624343,0.230623,0.006959,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5b25901afcfcef937cb3ad403ef5c2e315f31fa76397aacabc808e08d66509e7
EXP-04,ESC-07,0.009659,0.264152,0.608256,0.117933,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1c37b2531df6bc37dbae5ac22f5fbe0994ce5a03db723f67fcf2284d6025a089
EXP-04,ESC-08,0.616426,0.367771,0.015754,4.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b0c2d512736ca5cba683857ad05943e519ad80c4703835ff0ed0288e199708d6
EXP-04,ESC-09,0.21067,0.660267,0.127545,0.001519,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33d594064e5c4b80e4fc4c871b15a51f9f0c30a1cbe711b42765c5f3f71795da
EXP-04,ESC-10,0.624196,0.358703,0.017034,6.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,34e0b92ae14ec7f6ae7d49caa0a3363f920b85b4425314cf54aea3227a97da6c
EXP-04,ESC-11,0.191334,0.687118,0.120516,0.001032,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b72ba643987aa5c56677a031e240b0ed3d9c88ae9b7ff7d6c34f5e1cb6c13318
EXP-04,ESC-12,0.019723,0.432234,0.514733,0.03331,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d333ae4f94c1f8735ec0eff37a6849326ebeb9fca690965c759ac7bc042ae6f
EXP-04,ESC-13,0.047782,0.503413,0.420882,0.027923,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cba3b6d43f0607944a0a00f68801b902e99866c9ed86e2d6fa0d7d4bf5baa35d
EXP-04,ESC-14,0.002626,0.176598,0.674463,0.146312,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d047518157a884620cdae73366aa60dad4cfa75f5cde7a8305a55501814e7464
EXP-04,ESC-15,0.00178,0.146898,0.677052,0.17427,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a32046d45f6f3b032d16bbbe01bba574b832717858c031582dae41a41f576df7
EXP-04,ESC-16,0.022144,0.435659,0.507246,0.034951,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,32d33217057d4805b4eb02e17f497421b2aaf77e1e54762c1213a7617eeb3d8a
EXP-04,ESC-17,1.1e-05,0.005791,0.240533,0.753665,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ab8f8754f9b863729ab7d48ebdbb2d32a4890c1ab193ceed79c312b85d1c38f
EXP-04,ESC-18,0.006017,0.288045,0.639949,0.065989,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0612245b6626b8276c51a9d11ef00f5d538399df1c754bae05dbfc54168678e3
