expert_id,scenario_id,severity_score,picture_positive,picture_neutral,picture_negative,hesitant_memberships_json,type2_lower_membership,type2_upper_membership,pythagorean_membership,pythagorean_nonmembership,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-17,0.772418,0.18654,0.180341,0.633119,"[0.678414, 0.772418, 0.866422]",0.58441,0.960425,0.772418,0.635115,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cbcbdb77350496017533eeae86039a695b3ca6e8a9a6f2ea1a5de6be265cf5f2
EXP-01,ESC-18,0.573201,0.369936,0.133231,0.496833,"[0.492459, 0.573201, 0.653943]",0.411717,0.734685,0.573201,0.819415,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ba591b9211bbde3ad8bd4d191e9a95f72a48b2467cde555f7e4eaebc508c1d95
EXP-01,ESC-19,0.837307,0.133244,0.18101,0.685746,"[0.743104, 0.837307, 0.931511]",0.648901,1.0,0.837307,0.546732,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2a2e061b753c462427a23c96bf2e68470ee64716d9c430692ec50a0afd7950b1
EXP-01,ESC-20,0.597451,0.343597,0.146446,0.509957,"[0.513137, 0.597451, 0.681766]",0.428823,0.76608,0.597451,0.801905,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb898bdb9cc4f2f4f510c1b442c6015db46dad1dca053086a307bdd9f4628b38
EXP-01,ESC-21,0.892462,0.089535,0.167408,0.743057,"[0.802248, 0.892462, 0.982676]",0.712035,1.0,0.892462,0.451122,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,71d5ce03f99419c1b40246e13ef5759213d3acfdb39275822e1b565ebe40608a
EXP-01,ESC-22,0.801851,0.163717,0.173767,0.662516,"[0.709789, 0.801851, 0.893914]",0.617726,0.985976,0.801851,0.597524,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ed09c34cf6f06917761e2c3d68f07264465d2aa8013ca9f33b51f335bcaecae
EXP-01,ESC-23,0.85159,0.127754,0.139185,0.733061,"[0.769252, 0.85159, 0.933928]",0.686914,1.0,0.85159,0.524209,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9e96dbd0dffba67f508e2e2ade7a0541389f45a3512a65093cb693869b125c6d
EXP-01,ESC-24,0.594173,0.325918,0.196902,0.47718,"[0.495138, 0.594173, 0.693209]",0.396102,0.792245,0.594173,0.804337,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4b0bb4e381ebb7b99ff37b0e0931f20fe006fbd1cdd30e7df8af442e32122aee
EXP-02,ESC-01,0.0,0.846003,0.153997,0.0,"[0.0, 0.0, 0.086406]",0.0,0.172812,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b0f49d7e397390de89f8ac9e5960a981c85782b6207b2ad65efca47b0b07b532
EXP-02,ESC-02,0.0,0.799573,0.200427,0.0,"[0.0, 0.0, 0.100133]",0.0,0.200267,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ce383d03b07e22dbd29e833ee10eeb6c54b34db175dc92eae9a8f22ecf7a07c
EXP-02,ESC-03,0.05109,0.79098,0.166434,0.042587,"[0.0, 0.05109, 0.141023]",0.0,0.230956,0.05109,0.998694,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a3c1e76d89f66f298e9c8d763a5dfb509a123846edec56d6370f0a762fe8c438
EXP-02,ESC-04,0.199971,0.676954,0.153839,0.169207,"[0.113609, 0.199971, 0.286332]",0.027247,0.372694,0.199971,0.979802,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3e65303a2b960ac746eed249c59c58136208875918a62f71fffd8f317fd43a2b
EXP-02,ESC-05,0.154454,0.681661,0.193822,0.124517,"[0.05637, 0.154454, 0.252538]",0.0,0.350622,0.154454,0.988,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cc388fedb71e13ea282776f427bb20701fc7a3a3597c9c53c45147496ab4eaf7
EXP-02,ESC-06,0.04118,0.78187,0.18455,0.03358,"[0.0, 0.04118, 0.136443]",0.0,0.231707,0.04118,0.999152,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,16a9d2b01cebf7e6b4a45d3e14fb34ae16e6b5fe4c9ef40110f7c11f16e3588c
EXP-02,ESC-07,0.401209,0.486252,0.187943,0.325805,"[0.304921, 0.401209, 0.497498]",0.208633,0.593786,0.401209,0.915986,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05240488cb959de639bd8d98ddc6c7c16c1c893351328d669f5f5cdd96542fa7
EXP-02,ESC-08,0.133781,0.718577,0.170444,0.110979,"[0.042688, 0.133781, 0.224874]",0.0,0.315967,0.133781,0.991011,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5bd1ae99c008f2396f645aeb0379b7578be82c7b5ff887d5a7173d2e9b84bcf
EXP-02,ESC-09,0.192258,0.682965,0.154476,0.162559,"[0.105718, 0.192258, 0.278798]",0.019179,0.365338,0.192258,0.981344,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0c895d8a4e550f19c6cc0c3e548860c61cf899fd00bd2e5e9a204b66f3e29dfb
EXP-02,ESC-10,0.255346,0.606269,0.185837,0.207893,"[0.159695, 0.255346, 0.350997]",0.064044,0.446649,0.255346,0.96685,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3776252aecf96ad764b8259627ef00ba5cf97dac481fc52b6d596e4ff7d01b3d
EXP-02,ESC-11,0.155992,0.733043,0.131474,0.135483,"[0.075717, 0.155992, 0.236267]",0.0,0.316542,0.155992,0.987758,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d361e4d1d4b53fe29fe3e0909401f90659e4ee6d4bed5317ce39438f5cec427
EXP-02,ESC-12,0.495014,0.433361,0.141835,0.424804,"[0.411959, 0.495014, 0.57807]",0.328903,0.661125,0.495014,0.868885,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,90fb8c1221db3b507584b4136b0d25fbac138a4af37678710faf3bf415ae9660
EXP-02,ESC-13,0.570131,0.351921,0.181328,0.46675,"[0.475833, 0.570131, 0.66443]",0.381535,0.758728,0.570131,0.821554,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05c1368d968b21eec81ccb8a14a11849504e5d759d6806d13ae1d1a4945cbb27
EXP-02,ESC-14,0.552742,0.381857,0.146225,0.471918,"[0.468489, 0.552742, 0.636996]",0.384235,0.72125,0.552742,0.833352,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,381d428b28240452cb0eddcd1c1f0d4e8b2e1f668636350357bb253654f7a0c3
EXP-02,ESC-15,0.495594,0.4315,0.144539,0.423961,"[0.411802, 0.495594, 0.579386]",0.32801,0.663178,0.495594,0.868554,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3bbf363d1447fd7925d862968d9442b327d0ef29b33e168e62e50cd6e9bb0771
EXP-02,ESC-16,0.423365,0.48994,0.150346,0.359714,"[0.337975, 0.423365, 0.508755]",0.252585,0.594145,0.423365,0.905959,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23e6f0c4f5f8008cef9437d298b224725be44715eaefab2d737f5341ee02b905
EXP-02,ESC-17,0.898233,0.083879,0.175771,0.74035,"[0.805582, 0.898233, 0.990884]",0.712931,1.0,0.898233,0.439519,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,079b8734f70e4cde828a8e2d85b7faa626b7a63b2ddeddbae6cf31d1d2580dc5
EXP-02,ESC-18,0.783235,0.189315,0.126634,0.684051,"[0.704236, 0.783235, 0.862234]",0.625237,0.941233,0.783235,0.621726,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c7a3ce71746e064a1c5b1a3b06fe926f7b7590f7b89b03fc4fdeb6064b0032c0
EXP-02,ESC-19,0.672755,0.269497,0.176468,0.554035,"[0.579898, 0.672755, 0.765611]",0.487042,0.858467,0.672755,0.739866,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15a3f3f0a92a2912992915b78c472b3316de56496224a6e398b0d6379826a348
EXP-02,ESC-20,0.644865,0.305261,0.140438,0.554302,"[0.562188, 0.644865, 0.727542]",0.479512,0.810218,0.644865,0.764297,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a7805edc1cebefe7fa605e1a86e4e3570f9d68ce48751f7da7de7c271cde1690
EXP-02,ESC-21,0.847727,0.127559,0.162301,0.710139,"[0.758977, 0.847727, 0.936476]",0.670228,1.0,0.847727,0.530433,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ad23ef8fcd82714e636dde4b01d05db83a99ea1981e9adf8ccc1c24df4a45e96
EXP-02,ESC-22,0.859334,0.116904,0.168926,0.71417,"[0.768682, 0.859334, 0.949987]",0.678029,1.0,0.859334,0.511414,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0a829c654d57bfc8072c199ec670c61000dff647f7c62f22c7d53d4d87cc0a2
EXP-02,ESC-23,0.880817,0.103349,0.132855,0.763796,"[0.800175, 0.880817, 0.961459]",0.719533,1.0,0.880817,0.473457,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e8740f7c7b959e6875d14faf79f4e1fd3d9173c8d0978ce37859659d1a31951d
EXP-02,ESC-24,0.9891,0.008796,0.192998,0.798206,"[0.891269, 0.9891, 1.0]",0.793438,1.0,0.9891,0.147246,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,45a254c11f4e44e37b1d669a42186b15a3bc958820cd35e35461b38f1f17e87b
EXP-03,ESC-01,0.027747,0.827891,0.148481,0.023627,"[0.0, 0.027747, 0.112622]",0.0,0.197496,0.027747,0.999615,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd43efc96987cb22f536c5975eb489be0838b73988c2eb69941d214fd490385e
EXP-03,ESC-02,0.0,0.803231,0.196769,0.0,"[0.0, 0.0, 0.098994]",0.0,0.197989,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1285d426be02183d14d10885360f2fa7271db5b509cca4e990413095fc64d937
EXP-03,ESC-03,0.192231,0.677368,0.161434,0.161198,"[0.103728, 0.192231, 0.280733]",0.015226,0.369236,0.192231,0.98135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,50410af236e705a9aa8a2405d39f6fbb00231bc310a7f4ef6f5f821584cd6138
EXP-03,ESC-04,0.214187,0.669264,0.148317,0.182419,"[0.129358, 0.214187, 0.299016]",0.044529,0.383845,0.214187,0.976793,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d3faae0fcc0ddd70b5524af9aadd4604d36b045d1471050ea5fcf0eda96e9d09
EXP-03,ESC-05,0.186565,0.658954,0.189911,0.151135,"[0.089679, 0.186565, 0.283452]",0.0,0.380338,0.186565,0.982443,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7bff0de59b8003a43048e87f84c52026700ef77e5f3166c64bb63b261f9ac190
EXP-03,ESC-06,0.471085,0.433563,0.180278,0.386159,"[0.3771, 0.471085, 0.56507]",0.283115,0.659055,0.471085,0.882088,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab13e211597164eb547d3f48d463be22874de0e34304f117e25878f9ed3bd494
EXP-03,ESC-07,0.133627,0.707129,0.183805,0.109066,"[0.038588, 0.133627, 0.228667]",0.0,0.323706,0.133627,0.991032,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,49e527da7f346f57714981a46751ef58a149cc4cdbb8b531239cdda9ee8b54f8
EXP-03,ESC-08,0.271783,0.607619,0.165608,0.226773,"[0.182087, 0.271783, 0.361478]",0.092392,0.451173,0.271783,0.962359,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b95994805ae97687b0ebfafb6b6d3f81badf983404a5b67de2833f3297025c8
EXP-03,ESC-09,0.392548,0.516953,0.148981,0.334066,"[0.307536, 0.392548, 0.47756]",0.222523,0.562573,0.392548,0.919732,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,74bf124bfe103ea6f1bf8f7aa64860e039f4a07791f985df5d1f4535d696fc19
EXP-03,ESC-10,0.367308,0.517785,0.181616,0.300599,"[0.272924, 0.367308, 0.461692]",0.17854,0.556076,0.367308,0.930099,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,88f6bc4015b4f31a5d53296c4cb8e1f6f30fcfa99f43782114044464a7f3bc21
EXP-03,ESC-11,0.344181,0.573848,0.12499,0.301162,"[0.265612, 0.344181, 0.42275]",0.187044,0.501319,0.344181,0.938903,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,98507defc0a57dca24be0d1ad8115b6544e59043528bbcd3224bda3ea864d6da
EXP-03,ESC-12,0.3211,0.586704,0.135802,0.277494,"[0.239672, 0.3211, 0.402528]",0.158243,0.483957,0.3211,0.947045,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,522dc2fc4ba53e7022e5e425610e259add163fb754b0839c2411a2c480b29bbb
EXP-03,ESC-13,0.71263,0.236526,0.176929,0.586545,"[0.619637, 0.71263, 0.805622]",0.526645,0.898615,0.71263,0.70154,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef2e7ebaacd49921cd2ad1e6d524380e5656b55267c9e3c3a7a0fc4464f38499
EXP-03,ESC-14,0.600866,0.343103,0.14038,0.516516,"[0.518205, 0.600866, 0.683527]",0.435544,0.766188,0.600866,0.79935,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f5448d4e87268186bf4e234b66111d7f2c428f674f4b7fc76cd10ca310a420f
EXP-03,ESC-15,0.647353,0.303762,0.138622,0.557616,"[0.565167, 0.647353, 0.729539]",0.482981,0.811725,0.647353,0.76219,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,99626e3313290cb9d322d43ff51dd9f9ac0ec010a32c7ff0a539659bcb87c361
EXP-03,ESC-16,0.480907,0.443993,0.144677,0.411331,"[0.397077, 0.480907, 0.564736]",0.313247,0.648566,0.480907,0.876772,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b3401d2ac78a81fda757f1ddf13d13202fc9f946dacd8efc7d59f41ca09d4762
EXP-03,ESC-17,0.648495,0.291345,0.17115,0.537505,"[0.557197, 0.648495, 0.739793]",0.465899,0.831091,0.648495,0.761219,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f14f39d2b7a35890a6d38b223da0c73e835cda2f6ced58674d7ff419dd2fd6f
EXP-03,ESC-18,0.716667,0.249351,0.119936,0.630713,"[0.639411, 0.716667, 0.793924]",0.562155,0.87118,0.716667,0.697415,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57fc4061d38d9cf49cad807f1e5759d8fd4ac4b0328a27a507e76924d423cf36
EXP-03,ESC-19,0.605207,0.326938,0.171875,0.501187,"[0.513698, 0.605207, 0.696716]",0.422188,0.788226,0.605207,0.796068,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,923c04df89ecc719c0949bf5adfaffc8347dc60d3692047a5ec51d09dbab4973
EXP-03,ESC-20,0.682606,0.274754,0.134344,0.590902,"[0.601568, 0.682606, 0.763645]",0.520529,0.844684,0.682606,0.730786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e4c0e5dc2807ecd34d17c88fc9677d5dabf931c9c20a96dfe040154b7618c10e
EXP-03,ESC-21,0.760393,0.201957,0.157132,0.640911,"[0.673108, 0.760393, 0.847678]",0.585823,0.934963,0.760393,0.649463,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf156c3a83dce6c7b03df70b4e989627507bb4daf26c2704270041c559a3791f
EXP-03,ESC-22,0.688487,0.260416,0.164029,0.575556,"[0.599245, 0.688487, 0.77773]",0.510002,0.866973,0.688487,0.725248,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd906d61674903db9cf004af9ccfb7d8370ceb53d9156988f0c0e617c7c683bb
EXP-03,ESC-23,0.830188,0.148342,0.126432,0.725226,"[0.751242, 0.830188, 0.909134]",0.672296,0.98808,0.830188,0.557483,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ffa1d65c2df62e99b98037a17055fccfada4d6f2ba640fd2e79c03db9bbb6bf0
EXP-03,ESC-24,0.734593,0.21523,0.189055,0.595714,"[0.637967, 0.734593, 0.831219]",0.541341,0.927845,0.734593,0.678508,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7fc5fefd64e911bd160b29eaad2c855ee759ae8e5e0379db6f4fe20a69453c5f
EXP-04,ESC-01,0.0,0.857106,0.142894,0.0,"[0.0, 0.0, 0.083343]",0.0,0.166686,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1b73718b05ac82646067724f94008533495d986cda1fb4e3bb5e711298fe4561
