expert_id,scenario_id,poss_green,poss_yellow,poss_amber,poss_red,max_possibility,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-12,0.083115,0.732082,1.0,0.211836,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,64d3dd3403a59c44327e77b0e7345b66e39d20ae15a13b2e45e17c216c8f9401
EXP-01,ESC-13,0.35693,1.0,0.499688,0.044533,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8e614d835b555708240fe23c1b3b527f23c0ebf932d6df61afef4238b239e90b
EXP-01,ESC-14,0.097646,0.787298,1.0,0.200096,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0844bc238ea3039f93f096620506f8622803f5d120bd17e40416ed0b19e6b447
EXP-01,ESC-15,0.04987,0.56434,1.0,0.277472,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ac8aa2a67970cca02a6bc8abe2b2e02594302d46753b3b329835b7850a0d66b6
EXP-01,ESC-16,0.106384,0.815752,1.0,0.195976,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,609463687ab3aad16cd30db9ac9af2244a0d443aae2569f81bbb952e5afa7cb8
EXP-01,ESC-17,0.001984,0.09028,0.718431,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea3bf46b33bca337e0165b3d4019799d4530054100e6094bffc50dbdf841d551
EXP-01,ESC-18,0.03253,0.470681,1.0,0.311961,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,848a61975730b0b7777fc2df29ff80eb24b629f77994d45a143a271d8d7740a7
EXP-01,ESC-19,0.000516,0.03669,0.457436,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5579414ddbec2b767a3fccf45df6baf74abc85f9ce21ec7c10dcf72b50ba17e4
EXP-01,ESC-20,0.024735,0.400375,1.0,0.385406,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb463013b7a6ab3ae40e7bd3779a4f032eb2d4dd67475a1132aebf1035199b14
EXP-01,ESC-21,0.000127,0.015142,0.301295,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c50cf06fae268b173bebe7f9e24d1341947db24913e28916ba81c7b75515f7f3
EXP-01,ESC-22,0.000975,0.057599,0.580798,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,374396386e37ae53814778b6f302051f0627a97b26c4135f27b44caf71585881
EXP-01,ESC-23,0.00019,0.022012,0.382864,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a230a766bdeaac26fde89f36e5dd76b74834ac5e26e3bc722801896b2d1e303
EXP-01,ESC-24,0.037324,0.448245,1.0,0.414419,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0e8f262b665a0e824b28d4a6c51a84310b0a40f721bd19b7313addf79488633
EXP-02,ESC-01,1.0,0.190792,0.005777,2.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,43d82239815a69d9aa5dd47aae528d05fdc86a6556116d9554aecf16362ecb0f
EXP-02,ESC-02,1.0,0.222346,0.009301,7.3e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f24e7d7fbe86eb36dfba8ba2142d15711dd8e85eafcf5bc71e7ab20304f03691
EXP-02,ESC-03,1.0,0.286975,0.013688,0.000109,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1d79847d049e15ad1655a910362a6b985dc500349068dd1949d1efcf793dfc45
EXP-02,ESC-04,1.0,0.831654,0.109711,0.002296,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5206757c590cf381bc09434847563678e387d067b27c06e88d482b9b610e273b
EXP-02,ESC-05,1.0,0.619935,0.070601,0.001477,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d24fc4dab2cf8c7e9c56ef1dcd9994bd3baed6a646ed6da422972cd6481dfa18
EXP-02,ESC-06,1.0,0.280651,0.01399,0.000124,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2e0b2093f886aab3f3c7df3750fcf3437552dd479422bd730893729423555468
EXP-02,ESC-07,0.298397,1.0,0.602645,0.06531,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3d0e5ebba95d04bf99b910c421202e911bf1a9add98e17c09e8d56b4d107b010
EXP-02,ESC-08,1.0,0.522363,0.046026,0.000684,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,27a47354ec30d91b410db17401954fcc6ebb40ba3e5f1ffe25e897cc7408a663
EXP-02,ESC-09,1.0,0.785976,0.098223,0.001952,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8cc34c37b12d96440e3b85ff846d22babf7bf0f5e96ba5c07f5c513812fc2d86
EXP-02,ESC-10,0.811235,1.0,0.21998,0.008636,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c8c416ad65c4240efe29f738cef1aef8aa8a73505e39be4ce2d51784477b1d2f
EXP-02,ESC-11,1.0,0.587791,0.050395,0.00063,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c69f422fd83299ce1f3ebf07c71ce992c67177cf7fc9907f271a22cb5a23acb4
EXP-02,ESC-12,0.112133,0.859853,1.0,0.176384,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a8e43c88859a5f686cad5ee3674beca112d7aa9bebfed3fdd122f11e433379f9
EXP-02,ESC-13,0.046701,0.515787,1.0,0.340344,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,43872e0608452e097abbfb2bd720d97341b62bf3ea80e9c0b1449249440b62d0
EXP-02,ESC-14,0.048198,0.559115,1.0,0.275757,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ebcdc31583a3590329310c4907f5c134c41067fe5522ce3ac65368737996bf5
EXP-02,ESC-15,0.112476,0.856815,1.0,0.178813,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b63521eb44490799fc17d116b1d48510efb58ec4a6af1317077bb7be2fa3d543
EXP-02,ESC-16,0.229634,1.0,0.681831,0.072789,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,149ac3bbe2608253ca3dcd07d4c4e0b13855e051925caaab6c929500f79adc92
EXP-02,ESC-17,0.000131,0.015002,0.295319,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a58d97f6028066763352b74fb1b2ca22ae9fbf8ee5220a5b4d8bd76cca948e6
EXP-02,ESC-18,0.000755,0.057915,0.635912,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8fd9fbe1618d5ab6811665fea7cf55b12ed32b39df8dd43bcfd2e9ede9012668
EXP-02,ESC-19,0.010692,0.248994,1.0,0.692591,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7e1e7abc193309d5e027a2c1f13b550f17289d9b2063acc3f8308ec1102e3dca
EXP-02,ESC-20,0.011545,0.276628,1.0,0.545394,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f104bc143e14d5f32da95a5eba3b5a5c01129613bfbb02e244fd5c385d1a15a
EXP-02,ESC-21,0.000305,0.027689,0.411292,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,31302bcffd294c92cab4214faea7831f726e7001ffdcafd874b3ebe11053aa95
EXP-02,ESC-22,0.000265,0.024624,0.383147,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bb51299c638c14efafcb76eb613425d10ff440ea05834edabfbd5b6d69d0a3c1
EXP-02,ESC-23,8.7e-05,0.013393,0.302222,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7e4e74d8b712e71c900d97f36990eecfa3e3443e9fc858dd2543c47c83a979aa
EXP-02,ESC-24,2.8e-05,0.005074,0.166435,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5eef6c0de3889d3dc618e06a7ce2da33b0f16d7279140fd83f2e9b6b329184b0
EXP-03,ESC-01,1.0,0.230269,0.008244,4.6e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ca9d744bcf01f5af300737d9095f21f9eec4c82ea925f922f1bd651fe2d37790
EXP-03,ESC-02,1.0,0.219721,0.008964,6.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,836a2c48ff78f45908db7795bb92fb81c97c69ce045819253feb680d6cc96c8d
EXP-03,ESC-03,1.0,0.788481,0.101437,0.002129,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,faee563ce3395b91b23026262eb8ad813950eb2fc91ac17c7055068a3cbc363e
EXP-03,ESC-04,1.0,0.92263,0.132275,0.002947,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c91bc23cc8278eaa21a1843aae925dfdcac8bbaab19dd97951e99d71be3144d6
EXP-03,ESC-05,1.0,0.768989,0.107103,0.002702,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,703531639132fa68ba84fe06a4d59b1027c70edec2edabded428e023ef93b9f3
EXP-03,ESC-06,0.179713,1.0,0.973064,0.165579,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,999394d5c58118299e56d98c66a1dafe15f654baa151c712b706b7f70712585e
EXP-03,ESC-07,1.0,0.531209,0.049985,0.000833,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3936f8fb29559ccabd070958ba980e10cf73972521499b7eda5d284a6118f467
EXP-03,ESC-08,0.714349,1.0,0.231955,0.008915,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d516ebf89e5fdd4cf4a4f1e6b0b949629c16788239d073225a23fd1e23ae8f54
EXP-03,ESC-09,0.287621,1.0,0.541602,0.045694,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f5e7734ae834f1c24a25dbafe45c3f4b2bac72cb7f4f2aa01ebf5bfc8d755ec3
EXP-03,ESC-10,0.371656,1.0,0.472828,0.039287,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,595e6fdeeed1d46dc5eacc1638b0ec0edf4f76462d1f6023ae58457ec6b77072
EXP-03,ESC-11,0.394776,1.0,0.360526,0.0185,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,53ad4fd5ecd4e2432c48946b01e703e06b5898dbf5f65411461dd01de1c98b03
EXP-03,ESC-12,0.480115,1.0,0.308809,0.014139,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e27e1030b000882f6372345731f9dc214d5227fcafef69b3755326000371ba2
EXP-03,ESC-13,0.006133,0.188423,1.0,0.916782,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c8a48b63d59a87fcea69cad1856dae1b22eff30a487265556064b51cf2025677
EXP-03,ESC-14,0.022456,0.385842,1.0,0.390934,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,28ba0cbb8ffa3c6f8b6de4bb5163e1af4e789baed4cdcdcd8ee4cf9bd14a4598
EXP-03,ESC-15,0.01094,0.270195,1.0,0.554582,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fd7c762e947c3e2f67d1dc5c6e4b202abfb423dbd90066f28164419ef39f6aa7
EXP-03,ESC-16,0.140289,0.956657,1.0,0.160234,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c6f0595d6f731d8cd7a8d5e57f6a9079c5b8fba083526d48e6fd0312e3e63aab
EXP-03,ESC-17,0.014353,0.291324,1.0,0.580509,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dba0e67c9bded2d5fb05bdc3a78d1673bd035c912fc56373130ffdfeab4e93ef
EXP-03,ESC-18,0.003103,0.149091,1.0,0.936484,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b31ad114c807fd524218519d65ef105744ed3a7e0e58e4298bc692a83eea8331
EXP-03,ESC-19,0.026704,0.396844,1.0,0.42729,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fd3cbb117a1e20ad2a7f5ecbb9bd36a775bf4ec05e05cc3087203a3a830100c
EXP-03,ESC-20,0.006136,0.203998,1.0,0.72281,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ae20bafe22d594d3808fc6b4641ca7473641bef8474a8a7c56bc8962fe7d9bd
EXP-03,ESC-21,0.001904,0.09567,0.771875,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4f51d5d1d94f9b0284e5b886aac54b69d0fdc40e976ab77ed6dbdeab0a2be094
EXP-03,ESC-22,0.00757,0.214373,1.0,0.768441,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,31490af6f0bd28c3ee2fe611527f8f52c500888c272dd11bc02f33cc2b46d39a
EXP-03,ESC-23,0.000252,0.027871,0.441309,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4454cf9b7fd7a9c2ed2a48b3a30aec8848e129594a0b7b2f767c8eaa22e361c2
EXP-03,ESC-24,0.004833,0.158329,0.936428,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a8e9a071ca2bd0aa3d790bf8f8436c6457aaf2b725f964dea169ac3ff2babf6
EXP-04,ESC-01,1.0,0.183801,0.005144,2.2e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b6b365ccfe92a7e2d917c05f0a3078598e8bc67c09ff22fed6fda045a0ee995
EXP-04,ESC-02,1.0,0.289521,0.015357,0.000149,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e0c6fceaf6fc4c6d0956a91183f631b8e2bd8b55e41ffe7c453aa51576c67c5
EXP-04,ESC-03,1.0,0.373691,0.022361,0.000214,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3951e327fb21d8ef9f38e3637471efe81209d4c4844b95de3d84d0ae359eb519
EXP-04,ESC-04,1.0,0.478941,0.034905,0.000387,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b551513461c9cb62385118fc942bf679f73fc5df909438f5447fc4ba12db925d
EXP-04,ESC-05,1.0,0.230305,0.00947,7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dc8758b3530ebfccd9a780c3a42b80e7ef21a80420bb26a0a8c9523739c1216d
EXP-04,ESC-06,0.346482,1.0,0.496795,0.042483,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97fd3e7fa64919748fd1ae39dbce3c8a214d2d4a3f486763b762817fe3659082
EXP-04,ESC-07,0.053763,0.555139,1.0,0.314254,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b6750cab2090fb8ed7ce41bc88bd48649c530784da836afcf79c52a99df1a12
EXP-04,ESC-08,1.0,0.700446,0.079837,0.001481,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,337bae363c50431bc4c22f7d64bf65077b11948e929888bad4373508f3fab93d
EXP-04,ESC-09,0.462651,1.0,0.329763,0.01659,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,448c8f7fbad5602b54e078cd7b8553f5255c741ab753db8395d550259ccc4e2d
EXP-04,ESC-10,1.0,0.677192,0.07934,0.001608,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0b63d96fbe4e805b296c441aab4ef18a54568b6c25ca7806bc01641ad3ae162
EXP-04,ESC-11,0.433371,1.0,0.320306,0.014241,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e9c58f3ee6da33e3a16da1e2ec6e1f94dea29e24cac65335934a2c1df5ab7234
EXP-04,ESC-12,0.114913,0.890595,1.0,0.162677,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c5645eb79d76a116fa4e399fbd5cf0b41eed838463f9fd5e5e3717355428b7f
EXP-04,ESC-13,0.192621,1.0,0.882284,0.132291,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c25df7d8ba395bbec93274eb6363cb8cf64414054bd274cf2c0cdee9db3d23d3
EXP-04,ESC-14,0.024671,0.408954,1.0,0.360708,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d680c64c3481c838c7d57691a3b764d84fa2fb5d0bc45da3b8e78f0c079c9f0
EXP-04,ESC-15,0.019154,0.361588,1.0,0.405149,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e9b22699288ad0393d96a6323dc07f6859254da2477970ea81a48e6e1586a14f
EXP-04,ESC-16,0.122316,0.902957,1.0,0.166143,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ebbc833e1a69d46c0f80d078546f9d3cec1ab3e02212fb6173ac96d85843f98
EXP-04,ESC-17,0.000426,0.034039,0.452516,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e627b078af22f2576e334d8e0c5671f94e229afd35ea50e41eb464cad16b9e72
EXP-04,ESC-18,0.048216,0.595321,1.0,0.228527,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c96f38270bc6d8cdd109ff5da654cbd2a7d7f9379af0a65a2ab95246ed5ce7a9
EXP-04,ESC-19,0.000755,0.049723,0.546162,1.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1902ac24147cb0e95dc6455ac9ac984178999f37dba0b21d285264a407ae723e
