source_id,scenario_id,mass_green,mass_amber,mass_red,mass_theta,mass_sum,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-01,ESC-15,0.123298,0.430629,0.163788,0.282285,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f37a1356dcf8b3575e992d4c9b234c2a71fb73934a147077f4083817482b970c
EXP-01,ESC-16,0.174291,0.425363,0.109285,0.291061,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c917091973a5a0313ae2a7729799cf4ffa951d22a6f7d3d069a892569a26455c
EXP-01,ESC-17,0.0,0.296436,0.375186,0.328378,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75e6b12d7b543d41f13f598ec21e41cd30979b6613ba47bd0f82918ad083b417
EXP-01,ESC-18,0.104503,0.447235,0.193654,0.254609,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,edd7d087f36391ab94b23d78d5e67893ceafbd283a145bd54b3bd609cadafd38
EXP-01,ESC-19,0.0,0.230721,0.439903,0.329376,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ee73bdc4acdd82831f1fb9b6c21fde3af37532c4cb7268ff0472e35519d98741
EXP-01,ESC-20,0.075165,0.434383,0.214424,0.276029,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9cfa5a0c2dc725c0fcca20e074c6dc4583013a437fd0321e5125ef4b20364d6d
EXP-01,ESC-21,0.0,0.180608,0.510564,0.308828,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,549bf7673c3e9940f0391026fa0aadcf1bff35361707d672a3d0c05d71b598d2
EXP-01,ESC-22,0.0,0.270706,0.41079,0.318504,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a972611ab01c01506cfede90b33b032c2e821baa8dc5ee66558440dbbab76ad5
EXP-01,ESC-23,0.0,0.237337,0.498329,0.264333,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd35133d8d9551ab0ff07cae0e1f5e7787a63e7d364f9c4db573808f81e232ed
EXP-01,ESC-24,0.070389,0.38839,0.188537,0.352684,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,db01f2d69a05d63f0aa5ccfb40d3e47414d862592cea8f2c960b03651c432e23
EXP-02,ESC-01,0.711993,0.0,0.0,0.288007,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1c42a99104200f320fb7c8caee96f7c9d2acd2ac97fac02fc1849b99637c1154
EXP-02,ESC-02,0.642245,0.0,0.0,0.357755,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6affef27056f48aa8d76075b46ff41b5a9810173a4cb6de165f15c6e756250d8
EXP-02,ESC-03,0.639583,0.053082,0.0,0.307335,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c99600a3c28e9ca90b0c61abe51c8086ad5ba209400bca0a4f9548b57e32ef3
EXP-02,ESC-04,0.4986,0.213641,0.0,0.287759,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,173615b804c1b385e850ab69a56d46a51a2fc79b09b70fd1845073aee26cbc59
EXP-02,ESC-05,0.500772,0.151004,0.0,0.348223,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f778a5a57df7b4f9219e4039f5a2c51a829aeb1a212fc8612450bb2cf9ecc12a
EXP-02,ESC-06,0.624269,0.0411,0.0,0.334631,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,67577b425457b49048bbadb92c3aecab37ae447abf5a1cc3730a836d7a5291d6
EXP-02,ESC-07,0.262948,0.396219,0.001198,0.339635,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f9ed4cd95ab86b8288170b0dcbb925ba62199f5d570003f9c47b2463f43d1260
EXP-02,ESC-08,0.548768,0.137769,0.0,0.313463,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30c20968f0cb0c556853056ec7eb945de499c557bd3ca82ec5d0fd00f561b8ee
EXP-02,ESC-09,0.506127,0.205112,0.0,0.288761,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0fb6220d087e8c8a1feaafddbc1bd4f7068051534c29236bad6b27772908aa2b
EXP-02,ESC-10,0.409346,0.254121,0.0,0.336533,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2bfefd8a36ec3b2e2e95183909e3d5bcdd712cd2f8509d24dc5b0c5e22034abc
EXP-02,ESC-11,0.573194,0.17509,0.0,0.251716,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b63e535c69d437295f29d0c497b2194c3ee51665602191c8aebbcb6f40de621
EXP-02,ESC-12,0.188314,0.438827,0.104237,0.268622,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,81552d66d4ca503fffd445ae70d96cc462b2fb1678f057c06f91a3757a716191
EXP-02,ESC-13,0.09704,0.40209,0.171021,0.329849,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9377e50d59adc67e8a9f89a7f0179ee7c0d21b41148d55e1a6d09e705b59b44d
EXP-02,ESC-14,0.123777,0.434594,0.165952,0.275676,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,385703e97e7c58500c0dda99fe8894ade7c4957c73b21f45cae9a235295007e8
EXP-02,ESC-15,0.186561,0.436216,0.104249,0.272974,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4dfcdef3b4b52437739aa9555bef0a5f479610b2d725557c44edceaf09eae5ae
EXP-02,ESC-16,0.261948,0.430656,0.025156,0.28224,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8206868362608ff9da44be51ef12a7fb13e902b49a2819dedcf77eb98e5c0db7
EXP-02,ESC-17,0.0,0.171416,0.507056,0.321528,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7c7835656d4235893fdf8d95eff0a669588800a301c1628b82b371c3ebba4909
EXP-02,ESC-18,0.0,0.321542,0.434766,0.243692,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,50c80959d45ab1d37e4eca3cc6c2f730bbb591ae55c7a4fbb4588201dc585723
EXP-02,ESC-19,0.0,0.400268,0.277155,0.322577,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0d79c337ecb1fce2d7d46c5c9fe37d7a85db7154a31ef85b5d085da0f373761b
EXP-02,ESC-20,0.023992,0.440182,0.269463,0.266363,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,afafa103646c265bd53a95a35bf52d1357f3bef4b9c12134ee24d8e013869603
EXP-02,ESC-21,0.0,0.229569,0.469463,0.300967,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9e858621b7e65e2465ff86f5c7b31efbe31d50348a32b63b7766e02d62efdc37
EXP-02,ESC-22,0.0,0.214231,0.474619,0.31115,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fa06264774d14a1b134e3510bc8fc650262df3c2b4eedce6ef096afe359c18d2
EXP-02,ESC-23,0.0,0.207968,0.538041,0.253991,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7562c9b3ceced4be0d135c69d959f716fd2750c1ea6f210680f7035b73f960c3
EXP-02,ESC-24,0.0,0.075974,0.577001,0.347025,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,529088a845aa0bc9a2b4e28546c7d152219a5cd2d9ace492c9a93803fe59e1b0
EXP-03,ESC-01,0.690726,0.029997,0.0,0.279276,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,418476ccff89b1bf6a30da8fb3d0be0d92f9ce2f32da9c0d5c1f4eb869ad4595
EXP-03,ESC-02,0.647508,0.0,0.0,0.352492,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8e174e5ba6a3f7fe9c4a3ef61eb584da9029f2c44206d9a1db601a56ee3af55c
EXP-03,ESC-03,0.498425,0.201951,0.0,0.299624,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f3ba97146e1e0ac099bcaeebb0f11de578b793fd20259e9fe80396be74762872
EXP-03,ESC-04,0.489347,0.231639,0.0,0.279015,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd47b39c05bfc2baed31abad69244baa660cc5dd829966005a183912be5d6b63
EXP-03,ESC-05,0.473485,0.183994,0.0,0.342521,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,89aa13219e379d3644694519914294185e8a8f7e0ef6b84eab8f828bda6774e6
EXP-03,ESC-06,0.197063,0.40303,0.071624,0.328283,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4d25abed4aa9c2aeae62baae53748c87155d1b6ad79a17d366da39747e549a90
EXP-03,ESC-07,0.532884,0.133588,0.0,0.333528,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6df3ff298de5682ca63f20b94f087154d55447bb6d5ac24b3472f301f59d53e0
EXP-03,ESC-08,0.411035,0.282898,0.0,0.306067,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,78a08e81f78b299b00be51710e7cdc7a0cbbd6f016815d14603a3b508682e5c9
EXP-03,ESC-09,0.296019,0.42391,0.0,0.280071,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,418022e0133d374d6b46d01df4e60038d5398b4771a74ebe7158ea9cad673764
EXP-03,ESC-10,0.300731,0.368992,0.0,0.330278,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,495bb249f76f22ed161477eff9d082e90f7c9eed74e55d950cdddaee2809fb9c
EXP-03,ESC-11,0.367175,0.391878,0.0,0.240947,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9a8444b5867c9a164a257a86b4a07b55bf412780c517c914180e8ca65776156
EXP-03,ESC-12,0.384189,0.356988,0.0,0.258822,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,081e2583326d688dd928616e92be75523cc54295200d1eba4fbaf950483252f4
EXP-03,ESC-13,0.0,0.359381,0.317349,0.32327,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc21865afd38e68d2cbbf5ede502f604fdf4be43981fa7deb2092c9fd174cf5d
EXP-03,ESC-14,0.072419,0.440237,0.221072,0.266271,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e499efbececa6578b595b86cbb0cd2c8355aff994fc8276a9c14097fd10139c8
EXP-03,ESC-15,0.021339,0.441949,0.273294,0.263418,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f216e3c0a6da12c151cfa24a559fd20cacdbcc6703fc4b4fa45f1f7e34dcad0
EXP-03,ESC-16,0.202517,0.436083,0.088205,0.273196,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6d0d170ecdc8d051e5490fab82d7ea0a0810984ec2993dc9e6d45cf295e36e7
EXP-03,ESC-17,0.018684,0.411278,0.255501,0.314537,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15cf7b40798e330c4158a0fd367d36e78120f56808412a8fb9ca75a86f2bcf94
EXP-03,ESC-18,0.0,0.402963,0.364587,0.23245,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0cb4b91bec297b3522b95be37d586d0bc5eef2f0f2c3534231b4baf604f1f5c5
EXP-03,ESC-19,0.063091,0.410617,0.210654,0.315638,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a60ce8e9cc34117532b0c3adb8b4627d9ae892f31afb559f536be38d23f3caac
EXP-03,ESC-20,0.0,0.42836,0.315204,0.256436,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,411b55b439e2cc0dbbde8e38e441ce7d745efd9479f97fb3cde53601a27a41e9
EXP-03,ESC-21,0.0,0.324837,0.382237,0.292926,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,60c401cc17772f5d0306a7f7ab30335fc17d714bbcfd6665afd63afcb39a7da7
EXP-03,ESC-22,0.0,0.395026,0.301339,0.303635,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a14be9f3fdbe40872327672947eb0b7021177ccf491d0361ef21eb6a13efbbd7
EXP-03,ESC-23,0.0,0.268396,0.48825,0.243355,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,08c4b3c0a404e15d25441a29f435e497e2c7a15b1c37c2fb4cfc9f9beb99b82f
EXP-03,ESC-24,0.0,0.328122,0.330611,0.341267,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,27dc19af86385f33e0cc0637685139be242673c530290953e8cacd2b928cb942
EXP-04,ESC-01,0.729671,0.0,0.0,0.270329,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf19ff3239296d83dbdb64c5e69bb5aa1ea394d184ebd4388bbf6054f0f81057
EXP-04,ESC-02,0.611329,0.04153,0.0,0.347142,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7b293922ec7f0852d359fea00f7891526a7100f1b5f8417db48b7dceaf2c8d41
EXP-04,ESC-03,0.611942,0.096318,0.0,0.29174,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,48bcd9dc830615d857f68d66519efdefec6ec3b47a80cd0c8cb392f96a1bf23d
EXP-04,ESC-04,0.590621,0.139326,0.0,0.270053,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e21e184175067c349422d089068d0e72dd88e15de634654142fed360855d17f1
EXP-04,ESC-05,0.651399,0.011883,0.0,0.336718,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,35c910792041a6d4daff30b20826b87e31a5dfcdac7bc59a7861d2b411c68265
EXP-04,ESC-06,0.296096,0.38209,0.0,0.321814,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,76ef31c9250db555dc15cbaec67927a86387aabb3523c4d8b24eee4519b4062d
EXP-04,ESC-07,0.108373,0.403616,0.160705,0.327306,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,315ff675921d432681cd2cd9e1d7f01945b16c73b800912b1f5f657f5b82ef8e
EXP-04,ESC-08,0.516321,0.18517,0.0,0.298509,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,51cbc8082d38a82980810f5e54ece4e9fa7c7805b3992d7995fbf7729c18f2cc
EXP-04,ESC-09,0.370807,0.358027,0.0,0.271166,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,394d115d6f24f31ef4bbd7665970f3074954fb0595a4b6ef0b33f76b67daf561
EXP-04,ESC-10,0.504246,0.171851,0.0,0.323903,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bafc571e84c5e411521e82ddbe956ce74bfc3c728cc7b8f96f5709bd04fd6061
EXP-04,ESC-11,0.387923,0.382214,0.0,0.229863,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cce6fcc1ca1f347458be5cd4e6938f56a0f4b25b897103fec07e930df929153a
EXP-04,ESC-12,0.199086,0.450746,0.101411,0.248757,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,705d6b51f101aa7d4228a2827e7e2ab92e90760979185549c1da36c1791fc5bc
EXP-04,ESC-13,0.214601,0.410064,0.058776,0.316559,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,eb0acc23b521857a905906851827014ac67b0b32ba6839379727bb4186c0ae1b
EXP-04,ESC-14,0.083481,0.446029,0.213872,0.256618,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,40ee8d0d64817a50a6fe7b522bead6942e5eb2eff87ec8f253199a48d80082df
EXP-04,ESC-15,0.066351,0.447835,0.232206,0.253608,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,877ab784042d6d86200be8f6ee44f0c965f17fd534dc89aa711715fae087e8f5
EXP-04,ESC-16,0.196769,0.441648,0.097663,0.263921,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,baddde4a51cdcfdfb1bee8b3c4ab867aaa8981814741e4a29b2bd75675f31577
EXP-04,ESC-17,0.0,0.240186,0.452413,0.307401,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd464f436ca0becadb2cdf69805c1c701ec87df83b7951797c53ebe6229d49fe
EXP-04,ESC-18,0.148032,0.467478,0.16362,0.220869,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f6f4103148bf50c6bf763358c47568a91966e7550ff1a00b8e5e9da6095ad40e
EXP-04,ESC-19,0.0,0.266829,0.424615,0.308556,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,74be628ef95591741edc7a131639137d970d279b1f56a5088b36d1ec15f5a78e
