path,sha256,git_object,tracked,moved_since_v25
code_audit/run36_controlled_study_population.csv,0a87604c12f9cfb1541a857a6cb121102138f2aecf37f785be3ef6aa59579ea1,aa4e5b238f21f1d5e2a7d217a3e8fa51d1f5885e,TRACKED,no
code_audit/run36_instrument_qualification.csv,827a455af1a94b3e95408dc48e4e5bb5444853603334d07f0df1f198ba50e846,0d6123c71b1c702197e66926dd2d849166b1ffd9,TRACKED,no
code_audit/run36_parsimony_crossrun_reconciliation.csv,1bf79afd478af874ea7ccd4903ba0611dc0ae3f40f24c3d210f1f702e567baef,d48d7b23b1854947fda38f268d8bb558a952ae44,TRACKED,no
code_audit/run36_population_reconciliation.csv,0b07496f73d27542aaa81d82309d3bc081467c4d52ea0fea92fdd685760f6e33,da62ce5d6ac30a1edf582912e9a2d73879bc8ac3,TRACKED,no
code_audit/run36_production_tree.sha256,3e9f5fcef3b8069f8b01249c21e0bf37252ec2c5942f6925ad79dd3ad86d1358,738c403af7d1aa9d6a1b479fd432140ba6df01dc,TRACKED,no
code_audit/run37_browser_qualification.csv,e1ac3a68bd17b256ba0d7cf76f3cdbad35bb05068cbc60dbb5bdcfd84fc2481a,8d28d40a1a40ebe4e9471cab30b9142dcc3f3774,TRACKED,no
code_audit/run37_defensibility_reconciliation.csv,bef9d4e20e92f2a918f76db79ab5cdfe91cfcbf5613e8b8d2e582401c2e997f0,f1a56eb01e3f1c3f3b3c39b051c9dc46c10a6c68,TRACKED,no
code_audit/run37_execution_census.csv,2d7761808756cb01904318dd0b80455e0b728d766635ae49544d63fb6d3d82c0,acc408e4be697adab80b8a7036db2e18ada15739,TRACKED,no
code_audit/run37_parsimony_independent_reproduction.csv,4f115669ea2db063a6d0ea2b3d4035b69095c5fe3582c06dddebaca68473981d,dde171fc7bdf84f191a3af5445c5b9960a7f7824,TRACKED,no
p0-baseline/module_renumbering_map.csv,6222c1b1cc187d8f7704a74174176f36882dc4dd309a0b301a42fc097dae843e,c4fdac05ea080bd6f1b8648950524fbf495eb65e,TRACKED,no
research/freeze/INSTRUMENT_FINAL_FREEZE_RECORD.json,28795f9a10d45c3714b2fda1a34c826794b6146364d114b389fb368f2651176a,22f40b9acb744433de37cd802ffa3dae23b85c64,TRACKED,no
research/freeze/INSTRUMENT_FINAL_FREEZE_REPORT.md,ee0f66703e7aa678b8f906835a4083e9d3f6950fb01fac3e1ac5098f2c751241,3365f4890155b0e8fe7d600abeebb49f097442d1,TRACKED,no
research/freeze/INSTRUMENT_FREEZE_CANDIDATE_MANIFEST.json,da2366a0b9fb15e6196dc4bdc70ce487702d82acd1643b9301c84be4fffa85ae,cc9bc2a58f78ecd86dd84a78d179c7eb75840944,TRACKED,no
research/freeze/run37_candidate_behaviour_digest.json,99a4dbe16f8dfa7ee9d50a28238275ea60e61f259d69bbca015e98011102445b,304fd2ab1f54b34bab89106b915e5853c634c8a6,TRACKED,no
research/freeze/run37_final_freeze_gate.csv,b343fd5a9e8fa1be087ba7f7b9ce407b2002991c22d36e13e5c9ffe2aa993757,ea37f151e0962e9dc0a4103cf492eea79390d35f,TRACKED,no
research/freeze/run37_freeze_candidate_identity.json,264daf003e6f0f1dcd32290f824d857231ae6558c1c9a9be28feff2830f5fc29,63b33b636cee50c8b2bd114395799fe39a2d3692,TRACKED,no
research/methodology/PCEIF_100_MODULE_SUPERVISORY_METHOD_SPECIFICATION_v1.md,328b50133f1d2a8d710d3cca787c24c22e2cdad0b09fe92ae2c7b7a55b8d299e,05e1061f5c5723bbf94085694d4085925c104552,TRACKED,no
research/methodology/controlled_study_design_contract.json,e39902a6463990fadcb639166d955f894caf25576c91d64f4482fb57bebe3cec,10a6a9c1b996a720bc5bc3c0bb43aabd19ffb3ad,TRACKED,no
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures/projects.csv,f0704e415cc141abca807bd189be09b93d296c4d06323099f5c5a583bff2af02,d642127673aad2300d14d02ccd46331e46d8fb37,TRACKED,no
research_fixtures/synthetic/OG-SYNTH-0.2/Opus_Gubernatio_Synthetic_Programme_v0.2/package_A_project_structures/reporting_periods.csv,c7876526b231a3dda15e02fa7616f2adc9d13e07a795d7e8c96a7f6bcb52f9fe,d23a7ed8a5d64c3fc3a8de02c2d6e1a95c881bdb,TRACKED,no
research_fixtures/synthetic/OG-SYNTH-0.6/CHECKSUMS.sha256,f227004569d609410a5e46d303f143f3b06b508b42223a85e1d3c4fb614b2ccc,d1d7500057f0e5504bcbd055fc1fbef4cab504ec,TRACKED,no
server/app/research_decision.py,728bd925b9fecea218819b0a8c48fc860353a8edcd30b9307014175a28c8654b,2f4dd2f8d502e2d8aa6494812b88fbb248b311de,TRACKED,no
server/app/research_models.py,4f1369afb53b3a7fabf22c4a2718f7abc38cf585f95a175908500b6f82e6fec7,bb4a2ab48c429c8601cbb1910e907157f1859366,TRACKED,no
server/app/simulation/models.py,c63325afd629f6aa24b73bddea98247837fe05af2c825af0091e65f6a5755381,00bf3824d77e929c3a39ed6614023e5742ed6fa2,TRACKED,YES
server/app/simulation/models_sim.py,01dbba40cd34dc1b24a8ec25dfcbbb8b5fa87d839e689fc4c81c61951762d929,2c98ba9ee257fff0fb23375ab492df76df6fcac6,TRACKED,no
server/app/simulation/parameters.py,25b66a45fb59183bee56a94b88575692c67a281939505af6120b802bcfcde804,666eb10e53450f48b7adf09bd1d514d81dcc90d2,TRACKED,no
server/app/simulation/qualification.py,ab8d1b97b7689323cf9b31b986b147edd9dac255b15a5a983e3ca9b3f787a868,81b352f04982afc9ec0bad0fcbf987eef5c03756,TRACKED,no
server/app/simulation/qualification_boundary.py,dbf243666580bc9bf8003a3f25a6c1ea7ffbedd93782a8ccd73b417b01a1d24e,1dfb9c118e3a8acc6c09efbf708649557991cca0,TRACKED,no
server/app/simulation/qualification_contract.py,dc00d4b1912ddbac4b4509a0253ce6537f6b99086e0a00a79302ddb654191bf4,feeca626e9be32424994358d32eca9b74829c27d,TRACKED,no
server/app/simulation/qualification_gate.py,997e810cd3312b95e2bd7421201bf7790e7ed56aea816ab87e989b7fd4a7fff6,c03d2e6f3debf0de7132691060137f02808ea69c,TRACKED,no
server/app/simulation/qualified_evidence.py,348e0132433ace1c1597545d16f2f19116eb9b3f39fcc1ae09827ab5e1e568dc,dc69dc63b058a4fcaac6abcef5a4f6ea77b46247,TRACKED,no
server/app/simulation/registry.py,bcf87cfba1aaf5a457b1fbf5c7deb69b4d5f04c1a94b70e15b27cc0e43d9c600,36da513b9a9ea215bdf824720160f2dcc014e8f6,TRACKED,no
server/tools/build_client_taxonomy.py,951dd58d1a4bc0c79904501ac516ce4d78b0215c79763b6b9304acaac3adb7ad,895b3196a818b5e7b17d62f5a1771041ca350670,TRACKED,no
server/tools/taxonomy_authority.json,78bbfefcee4e06a3522b20189afe54ae7a2a27c757e7d4a32dd835e4961203f5,90056b65e02cef1e36d27e91035443271a182bb8,TRACKED,no
server/alembic/versions/0026_final_lock_guard.py,c25901f20d790641c3ef848e502a224b5a14e5a5b9d00f341fbd092768c86883,a900e4f0feae9b9d9c5256f946e42568e10c56fe,TRACKED,ADDED_BY_RUN41
code_audit/run41_production_tree.sha256,73bae5b483000b4d3607dce371640e28fff1435fff7690e016d30a465d6ed3d3,54d61791fe448a9b06f9ed33c7a2f8be0b540dc5,TRACKED,ADDED_BY_RUN41
research/freeze/run41_freeze_candidate_identity.json,24ffc2fbb25ae306ad72697e0fb3e20aec368345a5e02e0a10b8592cf1c24090,f35ffce790844abea7e51637d4a8d12d054b235d,TRACKED,ADDED_BY_RUN41
research/freeze/run41_successor_freeze_gate.csv,05d7454addc7c25dd36a3d96cc7cf89be1f9e1721ca2a1e81b7a22d5a9cdab4e,dce293adb4f5a5d5d8d66a4fcb35361e14bd56e4,TRACKED,ADDED_BY_RUN41
