project_id,period_id,assessment_id,requirement_id,assessment_date,result,evidence_code,reviewer_role,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,P03,PRJ-AIR-ENV-02-P03,PRJ-AIR-ENV-02,2026-06-24,COMPLIANT,ENV-EVID-PRJ-AIR-P03-02,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,413cb5fd42cd0e59da56f80511ebd0cd4bba0caafe1aba4e6f1ac8b0eabe3612
PRJ-AIR,P03,PRJ-AIR-ENV-03-P03,PRJ-AIR-ENV-03,2026-06-24,COMPLIANT,ENV-EVID-PRJ-AIR-P03-03,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,569d58b265199719567063e97d0f7bdefb44dc30f21766649fa84d6f35d3c919
PRJ-AIR,P03,PRJ-AIR-ENV-04-P03,PRJ-AIR-ENV-04,2026-06-24,COMPLIANT,ENV-EVID-PRJ-AIR-P03-04,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,84cc6b8948de0dc3ea9d0524da4cbacbbc085439d0c9948ba11664340cee7fda
PRJ-AIR,P03,PRJ-AIR-ENV-05-P03,PRJ-AIR-ENV-05,2026-06-24,COMPLIANT,ENV-EVID-PRJ-AIR-P03-05,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7fc8f5ea940ae05b9ef51fd6f4f87ed016c6d70290a4fb37ba1ad4f62e07f4b
PRJ-AIR,P03,PRJ-AIR-ENV-06-P03,PRJ-AIR-ENV-06,2026-06-24,COMPLIANT,ENV-EVID-PRJ-AIR-P03-06,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,97ce82b8c44ef6d58810e7efbe94162c52aa47aed0a8302aab0d7b91d5ce2e62
PRJ-AIR,P03,PRJ-AIR-ENV-07-P03,PRJ-AIR-ENV-07,2026-06-24,NOT_APPLICABLE,ENV-EVID-PRJ-AIR-P03-07,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,70da7434b081db40e81fc8c41ca61e00e8cd5364b7e18e7f33eb92bc59f33573
PRJ-AIR,P03,PRJ-AIR-ENV-08-P03,PRJ-AIR-ENV-08,2026-06-24,COMPLIANT,ENV-EVID-PRJ-AIR-P03-08,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,113c7863a8c3115a3d7cfb27e6c1c2718e896c2d4fe85882379bb9bde29fd74d
PRJ-AIR,P04,PRJ-AIR-ENV-01-P04,PRJ-AIR-ENV-01,2026-08-22,NONCOMPLIANT,ENV-EVID-PRJ-AIR-P04-01,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b8624cbf0229338544e430a66247e72a223877954ca9e521268c3454af50915
PRJ-AIR,P04,PRJ-AIR-ENV-02-P04,PRJ-AIR-ENV-02,2026-08-22,NONCOMPLIANT,ENV-EVID-PRJ-AIR-P04-02,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,54cd385cd283a615d1a97749fa1da56be9b72cc4186c4becf83401d47cfd0871
PRJ-AIR,P04,PRJ-AIR-ENV-03-P04,PRJ-AIR-ENV-03,2026-08-22,COMPLIANT,ENV-EVID-PRJ-AIR-P04-03,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,21b32570646285a0ccdd1b7696b8ae822555fbd79e7a42b7e8ffdb877dbf4f68
PRJ-AIR,P04,PRJ-AIR-ENV-04-P04,PRJ-AIR-ENV-04,2026-08-22,COMPLIANT,ENV-EVID-PRJ-AIR-P04-04,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0283ce4f74507ac45e25bc261af68842b31351c5dcc7a4cf5f69f79e34ed8d9b
PRJ-AIR,P04,PRJ-AIR-ENV-05-P04,PRJ-AIR-ENV-05,2026-08-22,COMPLIANT,ENV-EVID-PRJ-AIR-P04-05,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20a1b202c403863fd64d495bcf18f2908ad615116bd6c58da6baf78c010e9e56
PRJ-AIR,P04,PRJ-AIR-ENV-06-P04,PRJ-AIR-ENV-06,2026-08-22,COMPLIANT,ENV-EVID-PRJ-AIR-P04-06,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e24396ff1afda12c9f91ac0026601807a5a24ad2b81c752d11958185745176cc
PRJ-AIR,P04,PRJ-AIR-ENV-07-P04,PRJ-AIR-ENV-07,2026-08-22,NOT_APPLICABLE,ENV-EVID-PRJ-AIR-P04-07,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d9a41f90d363cbb2e54adf19aef5cf79bb3c3249ff8d0c1b8a7bdbea252e4f89
PRJ-AIR,P04,PRJ-AIR-ENV-08-P04,PRJ-AIR-ENV-08,2026-08-22,COMPLIANT,ENV-EVID-PRJ-AIR-P04-08,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e08e03854b76db16a1812601523d4c90d29c8151f9a7b7b8cc8d36254cff1a23
PRJ-AIR,P05,PRJ-AIR-ENV-01-P05,PRJ-AIR-ENV-01,2026-10-19,COMPLIANT,ENV-EVID-PRJ-AIR-P05-01,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95fb1e6a25969bfea49072a77d06714b3c8c0e3c4cb2d32d86acacc3539805a8
PRJ-AIR,P05,PRJ-AIR-ENV-02-P05,PRJ-AIR-ENV-02,2026-10-19,COMPLIANT,ENV-EVID-PRJ-AIR-P05-02,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a190b1ee6a8413dd06fde4f152d7abe0a01874d8612f5fbcb7ed4806c48ca633
PRJ-AIR,P05,PRJ-AIR-ENV-03-P05,PRJ-AIR-ENV-03,2026-10-19,COMPLIANT,ENV-EVID-PRJ-AIR-P05-03,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7a43f527a15d521441e2c547af219ddc82e6d6cdf98fc12b2e4ab7cedca72a9d
PRJ-AIR,P05,PRJ-AIR-ENV-04-P05,PRJ-AIR-ENV-04,2026-10-19,COMPLIANT,ENV-EVID-PRJ-AIR-P05-04,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e320542ae6ae889396dd79ae3692acbaafd1ae5c694b540d5ccec646664e9477
PRJ-AIR,P05,PRJ-AIR-ENV-05-P05,PRJ-AIR-ENV-05,2026-10-19,NONCOMPLIANT,ENV-EVID-PRJ-AIR-P05-05,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c682a95c5d94b1d418b9cfe703002f203e27e1f1c43a3cc09a695370f5061da6
PRJ-AIR,P05,PRJ-AIR-ENV-06-P05,PRJ-AIR-ENV-06,2026-10-19,COMPLIANT,ENV-EVID-PRJ-AIR-P05-06,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ee1c17676e63c2b412b6dec9b21c1149925e3622b17927fe56c62e827009b3bd
PRJ-AIR,P05,PRJ-AIR-ENV-07-P05,PRJ-AIR-ENV-07,2026-10-19,NOT_APPLICABLE,ENV-EVID-PRJ-AIR-P05-07,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,74ac57e4f5ba80fa2e79338a4129410bc852e97ba0e5135a25ffe007891aba64
PRJ-AIR,P05,PRJ-AIR-ENV-08-P05,PRJ-AIR-ENV-08,2026-10-19,COMPLIANT,ENV-EVID-PRJ-AIR-P05-08,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a736913963ff05c13b48a1e2f0a8ea0e12144bd2de14f2c688bc062b24a31cd8
PRJ-AIR,P06,PRJ-AIR-ENV-01-P06,PRJ-AIR-ENV-01,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-01,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,422ea6ae5b84d5af56b67486c46c8bfc709895d7e61eecd2f3e742b3cb28b52c
PRJ-AIR,P06,PRJ-AIR-ENV-02-P06,PRJ-AIR-ENV-02,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-02,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9b76cb4bf001ed7fa7c52c509da7128a56d3f6166adacbef159355baa9a78054
PRJ-AIR,P06,PRJ-AIR-ENV-03-P06,PRJ-AIR-ENV-03,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-03,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c8f43b6641e78bf757167fcd90e02c8c009064420d7a0c3d9fbca2865c19a7b6
PRJ-AIR,P06,PRJ-AIR-ENV-04-P06,PRJ-AIR-ENV-04,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-04,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,039a0dc855082caf4926a4baefaac13ac34aefae91cc5bb9e49cb57071f65362
PRJ-AIR,P06,PRJ-AIR-ENV-05-P06,PRJ-AIR-ENV-05,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-05,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3517523c036c29c493c22a0bfa9bfa5902c208a6a04d73b548f0d5936f06286
PRJ-AIR,P06,PRJ-AIR-ENV-06-P06,PRJ-AIR-ENV-06,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-06,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e2c29e8a05f8c693e3c20f922923bf0355131013b27cafc94753090dd9bc226
PRJ-AIR,P06,PRJ-AIR-ENV-07-P06,PRJ-AIR-ENV-07,2026-12-17,NOT_APPLICABLE,ENV-EVID-PRJ-AIR-P06-07,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,562d12c361f68819761e7543b752ce3f732a2f033bfc2e36a14a9a0abc52c7fc
PRJ-AIR,P06,PRJ-AIR-ENV-08-P06,PRJ-AIR-ENV-08,2026-12-17,COMPLIANT,ENV-EVID-PRJ-AIR-P06-08,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e1b46a5979c1bb4263345a3f5a061184da0b8cbd18ce8de90276e05eeec66e66
PRJ-DCT,P01,PRJ-DCT-ENV-01-P01,PRJ-DCT-ENV-01,2026-05-29,COMPLIANT,ENV-EVID-PRJ-DCT-P01-01,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b9662931861e465e6b2ec4ca4a580dc947eee35e74cd9d4309e0a504cf99c92
PRJ-DCT,P01,PRJ-DCT-ENV-02-P01,PRJ-DCT-ENV-02,2026-05-29,COMPLIANT,ENV-EVID-PRJ-DCT-P01-02,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,41d3e68dfe2581f34cc5f9463087d6f8375f9dcdce11e8475f69552548794277
PRJ-DCT,P01,PRJ-DCT-ENV-03-P01,PRJ-DCT-ENV-03,2026-05-29,NOT_ASSESSED,ENV-EVID-PRJ-DCT-P01-03,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,150746fa8c57b10fe1f2c43f4c4067cb86f95c7f16411f71be7bc7b60f5bc7eb
PRJ-DCT,P01,PRJ-DCT-ENV-04-P01,PRJ-DCT-ENV-04,2026-05-29,COMPLIANT,ENV-EVID-PRJ-DCT-P01-04,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d8505df3700819410506e619c9021d5bf518fe069157c73141b075bf6d2de2b5
PRJ-DCT,P01,PRJ-DCT-ENV-05-P01,PRJ-DCT-ENV-05,2026-05-29,COMPLIANT,ENV-EVID-PRJ-DCT-P01-05,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bfc1eb05866d26e50398e0ae13b5c6f65b1fe03e130630b7b65409de45fcfdab
PRJ-DCT,P01,PRJ-DCT-ENV-06-P01,PRJ-DCT-ENV-06,2026-05-29,COMPLIANT,ENV-EVID-PRJ-DCT-P01-06,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,88660154b82e3c32fc74ad2c21df056a33286976761c69590ec224f08e781576
PRJ-DCT,P01,PRJ-DCT-ENV-07-P01,PRJ-DCT-ENV-07,2026-05-29,NOT_APPLICABLE,ENV-EVID-PRJ-DCT-P01-07,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7f14346a25ecede20f90818e3ea5bdf7e5484cd8f0ce6092868825ddc6d8d2cb
PRJ-DCT,P01,PRJ-DCT-ENV-08-P01,PRJ-DCT-ENV-08,2026-05-29,NONCOMPLIANT,ENV-EVID-PRJ-DCT-P01-08,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aeb42b7179a1af965e003ea1502928d6b9c2e8bdf53f425321c38b727b8a6baf
PRJ-DCT,P02,PRJ-DCT-ENV-01-P02,PRJ-DCT-ENV-01,2026-07-13,NONCOMPLIANT,ENV-EVID-PRJ-DCT-P02-01,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d5c1199297d9bae89eb1a7c9587258f695d8dde040358e61b269939616c5952a
PRJ-DCT,P02,PRJ-DCT-ENV-02-P02,PRJ-DCT-ENV-02,2026-07-13,COMPLIANT,ENV-EVID-PRJ-DCT-P02-02,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,292791f42b29f739d86aa4e114460964ac7509d5fd8af99f62a299289a1ed44d
PRJ-DCT,P02,PRJ-DCT-ENV-03-P02,PRJ-DCT-ENV-03,2026-07-13,COMPLIANT,ENV-EVID-PRJ-DCT-P02-03,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6ab22461f2e9bf5cd770ef441fe75442226066fd1653fb8b93dad5c7f333d423
PRJ-DCT,P02,PRJ-DCT-ENV-04-P02,PRJ-DCT-ENV-04,2026-07-13,COMPLIANT,ENV-EVID-PRJ-DCT-P02-04,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,626fa89bcf6622091145787ddb15ed151eb5741b63550a2c4b184322aee1e750
PRJ-DCT,P02,PRJ-DCT-ENV-05-P02,PRJ-DCT-ENV-05,2026-07-13,COMPLIANT,ENV-EVID-PRJ-DCT-P02-05,ENVIRONMENTAL_COMPLIANCE_REVIEWER,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,40c1a3fd296dbcce9f5e400f2a05f6ecd8c3e28134eb900b9d40ce3d27cb01ff
