project_id,predecessor_activity_id,successor_activity_id,relationship_type,lag_days,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HSP,PRJ-HSP-A02,PRJ-HSP-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,616be800df4bb4ca42106fe438868abe6563057b0aae2be9539645b8560c57d3
PRJ-HSP,PRJ-HSP-A03,PRJ-HSP-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2ec3964a2e3a015aaf6add49e3339c03785e5bc78a76624043a3b921d0107a1
PRJ-HSP,PRJ-HSP-A04,PRJ-HSP-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39ae429c5ef2011d1cc0105214fd64e386a4ab0dcc7a14d89653f236c8e65284
PRJ-HSP,PRJ-HSP-A05,PRJ-HSP-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d52dc9f0c540958dc157c477a64cb519b8d19c1a9478715e46991923b4e0fab8
PRJ-HSP,PRJ-HSP-A06,PRJ-HSP-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c3b5d86274202d9b367c69fa32a268244b44513591ba527de4bd7cdc0c39a7b
PRJ-HSP,PRJ-HSP-A06,PRJ-HSP-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,21e8bf712e54368800e0016101c3ae3a1f1ae3b883a1d3997da042a8d06bff3d
PRJ-HSP,PRJ-HSP-A07,PRJ-HSP-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,899de8149aa09ad8cad930f18c8b377a6fcbc32fe9d2ef5bbd1b7ddfcb0f2b2a
PRJ-HSP,PRJ-HSP-A08,PRJ-HSP-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d48efb8a616b1d73f66b0b1e1896a52c5c0081e684cf622383c9accaef58a53
PRJ-HSP,PRJ-HSP-A09,PRJ-HSP-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d53d6504f1b377fae0bcfa4a2cfdfb771aad65a74055ae352cf04058340c65bb
PRJ-HSP,PRJ-HSP-A10,PRJ-HSP-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5d3098627687c3b677f4803a75f0e731173b77d9671b830469bdacc1730a4345
PRJ-HSP,PRJ-HSP-A11,PRJ-HSP-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b88137ba5504399c2b012afbeedf7c18bc20e9f94a44fb6254da3cb4491f7a7f
PRJ-WTR,PRJ-WTR-A01,PRJ-WTR-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1563eea285844581eb1cf32394881e02c8921ef763cb67cdc279cc528e56395d
PRJ-WTR,PRJ-WTR-A01,PRJ-WTR-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,210f5be5e4c7e45a9d0341e8e01392f1e3456054c4643527b9f4ccedacec2d82
PRJ-WTR,PRJ-WTR-A02,PRJ-WTR-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fed18c17e3ea5b48ed935059d3132dfb849c5866072d5084c99a5f1a9a634987
PRJ-WTR,PRJ-WTR-A03,PRJ-WTR-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,008c7e98f7ae28b8e6a342aa27d2935feb1991459ccf191ce1d35484834f283b
PRJ-WTR,PRJ-WTR-A04,PRJ-WTR-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01f40684462fe35a65d0ab1b0c11aafcab7a9642f496c0b0f05e98bff8f6b40a
PRJ-WTR,PRJ-WTR-A05,PRJ-WTR-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1bdca52e8c5aba5d47ddedb08e49c608071a420e98337cc0b43804199e9bd0d3
PRJ-WTR,PRJ-WTR-A06,PRJ-WTR-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a8346d7e4d616157a2949c2424461ea6df54c6c513b109179cb60179596a823a
PRJ-WTR,PRJ-WTR-A06,PRJ-WTR-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b6f651aff142d74cc787e372a72c17afa5d2c330e86d301037a1e1e73de305d7
PRJ-WTR,PRJ-WTR-A07,PRJ-WTR-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e6791b47d12baacc6315d36d13fa50444b72d60252daea332251f64534fdf70
PRJ-WTR,PRJ-WTR-A08,PRJ-WTR-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ecd8e3cd0815df79be644d88f6589c9ba4a6345a012253f6f2f83163caddfce
PRJ-WTR,PRJ-WTR-A09,PRJ-WTR-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8aa724b0028cf4c37bc34cfe839486e458d440760fcc9f2e25eed73235f40ace
PRJ-WTR,PRJ-WTR-A10,PRJ-WTR-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29c7e36ca751d468d11248c9faed96179c652c97e6e7ed68525a7a67a65effc6
PRJ-WTR,PRJ-WTR-A11,PRJ-WTR-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18c59de51a094c7ff3ad39aa2e4b4bd71674db14c008acfb83a718e8b952a3b0
PRJ-RAL,PRJ-RAL-A01,PRJ-RAL-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2daa7db6531dfdc9267ea890e27dfcfdb580f66b1a3f8c159ae234ba16f0a7b2
PRJ-RAL,PRJ-RAL-A01,PRJ-RAL-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,edc9cf46cbf4353eb693dce3e47aec75d4e2edcb5ce4e1734d5570c3ab0df268
PRJ-RAL,PRJ-RAL-A02,PRJ-RAL-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,325ebd656c51a2c5787c4881f692fdbbc38fd083b70fc1e96f6873c319617d5f
PRJ-RAL,PRJ-RAL-A03,PRJ-RAL-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,762f1b96043e48a985de74dc26f733c7bf6cac85dd6a3b7842d1bdf8d664795c
PRJ-RAL,PRJ-RAL-A04,PRJ-RAL-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,033bdeebb9113ebf5a9183af7b1981ca7b65e34d85d28601e119c98d59d862ba
PRJ-RAL,PRJ-RAL-A05,PRJ-RAL-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e6e31dec9618c587de4c1a29ca56d4b397ffa62121170c56b7e8406b18ce5be
PRJ-RAL,PRJ-RAL-A06,PRJ-RAL-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2438e53e0c03a2c344702a0a2003a68e224d65ede8bf13380ef59d37d2cc3159
PRJ-RAL,PRJ-RAL-A06,PRJ-RAL-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98fda6bf6903a65f45487cdf8bdfb09bca2aa3d7889478e5aec4f1290d423235
PRJ-RAL,PRJ-RAL-A07,PRJ-RAL-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,89e334236c5415d18881802f3fcbec4c867883b04975926618e0cb1db8d9ed64
PRJ-RAL,PRJ-RAL-A08,PRJ-RAL-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6401662e1226ba369cf6d002d80ad7508f6f6366013e3a7f33da6fb57abd0163
PRJ-RAL,PRJ-RAL-A09,PRJ-RAL-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a3c283a2aaf306af910faa34fe15a6e2682826202d5890d2c7af90d46d3189ec
PRJ-RAL,PRJ-RAL-A10,PRJ-RAL-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,16daa458d6ea9f11b971133c365a4a1d5c8951bd0e9d9822d563d0f7c4320290
PRJ-RAL,PRJ-RAL-A11,PRJ-RAL-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b2a463eda254dc249bcc04b612e0e2537d301b9a3b32e44d91f3e53971f3c8df
PRJ-DCT,PRJ-DCT-A01,PRJ-DCT-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,58c9aeb7bb74aadaa8d74aee22c49f03f6ffd6e253be61f8106cd4c4a2db4367
PRJ-DCT,PRJ-DCT-A01,PRJ-DCT-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e6e66b6953bbcadcf7fc6b03bff119556bd4ad2bc6f19cc364483ec647414d2
PRJ-DCT,PRJ-DCT-A02,PRJ-DCT-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,36e6a84952d5205f572a0f9e5492b94caa28cf1fd09ad0fb1f435a398ed19e17
PRJ-DCT,PRJ-DCT-A03,PRJ-DCT-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,08650acce904c03debcdde5fe088046da76d108284b86541b7a65fe2064aeb46
PRJ-DCT,PRJ-DCT-A04,PRJ-DCT-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,21cec177a847197c82b422046e405aeed9de4ca5675f32c3354c9781036d4d76
PRJ-DCT,PRJ-DCT-A05,PRJ-DCT-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,928eacf884b0371015f659e6c475ea4f032b2d08811c809364895d52d5d3c91e
PRJ-DCT,PRJ-DCT-A06,PRJ-DCT-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,901fa9df96239ff6e9640be3f5b04c38cd893e67a8a589888e39619fb660767d
PRJ-DCT,PRJ-DCT-A06,PRJ-DCT-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c8212c63d6792dbe47539dda6cd81c8fda5de806211d6397f5dd2daeebf38f05
PRJ-DCT,PRJ-DCT-A07,PRJ-DCT-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,34f7c3e9d2da45b49195f36994637751b960b60346997ed029d674940e837855
PRJ-DCT,PRJ-DCT-A08,PRJ-DCT-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ca26cb54a6f25a7b7538daf2bfdd736ebcea20220f4231395ba8d37d6a7a3852
PRJ-DCT,PRJ-DCT-A09,PRJ-DCT-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ef6e1e36411dc519fc25f154396c73f70983ea5f04441a480815c86a231c8200
PRJ-DCT,PRJ-DCT-A10,PRJ-DCT-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eef4ee675abe299828853209518993b85609eddf32cb5aee4ce89e03fc89d9ad
PRJ-DCT,PRJ-DCT-A11,PRJ-DCT-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d224f120bc7ff17137eb0cf4e6efe240ef6abd749dafb59bd93d4aeddd9e74c9
