project_id,period_id,leading_work_type,following_work_type,leading_rate,following_rate,catch_up_location,interference_within_project,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P05,SYSTEMS,FINISH,0.149641,0.21901,11.338677,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b3e405e825243b9339e5276573ae6c172cf2684ca0673388cad94b0e8baa3e70
PRJ-HWY,P06,EARLY_WORK,STRUCTURE,0.20462,0.184093,-33.032283,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,590c5493480ef0fd9071421a803407b1ee58b5ab02cf0afd51a0c7f9c0e3e9e6
PRJ-HWY,P06,STRUCTURE,SYSTEMS,0.184093,0.16324,-28.821908,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e829a35c7bf518b46b0fcb70139f20a1776619afdca81752c2d24f20c3db2af3
PRJ-HWY,P06,SYSTEMS,FINISH,0.16324,0.193288,25.201525,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,96a6f186d972778c3a4a2a32628c421c78af1e9837818fbe32c2e7c23e2e05de
PRJ-HSP,P01,EARLY_WORK,STRUCTURE,0.226191,0.169523,-12.179769,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a8db74bdbe939fb88337bf93ba150c32f60d4ad926bda36607f10d4f1afac0b8
PRJ-HSP,P01,STRUCTURE,SYSTEMS,0.169523,0.145768,-20.804547,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,23cb183d8d9a0e9d84b41d6be68b11abdda58d8448dbd6b51bbc17db03007bcd
PRJ-HSP,P01,SYSTEMS,FINISH,0.145768,0.171956,22.971266,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,957eaffbfe0ff0fa4b9c65ad3ee86c86cfcb22829274afa1cf3f7c3ec06d4b52
PRJ-HSP,P02,EARLY_WORK,STRUCTURE,0.20585,0.168088,-16.493085,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e99f0bfdbc5d041a3eee3702130c950288e3ff3fbb999d4b6413a5a4f4c2bb3
PRJ-HSP,P02,STRUCTURE,SYSTEMS,0.168088,0.146423,-22.720971,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ef9b0e564ac28cbf2dc7f071ef6de10033086e5d175a02163d715eba86195cee
PRJ-HSP,P02,SYSTEMS,FINISH,0.146423,0.175174,21.411645,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7344a7375b89005755e9dcc439b8d1fde921486b1d958e226943f93bd19ab3c3
PRJ-HSP,P03,EARLY_WORK,STRUCTURE,0.193666,0.175089,-32.855152,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9f9e28e2dd3493343c45bd8073623252c4031294de61f6931157d100356244b
PRJ-HSP,P03,STRUCTURE,SYSTEMS,0.175089,0.155467,-27.745044,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7aae5d250a179c32af5795eb1a86746a6cb8d4c35823d1fe65fd8efe794575c
PRJ-HSP,P03,SYSTEMS,FINISH,0.155467,0.175767,32.306994,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2eae88acf97598409d05958bb8d8eb2e845d001449a45e66d3ec7db67b9b1980
PRJ-HSP,P04,EARLY_WORK,STRUCTURE,0.184552,0.160872,-22.567575,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,31f7e6f75c69b7389a1120a5194579443b56a37e1957d205878d6a6e3606256d
PRJ-HSP,P04,STRUCTURE,SYSTEMS,0.160872,0.147066,-34.274662,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c17f8f4ab7aa70af604b265fd3c9b3b41a31c3c4dca07493355ebb8d856f0fe
PRJ-HSP,P04,SYSTEMS,FINISH,0.147066,0.190036,15.609722,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,45021d04643c6b61c4dfada7121410d55396e1592cc7d9b302b3e8bba0c033b5
PRJ-HSP,P05,EARLY_WORK,STRUCTURE,0.230517,0.167542,-11.039066,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a45dcfcf8b22da9d4da5afa1e3fffedb94c9ad4b67576d730d59a5bfc9750eed
PRJ-HSP,P05,STRUCTURE,SYSTEMS,0.167542,0.162518,-108.393876,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a6a737d64c7822345248a454bab4c710730f2bf31ed7bb0aba04c1d8490dfc7
PRJ-HSP,P05,SYSTEMS,FINISH,0.162518,0.174123,58.523491,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,67ee9e721fd81a9772c3a403d7418ec4fecc7a47690af85cc482c1f111809fc9
PRJ-HSP,P06,EARLY_WORK,STRUCTURE,0.211682,0.157563,-11.093478,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fcc1de8868b15d42e484c92d1e8494507a579634a70d25f45572c13aabda0486
PRJ-HSP,P06,STRUCTURE,SYSTEMS,0.157563,0.158161,833.607099,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,776c904050d35ad90b2c7e5ac366ed436d1a00b8c456c4edc4bf8fb13fd3b977
PRJ-HSP,P06,SYSTEMS,FINISH,0.158161,0.198729,18.594756,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66b5230e30d65634df62e79314dba851b3a1d4979ba56c6a2004383bcd60ee5b
PRJ-RAL,P01,EARLY_WORK,STRUCTURE,0.226295,0.177183,-14.695443,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d756e2598e194db859eae571fdea5047b6449083ff28a2417b51ea5750c81f4e
PRJ-RAL,P01,STRUCTURE,SYSTEMS,0.177183,0.143686,-15.200909,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c08d7d0314573174674107e8e64c8fbb494517e7755694abc2210afdb299d020
PRJ-RAL,P01,SYSTEMS,FINISH,0.143686,0.180756,16.815255,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a871ae590ab257481efd79f0775f4dd0615e5115f9989de7312454bbdcc60e13
PRJ-RAL,P02,EARLY_WORK,STRUCTURE,0.227648,0.171586,-12.541482,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f100314c40ae5afa05d6941e767aa7d9b0976f739ca19662c3342c1331ef11a
PRJ-RAL,P02,STRUCTURE,SYSTEMS,0.171586,0.164843,-83.892542,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9f1bc6ccdff38c624c0c8b4990651f36282f699c0a368b64aa73f9e0cb8cb8f
PRJ-RAL,P02,SYSTEMS,FINISH,0.164843,0.20284,21.119204,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1aee7d6ca89e83784bac61e9699006f5a7ac2d431ca96ba357445c091358efdf
PRJ-RAL,P03,EARLY_WORK,STRUCTURE,0.211609,0.17021,-15.660612,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a790140aafb7af5c4d7f96728ac30f8573e0d398391ac87482c7789fc10a822
PRJ-RAL,P03,STRUCTURE,SYSTEMS,0.17021,0.126391,-9.819092,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2bc8560bce24a107d730d61375f64b359247611cfdbf75ae401f4804458b086a
PRJ-RAL,P03,SYSTEMS,FINISH,0.126391,0.182753,9.835749,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd858e4648dc0f77b16e1349d3ea5777ee6175520de889b47b0635571adb3dee
PRJ-RAL,P04,EARLY_WORK,STRUCTURE,0.18801,0.173574,-40.689864,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,86282296869f5e05a6518c2776d10743fb6fe2ce2bef17c3dc6862a165a86ef2
PRJ-RAL,P04,STRUCTURE,SYSTEMS,0.173574,0.151017,-23.241666,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e2252e31ab2cd73c9ab316d5724da25aa11bbf27a4961c65e1929ad4a52db600
PRJ-RAL,P04,SYSTEMS,FINISH,0.151017,0.190092,17.632193,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dc757d8742f0f4212f90e3271a30a8fdcb7639d9aaa9082c6bc57770807f151a
PRJ-RAL,P05,EARLY_WORK,STRUCTURE,0.218409,0.185995,-22.55898,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db40be916f2fcd8ee7582a7e93ac735739c3dd72b49d3b4f81aaaa56349b34ae
PRJ-RAL,P05,STRUCTURE,SYSTEMS,0.185995,0.159432,-22.326602,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a146eb5f5f9608aa11fbb9585643d3708a430ad85001c53d5944e239219241da
PRJ-RAL,P05,SYSTEMS,FINISH,0.159432,0.186191,26.623874,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ac72e4e8d3aae6fd45e53cde329d4f877bb210dc3cf3001c67aa1e25efdf4de0
PRJ-RAL,P06,EARLY_WORK,STRUCTURE,0.192772,0.175556,-35.385133,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81936cae14cfd853e7102352b316801229c16e8e6cf507ca1924eb4d63a6960c
PRJ-RAL,P06,STRUCTURE,SYSTEMS,0.175556,0.147489,-18.450495,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,631b88b6c88415d6e31aa30051b7411cc606c98d63b5945840516f0b0af6a3d7
PRJ-RAL,P06,SYSTEMS,FINISH,0.147489,0.211527,11.692324,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5aba8d60a3def2a5e0faa69fd2bc1cfecb99b1ee4fbb1391aa3874f35f9399c6
