project_id,claim_id,event_sequence,stage,event_day,event_type,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-CLM-06,3,NEGOTIATION,299,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ae18852eba3d6100b1e10d43f57b0a5b25faf6de8da27d311c44a4e35c116876
PRJ-AIR,PRJ-AIR-CLM-06,4,MEDIATION,317,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,33ed2d43ed19a9cf0208c44ea21f25b37393e846e341a94dcda57a2fce6b4d1b
PRJ-AIR,PRJ-AIR-CLM-06,5,ADJUDICATION,335,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8362f1bda8a9f671aa5aa20334b4d7945a9b1b8e56385a51a0b18de5f8ddf71a
PRJ-HWY,PRJ-HWY-CLM-01,1,NOTICE,76,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20e59ddbfa36015f98a321e55c7bcabb7ef410864c34d190e02ca4ceb0b92ddb
PRJ-HWY,PRJ-HWY-CLM-02,1,NOTICE,107,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ef5f5ee71eeed7761cba21ae06876912339f76b1a8add12562a86121cd9dfc13
PRJ-HWY,PRJ-HWY-CLM-03,1,NOTICE,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b80086c46d9c391b641b3c10c4eb0edb17f0d89eaa311babe69e026fed55310
PRJ-HWY,PRJ-HWY-CLM-03,2,CLAIM_SUBMITTED,156,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,120379bbf0011b9126826f17c5475dda240eb437c8315be7b8dba91eccf47b3f
PRJ-HWY,PRJ-HWY-CLM-04,1,NOTICE,168,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e365ea929a385328781285c745cd4c204a799e284b67b8a3c13d16aabdfa9b3
PRJ-HWY,PRJ-HWY-CLM-04,2,CLAIM_SUBMITTED,186,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4636efd1dbccb9789ebe39b580f54d0e0a2dc8228f594a905b041c20d09c18e
PRJ-HWY,PRJ-HWY-CLM-04,3,NEGOTIATION,204,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c649735242df58dc99749f871da1809cef3fac11c2ec0b268b9a560499d6e340
PRJ-HWY,PRJ-HWY-CLM-05,1,NOTICE,199,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ae16ccd7e1dbe3b1130a448a9ba5d609f6a26e8e4af134c889c063674e1b3fb2
PRJ-HWY,PRJ-HWY-CLM-05,2,CLAIM_SUBMITTED,217,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9cf4d731176fa9c34538e8106abbde45db1058dbb30dce38807850ccbc7d5565
PRJ-HWY,PRJ-HWY-CLM-05,3,NEGOTIATION,235,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39f1e75bcbce5e061c2988209477f8b73a21ede87f83bc643839a023a10df2bd
PRJ-HWY,PRJ-HWY-CLM-05,4,MEDIATION,253,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ccae07452ef78b52fd2de4be3105b9a16e9f63a9080a544426aebcf329fde597
PRJ-HWY,PRJ-HWY-CLM-06,1,NOTICE,230,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d51738b7cd89e2aa1c3706a403271ca5a8f4ddbdc9da1c7959a9351a6f76a446
PRJ-HWY,PRJ-HWY-CLM-06,2,CLAIM_SUBMITTED,248,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78c853a13f61018cf91def63880b38701f8cd15500c00cc6bed269a02b704487
PRJ-HWY,PRJ-HWY-CLM-06,3,NEGOTIATION,266,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,337a456f5f3fd3530531393ab6117def52b5bb475100184c5c0c2683eb3322f2
PRJ-HWY,PRJ-HWY-CLM-06,4,MEDIATION,284,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,56010066303d6fb00b9f96e6a44e9f83ced51f52b06d836c3ae6b2fc62f2c497
PRJ-HWY,PRJ-HWY-CLM-06,5,ADJUDICATION,302,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,55388ab739c91cd600acdfdcdaa9808c54f9298f504a4595761f5bd62f08d261
PRJ-HSP,PRJ-HSP-CLM-01,1,NOTICE,85,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7d4b316ff24b5843111a92244d6bff06a85e8d7bbf0dc87f68675ba8bafa792
PRJ-HSP,PRJ-HSP-CLM-02,1,NOTICE,120,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52de9c60361db0db8da3b919650a572c8ecdf1a4bd2b67e839404250290e4798
PRJ-HSP,PRJ-HSP-CLM-02,2,CLAIM_SUBMITTED,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7f9999bb2317125f4796c16bab6751dce65e90daa600dc2bc0c81b9efe34405
PRJ-HSP,PRJ-HSP-CLM-03,1,NOTICE,154,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fdf613ab8ed3425bd930aa532703ea5973da9dc062641ffb9906dec552268f30
PRJ-HSP,PRJ-HSP-CLM-03,2,CLAIM_SUBMITTED,172,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,397bb578a00d74afc2bb36194a00291cc290e2b5ac6e89ebd9bf219838c7f3f4
PRJ-HSP,PRJ-HSP-CLM-03,3,NEGOTIATION,190,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aff0ad709d6763594f05631693cded4d110bceaeae1ab2c9d8f7c8f6df02f087
PRJ-HSP,PRJ-HSP-CLM-04,1,NOTICE,188,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd5399e6e56f2a6cd8eff38d520fc95122ac30b7a0e1d616e3b55e1fb30838c8
PRJ-HSP,PRJ-HSP-CLM-04,2,CLAIM_SUBMITTED,206,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c4c8ffa9877d20efc29148a1a252217237c727882475c353c06ccb065f1671da
PRJ-HSP,PRJ-HSP-CLM-04,3,NEGOTIATION,224,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f5bd63262fe792a4cd52b7dccac0298daf09e53a649441697791287e1cc16bc
PRJ-HSP,PRJ-HSP-CLM-04,4,MEDIATION,242,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fd74d9b2715b4946a017b607b2a6146d219bf0f6ef89aad8aa721f042ac9db89
PRJ-HSP,PRJ-HSP-CLM-05,1,NOTICE,222,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a42f594e2138b2c75858fb807181f80edfa779ebb8db7976a1c9d8355faf6e80
PRJ-HSP,PRJ-HSP-CLM-05,2,CLAIM_SUBMITTED,240,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f3656a69dcb5cd2bb86dd2a22b4f564af06cfd6d1c6a50954c21c63a8fa22500
PRJ-HSP,PRJ-HSP-CLM-05,3,NEGOTIATION,258,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,229713865a759cf4b0ee1a69541c42ad050c3cbd22ab3d1f4823d2311b5a2172
PRJ-HSP,PRJ-HSP-CLM-05,4,MEDIATION,276,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b8f96ee89d15c2446ec22b81298da59e87b99db79772a8fd0937a81220f1d74
PRJ-HSP,PRJ-HSP-CLM-05,5,ADJUDICATION,294,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a63d0d571e41fb73aa2b21b8bda28065a7069e901d26365559adcd99bde7dfb1
PRJ-HSP,PRJ-HSP-CLM-06,1,NOTICE,257,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,97f045f6dda2fa13400b6b7db23d22e37dcd52e72c261f0caca93dcd6baa7465
PRJ-HSP,PRJ-HSP-CLM-06,2,CLAIM_SUBMITTED,275,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff7b6735d613bb7e35c493948c8c6f827576ded702a7b232b7dc24864d752a76
PRJ-HSP,PRJ-HSP-CLM-06,3,NEGOTIATION,293,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ce4e82246e37fa377a0758dfbcf2b48d4a6c39598ee61182e2c107dbd32d13da
PRJ-HSP,PRJ-HSP-CLM-06,4,MEDIATION,311,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,22b538203b50a4d74be3f48a5a92dfa41be2050af7b5ce58f0df913c82b6dd37
PRJ-HSP,PRJ-HSP-CLM-06,5,ADJUDICATION,329,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9de00c1ddec377d8b7c8a956d4a000bbc8550b8c65d711776645be41241eefb0
PRJ-WTR,PRJ-WTR-CLM-01,1,NOTICE,65,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cacdcad077d30bf76a50479124db83d06eb615b9ef1d72bb0c14e4936bb0b3f8
PRJ-WTR,PRJ-WTR-CLM-02,1,NOTICE,91,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24c8941ee43a97ee323c4ff2ed543665747cc93d931b8bdb552df3f3ac691304
PRJ-WTR,PRJ-WTR-CLM-03,1,NOTICE,117,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be5cbc628d3ce59751efa3eeede8c75a8e63bd94d8d516cd02ae5ebf30c4676e
PRJ-WTR,PRJ-WTR-CLM-03,2,CLAIM_SUBMITTED,135,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f27a610daaf676077eb78b697bab21c2fcba03fb644b5c3ee9592d3897ba226
PRJ-WTR,PRJ-WTR-CLM-04,1,NOTICE,143,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2e8c8752d72663d3d4225244e90e4fe2ff8a811b75bd74ef571840f0540163c
PRJ-WTR,PRJ-WTR-CLM-04,2,CLAIM_SUBMITTED,161,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1457ba47fc0343176b243bf4947d144491f1d3e6f95d2f7dfcd7f75f75109b81
PRJ-WTR,PRJ-WTR-CLM-04,3,NEGOTIATION,179,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7b44ad8e0d6d30249c0d070abb9f4dab2e6652d66f23684aa991afbd5f6b821
PRJ-WTR,PRJ-WTR-CLM-05,1,NOTICE,169,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dd310dfdcf627dfe3b809211a76ede9e4e0089ae311838ca32a19a528eba0be
PRJ-WTR,PRJ-WTR-CLM-05,2,CLAIM_SUBMITTED,187,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6279951250c6c73ba43a261af189774ce08d84050b9cc3010ce0582b3021c0ae
PRJ-WTR,PRJ-WTR-CLM-05,3,NEGOTIATION,205,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5fb6a71dfef95aec95f971acc17ea61d620c773b4331519b054284b9d24b23e9
PRJ-WTR,PRJ-WTR-CLM-05,4,MEDIATION,223,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9590b41113f628b8c7cf608372ee9f0c5e49a4141a392f57e5d4cd5debd5b998
PRJ-WTR,PRJ-WTR-CLM-06,1,NOTICE,195,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2c6720aef7e67b831665828d455dd73a9019d5683478405a8a2cb7fd2b02c77
PRJ-WTR,PRJ-WTR-CLM-06,2,CLAIM_SUBMITTED,213,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,84501f6543c863aafa4873a2338cf6c4cb37b38498e2b0f1dc71b52108374153
PRJ-WTR,PRJ-WTR-CLM-06,3,NEGOTIATION,231,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b3295f5c41768adace8d2019a2ac7a1094e49bb67343511363e7a3df158dab7
PRJ-WTR,PRJ-WTR-CLM-06,4,MEDIATION,249,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2744df1d76d2b458dcf78f64fa690bb883bc22e996f3894299793ca22b796bc3
PRJ-WTR,PRJ-WTR-CLM-06,5,ADJUDICATION,267,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8681e9ceb3cb71372a8e69f085d2bf240fdcc694543864d1ed13d3f98e3839f1
PRJ-RAL,PRJ-RAL-CLM-01,1,NOTICE,78,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fd9a2451ef609f89b71188674dd2b1717b1fa5408902a1c4abc1cdb8212c3048
PRJ-RAL,PRJ-RAL-CLM-02,1,NOTICE,109,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6cf5c272a6d99b364e236bfefad06747dbdf2be668bcaedf8683b531ffd4ee1b
PRJ-RAL,PRJ-RAL-CLM-02,2,CLAIM_SUBMITTED,127,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b895bb114b9dd737764564a43e2f6c24f28bab738c04be3ccd08801b25ebc85d
PRJ-RAL,PRJ-RAL-CLM-03,1,NOTICE,141,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8e00b6090037ce8263f456f29d0d6f76aaea921d31a4638008a477cf797f0cad
PRJ-RAL,PRJ-RAL-CLM-03,2,CLAIM_SUBMITTED,159,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db7bb8613608cf646917125c6fccdae994772424051b08ff2c629530659f4c49
PRJ-RAL,PRJ-RAL-CLM-03,3,NEGOTIATION,177,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd821a37ffbb8eca7913f1bc73131c35804d1038df895fb5c28dc6d9874dd432
PRJ-RAL,PRJ-RAL-CLM-04,1,NOTICE,172,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,04a32193fe06042e02c1d373821788147e9b3a837c82cca4818d53383d28cf92
PRJ-RAL,PRJ-RAL-CLM-04,2,CLAIM_SUBMITTED,190,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0c4ff4041878abd1d7040bf0740740afe6fa6b7c5c5485a6ca0fa5eefc7cdd69
PRJ-RAL,PRJ-RAL-CLM-04,3,NEGOTIATION,208,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c31d71b925851727f82070e074df176733bbbe346ff53a817ace1d4553d02794
PRJ-RAL,PRJ-RAL-CLM-04,4,MEDIATION,226,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e83df022a8ea5f851c08661b9c4d9cf9022d9600987f76b20b66133008ca78fe
PRJ-RAL,PRJ-RAL-CLM-05,1,NOTICE,204,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d6b2d03f8871dcdc8c32513095b47dd5ffd7f6617b2318b12e16cfcbd3394111
PRJ-RAL,PRJ-RAL-CLM-05,2,CLAIM_SUBMITTED,222,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cd13474efe3b4f848578897a4edc45d835447b30bcfcd776b6df3eb5c6db0293
