project_id,period_id,activity_id,progress_fraction,actual_start_day,actual_finish_day,current_remaining_duration_days,forecast_start_day,forecast_finish_day,current_total_float_days,current_critical_flag,schedule_version,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,P02,PRJ-AIR-A05,0.922886,64.5,,2.783531,101.7864,104.569931,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,470a9bfa3813a4e5a35993a97d27c352ce1f8d63f882e46132764bcbe95fa774
PRJ-AIR,P02,PRJ-AIR-A06,0.006259,98.0,,52.437485,104.569931,157.007416,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d927de894009b5b68ed26e7147c7f3c478a5d538d809832f5b09475f1aa018a3
PRJ-AIR,P02,PRJ-AIR-A07,0.0,,,39.87,157.007416,196.877416,50.798463,False,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60b0cab7917907312b2664a7bc97fcb13986e0bcd63daee453ec0572fb7fbd31
PRJ-AIR,P02,PRJ-AIR-A08,0.01412,146.3,,53.008542,157.007416,210.015957,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c7b299e7633d75ffdad62672dcd60943bb73351a478f5908eaa16842def906c
PRJ-AIR,P02,PRJ-AIR-A09,0.012678,194.2,,37.659922,210.015957,247.675879,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f71a244a07db0ec12ab8b327b268760e8440c11d42f32559bb4a5bcbbce4ea72
PRJ-AIR,P02,PRJ-AIR-A10,0.002593,229.6,,48.272247,247.675879,295.948126,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,89d5120c63ca5aaf542c7e8c72a7c9b2de76b21a276872d732c24ea6345d15a5
PRJ-AIR,P02,PRJ-AIR-A11,0.007417,273.90000000000003,,33.308351,295.948126,329.256477,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,998e7d15ce6beb9aa870aab4617bf7287934f3f121d3d58f13780586d0e0cb56
PRJ-AIR,P02,PRJ-AIR-A12,0.030001,304.20000000000005,,15.025768,329.256477,344.282245,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f79c6587f388c395a61a8fe0da7bd4bbade7cf4a44bcb30ae31fa621369da782
PRJ-AIR,P03,PRJ-AIR-A01,0.984963,0.0,,0.087491,150.0,150.087491,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,855dea79e2e0a478725bcd7c936723cd5d2903f4dd16848ac4fd739ffa07a4c0
PRJ-AIR,P03,PRJ-AIR-A02,0.953256,5.4,,1.149031,150.087491,151.236522,1.440952,False,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f653b9ab48846bca45e5c027c2046057779fd89d697e907aa308d99257b1bbb0
PRJ-AIR,P03,PRJ-AIR-A03,0.938133,5.4,,2.589983,150.087491,152.677474,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,750e7e0a18e66044b1f67ac886ae9078038dd0e5a0d41824a8a9f798ebb86bbb
PRJ-AIR,P03,PRJ-AIR-A04,0.957822,43.2,,1.008435,152.677474,153.685909,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,08302fb9f071b2910537eebb845c715532f8a976ec6cde99a9c9802db70d5ba7
PRJ-AIR,P03,PRJ-AIR-A05,0.944413,64.5,,2.006471,153.685909,155.69238,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fcf10427fc9115d82db754fa0d3bced33f28fa6ab7951565818d90cf584143cd
PRJ-AIR,P03,PRJ-AIR-A06,0.992378,98.0,,0.402218,155.69238,156.094598,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a43e2b097f2275ad72fe32b97deee480e66d455ec6debbc332d284826d205ce
PRJ-AIR,P03,PRJ-AIR-A07,0.09464,146.3,,36.096712,156.094598,192.19131,50.411439,False,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d788efb2f067eb49da0088fb79e103520659f54ea09785b40e8395577b9abbf
PRJ-AIR,P03,PRJ-AIR-A08,0.10049,146.3,,48.364651,156.094598,204.459249,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,15e275ec93ed01a49256af898141d28d181feefed81c0e7038de52bcee7cb070
PRJ-AIR,P03,PRJ-AIR-A09,0.0,,,38.1435,204.459249,242.602749,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e723b10950df7854b25ce56d8a45be2b219c79a41f5e7ba12865d3cc350b1f6
PRJ-AIR,P03,PRJ-AIR-A10,0.027775,229.6,,47.053479,242.602749,289.656227,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,56d6db424a4b3d699ee4d3b0445e679e3a75be38c874d0acb211b388af909d32
PRJ-AIR,P03,PRJ-AIR-A11,0.005345,273.90000000000003,,33.377878,289.656227,323.034106,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d803a29c8beeecf2612d9647cbd6eaf43ca230d485bdcc45633c9c0b8689393f
PRJ-AIR,P03,PRJ-AIR-A12,0.0,,,15.4905,323.034106,338.524606,0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b56ef7d3cf1201e74528b9b003b2a18c5f9a42e9abefcd2fb21b7053feff04b7
PRJ-AIR,P04,PRJ-AIR-A01,0.909435,0.0,,0.526955,201.0,201.526955,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7f4764b20fd61a8490df02ce881f9d604a98e16eeefe278e475f63bc0a88d605
PRJ-AIR,P04,PRJ-AIR-A02,0.980581,5.4,,0.477354,201.526955,202.004309,2.254203,False,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,048288a340c10e5db27e91653fa30216bf6e6132e0cf3f32f9030555f7a5e7b5
PRJ-AIR,P04,PRJ-AIR-A03,0.934751,5.4,,2.731557,201.526955,204.258512,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,70992f750d1268834453bbdb83e40de6af303fb71453f4ef4681653a6bd7e9ba
PRJ-AIR,P04,PRJ-AIR-A04,0.969365,43.2,,0.732466,204.258512,204.990977,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be4af671747df8afff09e5e1b8cd53da9f6136d54bb4257e78abeef3a82fd883
PRJ-AIR,P04,PRJ-AIR-A05,0.916579,64.5,,3.011194,204.990977,208.002171,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a2f12cb9ce35c07b89dfa1e746a6cba5a6fb69a9edf1ccd265d573b804631a46
PRJ-AIR,P04,PRJ-AIR-A06,0.936321,98.0,,3.360188,208.002171,211.362359,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e34bea102966e332a211f9c85edb9b2bc58ed501570f2ba258ced6cafeeb182
PRJ-AIR,P04,PRJ-AIR-A07,0.912313,146.3,,3.496091,211.362359,214.85845,32.378057,False,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dff8199ba7668e4658d0bd368c0f645b2a79a62d1a7ddac32f00d930eb9bd9e
PRJ-AIR,P04,PRJ-AIR-A08,0.923279,146.3,,4.125139,211.362359,215.487498,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dfee9838ca90cd016593aac14ba2485efc81a9ce27ad5faf33342c333fb01966
PRJ-AIR,P04,PRJ-AIR-A09,0.167643,194.2,,31.749009,215.487498,247.236507,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f7d1412ffcd914c0ac7e0976eda688790dd861ec484726af39954de150be85f
PRJ-AIR,P04,PRJ-AIR-A10,0.0,,,48.39775,247.236507,295.634257,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,596f065e903886ec9ae29801f6b089297122807a019ea0b87247f28fdd94acb3
PRJ-AIR,P04,PRJ-AIR-A11,0.0,,,33.55725,295.634257,329.191507,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7e9a494b5e418d231c3d53f9d0b0ccca52b5df20a5dee4d541aef35cf486febd
PRJ-AIR,P04,PRJ-AIR-A12,0.019199,304.20000000000005,,15.193099,329.191507,344.384606,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ce2e5c033518a528418b7a5e3bf3b32c1149b7f725f1d784cc7abdf82c160e44
PRJ-AIR,P05,PRJ-AIR-A01,0.910407,0.0,,0.521297,251.0,251.521297,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d600d66f349f449dc7a57bd816503e937fc34609191e9436b05e862679e7cd5
PRJ-AIR,P05,PRJ-AIR-A02,0.932881,5.4,,1.649858,251.521297,253.171156,2.298412,False,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3900e51d618da3f55fb72e6121ef536c7f3af9b6fb9270323766bfa7a02b2453
PRJ-AIR,P05,PRJ-AIR-A03,0.905687,5.4,,3.94827,251.521297,255.469567,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,474b4b95f894519d5456bd25300302ac8875e64f2d138147507f1fa19bce70f1
PRJ-AIR,P05,PRJ-AIR-A04,0.97041,43.2,,0.707475,255.469567,256.177042,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8114773d4ab66885ecf6129c31ce368be080ba4ea6e8d92870d2f4dfaebacd7a
PRJ-AIR,P05,PRJ-AIR-A05,0.949533,64.5,,1.821671,256.177042,257.998713,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29b368792ead906da60b51a5ca7afe0db41944928e25f401708cd55b0d5cf819
PRJ-AIR,P05,PRJ-AIR-A06,0.954839,98.0,,2.383026,257.998713,260.381739,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,079e57583a0cb1b9f130bb48de68bd77780c8edbb30c66085d03fb8f281cce04
PRJ-AIR,P05,PRJ-AIR-A07,0.977266,146.3,,0.906402,260.381739,261.288141,8.019228,False,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,85455c24801fcc5af3201cdd66480674e9100ec1c0b9618e705b2fbf3957d581
PRJ-AIR,P05,PRJ-AIR-A08,0.882564,146.3,,6.314287,260.381739,266.696026,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1359f63926a09a291d0d53b4a8b448baafff1fd6b1c8e2755d62deb1706c3958
PRJ-AIR,P05,PRJ-AIR-A09,0.931539,194.2,,2.611343,266.696026,269.307369,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,99166df2ab6e526fa87dba484ebeb5a6dbb7804a569b00a2cae02b88f969250b
PRJ-AIR,P05,PRJ-AIR-A10,0.489821,229.6,,24.691539,269.307369,293.998908,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ec50ce384c5a8bb2780deb1c0568eaf63cf662a21ab485916f0979bc11edf3c
PRJ-AIR,P05,PRJ-AIR-A11,0.0,,,33.55725,293.998908,327.556158,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a1f96247d62e69238d908bb3c4ceb39e54d09e8d6304bf0aebe04aea107dcc7
PRJ-AIR,P05,PRJ-AIR-A12,0.029982,304.20000000000005,,15.026071,327.556158,342.582228,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b986731555fc89463d9fe47ec7b3c9c0963ee324850e124269cc6e14115fcaa
PRJ-AIR,P06,PRJ-AIR-A01,0.94426,0.0,,0.324321,301.0,301.324321,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4b496eda0a9bd2a0cbdc8a46af503d2c48e9407742e7254a95e2dc386e245d92
PRJ-AIR,P06,PRJ-AIR-A02,0.915379,5.4,,2.080081,301.324321,303.404402,0.848808,False,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81ba4e95b8d289c0a01a26e08aba16610f397ed10bcee02ccbaca6b981590bb1
PRJ-AIR,P06,PRJ-AIR-A03,0.930037,5.4,,2.928889,301.324321,304.25321,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d70414bd97e090f2c170ca3065e33702f20222468840349bf9f0d803127a44e
PRJ-AIR,P06,PRJ-AIR-A04,0.907325,43.2,,2.215798,304.25321,306.469008,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1bb816365dc1cb36e1e02c8b98ab255cea5682516e864d9c44c9e126d046e2ca
PRJ-AIR,P06,PRJ-AIR-A05,0.934064,64.5,,2.380045,306.469008,308.849054,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66d649bb3324169a73d271706126e31836d96214deb910ac063266d4bd268f18
PRJ-AIR,P06,PRJ-AIR-A06,0.864291,98.0,,7.161068,308.849054,316.010121,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82601569e92811bee4f11f8c2fa84d8172d05e17f5329c2a8b3e01262cce5c6a
PRJ-AIR,P06,PRJ-AIR-A07,0.88726,146.3,,4.494947,316.010121,320.505069,3.030669,False,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,608574407932c9b548ddcd5f51f0b1c2ead0ab79b015922322d6f47075da9d31
PRJ-AIR,P06,PRJ-AIR-A08,0.892076,146.3,,5.802816,316.010121,321.812937,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b997aabaa696ad7acdc5a5441e0f5ba55272e2444b37b09c381720121662f86
PRJ-AIR,P06,PRJ-AIR-A09,0.954834,194.2,,1.722801,321.812937,323.535738,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5cd0b5a5e99f96b95b664ff5dae9b5a2bb18891638fe8cdf8d45536e9afc2e1a
PRJ-AIR,P06,PRJ-AIR-A10,0.896061,229.6,,5.030393,323.535738,328.566131,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8ebb523a676b12c12b0a269053542fc4d411760f02de915499f4849ab7c0eaa6
PRJ-AIR,P06,PRJ-AIR-A11,0.824948,273.90000000000003,,5.874254,328.566131,334.440385,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8eca6d527e05046a51f764759014a5b2bc83725b8ed1c4890e37dc5064916e71
PRJ-AIR,P06,PRJ-AIR-A12,0.008442,304.20000000000005,,15.35973,334.440385,349.800115,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,40248cfbb7fcc517e7ccd53127f379580edf4714aff77b5e6d02a599de5dfd6e
PRJ-HWY,P01,PRJ-HWY-A01,0.983194,0.0,,0.10602,44.0,44.10602,-0.0,True,PRJ-HWY-P01-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b1875b6b9d74f91fcf5f9f4da3fc5658ea6837331134276d8e36de9a66638e5b
PRJ-HWY,P01,PRJ-HWY-A02,0.961122,6.2,,0.875093,44.10602,44.981113,-0.0,True,PRJ-HWY-P01-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98d282e38e8454656f2fb63444e64cecf2e12d4ffc4a41ae907295271bceeef0
