project_id,time_step,agent_id,state,demand_units,delivered_units,inventory_end_units,effective_capacity_units,lead_time_steps,decision_rule_id,rule_branch,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,3,PRJ-AIR-SUP-01,NORMAL,5.175832,5.175832,17.624168,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,470b5a5e4f1edd6a108592bc8640ab1a0906f4bccf8349a975d1b3e7bd13380e
PRJ-AIR,3,PRJ-AIR-SUP-02,NORMAL,3.461376,3.461376,20.905815,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1fa50dcbe9404296f86fb8ee0a3e5027233ff841f6593b41b5aa50f0ccfd8e13
PRJ-AIR,3,PRJ-AIR-SUP-03,DISRUPTED,5.837914,5.4,26.40895,5.4,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3dfb6e3e719ccd051d8e40cc985d28ec73aa38dc5a8b24041f6e9de8355299af
PRJ-AIR,3,PRJ-AIR-SUP-04,NORMAL,5.613941,5.613941,14.663374,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,abb29662c857e7e51716156063f475795452a5f7408214d4b29b446e40a893eb
PRJ-AIR,3,PRJ-AIR-SUP-05,NORMAL,4.652299,4.652299,23.960819,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1d9640ff2b58992f242e42d4964a12a27fd487384a95f288eed4c9f87c07f201
PRJ-AIR,3,PRJ-AIR-SUP-06,DISRUPTED,6.215344,5.4,29.250558,5.4,5,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2605e7d8e9cbbe2e563ee7a68976ac8f87d7db66b53f056a4fd4c267b38135ea
PRJ-AIR,3,PRJ-AIR-SUP-07,NORMAL,3.988257,3.988257,23.446365,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b1ac0713bce326605637fc9de656c3e27d47a7fbb80382ffd0c5f7a7620afc1d
PRJ-AIR,3,PRJ-AIR-SUP-08,NORMAL,4.472163,4.472163,25.347859,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,213ec84f0c330ded01f5ab367d7537fbdf6a43e96d156eef3c7385b65c1d6dcb
PRJ-AIR,4,PRJ-AIR-SUP-01,NORMAL,4.039402,4.039402,19.584765,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f733244bbd0600add147935e6938bf57c9bed06b61cc57f3dd0db094b2cc701a
PRJ-AIR,4,PRJ-AIR-SUP-02,DISRUPTED,4.162013,4.162013,24.243802,4.5,5,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4755f2f36248b402b34f67ad159f616d90eb98f7b2c325d353e7c0b11a20861e
PRJ-AIR,4,PRJ-AIR-SUP-03,NORMAL,5.259858,5.259858,30.149093,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e23b1e86217e5f2f36888707a5d9ee3c7e0549b21f237efc4e2124c34a70763
PRJ-AIR,4,PRJ-AIR-SUP-04,DISRUPTED,4.798032,3.6,17.063374,3.6,7,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fedf78b0ea578ee65e7c2989da6734b1f5bc552fe505f852717a6fb82fe56453
PRJ-AIR,4,PRJ-AIR-SUP-05,NORMAL,5.413602,5.413602,26.047217,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,97bd49fcbd1720309f1e0d4a55388740daf32d456e7ab48bba2979089c17c50b
PRJ-AIR,4,PRJ-AIR-SUP-06,NORMAL,3.50067,3.50067,34.749887,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,13596944da55c604520b172bab8891092b8dda51c52f673ef2a0effdc3677af3
PRJ-AIR,4,PRJ-AIR-SUP-07,DISRUPTED,5.685252,3.6,25.846365,3.6,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9e75b36dfd3f312a4a1a79883519b314b8e05026045eb4bd6275c345a77ae242
PRJ-AIR,4,PRJ-AIR-SUP-08,NORMAL,4.647171,4.647171,28.200688,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,463bb75a64cfffd671661a6b5105eedb9fb9896ea4619cc23165383234903402
PRJ-AIR,5,PRJ-AIR-SUP-01,NORMAL,4.671437,4.671437,20.913329,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dc72f39f80529dc0bd296ce074210f9595359324f0d8dc1df5f78535b0e3238e
PRJ-AIR,5,PRJ-AIR-SUP-02,DISRUPTED,5.219538,4.5,27.243802,4.5,5,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db718bf462165cc30a6c18fb4ac5c950bd52d1a2266e921e7fcfda2f3d2d4ae5
PRJ-AIR,5,PRJ-AIR-SUP-03,NORMAL,3.857392,3.857392,35.291701,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,44adfb48422288d92579f90d973066b560c53fcfcb3d72ce8b085ac83a5318bf
PRJ-AIR,5,PRJ-AIR-SUP-04,NORMAL,3.38598,3.38598,19.677395,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f8d4c8bf0d18f94ef5f82aaae89f0053d2b41eb5d1b191ec3c133fb9ba6d966e
PRJ-AIR,5,PRJ-AIR-SUP-05,NORMAL,5.990284,5.990284,27.556933,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b5f029bd76e5e13b668b99281f47c7c7d785b37e481d284149aa0665be8f51aa
PRJ-AIR,5,PRJ-AIR-SUP-06,NORMAL,2.574431,2.574431,41.175456,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d9fc1e9add0818ed261f618ce5fd31f873c1d25c4a18142f100910386642a812
PRJ-AIR,5,PRJ-AIR-SUP-07,NORMAL,4.87729,4.87729,26.969075,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe43b0ef5d165230f362b78049552cc8af22b997c5784dd04e73e9b8a5d17337
PRJ-AIR,5,PRJ-AIR-SUP-08,NORMAL,4.776143,4.776143,30.924544,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,504af88ca5a4990f5c460d857a1f77e2f911bba3ea4325775bbaa36c307fd38a
PRJ-AIR,6,PRJ-AIR-SUP-01,NORMAL,3.909414,3.909414,23.003914,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e01350c94fd3ccc07aa8b39fcec220983e1ae8a56d01c67273f1b0586a3402d8
PRJ-AIR,6,PRJ-AIR-SUP-02,DISRUPTED,4.248082,4.248082,30.49572,4.5,5,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d750695c61cdf47def6cf5e3e391e5afd9403a91319c5fb37fe13fa65b24a8a8
PRJ-AIR,6,PRJ-AIR-SUP-03,NORMAL,6.366543,6.366543,37.925158,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,549b899f0d85ee842aece7e81d331ac43063b2e9a8fc224b1c39e3b590570011
PRJ-AIR,6,PRJ-AIR-SUP-04,NORMAL,5.485205,5.485205,20.192189,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,80d925961811dafc1b93bc3d8d72fd6c70e2d52778d450baf7ca37e8dd23702a
PRJ-AIR,6,PRJ-AIR-SUP-05,NORMAL,4.815559,4.815559,30.241374,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,92bcbdcdff9cc9b42d06fddea9c8f60536fa857e52675290e288638662f8a54f
PRJ-AIR,6,PRJ-AIR-SUP-06,NORMAL,4.820621,4.820621,45.354836,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,97710c931d367aa2e63eaa613a9c2481246c13a313cbd3b3554e501b732a1982
PRJ-AIR,6,PRJ-AIR-SUP-07,NORMAL,5.999215,5.999215,26.96986,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f9a08326df3f794bd91d79d80c73ddfd0552b2ebe8695ef48d43e276ecf29db
PRJ-AIR,6,PRJ-AIR-SUP-08,NORMAL,6.29861,6.29861,32.125935,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d34b33dfce9f3cc1e432add331ec6d3f09bc2bc1cfdf0a5e6e79c897c9209e95
PRJ-AIR,7,PRJ-AIR-SUP-01,NORMAL,5.327401,5.327401,23.676514,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,06997e0ca7dbab267700c6dee21bf79c3350898ca9ddaa409a2d8ccc4be2af46
PRJ-AIR,7,PRJ-AIR-SUP-02,NORMAL,6.331883,6.331883,31.663837,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b22c85290a2175d0854bca8ed39e2612d363592d0e34c91a33c7f285c72f9fbd
PRJ-AIR,7,PRJ-AIR-SUP-03,NORMAL,5.561242,5.561242,41.363916,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,72864dfefeed4685715a8d1579d025d0e6f0cb4210e8b0a99d35919193746cf7
PRJ-AIR,7,PRJ-AIR-SUP-04,NORMAL,5.244717,5.244717,20.947472,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e40a1e90522c12aa1fe5474600dc77c005247fd7a233d66d464749f2f934e60f
PRJ-AIR,7,PRJ-AIR-SUP-05,NORMAL,4.108167,4.108167,33.633207,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cc46c46408882cb68eb311a1c283c453e844ebd6cb792bc7d0c72acd0ba91304
PRJ-AIR,7,PRJ-AIR-SUP-06,NORMAL,4.234013,4.234013,50.120823,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1adcec3eb737ffee5be11fbabab809bac187d54883f846d27df14739251879a4
PRJ-AIR,7,PRJ-AIR-SUP-07,NORMAL,5.588516,5.588516,27.381344,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a94f35776ed25e581bef87cbb9250600f8bfe537a7980fd695927d0310408ad
PRJ-AIR,7,PRJ-AIR-SUP-08,NORMAL,6.192996,6.192996,33.432939,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c0f5e2c353c509bb0651f943f7f0b9e1fd2b9bb3dcfce6a976bbcd80282d212
PRJ-AIR,8,PRJ-AIR-SUP-01,NORMAL,5.095343,5.095343,24.581171,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,587fbaa8071c013f3cee53f4e5463766539c514791d15f2933068ac8a50940f9
PRJ-AIR,8,PRJ-AIR-SUP-02,NORMAL,4.602383,4.602383,34.561454,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,407333fcfbecc282133b118de920a117cc347dae224a121fcaeca48c057a2429
PRJ-AIR,8,PRJ-AIR-SUP-03,NORMAL,3.238354,3.238354,47.125562,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95e47b726134f64da818e54728ae2dd8e75b07ca0196dbbea46f3a998479998d
PRJ-AIR,8,PRJ-AIR-SUP-04,NORMAL,5.572954,5.572954,21.374518,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e007e6ceba2e638c679c9db9b25eaa693a27237ecc3198b2df1be62d2b65559e
PRJ-AIR,8,PRJ-AIR-SUP-05,NORMAL,5.600779,5.600779,35.532428,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,de4755babdcaf350d16cc606bbab3e7387cdbcdd2c19e4c53d3d9012fea1b4e2
PRJ-AIR,8,PRJ-AIR-SUP-06,NORMAL,4.885774,4.885774,54.235048,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,59a3290f9371e236dc1ab8c9cfb291117b608c726cf254162ef4978a45dc6d0e
PRJ-AIR,8,PRJ-AIR-SUP-07,NORMAL,6.800152,6.800152,26.581192,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,05bf20b1d0cd1545f1bf0614cba9baa33ff2b0d011e713867ff57ef5c6950815
PRJ-AIR,8,PRJ-AIR-SUP-08,NORMAL,6.313531,6.313531,34.619408,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d833a14b681801fc6d218c7a6c92a983eba8683c7811131adc85f06f40662a17
PRJ-AIR,9,PRJ-AIR-SUP-01,NORMAL,5.461565,5.461565,25.119606,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78db132b2b8f6c4d19d6005e24beaecf0c35775db0ec1ecea5cac35dd3667a31
