project_id,ncr_id,source_audit_id,issue_period_id,issue_date,due_date,close_date,severity,description_code,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-DCT,PRJ-DCT-NCR-009,PRJ-DCT-P05-QA,P05,2026-11-14,2026-12-05,,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8118fe6efc41435a38bceb6d6aa45f1a3d21d3d5111333f085e8ba4089c880f6
PRJ-DCT,PRJ-DCT-NCR-010,PRJ-DCT-P05-QA,P05,2026-11-20,2026-12-11,2026-12-08,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8f7af2ea0ad70c386d7e3eab27a9814ba2ccf5e7302357fb0cad728d69465100
PRJ-DCT,PRJ-DCT-NCR-011,PRJ-DCT-P06-QA,P06,2026-12-21,2027-01-04,2026-12-31,MAJOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2a2c25c3cf862aa9ca7bdfdcdddc8b9667c024065e46ecffac559735a58fee55
PRJ-DCT,PRJ-DCT-NCR-012,PRJ-DCT-P06-QA,P06,2026-12-31,2027-01-21,2027-01-07,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e36e272d614b113ab9654e291cecae0c39c4356914f4c893d74a1f1d6ae2670e
PRJ-HSP,PRJ-HSP-NCR-001,PRJ-HSP-P01-QA,P01,2026-04-07,2026-04-28,2026-04-09,MINOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eddf303e34bfeb903c850f9137a3ec5dbc0276a173fcf7f20aad0a3de8dd342c
PRJ-HSP,PRJ-HSP-NCR-002,PRJ-HSP-P01-QA,P01,2026-03-31,2026-04-14,2026-04-18,CRITICAL,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,abe5a11d32098a830f2e7bcaba2c77d06cffbe2e628f3d9bf3a33c228be7a9db
PRJ-HSP,PRJ-HSP-NCR-003,PRJ-HSP-P02-QA,P02,2026-05-25,2026-06-08,2026-06-12,MAJOR,INSTALLATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,02ef45af1f43174ae3566a6cb4e456e3533fe9f698000401c0251c7373b068a4
PRJ-HSP,PRJ-HSP-NCR-004,PRJ-HSP-P04-QA,P04,2026-09-17,2026-10-08,2026-09-27,MINOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b76e3fac6a781550b89bbadbacab32607f8e6c4d3a86a0121e8f611fe844b7dc
PRJ-HSP,PRJ-HSP-NCR-005,PRJ-HSP-P04-QA,P04,2026-09-17,2026-10-08,2026-10-05,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5c7379bb2c2cf5395cbaecd74e40a6c3d3b8695201da8e70bb3c728ec7f1e9dc
PRJ-HSP,PRJ-HSP-NCR-006,PRJ-HSP-P05-QA,P05,2026-11-07,2026-11-21,,CRITICAL,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c77112b6a60a366aa721fa043f470efe71c7fcd121ed37c5216645e10b488e62
PRJ-HSP,PRJ-HSP-NCR-007,PRJ-HSP-P05-QA,P05,2026-11-19,2026-12-03,,CRITICAL,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ee423dd666e6dec1b48297751e504af20d6f66d0e11abd2bc413017478bc6d8
PRJ-HSP,PRJ-HSP-NCR-008,PRJ-HSP-P05-QA,P05,2026-11-06,2026-11-20,2026-11-24,MAJOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e04a66922ec889770c19cc10bdfc4fc6ecaf3de888212c7895852d65d1178b9b
PRJ-HSP,PRJ-HSP-NCR-009,PRJ-HSP-P05-QA,P05,2026-11-09,2026-11-30,2026-11-19,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d4b9f4a17f80f6f0f86d3d99341c660f44773775ee40859c927d87246a39419a
PRJ-HSP,PRJ-HSP-NCR-010,PRJ-HSP-P06-QA,P06,2027-01-19,2027-02-09,2027-01-20,MINOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,da645dd79300516e38d02b2853fefbab2bb01a475754fcaa0d4ab39cb042c9ff
PRJ-HSP,PRJ-HSP-NCR-011,PRJ-HSP-P06-QA,P06,2027-01-19,2027-02-02,,MAJOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2f93a7b60eaf7354b784850564177cc107a1f5cab563991c155965a129fbf72
PRJ-HSP,PRJ-HSP-NCR-012,PRJ-HSP-P06-QA,P06,2027-01-04,2027-01-25,,MINOR,INSTALLATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3bc6250b67a99a21f225fe220dafe242849bbe3cc4f92a21dfb1a1209f7b7531
PRJ-HWY,PRJ-HWY-NCR-001,PRJ-HWY-P01-QA,P01,2026-03-04,2026-03-25,2026-03-22,MINOR,INSTALLATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a1b6c6631abba0359c2ee0a7711432ab2ae8a1db628570dfe2e7b2f7957dded7
PRJ-HWY,PRJ-HWY-NCR-002,PRJ-HWY-P02-QA,P02,2026-04-24,2026-05-15,2026-05-12,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f376906ce0125f0ee9809dc1e0e1a960a29481249194f00a69ff90ce3d8d2d6d
PRJ-HWY,PRJ-HWY-NCR-003,PRJ-HWY-P03-QA,P03,2026-06-13,2026-07-04,2026-07-09,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,503353f4f767c11fd2be745d2ab611ebc3e04756c3db9dd90a471e8fcac2dcfd
PRJ-HWY,PRJ-HWY-NCR-004,PRJ-HWY-P03-QA,P03,2026-06-23,2026-07-14,2026-07-11,MINOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3355ffe627f7951cb4a5f8b609e465c418e9d277c06e7bd53ce25bf9aca8c15
PRJ-HWY,PRJ-HWY-NCR-005,PRJ-HWY-P03-QA,P03,2026-06-09,2026-06-30,2026-06-27,MINOR,INSTALLATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,38d6ae4648a7bcddd2d4dfecf73e7ee5d548cc8fc14f0c333ad93eefb936908d
PRJ-HWY,PRJ-HWY-NCR-006,PRJ-HWY-P03-QA,P03,2026-06-19,2026-07-03,2026-07-07,MAJOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d09f72b78b8675e7731f082c74298716870ad39027d2a8c69371e8ec4122d990
PRJ-HWY,PRJ-HWY-NCR-007,PRJ-HWY-P03-QA,P03,2026-06-07,2026-06-28,2026-06-25,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b64857e5b679018ba8a878b9a0a7a6f0a37a90cfd812c18cbcbf4782f5514c1
PRJ-HWY,PRJ-HWY-NCR-008,PRJ-HWY-P05-QA,P05,2026-09-17,2026-10-08,2026-09-27,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f3cab4ead8f340ed9da86bd4326e7a1cfeea66a667fd0a7f76ec63c28afc13d
PRJ-HWY,PRJ-HWY-NCR-009,PRJ-HWY-P05-QA,P05,2026-10-02,2026-10-23,2026-10-20,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fc2d8fe39bdc1bf881ef3b99128e746000503905a6af7b4f009e5477c7e12b12
PRJ-HWY,PRJ-HWY-NCR-010,PRJ-HWY-P05-QA,P05,2026-09-28,2026-10-12,,MAJOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e377b9e82640bea7a829abb3e4b266d34109951bd8b95106e1e505d738f56a3
PRJ-HWY,PRJ-HWY-NCR-011,PRJ-HWY-P05-QA,P05,2026-09-19,2026-10-10,2026-09-29,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a20b84ced0a71102b136169125d1d81e395d15e42c126da2f9d00b017699a17
PRJ-HWY,PRJ-HWY-NCR-012,PRJ-HWY-P05-QA,P05,2026-09-19,2026-10-03,,MAJOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d4d7c22a97b591358f4becb4d886d3cad19ab85ea28a40f52a74f1573da78dbf
PRJ-HWY,PRJ-HWY-NCR-013,PRJ-HWY-P05-QA,P05,2026-09-27,2026-10-18,2026-10-03,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3722912c785f72ad1def276df42554cea658fbd74a7b63fb8b903924f04f8738
PRJ-HWY,PRJ-HWY-NCR-014,PRJ-HWY-P05-QA,P05,2026-09-29,2026-10-13,2026-10-17,MAJOR,DOCUMENTATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e6ad448f29d5aeef0c0e9588de1727b865a9ac00263396ceb7293cf8984b3523
PRJ-HWY,PRJ-HWY-NCR-015,PRJ-HWY-P05-QA,P05,2026-09-24,2026-10-15,2026-10-03,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1db6c818bb14daf160affb81598a1501fd37b277a2871a053d79ea680bf01f89
PRJ-HWY,PRJ-HWY-NCR-016,PRJ-HWY-P06-QA,P06,2026-11-24,2026-12-08,,MAJOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37c919dbda374c853e6de780a1414ae36ca7e71a7be71e3d95b7f87531dfb045
PRJ-RAL,PRJ-RAL-NCR-001,PRJ-RAL-P01-QA,P01,2026-05-01,2026-05-22,2026-05-19,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,218a32767501ba1fb07d7169ccd641bc542950aa19ed86e7b3fca8e6a391c82c
PRJ-RAL,PRJ-RAL-NCR-002,PRJ-RAL-P02-QA,P02,2026-07-04,2026-07-25,2026-07-07,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,511bf640e6295cee549ad8a7011531f3132e3157487e5505f714b4c776c9cd67
PRJ-RAL,PRJ-RAL-NCR-003,PRJ-RAL-P04-QA,P04,2026-10-15,2026-11-05,2026-10-20,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be9abe091b600e4ce7bdbc3cce241a45d29f063b2d206add4e4d73a19572a1da
PRJ-RAL,PRJ-RAL-NCR-004,PRJ-RAL-P04-QA,P04,2026-10-08,2026-10-29,2026-10-26,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,80af4d65b9f2a0fa233bf5c281375ac1b2e4db34a31964c618d47d857c2875ba
PRJ-RAL,PRJ-RAL-NCR-005,PRJ-RAL-P05-QA,P05,2026-12-06,2026-12-20,2026-12-24,MAJOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f09254a5c252c7a94af36e1b7748c4eb16a7d45a8358755d726593541199a9a8
PRJ-RAL,PRJ-RAL-NCR-006,PRJ-RAL-P05-QA,P05,2026-12-07,2026-12-21,2026-12-25,CRITICAL,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,61a43e9a681d69e23f8a65279968840a48eec7e2386d862963f15f517b99ffbc
PRJ-RAL,PRJ-RAL-NCR-007,PRJ-RAL-P06-QA,P06,2027-01-20,2027-02-10,,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e1a39e78c83311ef1be4f000a0f5e81035a2c67b14a819fce182ad7d65c74627
PRJ-RAL,PRJ-RAL-NCR-008,PRJ-RAL-P06-QA,P06,2027-02-01,2027-02-22,,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6bc022094755ba23064a13d4dc54a7b8442a61a1aab41e0af98ccdd7854f8fc2
PRJ-RAL,PRJ-RAL-NCR-009,PRJ-RAL-P06-QA,P06,2027-01-29,2027-02-19,2027-02-02,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a4f4a55fc886a03d0a49d786eb5f82286f5fadd32f4f8dbd9e99d7637f7c009e
PRJ-RAL,PRJ-RAL-NCR-010,PRJ-RAL-P06-QA,P06,2027-02-02,2027-02-23,2027-02-02,MINOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ced1572d8d0700cbeeb624e2b78dea3ddf1d2f7c55cc46e60e4c837539fa45fc
PRJ-RAL,PRJ-RAL-NCR-011,PRJ-RAL-P06-QA,P06,2027-01-24,2027-02-14,2027-02-02,MINOR,INSTALLATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,490c56ca77de0f41a577934d80f5f451c3203ca4e830a95042b2b853b4237db4
PRJ-RAL,PRJ-RAL-NCR-012,PRJ-RAL-P06-QA,P06,2027-01-25,2027-02-15,,MINOR,INSTALLATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f5ebf9d909299e13fc9ec004e55d2d5092203f3d42086d444832495995d36bbb
PRJ-RAL,PRJ-RAL-NCR-013,PRJ-RAL-P06-QA,P06,2027-01-17,2027-02-07,,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7e6d0114bc410853d93750681771dfd6b3969c5dd037d3a9baddf77766ed6db
PRJ-WTR,PRJ-WTR-NCR-001,PRJ-WTR-P02-QA,P02,2026-05-12,2026-06-02,2026-05-30,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a88f10a128e9c7d4d0530cfb5ae6dd83e5199b9be06bf07ec0a8bea91678eb18
PRJ-WTR,PRJ-WTR-NCR-002,PRJ-WTR-P03-QA,P03,2026-07-04,2026-07-25,2026-07-12,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a35e4eecba3772c2b6833c8cefdd49db88415667d6b288d01a683a8085fcdb2e
PRJ-WTR,PRJ-WTR-NCR-003,PRJ-WTR-P03-QA,P03,2026-07-02,2026-07-16,2026-07-20,MAJOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bdfa1c80606d85ba4891e81e59b056f6938d50728cc7bbe37942df36291fca37
PRJ-WTR,PRJ-WTR-NCR-004,PRJ-WTR-P04-QA,P04,2026-08-22,2026-09-05,2026-08-24,MAJOR,WORKMANSHIP,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c11f17d1c5e5ad33174c0f54a5014e9d187989b3787a4c53cda7b9b1e7e04b54
PRJ-WTR,PRJ-WTR-NCR-005,PRJ-WTR-P04-QA,P04,2026-08-16,2026-09-06,2026-09-11,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,56dad5889d9ee26619f190bb4fae68f1768d8de3deb18147dcb685896a462aab
PRJ-WTR,PRJ-WTR-NCR-006,PRJ-WTR-P05-QA,P05,2026-09-29,2026-10-13,2026-10-17,MAJOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f4bcbfd3b5b0dbc3566961b276fab5e87fba56e4b7282bf636c10f01c11deb8c
PRJ-WTR,PRJ-WTR-NCR-007,PRJ-WTR-P05-QA,P05,2026-10-05,2026-10-19,,MAJOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ca11577ed1e650f112b89e94111be1f08f24bf76ce9af33dfd58e8f7a8ad7bea
PRJ-WTR,PRJ-WTR-NCR-008,PRJ-WTR-P05-QA,P05,2026-09-22,2026-10-13,2026-10-10,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7ecef5246109e00a43dd4ff0c892487d4a40aafecd11ee230d0dd4da782316a4
PRJ-WTR,PRJ-WTR-NCR-009,PRJ-WTR-P06-QA,P06,2026-11-18,2026-12-09,2026-11-19,MINOR,MATERIAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e67d6755c88d8890691e64ae8bc861653bc01ab814606d766987a626f896ce2
PRJ-WTR,PRJ-WTR-NCR-010,PRJ-WTR-P06-QA,P06,2026-11-03,2026-11-24,,MINOR,TEST_FAILURE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,87f972cf329d9dc5bc6abc945b43e6973b9ac12586dcb16f0177f731aa72d447
