project_id,cost_element_id_a,cost_element_id_b,correlation,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-03,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8a54fc1943d1a5e02acebec421084ef270d7ebaa6f5f7402892f43f8911de348
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6503e44b0fd2de355154f87c88aff61543d363a3222a17d474963d9e0b89a7e4
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,877ad18a0712ed09ef5aac9a36c1fa758075bb59044fa20d66f567984e1967d7
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb1ac3202fb8a73caa2e35494e7ed9858ffd8e09b3a8dc3c7339c7f29e2b143c
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,48e724ae1024173e8f30b0740ee19a4c9f78afdb3c801a584e789698d835adbf
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12a9cc23f755ecb6cf49fb53ba89a1a5fb56dc23a748a8c0d8db11a380967b1e
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,72ebbb37cd7402793bf9cd1ba526748231a364af397aa988d7944433ade796b5
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8869442d88052614cd49911edbfee9df975b20fc100494afce60352c8cc34c00
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6f08136ea1a21dbda70ef71d42eb53f2181dca3002baa78c83e19794198cf3d8
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18ff17b83dc4b28e7972e238cbbcb0dac0437286e7554186e916db4a339b12be
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,49707441aa95f9dc459d7007b0f8cfde4b1cd7732d902249be4ffbf0e35e10c8
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-04,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,154d29bfa7ce0dcd429827870f07c162a0a24d190dda837b969e2c9e4a91f723
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-05,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c22b5320f0f25bef2743af46fc4cc9544f7d591a3d0f804e63ebad6a47fc8d4
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-06,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4c61c5ee04260e190fc3aaece754d7d1281e0780e2b3c6315bb5f35144f5e9e4
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b9a1e3d4999105060d870cb9fc99eca4b0365f340060db1ad4ecfa0285469d07
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e46bfde018cee0ab7a271420e9cb18f2c74f3821548aef3bbb746da6645bef1
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e94f21fa6da5ef1489d68d71cca11a85dacd0e44cfceab4b3f8dc9d4ee1b2ee1
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,054eccde5c4b45dc3666da0c10a8a6ac761ec158e63c21260b4af3d2d98bd42a
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c147f83f00916a0711319c0bf52dc60ddb16f86d2e1cde51fdb412e4f26e389
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,112d05f9da16b95cd9dab94b0ec6d607a34d315e6c4dbc7deebb3919c8c2f355
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0f30d8960d52eaaeb6946592937607c1f336bf17fad174444a85907ede545766
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-04,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,654cec76153d008c9aca34e8ee6f279d17ab54a0a19448008711542b16f44d7c
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b720dc9031a2d7662a46e1fa1c453b26783b12b64707349f80718b0375e1654
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-06,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,45aaab5dd4671ecca7040e1ecd4bde20ee95ed4a4df8ab722ce1a4c286b2b539
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7858c7e6f23d481dd76c730d3e0c703ecc8528293c0e8bfd52bd8335a7e3c8b4
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d609a08ef3308c9b7dbafbdd3c48cc0086547c93a84ffdb36e8465569fcfe91b
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b420348b8114b4e445dd3a13bd5db0e3086334251757ae12bde2053adca8475
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1e475adb8b85fc853830ceb01b30fcaed5e8c4dd0fab37af9a4855d4cbe5cd1e
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29b4c64dd9a94a5f6586fca5a7f057acac996302f6e47d4ba02c20fce761c1b6
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b4aa5f97e63170ce0e4ece6be9073731de8e3fa632e0941e14ef35cd73877a0
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0fe361ce8332cdaf6a9d02b5a1ad75b26a1d80a538b66367ffb153cbc8d2c87e
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-04,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7277311fac198d1965d28a03f922a7b2f3db6e657590dc597d22863ebc3f200d
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-05,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,48a8f60d5af17f956aeecabba47799b2835310ed517a75a4b045e971d2e4ff7c
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6218fee3ea9b59d7084cf13c839b9f1a7d0a91fe6f4cbb032a95431fbe818b9e
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff96d62d2ef1f643eff19221b649fedad3d299a05cc5239d38d7412a935c7d66
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c79076eeb24fc358078e7371c0652021a4ecd8b59bb5d7997768591e2f67310
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c75a307f9c6803ee1069aabc9d0c801d0513fef0e8d8c154ce20d4bf0b3bf0dd
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ddb50bb16b60466ed52c32145f0368510784731ca0106a8787906721c5516d6
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e38daef622da937d751fffad1e76add031f06b5b2b92d887ad1c39302a761b0
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a48a2a33982430cdbe69d3a06f43c2dae7b500ec67cbf67567a275c50dfa82cc
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,690668a7caf220d15c75cccea3497914e5aab7b6c866f60ecdb927ae0235ec01
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7acf8e6231efaf9d72b2ccb139bea2accd9d7e64bb55ccdbcd904ad7c2b93bd
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a7e4d57573fbdbfe9f816f4f140a01564a69d019d31e09f350eef991b6e94051
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,19b36f37446a84115fbefcb0e07228e8232d410e71ee0593cf440c7b657dc77a
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-07,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,da7ea8aea2352f82279104d698bf44d8efeded4d5ef44b1ecdb733fd7623ace4
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-08,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,625cbd76a927575faf89f4d800f01ba58866e35b215f879d199c210668ed5a65
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-09,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c48e75ea87443871bc7e0367deacd5e1cefc433b904931516781b0d1f9ae93b0
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c4c39dbfe78d55ecc26dbeb4601de63c508b57a752835e2be3f94d8a720e330
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,91df45d5958816dcb477abc1bbae65ee8fc07b4ee7290785d8caee9dad7845e1
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,22c48d1730176697c2a74e2aa08479d3562654db5517692e585599fe1bcdf769
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,825695ee64504bc2b5ae20545a21762f0f3e06b427a26255e6f89e5d27dc99fc
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,802664ad605bd772aea1d6e39d832b0613ea72200b2a0dffb3a742c5ac34e07b
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4c353186e1dfdbe83dad4724b4a5c6d7e198517530ecfa5ad37789d59a826f1a
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8554d19126e3a2fffe28ba1b10aa3bfc79758ab9fe720db8b99612057c7d722a
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-07,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,38504da5326eff9b54dcf14071909427dece7577678ef74d85c98a30a4b563f4
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-08,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8ab2f2cad20fd5459428af4b08dfbdcc52fcb35754e0d19df8ee041aaa946aa9
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-09,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6cccf30f6eb41a065849c293161b7e14e9033c2b41f26681c9d044c04f3a90b9
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ed281a10ca61b4f11454a294a498d22d6489872bb94f8b48001f9c3796404dd
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fd18daba4a7922400121ce7caae82fc12716b2275a74f9c24f100fd8e10404df
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb447c6bf1acae61277b3298634ddd6e78010498c7995e0e85951ded0a61d312
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,791d2eac0bdb0ba513751550bf5b269c1edc9c815704760a9ec0ef069073d2f9
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,beca3bf945a6a5e168ce6f8d0772e42a96801c984cd4641fdb0134bed906e4ce
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5592b658084c575fe3e9e70a3a8eed2442798d4c64ef8297219d3dc8404f33a0
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,688f54f638b71e98d2e2ca94bd7da850f6f0f5f083174554ad3242d4b95c439b
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-07,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,555ed6e99543029e42ee9858969cf2104c5260ee0872dd85ce82b0ad0cb7f86a
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-08,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0086c4d3ee81bd14b0bf8b68326b03c14f478297c947a0c6e260dc1e2c1524d1
