combination_id,cost_level,delivery_speed,quality_level,carbon_level,alternative_id,membership_degree,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
HSC-005,LOW,NORMAL,HIGH,LOW,PLAN_C,0.9,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cf69895bdb456599405d368cccc2174aa38dd62a7a8a16a93acaf261235258ff
HSC-005,LOW,NORMAL,HIGH,LOW,PLAN_D,0.93,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d0c6c3ea3b52a05d18c248cb4bcc034f5ae3912a58d2e34db455637d84411463
HSC-006,LOW,NORMAL,HIGH,HIGH,PLAN_A,0.76,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e53c72a837016d5be7cff4d0e92fd85126101acd153f0144b0c486e0c7a3436c
HSC-006,LOW,NORMAL,HIGH,HIGH,PLAN_B,0.79,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2cca7e6fd7b1d9f089719dc032f082ea4a526b117e8f3e2c63d702fa3be97398
HSC-006,LOW,NORMAL,HIGH,HIGH,PLAN_C,0.82,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e36a0ba7f6489c1aece9794c7c511e697740b7c55c3c7663c131d3d2b5e7c84
HSC-006,LOW,NORMAL,HIGH,HIGH,PLAN_D,0.85,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4c4d2f63be4263c30adbdd4f66c889a2e2d4aec866c40671602ecb361ffa8e02
HSC-007,LOW,NORMAL,MEDIUM,LOW,PLAN_A,0.72,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,09bdc1692396551b63850cb650b0fb847081f2642adbac59cc82d6d89c68e32c
HSC-007,LOW,NORMAL,MEDIUM,LOW,PLAN_B,0.75,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,96efd141313fbfac1af4ee065315d73cb3f45f0d66364b1572cdc702dcb77190
HSC-007,LOW,NORMAL,MEDIUM,LOW,PLAN_C,0.78,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9fad851a19628eb7fefd11a70f23f8bccb10c2073cdcaf8e09594ebffc8e5893
HSC-007,LOW,NORMAL,MEDIUM,LOW,PLAN_D,0.81,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c3f8be53c2bf515734b0690313292df51296058d9477c6ac26a1b9991860edc
HSC-008,LOW,NORMAL,MEDIUM,HIGH,PLAN_A,0.64,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7fece709d676e6aa96b5d3a3c8e4a8723600de35f938fbf5ed25fc8fd8852ec0
HSC-008,LOW,NORMAL,MEDIUM,HIGH,PLAN_B,0.67,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,25bc1f5c2e1ff4efb5d92488ceb5859597a5ee4dcbb83ae9a750c7b5558cccae
HSC-008,LOW,NORMAL,MEDIUM,HIGH,PLAN_C,0.7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a34ba5f52a112043f56583372c641b5a366dab7cfc7af8b30bf7641c7f52b45c
HSC-008,LOW,NORMAL,MEDIUM,HIGH,PLAN_D,0.73,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb150e7613cbdfd3fc8d34cd511e21a3bf97c6ca21b10ed1626cdf0f8c8123ef
HSC-009,LOW,SLOW,HIGH,LOW,PLAN_A,0.74,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e061b06a01eeaa35caec299f89102cd77f8ec2e4509e0d058183f36e59bb231d
HSC-009,LOW,SLOW,HIGH,LOW,PLAN_B,0.77,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a884a8c40a3b63b6b05d9fdbbfe21ee0e67efa5e34b658556f885088e1107e1c
HSC-009,LOW,SLOW,HIGH,LOW,PLAN_C,0.8,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f3eb5ba24f233debc7076b60db54a099785a47fa7816885125fc3813313b7d1a
HSC-009,LOW,SLOW,HIGH,LOW,PLAN_D,0.83,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d0513fc28381f2f67ed4f661ec4ca050aab3bacc0599be082cdb652381d72b57
HSC-010,LOW,SLOW,HIGH,HIGH,PLAN_A,0.66,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,65d1a449c7fd31a0a5631ad42507ddc82aad0ca746655656b8a7abc16b3fa58b
HSC-010,LOW,SLOW,HIGH,HIGH,PLAN_B,0.69,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,61e58850766da94e38a55e3dc818f7c275eeaadf9df892287b878ea5bae4e2a2
HSC-010,LOW,SLOW,HIGH,HIGH,PLAN_C,0.72,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,368db5c7e8cdff33fb75aa293049748e4651caafa776a8607474f8c48788d7ef
HSC-010,LOW,SLOW,HIGH,HIGH,PLAN_D,0.75,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,62a0da81beb2c5d99a22b13772984c0f56da870ee29f43a683ef622bde74ad90
HSC-011,LOW,SLOW,MEDIUM,LOW,PLAN_A,0.62,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d0d5f082184d20290eb9dc0303dfbcdf8cebeebefa18fc964c9bf1e53191b48b
HSC-011,LOW,SLOW,MEDIUM,LOW,PLAN_B,0.65,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7152d63019583ed6c13419c4724cc02038eeab515b6b9f9d23057a1145379cdf
HSC-011,LOW,SLOW,MEDIUM,LOW,PLAN_C,0.68,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a19a80bbbcdc663034f171e5a855428356b411dd7a2529f1cf72bf630468c946
HSC-011,LOW,SLOW,MEDIUM,LOW,PLAN_D,0.71,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f9d3b2be48f04109ed00685c2b1ab99d78b29997b8c84c55793e6a4afebcc7d
HSC-012,LOW,SLOW,MEDIUM,HIGH,PLAN_A,0.54,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8bb777b763a8e0b129850d18d27be7b326e2ae20aba463ed0fd7de795218c415
HSC-012,LOW,SLOW,MEDIUM,HIGH,PLAN_B,0.57,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9877eb3cf287de5d58dd2a9807801a847a18a41910df56c8e834bcb27a7dae2b
HSC-012,LOW,SLOW,MEDIUM,HIGH,PLAN_C,0.6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,661257f67a34e2982912c8705f0708b69a3dfa8d6b22e7a1a6d132aba22c5504
HSC-012,LOW,SLOW,MEDIUM,HIGH,PLAN_D,0.63,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,680628634d6815e90f0093a7124176affa74e78d9def8b3762746645dda2bbe8
HSC-013,MEDIUM,FAST,HIGH,LOW,PLAN_A,0.82,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ba704d9e05ee08b4ff3cbe66cbf4ade605a491b752eb31fa660551d4c4963ca4
HSC-013,MEDIUM,FAST,HIGH,LOW,PLAN_B,0.85,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c43d01b0e8587d4b79fc623ea0f656eb22a16514316649b2b32d41181f742351
HSC-013,MEDIUM,FAST,HIGH,LOW,PLAN_C,0.88,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a7bd359015593e04a20d18f95a624c4b0a0e564415f76e7503fd1ad8b4c3319
HSC-013,MEDIUM,FAST,HIGH,LOW,PLAN_D,0.91,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1f6caf6078aacd55d6739f75f7138d5ee67dd49cfbfa82c0e03a8296057fa70
HSC-014,MEDIUM,FAST,HIGH,HIGH,PLAN_A,0.74,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,baf9683b2a5456fe51bd41ffe5eebf7f0a5f147d342aeeb42c2886e5a541d2a8
HSC-014,MEDIUM,FAST,HIGH,HIGH,PLAN_B,0.77,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2e9744b0f13214592fdadd1d934f9ed38111174ad589c154f0f77d665e0bf5d
HSC-014,MEDIUM,FAST,HIGH,HIGH,PLAN_C,0.8,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f50cdc80b66c7fe68f01537ff1c768207df1dd3bf2b8fc2fd2dc5fb1c1192f8a
HSC-014,MEDIUM,FAST,HIGH,HIGH,PLAN_D,0.83,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,75cee1c081fdc1014e28511190492c8d069c9b6d5921c931e697eaab136bcc61
HSC-015,MEDIUM,FAST,MEDIUM,LOW,PLAN_A,0.7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9701bac26fa9ae865748a1edb442f757f112179921540e3903b347c999397ac2
HSC-015,MEDIUM,FAST,MEDIUM,LOW,PLAN_B,0.73,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0ccd2f46818589b7292e212e202054362d1277a2cec46f54de01638d7332d95d
HSC-015,MEDIUM,FAST,MEDIUM,LOW,PLAN_C,0.76,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f9deceef042ba8cb1fb79da853dce7390915597ac076fa796030cafef9f8ae30
HSC-015,MEDIUM,FAST,MEDIUM,LOW,PLAN_D,0.79,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e19cb12e8b87d9d463f71aedd506c4656d752b6fd18c41199d30308549a8e88
HSC-016,MEDIUM,FAST,MEDIUM,HIGH,PLAN_A,0.62,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c2e27b2ca6d402fef3640176dcb32163464d98cf8a763132284bc17ead45c32
HSC-016,MEDIUM,FAST,MEDIUM,HIGH,PLAN_B,0.65,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a1289562331f809387c135d42253fc7210e91da08fc17261de8c5a2b1969394
HSC-016,MEDIUM,FAST,MEDIUM,HIGH,PLAN_C,0.68,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cda97170061bb46befc5f61d6647d4c52f7dd725481bc25df9a3b7a6653a12f8
HSC-016,MEDIUM,FAST,MEDIUM,HIGH,PLAN_D,0.71,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cbddf34f3fbe98402aee984a8654b157f20510101efbd1be51ef83bc025131f6
HSC-017,MEDIUM,NORMAL,HIGH,LOW,PLAN_A,0.72,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a6f2650a387b0a09eb3ead584c0399e4bdfa7ed54c57115e2aa3b630207bb9c2
HSC-017,MEDIUM,NORMAL,HIGH,LOW,PLAN_B,0.75,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b6cccb30fd8f73ee9098f64348a1bbc8ab2facd49ea58756906949b4f15fd59
HSC-017,MEDIUM,NORMAL,HIGH,LOW,PLAN_C,0.78,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37564792be69acbfa3449c6a6def630e656b0b319506b9057da08052bd183d15
HSC-017,MEDIUM,NORMAL,HIGH,LOW,PLAN_D,0.81,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4769a1ff6423249c7ce65ff8873e9c5735ea426e1a0d408d8f918a4f12536af5
HSC-018,MEDIUM,NORMAL,HIGH,HIGH,PLAN_A,0.64,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0dcb8fe88f823f923e9b1aa90b56466039843d8341be78891ca02226f3a4866e
HSC-018,MEDIUM,NORMAL,HIGH,HIGH,PLAN_B,0.67,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52dcfec7cc1ef26cb937169e47e6846cc93ddfadd1a04647457d3c98738aed0b
HSC-018,MEDIUM,NORMAL,HIGH,HIGH,PLAN_C,0.7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0297c3feae87fcacce5a7832aa50efa90ee0071767b164baad8a4e9ad7166145
HSC-018,MEDIUM,NORMAL,HIGH,HIGH,PLAN_D,0.73,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0dc768790b27a3900022d2840bc426823758167a5b50e4a50e10bbd2357da6c3
HSC-019,MEDIUM,NORMAL,MEDIUM,LOW,PLAN_A,0.6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0d9d2cb60a164c32c07fe336a65f7bde27f1ec927b8975ca0b742cab8cbfe4a7
HSC-019,MEDIUM,NORMAL,MEDIUM,LOW,PLAN_B,0.63,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fa6099804e8c1b1c3a12843aaca276eab5bfea88179cd97d03c6998ed3af6ce0
HSC-019,MEDIUM,NORMAL,MEDIUM,LOW,PLAN_C,0.66,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,424f743290c38955a5e244f572e287bc9f253f59ba35cf3d9f57d45e42e1c055
HSC-019,MEDIUM,NORMAL,MEDIUM,LOW,PLAN_D,0.69,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3275ad84593e4be11b5fa182926e936cae4504da78a494848fce2edd52bebcb
HSC-020,MEDIUM,NORMAL,MEDIUM,HIGH,PLAN_A,0.52,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b3830a45cb01b9c933b2691757cdc1f092c615a9e707e0db93cb03d6d0ac094
HSC-020,MEDIUM,NORMAL,MEDIUM,HIGH,PLAN_B,0.55,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,51cf23e238eb2f93527ce50c72caf2e791ceac9f7a0fbc74d6e034d42acbe410
HSC-020,MEDIUM,NORMAL,MEDIUM,HIGH,PLAN_C,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,43430f628da9fdbba0e62757741b6ca581d0dd3f84b7e054bd08369fff37c3ef
HSC-020,MEDIUM,NORMAL,MEDIUM,HIGH,PLAN_D,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,64ec615d1381f20e967e9363433a8f8753b4f53736b81dfb1fc294a7dca4f730
HSC-021,MEDIUM,SLOW,HIGH,LOW,PLAN_A,0.62,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,900fe03f8df46b8e6aacdddf168aa2a9aa57b70ad0d7fa8db8c45f176feb227b
HSC-021,MEDIUM,SLOW,HIGH,LOW,PLAN_B,0.65,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,afb545097987c7c0716de84be1f212aa189106421fb3507909171a610dff7445
HSC-021,MEDIUM,SLOW,HIGH,LOW,PLAN_C,0.68,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c839b02d1ca2355e6c657175aba9ae585101464de318d55ded6b9b349022f602
HSC-021,MEDIUM,SLOW,HIGH,LOW,PLAN_D,0.71,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f83e3d1c3b4392c7f522c78ceeff6a414820e99ba0a34de56efc7f0db9edcba2
HSC-022,MEDIUM,SLOW,HIGH,HIGH,PLAN_A,0.54,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71f1816e6ae0480e1fa6d6a6873f3abc23f08d134dfe501a7602812982d92ff7
HSC-022,MEDIUM,SLOW,HIGH,HIGH,PLAN_B,0.57,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d48d02dab1ea718e3c46809ba39b0677551a590e6feb4e9946e07b54b44edf4e
HSC-022,MEDIUM,SLOW,HIGH,HIGH,PLAN_C,0.6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,21f2ed5d0df6999d651e6aa1374f25438d45a0b89b982c4aeb99c3e1f704a8ac
HSC-022,MEDIUM,SLOW,HIGH,HIGH,PLAN_D,0.63,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,835935c30f497b7051fb1b93c8a21d01c5f70dbde84d8b9f295179dd8b1eae24
HSC-023,MEDIUM,SLOW,MEDIUM,LOW,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95b8b3ef0f402f705d8289affe6381a2787d1e96baa09ed0ab48989da555bd3c
HSC-023,MEDIUM,SLOW,MEDIUM,LOW,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,69f675209bfd0448cdc3bd0cdc7934a04b83b650238a97f40a6f50cb4d2da4b6
