synthetic_respondent_id,question_order,response_a_yes,response_b_yes,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
Q-0011,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c699e4985cc73a623c4bd372ff5a25ec357e57dcfffaeb8b588fcfc702f01750
Q-0012,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1c727cbfe9c8540bca44e4c176bfb56dee28edeb6900de9f13ffd67f89654a19
Q-0013,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c025b4c286c2559915dea206a95dd7d45de99c86bdf673d417db6c869ab5a38e
Q-0014,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7104af5fd1aaa6c96df248f21546975e522bb8674148a8ab74b481dab42d661e
Q-0015,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9ef20b978f616f6cb6382b78e0189d64462175a0942f6c3ee427753846458b7
Q-0016,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b9ab07018b785f592c0501a89c414635e73a78fe8607fe59be4e05252d567a15
Q-0017,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2451f83efca287ee0e22e7f41708d4160a620f5428a40dd6af0ab6cc65357685
Q-0018,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a4707df901cb976afa4b060bd94111d5b67369ba1f66e5db4d94a9ca20f5cada
Q-0019,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d7c74af16976dd2e1f718edf4268b9effd4c0982fc9507ad9dcd1d9595843582
Q-0020,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,262d1717a72650d658082e70a2641010c13d9e4a19c7e76e2ffd99f91f8f47ad
Q-0021,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e1ce8cabf0acb6112e567fa4b76bff3fdd52bd9359206b39e5f1556d742edb6
Q-0022,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ef5ee76870b24040f0f1614f1a6806d7a03d9c432da4dd6e33531b9fa1d009f0
Q-0023,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b0caa13f95477f2f59e1be97c19903624607ebd9d74734ba21f87ac2b3905463
Q-0024,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12017004517660d3b8434afbb189562cd2340f3174d01d893a53c849ffdf0687
Q-0025,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b93415f69f96ebf0e1c8488a2a137077c552b026ea5d78d59eac64482f8fddfc
Q-0026,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9a2dfd57ef9f7635b0a6523d4c462e0253c5f610d7cdf11453e36c11931415f
Q-0027,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,154d0f944a770ef8592b031c9f15ed97d9c4e29eead12e2e2589fc5113415842
Q-0028,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,14f3ea72de9a5e04a159d433ffef34e6bbf66a4e4768d59d91ce88c2b869f309
Q-0029,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,10d29e5b35bbf10ec8887b99f90ae32eb62f8218906962331c13ff5e9263266d
Q-0030,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fdf9f2488dc23970eb3e3a20de5a454ef7f4f320fda81c729a056b854d12cb4
Q-0031,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,837506718d9fa078ed21b890975622f6e1fdd0a0bb40f141a17da27a7afb1d64
Q-0032,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,26a1506f664a7d570e2d5d6c8c4f2bf36e954605198f041a47ee5d143495ac75
Q-0033,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,023712e34472fba4cadbb9ffccf9774c5291ced99e28e4bbcf9b60df5b06c35e
Q-0034,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1dec93bcf6de36ec55fb3c694f476769ae99403746296ca174e3574d88613fee
Q-0035,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,859b81844504a6fae72b454708904cd7b74d9a1d9b9c88b0a4e76ec9795350e8
Q-0036,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,118059e027ebd4cc0b5f7c485439dd34857c854faf9e1d9b281f72a2d6882371
Q-0037,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37e6e503ddde1c2199ac91a07b20e952c5202006176df40021bdd8575dd4244f
Q-0038,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,58af3f2468f04e0d5166b18779f3d4d8c0bf4b7c372387ec720c6e55bd99c3c6
Q-0039,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d4466fc4cffa58e06578915d8d390b3f46bcc6312079aa6495b0be2e84b398d5
Q-0040,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c749f8a6e8893cf92b7622d5712d0516009baae2e0d8415af09f75e9eda549b2
Q-0041,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ee8dace6acb8259abedcc628bde670005798accc0cd63c035068fa8879d4aa1
Q-0042,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f3755c609a01e3d3457a51af88c7811ab9cd621cdf18a6e839a10afd0bdde301
Q-0043,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a9d7d8985440093b972bd270e113561918b6a2f7192e74ef945d7960901f759
Q-0044,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9be823419cf362d262627c9ae38384471e5f370d15b87c18a397d9d9dd5c5802
Q-0045,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,044a2d85d196b8fd22facc4b7e612d266a5df7ba9b1d0115264e53df573f1652
Q-0046,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d37f1187530c720e61b6dc71e47d6c35a3cb542c8e3fdf9158cd59a98f9446e
Q-0047,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f007cf46fdf92ba73f515ea02b43adfb5790f12816c0dab8fa21d3083e79bf68
Q-0048,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0585e22e0325acf267f192a6f665d648efb0d36d23b73d551551f2c00618d1c7
Q-0049,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e553528f51ee41002e213370c4b4d4b5a6ddc6dd45da41aa92f1ea009c65c1d6
Q-0050,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f834d567395ee96729733a9e86c60737e5019369e71bdbd792652ea45bfde253
Q-0051,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bc6367593ef7719b27789b9a2e14755249efb5c048b470ccb4fc832152364699
Q-0052,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,055e68235a08b9d9e944415d8f2e57a3c021e0eff959b2ca52bb487df6896329
Q-0053,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1518a5ba3279e361e23238bec07541aca8c1bfae405f5a763e82fc258c95884d
Q-0054,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf28088e9c9691a94ccc8d8931a07ed6c497fa410ef5f9ed4a07512a2552cfb9
Q-0055,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a9900c06f2e827d4ebc50ff7933d96d7980802e75e31a39b6060ce28d2c08f5
Q-0056,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8161e5cdedd9db34283fd0f9ea7053194b748a78db640d925e6f4117d4e49156
Q-0057,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c02b1edae66acb2f026e24cd7c637ac1d7529e2c056c619762a203e9d459424a
Q-0058,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2a5bcec60b79f29dfe4c321f4c0151011baa2e56eae15ae13ba64995f83d181
Q-0059,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a33346f46552bd73f238948eb0d7e2e40b1c89c00a691a0309b6b3f10f459c50
Q-0060,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2bfa77acce988155cb79b355e6de0eeed902c07ab5b740871fd3391cd7a91250
Q-0061,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f133a7197a573f9b5efa1bc97c04ffa0fa18cb11c558d361698f4bf6c55df0d1
Q-0062,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39b35b519a8abd52e9dd9863d58665b8cb238f1750ff793bab7713f957929104
Q-0063,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ddab06d1a994825552afbc698764c870e0ae47f27c0661396a6bdae261bda4d
Q-0064,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aa3064e7eab6d8317fd8cda6cfab8e882f1cbab5a7a64ba78ccfa3dc9f4a5775
Q-0065,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7cde1ab9dfe4c0938166d53a83afa930ee2ed435ca99f1f54028e4a82ed0efbf
Q-0066,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5268f1d6689332625b88647adf829765f77ad1b3de1d68d31740fa22782fd7ad
Q-0067,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e462544220685322aaa1261410d16154182793ddd81250ea592013eca4ccca31
Q-0068,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,06e1d28dd15705aa8d18c1d466ed50bd234b38235a9f7dc1c52d8523aaffbda2
Q-0069,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f9e0e1e2b245b61901315b1761d7ff6e96f80fdef3501b44b9d2eb02d40e6d33
Q-0070,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1c170c2d188d8fd29bde961f0a8fbe01c76b03c81b86a7910630adafaa2f5f67
Q-0071,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29f129f5be94e28bc5bb4617f4a9ea1dec40a53c0b5d811a5a791f26507e27f8
Q-0072,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e86a83c53aac78ca71f964b4af7fde94e50b40b2ed771582ed6a1f66035d0b79
Q-0073,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c57140048e688a71d6c3d40eb89c587185a11617a09b6dc5373307e4f3ca826c
Q-0074,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9209c828ad5b6f1e2f1281863604f78a295fbe3653f3c9af41521e739c34fa1
Q-0075,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9353ed004b349e7f1d1a67f91f8789409691b203bcd3046a1769201ef9425380
Q-0076,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d1e9005c71210899f474940251934e68508ab432950a8ed4166cbddc8f8f210c
Q-0077,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e9634839088f349a7ee5beeb797d50acc7f648293630057580ac5d56254c7b9c
Q-0078,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b68ea8eec55effa1613c3f185a97b77207469a663fb98b6c7dc1c8121ca8215
Q-0079,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82b6877f8f084c3c20f35bde1cd9e2d869db2bd91f4a03380323586c4396e85c
Q-0080,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2adc10aaebcfcc2c254142fe7a5ebebfd2b8ade8439af579654296cbc9602aa
Q-0081,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2387c159c4574932b0c23e112fa5bf928a80c2b34ece7c662ab05f94acc0669c
Q-0082,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eca30cee56d1df4ae4a210c6d7ce59808093b6b6942f2d8deb775cdc9d419672
Q-0083,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d657fedf9fa9dc28d17e30856b4d50e525083185f99e1a466e05e6a505c71bec
Q-0084,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,54a62a97d55d5d42b0ca3143a8f1b428f4a283ac944a9649e4ba26438ecde68a
Q-0085,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81e079445c88442e20e49a44b8021a9a22bd2e42de1b3dc6cd999d34a9ef41fc
Q-0086,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78ac7a56fb110784a6ccddffb544402696b79e96feb0a96b9b2cebd97cf49294
Q-0087,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7267f8c297ee5da8806e2e2c66ba3e4bc88f750fb7a824b8ed969e7fc66966ed
Q-0088,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a103fadc6cf776bbc10c97e5db22ff919b48394b6035ed5b816eec9eb25f8711
Q-0089,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,53ffc215af46f4dea270ead8a925d9211de7dd72e3a1fbce8da6ce03f60811a2
Q-0090,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98e4644f778de5f6015bad39e2450b0f44cec97e5cea3c82a16629fbfe2af5d0
Q-0091,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,354a242576c1c68716575799c95cfeee6f492b33a62c48b640b8d13900a29219
Q-0092,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aad4ac4d05778956dcb3c8967fdb0b38fadfd2849c4e5124cba22a6899fbc109
Q-0093,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6b2f3191c5bbe63132907604b2ed2400456c00057ae6e64277a8002c592fd531
Q-0094,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b1189ae3432bf4bcbfcb0dc8c789a2dba7d250dba04359524574df9100e580b9
Q-0095,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d392c86b536301580d8a9e36fc5813d0e46a228c90ddbf2103d577560373da48
Q-0096,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1e7aa24f182751604dc95805ce13d53def958de48b376c116f2977f9783fb3be
Q-0097,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff925d923f9788c31808018d0f3cf43478a568c49f84a893f8d07670b77bcc0c
Q-0098,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2384b01c5e23c51b41c020adb87cfebe5f2a1ae78d30b3eb5f94ad03ac875ad2
Q-0099,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,58da62baef08463090505ef62886694df9ff1629fa85864a8c95348c18d60fa3
Q-0100,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9bf8baedc1dcd5b4033b26e770690fcc4eb69ec7f4fea6c3ba7a56180d802b73
Q-0101,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,47de9f89e0032eb18f7cfc4dedcbd66fd1cb46af435f1860cdea2cb0a4558e59
Q-0102,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c2430396ed0d206f37ac499381fa813c2923dd0cd00bbeebaa20c4efcece1f7
Q-0103,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4182bfd192cd4f4d51051721d0f9abcef295147cfda8a888b08d4668a089a8ec
Q-0104,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f560ccdc488e90962a36d7565d516975231064f40def9543d084f2b9de949d2e
