project_id,claim_id,event_sequence,stage,event_day,event_type,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-CLM-05,1,NOTICE,228,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd5df1de70d85bb3e1b058f994b6f6df72eb11b8084c4d13f426892f6641b4e7
PRJ-AIR,PRJ-AIR-CLM-05,2,CLAIM_SUBMITTED,246,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8bb279112d16439cd4e5832173b07fec13a97f3b61c3986a65f577813a715388
PRJ-AIR,PRJ-AIR-CLM-05,3,NEGOTIATION,264,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf6f6af22f718eeb9391821a69705a348c2516b7938015a84651ffb8c43e5e7a
PRJ-AIR,PRJ-AIR-CLM-05,4,MEDIATION,282,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,48d7c63dd8fbbd3616d391400bd687633f5c2291086982faa7481091e7814c6e
PRJ-AIR,PRJ-AIR-CLM-05,5,ADJUDICATION,300,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,88db9ccb51a06dc426a2754e10cbdef9d9612bec3918ea27992e91a3ebc59193
PRJ-AIR,PRJ-AIR-CLM-06,1,NOTICE,263,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,12c3b4c327f9af332a29f16ab0548358c474b2822de7911925a953d653b83da8
PRJ-AIR,PRJ-AIR-CLM-06,2,CLAIM_SUBMITTED,281,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb7d234e69360ef42bd6e870f96041bed6c4a3f48b50e4e278dcbcf3b673dfab
PRJ-AIR,PRJ-AIR-CLM-06,3,NEGOTIATION,299,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,39343c054f3eda9b9e83aa267de006be259551913b624ebed1a6c07f8087fa31
PRJ-AIR,PRJ-AIR-CLM-06,4,MEDIATION,317,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f9f910644c2046727a23bcea35770cdf2327b9d53c6ddd79c71e2e2032aa326
PRJ-AIR,PRJ-AIR-CLM-06,5,ADJUDICATION,335,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,09f9444c0badd5b2e55034827d7796ad2a2b4c93f6e297cccb8b1446e562e991
PRJ-HWY,PRJ-HWY-CLM-01,1,NOTICE,76,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ecfa19b0cc6256b46fc8d89ca9d9e1ea6cbf0613a7bb2378898b07e02d6c3f9b
PRJ-HWY,PRJ-HWY-CLM-02,1,NOTICE,107,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f828fab2768a3d660683de2e98a80753b6886a36df37972217f32c154c4d7c4
PRJ-HWY,PRJ-HWY-CLM-03,1,NOTICE,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf616bfca331998df5c49afad0eaa3a0ccef81bc827977810bb5ce0802b83496
PRJ-HWY,PRJ-HWY-CLM-03,2,CLAIM_SUBMITTED,156,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f65f48da1217dee1ccab82b8bcc3231ef961dad8e04f5625a4a440ff4c3d6480
PRJ-HWY,PRJ-HWY-CLM-04,1,NOTICE,168,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf040e3d342ebf6b7383b4ebe7d4dbd1439960cba50399c1e4120e8232be0c98
PRJ-HWY,PRJ-HWY-CLM-04,2,CLAIM_SUBMITTED,186,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e6c51ed5f04908ceda8ed5070d886a303b1e2b04df4302a7e3951468cb28728
PRJ-HWY,PRJ-HWY-CLM-04,3,NEGOTIATION,204,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3572d733aa8e70370535d5b33b73828a5ebb8f93fc9f1cdbf7ef6fea40ec96e2
PRJ-HWY,PRJ-HWY-CLM-05,1,NOTICE,199,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b99aff7e38283248ba5b8cfcf280e796c80e274557b3173f62ab7ccde3919472
PRJ-HWY,PRJ-HWY-CLM-05,2,CLAIM_SUBMITTED,217,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,978aeb5bdd613cecbbf03dee78ea1a651ac1bce4f3f885f0e11264904cd0c0f5
PRJ-HWY,PRJ-HWY-CLM-05,3,NEGOTIATION,235,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a835155953fd5b7f342adbf9749cc35742fe4a1dd0ce7896cb04ebffdf049a84
PRJ-HWY,PRJ-HWY-CLM-05,4,MEDIATION,253,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8773ef441f72f618dfe4b37c356d2789c9dd4b35861012daa0844a5618cd4169
PRJ-HWY,PRJ-HWY-CLM-06,1,NOTICE,230,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c44b6663a56f07ed5deac01d0f075cb65e7825343c0f60ea189302ab1fa6b558
PRJ-HWY,PRJ-HWY-CLM-06,2,CLAIM_SUBMITTED,248,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ce105f9b8b1003ef1f31d67686b7c2777c2b2dc5f74519dda596ec40dc15376a
PRJ-HWY,PRJ-HWY-CLM-06,3,NEGOTIATION,266,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,476ebdf91c6dda26cb356fa4f0853ced9bc1088516d28ee8eb2a4420c4e6e601
PRJ-HWY,PRJ-HWY-CLM-06,4,MEDIATION,284,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b1e5719a9604ed2ec1c5e64aeadb9d40b777a0b16f6e8367d6d378130bd2509b
PRJ-HWY,PRJ-HWY-CLM-06,5,ADJUDICATION,302,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ade3b21132f813d3a798c38e749b98270a11f26923f591ba9c91c2e0e6ec4a6
PRJ-HSP,PRJ-HSP-CLM-01,1,NOTICE,85,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97e5d96c54bcb73f73224898849e1018315a639c5e69e0a063251ba5f5b7d7fa
PRJ-HSP,PRJ-HSP-CLM-02,1,NOTICE,120,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6e2b2b2fe427508caac62617e1c030e9cf09c7936f45e5243d64905d4c484026
PRJ-HSP,PRJ-HSP-CLM-02,2,CLAIM_SUBMITTED,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd1f5d2b43d3faa20382fae5334fcbb5d2f223b39c0b4abc99743a87f0409838
PRJ-HSP,PRJ-HSP-CLM-03,1,NOTICE,154,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7e6cff652eac253ed68da9259077c7290bbf92dcc07e49fec466c0c48869383
PRJ-HSP,PRJ-HSP-CLM-03,2,CLAIM_SUBMITTED,172,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a1c92cf168ca6ac255db230258b6614fedb124ede37e1c4fdaf6260a9a3142d
PRJ-HSP,PRJ-HSP-CLM-03,3,NEGOTIATION,190,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f7609b121567df7b22bd49cc5571303ad60af1ba73fa56010f6262d6bca5083
PRJ-HSP,PRJ-HSP-CLM-04,1,NOTICE,188,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e1d09791d06eeb224fdad2f69068baab4f19ae73e9b300e67f89dd553b433869
PRJ-HSP,PRJ-HSP-CLM-04,2,CLAIM_SUBMITTED,206,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d9607cde10f466c0889ff8b6a726b6730c6f7890cac325de56126349fcb4d1b
PRJ-HSP,PRJ-HSP-CLM-04,3,NEGOTIATION,224,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d92e7acf10c1442fcdd52b674e9e175082a93338934797994d5d3b2a3c90e3c8
PRJ-HSP,PRJ-HSP-CLM-04,4,MEDIATION,242,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fdd9b47e292713c041b1a10c4a6fd1630b0041aa6b6c7fc72f07b9b309219268
PRJ-HSP,PRJ-HSP-CLM-05,1,NOTICE,222,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f8ed52c2d0397ac331e329be09e7c8fef87da58cee5720a6d0a32e513cd1647
PRJ-HSP,PRJ-HSP-CLM-05,2,CLAIM_SUBMITTED,240,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,047c98efd3f86fb0a5676a195e2e80012e287878cc240f4cb067737df940adff
PRJ-HSP,PRJ-HSP-CLM-05,3,NEGOTIATION,258,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef0ae9c8c405dd10f28226d8eac2491280b2d67554f1904d9f0871acb447b48d
PRJ-HSP,PRJ-HSP-CLM-05,4,MEDIATION,276,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,619038d50cd62fc147b4e3f0e2576f60d4ecad07b485f457ac8ac58faa4c61ad
PRJ-HSP,PRJ-HSP-CLM-05,5,ADJUDICATION,294,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab37b7c4d0b64fc0f383ebf0068d0a7d6a788771d420be4a1483a022b95933f8
PRJ-HSP,PRJ-HSP-CLM-06,1,NOTICE,257,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6b949bcec48f3b12872c5c29621da18e78b7a78da76c083557047c924e48f2a
PRJ-HSP,PRJ-HSP-CLM-06,2,CLAIM_SUBMITTED,275,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,efa7e7cb080dd31eea643b12c6f8a60dac7e133e75734c13b5dc3d58de66056d
PRJ-HSP,PRJ-HSP-CLM-06,3,NEGOTIATION,293,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bace22085c2eb50e5d733f70d5b181c640e321ae1cbf16920cf0a3b18499d85d
PRJ-HSP,PRJ-HSP-CLM-06,4,MEDIATION,311,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,19582b0c12f16c293bd34b599ce23ffbd37fb550edf9640ece95add35ed08765
PRJ-HSP,PRJ-HSP-CLM-06,5,ADJUDICATION,329,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,28092e30e8c6a45f553cc634517863b4418d9664448073f33cdd56f9ae5dfe05
PRJ-WTR,PRJ-WTR-CLM-01,1,NOTICE,65,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95cc4460772f8877930345e59ab429463dcf1152192133ef178b5530fc7d9cb6
PRJ-WTR,PRJ-WTR-CLM-02,1,NOTICE,91,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e98241d282e2d1c9c08932aec7e38d9480a309264416a4c9c1cefb164fae42cd
PRJ-WTR,PRJ-WTR-CLM-03,1,NOTICE,117,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,781ff688e864d214816d31406a92eeca5416536688bf78572e9e5f775407019d
PRJ-WTR,PRJ-WTR-CLM-03,2,CLAIM_SUBMITTED,135,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,341518e7e265a8406490c96f29eef80d0fe3777ca9c4f89e3753b7eaad7f811c
PRJ-WTR,PRJ-WTR-CLM-04,1,NOTICE,143,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c7f0d383f9ff8d9f6d79ee184ae9da8b190f242153c197a8a6326307ef453a51
PRJ-WTR,PRJ-WTR-CLM-04,2,CLAIM_SUBMITTED,161,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f82ad00dc976e662e651a1d0268a642834e02b76aa28c1821864c03d76cd0a08
PRJ-WTR,PRJ-WTR-CLM-04,3,NEGOTIATION,179,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,25ef5671486f217499571461ad0c4b39f77a16fd1901be38d77cc6009f908883
PRJ-WTR,PRJ-WTR-CLM-05,1,NOTICE,169,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dfb5095302a53cb8a53b6bc410ee19c84c6edc4740bd7a266779a9b01a0fc7d8
PRJ-WTR,PRJ-WTR-CLM-05,2,CLAIM_SUBMITTED,187,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,66df2c4cc3a324493348ad62775631432a39962a54c37d8597ab02267213cf34
PRJ-WTR,PRJ-WTR-CLM-05,3,NEGOTIATION,205,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4533aa53e7cb5170bcdbcbbe82e3f27d2222dcf8c8262ae82dbe405846bec893
PRJ-WTR,PRJ-WTR-CLM-05,4,MEDIATION,223,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d2a78e71570d0513878ec4d722dbe9812eab52120841a6769aaf503ac8d5424a
PRJ-WTR,PRJ-WTR-CLM-06,1,NOTICE,195,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f4ad83ec40bdfd0cb1261e7277995b49a1b6446eb7265b20a3990a269c832dcf
PRJ-WTR,PRJ-WTR-CLM-06,2,CLAIM_SUBMITTED,213,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a8b5c7b7420aedde3fbfd2141c3bad46841f60c85f8451542ef4717d98577af4
PRJ-WTR,PRJ-WTR-CLM-06,3,NEGOTIATION,231,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,51a645ec09bd24cbaa26a288b911b513b5febebbe3aa71639a64ab61713e9276
PRJ-WTR,PRJ-WTR-CLM-06,4,MEDIATION,249,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bffe1f0ec0d91f146730adac4f1bd81c2a92d613aec2039477a68cf51302f872
PRJ-WTR,PRJ-WTR-CLM-06,5,ADJUDICATION,267,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,71bb4a326673c07080127f3237aea57acc5fd7052f1a04de5e05f413ca8e3c41
PRJ-RAL,PRJ-RAL-CLM-01,1,NOTICE,78,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9899b52f47d3f31ae96fd6e1ca39b14a1fe9ad83db9e169f5117a35ca3b344d2
PRJ-RAL,PRJ-RAL-CLM-02,1,NOTICE,109,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,be1f6e02c807f786f42648139a067ea95ac6a5803aa4437b594551ab2fcf5564
PRJ-RAL,PRJ-RAL-CLM-02,2,CLAIM_SUBMITTED,127,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ccff6bf51e34e8bd195c60393bdd764b2fc00e83d47eedc40df996ad2164dec
PRJ-RAL,PRJ-RAL-CLM-03,1,NOTICE,141,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b46d69bb49854f46eb63c71b0baa9402df12913222d858f4f16b21ced2795a40
PRJ-RAL,PRJ-RAL-CLM-03,2,CLAIM_SUBMITTED,159,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6efc4805ecf4c9e5dbef5f3acc91eb0693f905a937eade9131bfd7f9a9fb4250
PRJ-RAL,PRJ-RAL-CLM-03,3,NEGOTIATION,177,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0fa33d91ccaf9d19ef638e01747ab374744b02b28ad0cc6b7a7662a0750b5f94
PRJ-RAL,PRJ-RAL-CLM-04,1,NOTICE,172,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fd1cf8f3cfe3e1b8778414e1088498cb4bf5183f4f3902d0f62b2bf0439754b
PRJ-RAL,PRJ-RAL-CLM-04,2,CLAIM_SUBMITTED,190,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,511a9947dafdc61b33da233a2a32f778833442931b80b52303103e8f1f238a4f
PRJ-RAL,PRJ-RAL-CLM-04,3,NEGOTIATION,208,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ff36c32b0a468442ca2db008e3e7f88ce08d205211b5af203fa19caea7e4878e
PRJ-RAL,PRJ-RAL-CLM-04,4,MEDIATION,226,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ccedc0b87a9a2d33e5135358b22b4501634189f0d77fc25510f6152f4ea4d6c3
PRJ-RAL,PRJ-RAL-CLM-05,1,NOTICE,204,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,37eda95861a3798cf2d4e60d489b3f55f00ce3639c10645df265d530455d06e1
PRJ-RAL,PRJ-RAL-CLM-05,2,CLAIM_SUBMITTED,222,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,621dbf2fad600c619f75ed4b949a6e5ea144b6b52832affc4560356cc6317971
