project_id,cost_element_id_a,cost_element_id_b,correlation,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ddb8baf33ad8fbc7767b688314b8cb00967a2d41f1f4293f5e59325c07a5db1
PRJ-AIR,PRJ-AIR-CE-03,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ebe7641ac27fe0df7b46d4fe0eefa2978204a43aadd77af86759f8148fd8f547
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fe4ed03167b9e7237e3d1c61d7c43767e5a36c4a885399dfb6ffd0001d68383
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e076201cd0f71a450c14ed341eed03f279e3bae57bf0fb08fe486f96abcc2cb0
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,09fc37e9f0d8953ee517785b557a37b133c1b9e3c1cb8975722b293ad09cabd1
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-04,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bacbf86b5d6f93e0c320118cdb5450c0a99f8a3e3e6bcaf3cbba7c9ebc0d42b4
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-05,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,50e400e2fba58d919acf9962bc94d7409bd456362812ec57eca73a3c00f705ce
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-06,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f39567317f4f0587d449472a99cb5c29c2e5cf87cfc60c7c7b078d101c652850
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f353d3fa70b47652226095989f0a3568e0c4490eec5194d160955c5921aaff42
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b17643cdfd7cb32167a92770d5d240c5dea7dcb3db5e79c3d84b6508238771bb
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0dbb4246f20076c4ef920f408f6e65808d1b01ab1ffabc2e3ea036b5dd65257
PRJ-AIR,PRJ-AIR-CE-04,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,79393fd55d7fc2051dcc91f10f0bcd17da87509e52cb88687e42a8022b59745c
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0c448f19e3d0e7b936cf59cb5a24adcd4840c5630fae75a566cc568c80f3e61c
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,88b628a5963f0fe245b3f70f70b89a03465927eb7abee15e58052487d8be0bc0
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,13dcd8b91c6c277278d03fe50483056344d9c8196cdc394c3a4f9f8b68777f02
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-04,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b1b3c76d082ce50401f633af3a7544c28c7702edd0a90343104a2bec60da0d8d
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0feb665bf1f93ada2e10128fd2f10310ac1d843f606d5d037517d7bb26d63501
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-06,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,755c778e509ff3821d0c981481513162783f08112540c08d26cadae693ebd068
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,78597a6e4c317a501edece40691bed5bd2f2628273bb82d08995cf1a95aeea8d
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8971c7305396111899bdbac6dd98f56c808be01940b3982646933dcfa77fd752
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,360bb936e24245e57316604c56be27a8ae3072508cbba89f52eb9377a9f6cd6c
PRJ-AIR,PRJ-AIR-CE-05,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47a8f7e8d428cb15b66f539b387493369705c7990e5b485db0ca9e74f4eeb281
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d753d7bf4c108ade361ad39205b9b864de294ffbe03f45c65dfb6d3e34e49426
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bcfa3785e3bbbdd11489f1f1818762d8c4184fe83e0e0c837e355b95a8d004e3
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3b1e91a77eaf7605e68851b5b828e0ec7b1e17d701ee1632bc358f9dc815be61
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-04,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,490d1892eaab872fc7c121f19852bf7d3bfd2411119e8ecae0c9c9fc7abad623
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-05,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3e57f560d68bb54b9ff53300c4ece83ec12575c557faa02fcbe3e2edca274ba8
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6799a7ba57a001d2849afdcfb82b9ca80576e7400ca273f062ad257ffd5d6cbb
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e27ad3fd9ce2515b95929ab517d741e5f915eb3c28cdad0ff1ac7e53c5a09161
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,756eb316343d35233782bc226f7c4d52dca986cb347e55fee1c8e69452eee728
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,934340d644048f7a8ab47963c8db4b47d47fed8639b07bdba319d2f3295cdcfc
PRJ-AIR,PRJ-AIR-CE-06,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c7ae767860d38acd8e256d6ebd959d706d88993d6e5938ddbc00fed870fa2483
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f0accc40b994b360b8e01bdc06246e9bddfc9d5c92d9fbf01115e8087b150ae
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d2dd8602528b80155417caf30bc65c37c384e1bd70a077e0eff9d6205a7bc21d
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4c4f076f93d741ddaee0094b269e0ede06b74d13321972506d675b2e0bb4cfac
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fb073a6635603c5b71afb06cdd99d6de111beb714a5c30c4befd260c9a3227c
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23e9b965994e65af0ff823019f9dca9f62021ba13b9b40367585e12fa0f11670
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,539f7a4def2859eecb7dbc2fd8f9700d49b36af66d323b45616a4f0dead575e5
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-07,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7cf08c9ec19f48671f0155a62f6acbf21eaafebe6245eb1ca2d71775d76da257
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-08,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6f71e78b9d96279e67a74e9cd4e17df5692ac111849568c1eaf1707d89e94974
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-09,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f07589c4ab4416bbb9b93ea965fda8bc3e3c64ca3d9cd749fbefc25eabfaa7b
PRJ-AIR,PRJ-AIR-CE-07,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30812d18090c93c0c0eb03d6468e768de17e06df74120eead124ff9978540215
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d63a5b5e1cdd690fad061f96b3c50c5e2149a1af71266a4a748715503a9377d6
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a792bba1f85effb2fde57a00512d950765c44396527ffa23e2c6f00a937f4c0
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d9521014e0d2184503e47f73616a209d1fc31b192521f831113c0dc7ded20a17
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,41604f8105582a35e3c5bec8b9d006389822d0c3f43cacdd80ed891d947b0b5f
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1bdc77480213736364e8ca61ab624472e868fec8ced237519fa7c0b308c66431
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,68c9e2305c76e78fe90080360e455f490276056795ea31d547ae0ad385c52ced
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-07,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c09391e453328ec12c4fcfc66e051a7a9cfe4ebdad2194b597f873742387e0a6
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-08,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3be11dfdd83574b0a2c847b5cd82654ae8bbaa0f934fbed24fb06ef069c7ed95
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-09,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ca6746fb3d6824a21981daca017474fed800f5b7f1b21b22bb03c5a36084c0f7
PRJ-AIR,PRJ-AIR-CE-08,PRJ-AIR-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97c96a32d42abdfa4dce584e06e2d7dc22035b43b6238ef9081de2e2654d5eb3
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1fbdebe2273a6d4f779f1ed50fb950f765e109be7b1eb4531847f3a95bab7a5a
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8bb3c7b74acacf7624a2f8989f411f768c808e4c3333dccc605496a28c7a2dc
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,694d773be87524ef1501787f994f9e41bb1dd48b79767009eb29c6f49dbb25f0
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,123908fc5dd85699f8f2e188eb718b96599d56b9935016ae4003be14412ad509
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94177d4b01daddc2c2ed7adaa9ba1346b97d575b9d76992bceb39d318265b519
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f82bbe0cd0411355b14cbd2eff39b1547d043819dfef05a49bbfb7d4d86d866a
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-07,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a7c1103829c1152370cf7468529d8cd4695d61b2ae05e5a4a1853960690c0bea
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-08,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,90bf36a307288601d05594aa96b25dba4761bb945b3011bf6fc49a5a298f906e
PRJ-AIR,PRJ-AIR-CE-09,PRJ-AIR-CE-09,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f367b6bc90071ea14479599bda80ed0c1f7d07b458a119f2f36fef1c929daaac
