project_id,period_id,status_day,baseline_finish_day,current_forecast_finish_day,required_finish_day,schedule_margin_days,p50_finish_day,p80_finish_day,p80_overrun_days,probability_finish_by_required_date,critical_path_activity_ids,schedule_compression_index,monte_carlo_iterations,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P05,219,279,286.167929,307,20.832071,286.501842,289.146676,0.0,1.0,PRJ-HWY-A01|PRJ-HWY-A03|PRJ-HWY-A04|PRJ-HWY-A05|PRJ-HWY-A06|PRJ-HWY-A07|PRJ-HWY-A10|PRJ-HWY-A11|PRJ-HWY-A12,0.957887,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c3cf8e2cd66e94693581470be1d79483a79255ad0fdd8505339a300728f9ef1f
PRJ-HWY,P06,263,279,292.14412,307,14.85588,292.158467,293.442914,0.0,1.0,PRJ-HWY-A01|PRJ-HWY-A03|PRJ-HWY-A04|PRJ-HWY-A05|PRJ-HWY-A06|PRJ-HWY-A08|PRJ-HWY-A09|PRJ-HWY-A10|PRJ-HWY-A11|PRJ-HWY-A12,0.953128,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,af6963be297e73b7355379c0f99af4cdbeb6977cdfc1f8ff98803550e7c673a7
PRJ-HSP,P01,49,312,340.608609,343,2.391391,344.242386,353.377509,10.377509,0.4544,PRJ-HSP-A01|PRJ-HSP-A03|PRJ-HSP-A04|PRJ-HSP-A05|PRJ-HSP-A06|PRJ-HSP-A08|PRJ-HSP-A09|PRJ-HSP-A10|PRJ-HSP-A11|PRJ-HSP-A12,0.884772,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,50dc37b4e22ea0f721b90f87c808acc2004f97e96535aeacb35b90ec2455b60d
PRJ-HSP,P02,98,312,342.39509,343,0.60491,345.368145,353.77225,10.77225,0.4008,PRJ-HSP-A01|PRJ-HSP-A03|PRJ-HSP-A04|PRJ-HSP-A05|PRJ-HSP-A06|PRJ-HSP-A08|PRJ-HSP-A09|PRJ-HSP-A10|PRJ-HSP-A11|PRJ-HSP-A12,0.884281,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05e1f73ea0279924c08aec46f318a2c3baa5e16ffbc43a7b92ec074c09b3f1d8
PRJ-HSP,P03,147,312,341.308608,343,1.691392,343.184435,350.425188,7.425188,0.492,PRJ-HSP-A01|PRJ-HSP-A03|PRJ-HSP-A04|PRJ-HSP-A05|PRJ-HSP-A06|PRJ-HSP-A08|PRJ-HSP-A09|PRJ-HSP-A10|PRJ-HSP-A11|PRJ-HSP-A12,0.88225,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0f0d931fe6effd39d13153f936c2fa5aff4a841ccbc68262f7a09daf6cfdbb45
PRJ-HSP,P04,196,312,340.179397,343,2.820603,342.585871,347.83974,4.83974,0.5236,PRJ-HSP-A01|PRJ-HSP-A03|PRJ-HSP-A04|PRJ-HSP-A05|PRJ-HSP-A06|PRJ-HSP-A08|PRJ-HSP-A09|PRJ-HSP-A10|PRJ-HSP-A11|PRJ-HSP-A12,0.887533,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,975fbca51046c209d8bcdab8e184bd4beb4e908c31c59646891c1b3b26731ca3
PRJ-HSP,P05,245,312,351.553741,343,-8.553741,352.36834,356.259181,13.259181,0.014,PRJ-HSP-A01|PRJ-HSP-A03|PRJ-HSP-A04|PRJ-HSP-A05|PRJ-HSP-A06|PRJ-HSP-A08|PRJ-HSP-A09|PRJ-HSP-A10|PRJ-HSP-A11|PRJ-HSP-A12,0.882956,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fefde53845498cabd5abd3128f48d42b8ae84466c3897766ca9da0542c8c75fd
PRJ-HSP,P06,294,312,351.529771,343,-8.529771,351.888825,353.612448,10.612448,0.0,PRJ-HSP-A01|PRJ-HSP-A03|PRJ-HSP-A04|PRJ-HSP-A05|PRJ-HSP-A06|PRJ-HSP-A08|PRJ-HSP-A09|PRJ-HSP-A10|PRJ-HSP-A11|PRJ-HSP-A12,0.880594,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6477c41869f50c64f9a2830a2986c1ab013bfa53507ed76f59a974be3a13a55
PRJ-WTR,P01,37,236,227.790779,260,32.209221,229.807333,235.231482,0.0,1.0,PRJ-WTR-A01|PRJ-WTR-A02|PRJ-WTR-A03|PRJ-WTR-A04|PRJ-WTR-A05|PRJ-WTR-A06|PRJ-WTR-A08|PRJ-WTR-A09|PRJ-WTR-A10|PRJ-WTR-A11|PRJ-WTR-A12,1.021067,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f9ac48d6c53ca971f55e2c0a7ce650b9fb5cc00516bb7da43167b1361e85a29e
PRJ-WTR,P02,74,236,231.47034,260,28.52966,232.193764,237.488187,0.0,1.0,PRJ-WTR-A01|PRJ-WTR-A02|PRJ-WTR-A04|PRJ-WTR-A05|PRJ-WTR-A06|PRJ-WTR-A08|PRJ-WTR-A09|PRJ-WTR-A10|PRJ-WTR-A11|PRJ-WTR-A12,1.018478,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,353a4e0ca54c3aeca05337e08d4b96f0e68ff8593876e94449ba50ba30c8ccfe
PRJ-WTR,P03,111,236,232.569648,260,27.430352,232.771407,236.993696,0.0,1.0,PRJ-WTR-A01|PRJ-WTR-A02|PRJ-WTR-A04|PRJ-WTR-A05|PRJ-WTR-A06|PRJ-WTR-A08|PRJ-WTR-A09|PRJ-WTR-A10|PRJ-WTR-A11|PRJ-WTR-A12,1.0165,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2818662f7ee66052a229877bdc88212b1998125f28a94416d31e0576f3c67d02
PRJ-WTR,P04,149,236,231.261018,260,28.738982,232.30724,235.734462,0.0,1.0,PRJ-WTR-A01|PRJ-WTR-A03|PRJ-WTR-A04|PRJ-WTR-A05|PRJ-WTR-A06|PRJ-WTR-A08|PRJ-WTR-A09|PRJ-WTR-A10|PRJ-WTR-A11|PRJ-WTR-A12,1.025271,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cff51a2f8bf54c2d130c6384b7278aa76ebf50d01c7a843f96fc7ad7ca748105
PRJ-WTR,P05,186,236,238.020056,260,21.979944,238.128252,240.340691,0.0,1.0,PRJ-WTR-A01|PRJ-WTR-A02|PRJ-WTR-A04|PRJ-WTR-A05|PRJ-WTR-A06|PRJ-WTR-A08|PRJ-WTR-A09|PRJ-WTR-A10|PRJ-WTR-A11|PRJ-WTR-A12,1.015583,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06abac3c138be177fc8b5347b84fcc97d045cf3434c682d2c5f509171e7bcac5
PRJ-WTR,P06,223,236,235.453469,260,24.546531,235.348004,236.212781,0.0,1.0,PRJ-WTR-A01|PRJ-WTR-A02|PRJ-WTR-A03|PRJ-WTR-A04|PRJ-WTR-A05|PRJ-WTR-A06|PRJ-WTR-A08|PRJ-WTR-A09|PRJ-WTR-A10|PRJ-WTR-A11|PRJ-WTR-A12,1.002254,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3e4f2cdb3cdc6620effd00fd692c3586e44cb8e9bd1ebfa630cb6e6c0f437b5a
PRJ-RAL,P01,45,285,301.112779,314,12.887221,305.142261,313.579066,0.0,0.814,PRJ-RAL-A01|PRJ-RAL-A02|PRJ-RAL-A04|PRJ-RAL-A05|PRJ-RAL-A06|PRJ-RAL-A08|PRJ-RAL-A09|PRJ-RAL-A10|PRJ-RAL-A11|PRJ-RAL-A12,0.926062,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,78514e77e810d12a46342612dd02943ffd2baa0cfa8c8813681b0105720a98b2
PRJ-RAL,P02,90,285,301.198834,314,12.801166,304.788271,311.774762,0.0,0.8568,PRJ-RAL-A01|PRJ-RAL-A02|PRJ-RAL-A04|PRJ-RAL-A05|PRJ-RAL-A06|PRJ-RAL-A08|PRJ-RAL-A09|PRJ-RAL-A10|PRJ-RAL-A11|PRJ-RAL-A12,0.925164,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0f9f996a5ca644fa9f086492a7dcd81bb5bd1c1c6f284c0f87524da73458be0b
PRJ-RAL,P03,135,285,298.604471,314,15.395529,300.41061,306.916303,0.0,0.97,PRJ-RAL-A01|PRJ-RAL-A03|PRJ-RAL-A04|PRJ-RAL-A05|PRJ-RAL-A06|PRJ-RAL-A08|PRJ-RAL-A09|PRJ-RAL-A10|PRJ-RAL-A11|PRJ-RAL-A12,0.92317,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ccd324bc5df27d2216fb559bac61559990679650f19f1fc7ae7eb95ab7ca0f5
PRJ-RAL,P04,179,285,301.417781,314,12.582219,303.670782,308.701653,0.0,0.9656,PRJ-RAL-A01|PRJ-RAL-A03|PRJ-RAL-A04|PRJ-RAL-A05|PRJ-RAL-A06|PRJ-RAL-A08|PRJ-RAL-A09|PRJ-RAL-A10|PRJ-RAL-A11|PRJ-RAL-A12,0.929407,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f0621d18330213ad067ca6084525a19123567384ed1e0993cb3a229d4ee4cf88
PRJ-RAL,P05,224,285,302.021111,314,11.978889,303.150481,306.531864,0.0,0.9956,PRJ-RAL-A01|PRJ-RAL-A03|PRJ-RAL-A04|PRJ-RAL-A05|PRJ-RAL-A06|PRJ-RAL-A08|PRJ-RAL-A09|PRJ-RAL-A10|PRJ-RAL-A11|PRJ-RAL-A12,0.924233,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0c336378ec069c2754f8daba203cc76e9d8f4de03d726c704e997c7ec953b158
PRJ-RAL,P06,269,285,308.359724,314,5.640276,308.610611,309.929561,0.0,1.0,PRJ-RAL-A01|PRJ-RAL-A03|PRJ-RAL-A04|PRJ-RAL-A05|PRJ-RAL-A06|PRJ-RAL-A08|PRJ-RAL-A09|PRJ-RAL-A10|PRJ-RAL-A11|PRJ-RAL-A12,0.920348,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1e1edce459ec415e8df7f6d91378b912ea9a647bebe9be5eae446d8560c3665e
PRJ-DCT,P01,38,243,241.367978,267,25.632022,243.600643,249.852773,0.0,1.0,PRJ-DCT-A01|PRJ-DCT-A02|PRJ-DCT-A04|PRJ-DCT-A05|PRJ-DCT-A06|PRJ-DCT-A08|PRJ-DCT-A09|PRJ-DCT-A10|PRJ-DCT-A11|PRJ-DCT-A12,0.98986,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05955980e6e401f5d6657bb06914cd4a14ec579bfaffb1d580e3cff4f8ab6fb3
PRJ-DCT,P02,76,243,244.399421,267,22.600579,245.814571,251.602325,0.0,0.9984,PRJ-DCT-A01|PRJ-DCT-A03|PRJ-DCT-A04|PRJ-DCT-A05|PRJ-DCT-A06|PRJ-DCT-A08|PRJ-DCT-A09|PRJ-DCT-A10|PRJ-DCT-A11|PRJ-DCT-A12,0.988826,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7b6308e6730ff96255e6524bebf8a2d0be8828871eec82e38b3e277811cc03d5
PRJ-DCT,P03,114,243,244.575069,267,22.424931,245.532847,250.589195,0.0,1.0,PRJ-DCT-A01|PRJ-DCT-A03|PRJ-DCT-A04|PRJ-DCT-A05|PRJ-DCT-A06|PRJ-DCT-A08|PRJ-DCT-A09|PRJ-DCT-A10|PRJ-DCT-A11|PRJ-DCT-A12,0.986898,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0299ef49bb2b2bb355f903a0138340c01dfcbff993336126998e11fbf6dae4df
PRJ-DCT,P04,153,243,247.291481,267,19.708519,248.461401,252.370113,0.0,1.0,PRJ-DCT-A01|PRJ-DCT-A03|PRJ-DCT-A04|PRJ-DCT-A05|PRJ-DCT-A06|PRJ-DCT-A08|PRJ-DCT-A09|PRJ-DCT-A10|PRJ-DCT-A11|PRJ-DCT-A12,0.993248,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2e8f5b3907c485907b9556ac1990fa631a5b0c20f2e08888188b3accbae93339
PRJ-DCT,P05,191,243,247.295785,267,19.704215,247.566714,250.118385,0.0,1.0,PRJ-DCT-A01|PRJ-DCT-A03|PRJ-DCT-A04|PRJ-DCT-A05|PRJ-DCT-A06|PRJ-DCT-A07|PRJ-DCT-A10|PRJ-DCT-A11|PRJ-DCT-A12,0.984851,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c3e8d4afaae2d062482a8dd78d26f7969453f507bb232a6ec69e3dad8ac17e32
PRJ-DCT,P06,229,243,245.591527,267,21.408473,245.464706,246.551368,0.0,1.0,PRJ-DCT-A01|PRJ-DCT-A02|PRJ-DCT-A04|PRJ-DCT-A05|PRJ-DCT-A06|PRJ-DCT-A07|PRJ-DCT-A10|PRJ-DCT-A11|PRJ-DCT-A12,0.972134,2500,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f1c0c6393126467ba13f988a4a65bce3ef4c81411470e539037e87b6ee454c0
