project_id,weather_event_id,affected_activity_id,critical_at_event,productivity_loss_fraction,ground_truth_schedule_impact_days,excusable_flag,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-WX-12,PRJ-AIR-A05,True,0.20326,1.63,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3af4233f78a81e00840447610152b8e8a093c40c97ad211d54a5a24997504b49
PRJ-HWY,PRJ-HWY-WX-01,PRJ-HWY-A07,False,0.057665,0.186,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,41f2d7c670c10164de7c7407bf07e51aa5ded3934476e6bdf1f47c7d901eb195
PRJ-HWY,PRJ-HWY-WX-02,PRJ-HWY-A05,True,0.212183,2.83,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,243c7fd284c815b43833bb290e778ffc22dfef52f588dff511c07dae4870991b
PRJ-HWY,PRJ-HWY-WX-03,PRJ-HWY-A06,True,0.239979,1.92,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d0404c955784905cd755254d6abd80f1dcff9051b86082b567b1ab74620ff2bf
PRJ-HWY,PRJ-HWY-WX-04,PRJ-HWY-A07,False,0.202149,0.648,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7da622d6cacf24e891d9c2ef10633970402080e4be02ab24a452bbcbf167211
PRJ-HWY,PRJ-HWY-WX-05,PRJ-HWY-A05,True,0.194125,2.59,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,543b64c7cbaaaa1f2687fa1604f37200c352e9abd84534cbb57ad68b85d807b7
PRJ-HWY,PRJ-HWY-WX-06,PRJ-HWY-A09,True,0.211262,1.69,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c21ca2d1dc93b57ae463fd605aeb07be0383cb183b49419c6eca9e8f3d0c1c9
PRJ-HWY,PRJ-HWY-WX-07,PRJ-HWY-A06,True,0.228252,2.43,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,20e4e0f9936a8fb317a39f89cc72abefa3ef81e119a4cad76db1750577e1f10f
PRJ-HWY,PRJ-HWY-WX-08,PRJ-HWY-A05,True,0.190374,2.54,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8d02b1ff9207304578d6a1895c111b302fcf4da3abf617d4a87786e9b3e0db3d
PRJ-HWY,PRJ-HWY-WX-09,PRJ-HWY-A10,True,0.237148,1.9,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06764205d933c6462fcc3b990b8b98c156b71689159096160d9017ae0ea4696c
PRJ-HWY,PRJ-HWY-WX-10,PRJ-HWY-A10,True,0.202181,2.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0d2bfa312641e2f2fdacfc4bba411747034002b5cad23f0f65d71c572f08c9ec
PRJ-HWY,PRJ-HWY-WX-11,PRJ-HWY-A07,False,0.170254,0.681,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc332eb27f530b75b526b38f9da13ce2ef48862354d40f7165a5ec097429fae4
PRJ-HWY,PRJ-HWY-WX-12,PRJ-HWY-A07,False,0.13842,0.333,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a73402160521f4082204708fbc35c6b0725c922eda266dde518c528487f0ac3
PRJ-HSP,PRJ-HSP-WX-01,PRJ-HSP-A09,True,0.163906,1.75,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3dd0fd44e4e33dd67a118f9bcdea4dff778c5f2147779f41943547fa89bc3cab
PRJ-HSP,PRJ-HSP-WX-02,PRJ-HSP-A06,True,0.06813,0.91,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,471cf2b1d08964471540f418325eff1d3bd77835963ea213605ef2d4d24abb39
PRJ-HSP,PRJ-HSP-WX-03,PRJ-HSP-A09,True,0.195741,1.57,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,64d99ae6df424529b084c3df063cc8afbaaa0142d790abe103e9af8e72b7c3e6
PRJ-HSP,PRJ-HSP-WX-04,PRJ-HSP-A06,True,0.132234,1.41,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,03bafe3954e44e9b77a5d64bf0e612eb198563fc5860f840f89992558ae7ef91
PRJ-HSP,PRJ-HSP-WX-05,PRJ-HSP-A05,True,0.168386,2.25,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d7704a7444f4989165284e897a0bf0eb74392571d6469d6f168b80293e77590
PRJ-HSP,PRJ-HSP-WX-06,PRJ-HSP-A10,True,0.219023,1.75,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ec7ee843ec9281acf073db82817eadeb7d56609d101095d8a4d88aa03aa2a77
PRJ-HSP,PRJ-HSP-WX-07,PRJ-HSP-A04,True,0.1236,1.32,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,304c5ead2e10316456161f340dd05919af875e9f4216be4bd051c7472e44f547
PRJ-HSP,PRJ-HSP-WX-08,PRJ-HSP-A06,True,0.161592,2.15,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc757ce294c810f51c712946ed2e95da2ce4058eb9d5fba5ea056fd61788d235
PRJ-HSP,PRJ-HSP-WX-09,PRJ-HSP-A08,True,0.044732,0.36,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a0f72855da4910bade6998b6a03164e3bf84ff4316fc1809bf49923ff6cb424
PRJ-HSP,PRJ-HSP-WX-10,PRJ-HSP-A04,True,0.157959,1.68,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0789d4c42d33a209c7ae117f8c5769b7f331d97df3b78c4402aa885531492c4a
PRJ-HSP,PRJ-HSP-WX-11,PRJ-HSP-A07,False,0.052615,0.21,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f774cdfc1aa425b0ef67f714ab63054f40eecf89e3c7e21f70a0612ec57822e
PRJ-HSP,PRJ-HSP-WX-12,PRJ-HSP-A07,False,0.186085,0.447,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7784a131ffe97ef235014fa2c743bec0bcced365f45ade0dbf9badbf8f95499a
PRJ-WTR,PRJ-WTR-WX-01,PRJ-WTR-A09,True,0.083664,0.89,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ecd0b3cfc7cf7ce6aaeb343c2b77b26b5a6ccdcb7773f60517db44d44acd4ae
PRJ-WTR,PRJ-WTR-WX-02,PRJ-WTR-A06,True,0.154791,2.06,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f788992fdc5249fabe1d58d9012b4a157179ba50f6b222bb2675059d0410ab4
PRJ-WTR,PRJ-WTR-WX-03,PRJ-WTR-A09,True,0.230628,1.85,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c231e0e15013ae584d6045873d098416645661b41c70cddfffff9e1030c440d5
PRJ-WTR,PRJ-WTR-WX-04,PRJ-WTR-A05,True,0.189821,2.02,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f9b4f203cda845198443b83d8b65170ebb3564328b9f3d4a63c26ca73150ba76
PRJ-WTR,PRJ-WTR-WX-05,PRJ-WTR-A08,True,0.06315,0.84,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2af1320c076d65687f3e1afc1e8037c4b28ad4a7c86b65bbca2b6cbc9b48da07
PRJ-WTR,PRJ-WTR-WX-06,PRJ-WTR-A10,True,0.166048,1.33,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4285aca1938f0a27471bb791a9515c9aba2fa1e3523a29e97b678eb5214bfe61
PRJ-WTR,PRJ-WTR-WX-07,PRJ-WTR-A09,True,0.109285,1.17,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,34a53d24fdcc99c950f74ef0ff59467ddbb005ed07ffe8226921ce8efd91a3f1
PRJ-WTR,PRJ-WTR-WX-08,PRJ-WTR-A04,True,0.121607,1.62,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,53529337d9a4164ae5917bd171b3fc047c102be176949e923b9c47c022d3d51d
PRJ-WTR,PRJ-WTR-WX-09,PRJ-WTR-A10,True,0.122514,0.98,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bb49c09e57d57ebdbd41751b1372b5423d033d9f8ef5290d3c939897e9d12f89
PRJ-WTR,PRJ-WTR-WX-10,PRJ-WTR-A04,True,0.07075,0.75,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,02dcd167c1a06d04f4ea446ae86f6793ea4841fb1a2d207b7d3757a224192fae
PRJ-WTR,PRJ-WTR-WX-11,PRJ-WTR-A07,False,0.074113,0.297,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6bac31bdd08aff324fdbcbecabe13f643b306eb49039ecf31cac8afea62b3436
PRJ-WTR,PRJ-WTR-WX-12,PRJ-WTR-A07,False,0.128796,0.309,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a903ec3f663aaf7c2461fb07afc4ca86885a5c7aa1235127d621ee8e5b214b74
PRJ-RAL,PRJ-RAL-WX-01,PRJ-RAL-A05,True,0.227662,2.43,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,606d0e330cb23c0c3e6afefe54c9cf3ff92675722229b5a6d82edfdaef3838e0
PRJ-RAL,PRJ-RAL-WX-02,PRJ-RAL-A09,True,0.054274,0.72,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,14f9a020be18d34b7028d45f8a8f0c5dfbd98047260426adef9c0468e970aac3
PRJ-RAL,PRJ-RAL-WX-03,PRJ-RAL-A09,True,0.096285,0.77,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3875c40da9a3b7746c15dd8fd9c02459a7a3f902486f0f767b8bbd78f6fb3644
PRJ-RAL,PRJ-RAL-WX-04,PRJ-RAL-A09,True,0.190648,2.03,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c7a6b5be704f5a2a4aaf10be16087348a255cd7dcc8eaf34bcb1d289a98495e5
PRJ-RAL,PRJ-RAL-WX-05,PRJ-RAL-A05,True,0.112838,1.5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e410902b7ea1dbbdb3908e4eec79a110239f493b0b9f4f4db7ee0e1e162dbe2e
PRJ-RAL,PRJ-RAL-WX-06,PRJ-RAL-A05,True,0.050656,0.41,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b8b4cbe4e30a735a2bf01c4f87d3b698dd8839f5dc833e9e6c2efc74d436fb0c
PRJ-RAL,PRJ-RAL-WX-07,PRJ-RAL-A08,True,0.148783,1.59,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06420ce90329f1b8919e657db2025348a90db2e3e16714f4b0f97f1473a4f8e5
PRJ-RAL,PRJ-RAL-WX-08,PRJ-RAL-A06,True,0.068195,0.91,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7edac3d51213c63541c9b15318de8d5439754179720bfe0af54e00b42d952c0
PRJ-RAL,PRJ-RAL-WX-09,PRJ-RAL-A08,True,0.156688,1.25,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc8c0307af59f6470673d3fd50b47776a8c7862f64a77fda08c9b3291a8d2228
PRJ-RAL,PRJ-RAL-WX-10,PRJ-RAL-A10,True,0.189979,2.03,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f97f3f96a1a52283fa97ec5e8c60a26592ec02452baf871c14ed2e73c80afc2
PRJ-RAL,PRJ-RAL-WX-11,PRJ-RAL-A07,False,0.178736,0.714,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b0f3bb850eba0cf7abbb23f9dae14703db93dbd79fc16910b447e6344a63ba4a
PRJ-RAL,PRJ-RAL-WX-12,PRJ-RAL-A10,True,0.113426,0.91,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,24a0cc1aa0486a5e2084a6837ed217f42ff59dfca9f0882e1c23ebca883c75e1
PRJ-DCT,PRJ-DCT-WX-01,PRJ-DCT-A10,True,0.085656,0.91,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e012c9d2231432f700f1454a394b588f9374896971cd3b88673ffde696814dcb
PRJ-DCT,PRJ-DCT-WX-02,PRJ-DCT-A08,True,0.225856,3.01,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9649c8f1072435ba18435a4d4b1906f473ddb1b590edf447ae1ce9079cee98f1
PRJ-DCT,PRJ-DCT-WX-03,PRJ-DCT-A08,True,0.176125,1.41,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,922cfee66390e5d297e2916809f283895cc88c8e47b6347494597a8f2f7ff5a9
PRJ-DCT,PRJ-DCT-WX-04,PRJ-DCT-A06,True,0.166602,1.78,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d278727e863470d83d24f21035d32410536c081d106cba6d2093a87bdc612906
PRJ-DCT,PRJ-DCT-WX-05,PRJ-DCT-A04,True,0.147554,1.97,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ddd1101ce56c097cfb6f48197f2a359bd5c30913b3954b511d85feb28fa8513
PRJ-DCT,PRJ-DCT-WX-06,PRJ-DCT-A05,True,0.082665,0.66,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1529413a68ab754a3611217b396da9ae5a699941affe47d41af23dba002978b0
PRJ-DCT,PRJ-DCT-WX-07,PRJ-DCT-A06,True,0.125346,1.34,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f64b53b5b3db3e723c6599dc7109c50015bad16bea55d3e3353ba8ea577fca11
PRJ-DCT,PRJ-DCT-WX-08,PRJ-DCT-A09,True,0.122938,1.64,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e03c1576bb0593308cb9cf2f9ef0ffbbaaae810dab4e379ac51bdfd5ac07e8c2
PRJ-DCT,PRJ-DCT-WX-09,PRJ-DCT-A07,False,0.050927,0.123,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,baeb139de406f1137ce0159db81c523632c6f719c92a1d61f515e6c2b0f3e958
PRJ-DCT,PRJ-DCT-WX-10,PRJ-DCT-A07,False,0.096771,0.309,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4dc507a91c1b5fe0e0e0b94259b02843fbbe4079f12459f60b79409536d41937
PRJ-DCT,PRJ-DCT-WX-11,PRJ-DCT-A08,True,0.102001,1.36,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8af47810835495de915ec3a9e6074703474ab3469b08abe004c216dec3eca1dd
PRJ-DCT,PRJ-DCT-WX-12,PRJ-DCT-A10,True,0.22455,1.8,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,70efa0990ffccb1c24dd0c31be199b337eb7439e2a620bc74ab283a9aa310a30
