project_id,entity_id,entity_type,priority,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-ITEM-019,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c0899401c2fa52558cd070628c815ea9c2a5d73c263c50e0165c9337269aecba
PRJ-AIR,PRJ-AIR-ITEM-020,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6ece29b19716037fda550a36df986cccd14fd785aad5d6b51a0ac072f80368de
PRJ-HWY,PRJ-HWY-ITEM-001,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2878120504450045b19f436e11120ff4c59ba4ded586cdbabbc3e0bb4ba91bc3
PRJ-HWY,PRJ-HWY-ITEM-002,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,276a5ede5a7b39cc23bf4f2bd6193b8578ecc265d63544be4f5fc9813d3d2585
PRJ-HWY,PRJ-HWY-ITEM-003,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b850c1e81f00f3ec52e6d6522b0c9831d73f905a45a152a70d56c7351c2cc2e7
PRJ-HWY,PRJ-HWY-ITEM-004,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,49d4f6407ed8fa7a7e934fd5c1fab7a704bf3604e01ceccf03f643f18a5f8a0f
PRJ-HWY,PRJ-HWY-ITEM-005,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f34b7af3fd652a9728a806b4dbd107a3d0db018d753541b5f3640ec75dfba0c3
PRJ-HWY,PRJ-HWY-ITEM-006,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f65586a3dfc7029f4a6b8fd8920ed357e4015dd1bcabe386576aa6902328cc7e
PRJ-HWY,PRJ-HWY-ITEM-007,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d3b37b0d1c9df2da4273b1998f0647003d8c52f5a07a3b3c24164b1605f0c3d2
PRJ-HWY,PRJ-HWY-ITEM-008,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,eb8015b086de51a50259df1146670daccc52bb976ecb96f79f77f249535d542c
PRJ-HWY,PRJ-HWY-ITEM-009,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,840d2b5a13f0770fdaf0cbfeb5761445729ae19353eebc0769ca0c0883fed046
PRJ-HWY,PRJ-HWY-ITEM-010,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea01a07325507c3ade42916d2833d9b442d703c5e91188e2ebdb11dc9ccd511a
PRJ-HWY,PRJ-HWY-ITEM-011,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ca173e80d7c2165968f996375e8a2670d0f250bfed8066a17db3f19f416cbaf7
PRJ-HWY,PRJ-HWY-ITEM-012,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,69e048db32846edc08e7a260d375b1f5823a58c1e28e045c48ffdb36c1a8e7d4
PRJ-HWY,PRJ-HWY-ITEM-013,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,333d617cd5c935c64e55115719be32f730f86271db0bf77b91129b54c11d5807
PRJ-HWY,PRJ-HWY-ITEM-014,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7e4fafc40ba678179cbda9c0b34ce263450d46278788ea2ef992e0a654e810ce
PRJ-HWY,PRJ-HWY-ITEM-015,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4bee9a9c8929c2ab798a00c9b1fccf01bac4d5d9855f8117a28a7d6066c1960c
PRJ-HWY,PRJ-HWY-ITEM-016,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d0a8620fa250a957d27d241c43cecc655dfd7661e0eafeada67741c03b736a9
PRJ-HWY,PRJ-HWY-ITEM-017,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f5b0cd2ff9b94e4e877cfe997dff21ccbac6feb7699d9579bf2fc3308aa3995a
PRJ-HWY,PRJ-HWY-ITEM-018,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6903a250a2a90e22c74644157ba14ab4ad879b3dd338782a3a6cdd89abf04225
PRJ-HWY,PRJ-HWY-ITEM-019,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,498e172d55c0592849ee3f5a35221b23c3f799c88db1ffd8f56c64e5fb417669
PRJ-HWY,PRJ-HWY-ITEM-020,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9b627c1103433ef48cf1973ad65bcebdd416a2a19bfdaac9ffd4be11a42a570
PRJ-HSP,PRJ-HSP-ITEM-001,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7254402beb221a158e9b00b283bccf495c6f36344f95ad1ecbf1dd9d1de91683
PRJ-HSP,PRJ-HSP-ITEM-002,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f6013bcb1e7c72f62c8261b33ec4f552602be1efcce6d07196384b43aa660a25
PRJ-HSP,PRJ-HSP-ITEM-003,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9975b1214249252175ffba2b8a35c05a061216f67730c4e7ad888f73437c3403
PRJ-HSP,PRJ-HSP-ITEM-004,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4b1cd4ff2d1127f61b902fadcc59246d29dfcc1d188004e83f119bfde59a8c98
PRJ-HSP,PRJ-HSP-ITEM-005,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e9feb5358cfe7357af4481c301edafe87612d3f6a4ca661f2edb24c5c12542e4
PRJ-HSP,PRJ-HSP-ITEM-006,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc9b764c22f8508d05deaeeaca3b51ba052c07e382cf08009556814a1066577c
PRJ-HSP,PRJ-HSP-ITEM-007,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6bd2a7ba3c7f158b82e015830f989c37900e2b80653f94d200bedf2c68efec0c
PRJ-HSP,PRJ-HSP-ITEM-008,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f690304151925f14f959e8991899c23604e5ddefa7b37f45a970dfa0515659d2
PRJ-HSP,PRJ-HSP-ITEM-009,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,159e2b0ca62de29a240a8294f59c9500dad056e3e63e6bf1de0776622816e56d
PRJ-HSP,PRJ-HSP-ITEM-010,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8e30d3b30240de5a28fdc08faecc44d8caa2c2dcf56501c35d4c013688d28c34
PRJ-HSP,PRJ-HSP-ITEM-011,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f20a3bbdf0ff3766f1f35fccc33a72a0f2f4223de7ce57135dd30a509828f4e
PRJ-HSP,PRJ-HSP-ITEM-012,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,72721a3cd84fbef9e743dabc46a8e345d8e0019f526f26ce69d41f4dc61679f7
PRJ-HSP,PRJ-HSP-ITEM-013,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fff38f3b6f70ab0a341b04b4f27815371e113b53254a4ef9175fa93ee08ea982
PRJ-HSP,PRJ-HSP-ITEM-014,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a4b72015e05c32299c6e4c6fb8c7bcd607b4969ccf2803f285d4e6756828f292
PRJ-HSP,PRJ-HSP-ITEM-015,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ce20d0b6ba22be24bb5bb7e18457137a9b0fac450a264b8101f388b98f48f03
PRJ-HSP,PRJ-HSP-ITEM-016,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f66a237a807e11cad38494eb61e1ac476e5becc42d857de2e63491c8c81ff643
PRJ-HSP,PRJ-HSP-ITEM-017,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,53fd1768fd40a90bf99c70940271e8f2f882a87d78fd80f2cda86c1e62e1cdff
PRJ-HSP,PRJ-HSP-ITEM-018,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,929607ddc7140a97695784b54983e48d3de34f9ce68b298c531a1abd91016fc9
PRJ-HSP,PRJ-HSP-ITEM-019,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c4f556f75912a9ef242e4d73d45dd4e5df99c76a24bcd9c57d3b76fc786880f7
PRJ-HSP,PRJ-HSP-ITEM-020,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5e3a129108309ab8953c70b8d13b692763c1cf02119da6b827dde58687c984d
PRJ-WTR,PRJ-WTR-ITEM-001,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6ec370f8a5162d4a80491c4a8d1d8474e840a00a90db30302e2f3495d46fe3d7
PRJ-WTR,PRJ-WTR-ITEM-002,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6014a2a894dc7b3423de5db70472fc4a52c37c4947f1aaf28365f42acb1b1f4
PRJ-WTR,PRJ-WTR-ITEM-003,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8d8169d11dba2fa39609cb1c41c673adbe0effc780898d8ef450db465d5e2978
PRJ-WTR,PRJ-WTR-ITEM-004,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6f1c03c216bcd2467c0f76585dbb1f9e47ab675e34c5b6b042ff0a531884f49
PRJ-WTR,PRJ-WTR-ITEM-005,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,050f670ea6aa1f43bf150f8d8529ed88eefcf1c0091994fa86a2b5bd4a357e0f
PRJ-WTR,PRJ-WTR-ITEM-006,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,55d7a8e681075297d14f802a4b4f0607547dcfacce016b5a437664d92d06e186
PRJ-WTR,PRJ-WTR-ITEM-007,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,86eb0efe80cd869ab17dc4d86aabab8bd0652804e5d8fe42f748ab31889ba190
PRJ-WTR,PRJ-WTR-ITEM-008,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab1fdd5f7a473d1515acda14c5bff75f3840da00a2cf859666a88733eff06b43
PRJ-WTR,PRJ-WTR-ITEM-009,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,654a276bee095c8b75fbead7055e3e8eaa97b770d05db4f133f752eecb512e50
PRJ-WTR,PRJ-WTR-ITEM-010,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d526168b08d4ac1439f1f26a6b6af4dc02090826239bb56252dd5571e9948bc0
PRJ-WTR,PRJ-WTR-ITEM-011,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6a7e5616a0899a95fa5970378aa29ce57162b86289c3ff03d9cf56d51a39218
PRJ-WTR,PRJ-WTR-ITEM-012,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,209d30f4555d0fca1c6f48dec981b3548ad110a33f2ba885036a1ed2bf13a728
PRJ-WTR,PRJ-WTR-ITEM-013,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,76888a851bbe6b68ed4da9edc9943695a01e7d4014b075d7dad22637670fb9e4
PRJ-WTR,PRJ-WTR-ITEM-014,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,19756a8f44e6dfd1b408b032a8dd8d285f200c97bd232cfb2f039c384b5fc860
PRJ-WTR,PRJ-WTR-ITEM-015,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d046390207a82a8a8b5879af9c3416212cb6d9c0572870b5a5f0d02aeb834204
PRJ-WTR,PRJ-WTR-ITEM-016,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,85fb93cb4ddb200a66cca3bf45d42c6d0a3c9408b0a30bb61b79c3df09195dd5
PRJ-WTR,PRJ-WTR-ITEM-017,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,926110c9f5043e83e6d82e75a18f8aaed9f60157ce7abc83629400c953f2d5d3
PRJ-WTR,PRJ-WTR-ITEM-018,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,98417b706ccd7028e156cba7806edfa6ffd3f583a0dcc1fbd94ccc042c142bcd
PRJ-WTR,PRJ-WTR-ITEM-019,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3f9b98af1561a5c6b32005d9fb43df94b214b7c2dd25b87391c96afaa3c305e1
PRJ-WTR,PRJ-WTR-ITEM-020,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,07c3f15ed66ae15a919da848bb9326859dd056a9912080f1e0372e1e8952283f
PRJ-RAL,PRJ-RAL-ITEM-001,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c7d73dad4e48e1efaa895a2c93659d8b74b509cee5d92243ba09d03e32266042
PRJ-RAL,PRJ-RAL-ITEM-002,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f35147c542172b68ee74cab87c26b777ba8773f0995781b12f6d75bf3065a9c
PRJ-RAL,PRJ-RAL-ITEM-003,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd68751423f56a5a074b8e6b923f4e1678dbccba06cb39c9e6b7c3961ec361a6
PRJ-RAL,PRJ-RAL-ITEM-004,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c2d0a8a5431066d11314fb43f7a1d53b6e50ce407baf83474c177c76f0eb8b1a
PRJ-RAL,PRJ-RAL-ITEM-005,LONG_LEAD_ITEM,CRITICAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,53f30a640feb7d209f1958c014481baf5bef1b19d58ac437d84e1c311e37b9b3
PRJ-RAL,PRJ-RAL-ITEM-006,LONG_LEAD_ITEM,NORMAL,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ad3f41cf0ffaa525354aba593bd9fd63d1a0fa5e8700ca45d08084cf6830970
