project_id,chain_id,activity_id,optimistic_duration_days,most_likely_duration_days,pessimistic_duration_days,pert_sigma_days,variance_days2,buffer_sizing_method,sizing_z,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-DCT,PRJ-DCT-CC,PRJ-DCT-A06,28.257,37.3,47.337,3.18,10.1124,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57ccaea70dec2e48c574004410b1362eac9528102686778848ca6f492fb93b2d
PRJ-DCT,PRJ-DCT-CC,PRJ-DCT-A08,27.199,34.9,44.931,2.95533333,8.73399511,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4bebc838c49af6a04fa0a773c82314e115156d2eb8d439164119ef8385bc72f9
PRJ-DCT,PRJ-DCT-CC,PRJ-DCT-A09,22.534,28.7,35.73,2.19933333,4.83706711,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b7b71e8844cb0993a86c957fa4ca98573173a3393bf93f9b5bfac8a0a0b23ee
PRJ-DCT,PRJ-DCT-CC,PRJ-DCT-A10,26.914,33.8,44.222,2.88466667,8.32130178,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a55c7c89e5226b678a7cb9e2d720e29c15ae440732373f2a9fe3cc90416b920
PRJ-DCT,PRJ-DCT-CC,PRJ-DCT-A11,14.356,18.6,23.694,1.55633333,2.42217344,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30057e072ead63c1507b843c447a8a56c4f5f3c3c6812e094ca58c5645690650
PRJ-DCT,PRJ-DCT-CC,PRJ-DCT-A12,10.888,13.6,17.236,1.058,1.119364,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4f8306215f8da636f0a6cb42003a56af3a8db335bbb3c62fda12e9fbd0cdf0a0
PRJ-DCT,PRJ-DCT-FC1,PRJ-DCT-A02,13.745,17.2,21.95,1.3675,1.87005625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6619eb259061ec667b76657c42bc25f758fe0b5131d71ded5243966c6de51e54
PRJ-DCT,PRJ-DCT-FC2,PRJ-DCT-A07,22.19,26.9,35.84,2.275,5.175625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b946f89c8945014e0dc6cad0ee85f8db177354109be3cff63b37deb446e63a8
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A01,5.347,6.7,8.392,0.5075,0.25755625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a89c07c7600bbcc1952ac52a4d1c9a8a965c4b080436e820a25af493184abdb4
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A03,30.233,38.4,50.104,3.31183333,10.96824003,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21d3fe715de1050a7174f1bca9c8f6e0de0604b614b0aa5df37f5ef7375ff0f0
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A04,17.646,23.4,29.59,1.99066667,3.96275378,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb3bc783a6363634b24e0efe478442af1c6c571c20cc6811ea018a11ea1cf273
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A05,27.698,34.3,43.854,2.69266667,7.25045378,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ff9f1f3d87c1936c5c1afa4a7e5324de4c5bf78da4a87a12c4cc1fb977b2c19c
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A06,37.443,48.5,64.715,4.54533333,20.66005511,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ffef7944950b43fbe7d22afd88e31a77918c3cb7fea7fd035c93f95ce9a71c3
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A08,36.47,47.8,61.858,4.23133333,17.90418178,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1bbbfc1b60f733ecc9f027f46d029d8efee7eec25f243c6921730dbdaba65a51
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A09,27.467,34.4,45.373,2.98433333,8.90624544,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,141466722d0400a4f2031b7936646c504d886bf2993b271c7978e0368e164c89
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A10,29.359,38.7,48.07,3.1185,9.72504225,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,269841e1fbc3e6d6024cd250f8565ef9f4aa72bd8e4bbd64b1b808a1a007fc48
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A11,21.337,26.4,34.202,2.14416667,4.59745069,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7e44cdb1cab219a58777798f258828d95188650bb57efee7d1d0cd9466277ad1
PRJ-HSP,PRJ-HSP-CC,PRJ-HSP-A12,10.441,12.9,16.319,0.97966667,0.95974678,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fd988df64b6ae7f957fefb839676ac10f2ce2b69ed299bf4a97b8c067cf2d6a6
PRJ-HSP,PRJ-HSP-FC1,PRJ-HSP-A02,15.148,19.4,25.01,1.64366667,2.70164011,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6a4a8ef1792ac3ef451f1618902c612bb432b249ae56ff9fb813ab81f99d6fb7
PRJ-HSP,PRJ-HSP-FC2,PRJ-HSP-A07,25.493,33.4,42.95,2.9095,8.46519025,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bdbb4ffb7838b5af4a8d7e90ea608c170bc419fe927337c8379ca6f32384d724
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A01,4.877,6.2,8.044,0.52783333,0.27860803,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c17c3319b7c05ad014f75745a409e31e477f5efea73407f0102cfb104a27b7ea
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A03,23.967,31.2,39.636,2.6115,6.81993225,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,abeb962941ab03d6015661b13c2688ce89b268b8c8136a0b1638dcd83c187312
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A04,17.11,21.5,26.802,1.61533333,2.60930178,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8f0ce9b2c4386a6493d60f1092babe03216c63ea784ebcbc23f0f8610d1dd901
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A05,21.335,27.4,35.088,2.29216667,5.25402803,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,089b03c486058cb1171f51e6522fff441e1c62a7d06938f929cef05b95b7ea71
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A06,36.641,44.2,55.202,3.0935,9.56974225,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2948eaee45efbaac58e5ae5186bb6e7fc58bcef548553cd6dd47d661d61d976f
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A08,35.174,42.9,54.323,3.1915,10.18567225,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,667ffe77087c18bbf15e653f2902660995f66c621cb41cb23693952929b22362
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A09,26.078,34.4,43.75,2.94533333,8.67498844,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,04738aea7a962c78b381841667d08df51be5652ac933f85cfb12d65b6b7ada68
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A10,28.337,35.7,44.886,2.75816667,7.60748336,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf02653c652d27883cdaee2abb6ffe6957a0641815af9693e3f7de6358f9558b
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A11,18.276,22.6,27.936,1.61,2.5921,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7304f36fd10ae32978ab26b7c32e7d3f6e720bfd57226394984beb29cca737c
PRJ-HWY,PRJ-HWY-CC,PRJ-HWY-A12,9.672,12.5,16.433,1.12683333,1.26975336,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a38d279ca9c59e42276d870ea2dafae6b91c678fe577e9e819882913fc7b985
PRJ-HWY,PRJ-HWY-FC1,PRJ-HWY-A02,17.207,21.8,27.591,1.73066667,2.99520711,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,48ae9a55925d0e1d2a73cd2b121d07ad866e2f40d98c171329f9023a6c543cae
PRJ-HWY,PRJ-HWY-FC2,PRJ-HWY-A07,25.19,32.7,41.311,2.68683333,7.21907336,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f755c789ffbfdac4f33f9de410c24f5b65baf47a8ffbab7dbfa62df09eb20e26
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A01,5.026,6.5,8.431,0.5675,0.32205625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ac6c28f5fe733b1de7aa2a36a096835a9918472ce12efadc2553684485fdac4
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A03,23.894,31.3,40.669,2.79583333,7.81668403,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5d5914191aeccd65eb7dbb4a51e9056d81499185b1a946a1795c82261950484
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A04,19.99,24.1,30.687,1.78283333,3.17849469,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5ac64a25bf88e6cd383433022b0f3a2877b909d71a0817a8458f95f0bff53c8b
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A05,23.009,29.8,38.719,2.61833333,6.85566944,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,af3b39ee606e9cfaa2a897b1f91813512f53b2c86106d9184db37a491bcb61fa
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A06,39.702,48.1,63.261,3.9265,15.41740225,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c2557d5770ee2bdcd7c21499bba7156bbb40c672252684e6cc2920d12de8ab9d
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A08,31.103,40.9,52.76,3.6095,13.02849025,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,16c0816cb5c353709245c8dbd570c5c7688266b8b298394aff9ed2247fc25b4f
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A09,25.894,31.9,40.719,2.47083333,6.10501736,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,011cc1181d1d7e8bae8b8482b77167ee7274ae836c5c070760edb1646fd42ac7
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A10,29.792,38.0,49.834,3.34033333,11.15782678,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7c2d95b23973a6113480712734519a5512abd03b2a638f27395d935d428bd91
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A11,17.417,21.8,28.492,1.84583333,3.40710069,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dde3c5bb2ea463e7911b4c4be418fc8a1e384cbe8d561c1fa2a09deab6e60399
PRJ-RAL,PRJ-RAL-CC,PRJ-RAL-A12,9.598,12.2,15.653,1.00916667,1.01841736,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9f39b6bb2e7040044b8038ef4565953067b2f10b6ecac307a452bf9f7c3920b
PRJ-RAL,PRJ-RAL-FC1,PRJ-RAL-A02,16.413,20.7,26.744,1.72183333,2.96471003,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,11b7da325eda0e8ef0ef8a45c8454e6fcadaab2c8d57781b94834703e7928e62
PRJ-RAL,PRJ-RAL-FC2,PRJ-RAL-A07,27.46,34.5,43.285,2.6375,6.95640625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8e0403e71bcef7f992c1041d3dfb9c51e2238f723db976a334e293516b52f32
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A01,2.694,3.4,4.484,0.29833333,0.08900278,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,052f387114b573bc3374b64042809cc581392ffa30740f1c5133c754ec9008cc
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A03,17.752,22.4,28.302,1.75833333,3.09173611,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,316370200ae58b5f1b51cd56f756e20186cf75a05dccca45be296fe2bde186e2
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A04,13.158,17.6,23.155,1.66616667,2.77611136,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4cee5e00b1bd0f12d589c9f7a2194622887a363ee25f4e7e4e2da339ebc8bfa4
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A05,18.623,24.3,31.373,2.125,4.515625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fc50fbd907672158d92bcd3ad93fd1a362374df0d3cc3201cbd444e5acdd61f
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A06,31.411,40.8,52.036,3.4375,11.81640625,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d4c44a4ac2bc8fb364f0bc019fbf776f062a4e89d9993eb1a0e81c0a10f71b87
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A08,29.92,38.6,48.089,3.02816667,9.16979336,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5974646e70dabf03f9eff943089bbc22c5d43bfccc763ef14a11b3d7df734036
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A09,20.685,27.5,34.96,2.37916667,5.66043403,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,04eaee423291c9a283ead7b6e9af22e7d1dda8dd3c7840979644a982345c04c5
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A10,24.744,31.0,38.801,2.34283333,5.48886803,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,268a007e16663b057cfc8a8a4cc9fb0835390c7ebdc2c7ef054dba7d64f161a0
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A11,15.478,19.6,24.15,1.44533333,2.08898844,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3cd10b2b89887bbacfc0877d17d54d92ee72a2732d301af2a785131374455bd3
PRJ-WTR,PRJ-WTR-CC,PRJ-WTR-A12,7.732,9.9,12.864,0.85533333,0.73159511,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bb0fd4ceb7cb25dd082126d0add7d7e359e9221089df5ed36903073824f3ed4a
PRJ-WTR,PRJ-WTR-FC1,PRJ-WTR-A02,13.284,17.4,22.516,1.53866667,2.36749511,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7fbbe5b09cc1e634adb01721a673203d89248e3878687720216cbeff723c631
PRJ-WTR,PRJ-WTR-FC2,PRJ-WTR-A07,22.697,29.8,38.081,2.564,6.574096,RSS_PERT_VARIANCE,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,11f349a0f9bdde6b263019533fb3f05694a9db184e2d4a4e0884599822732c0c
