project_id,period_id,activity_id,progress_fraction,actual_start_day,actual_finish_day,current_remaining_duration_days,forecast_start_day,forecast_finish_day,current_total_float_days,current_critical_flag,schedule_version,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,P01,PRJ-AIR-A11,0.0,,,33.55725,295.460546,329.017796,0.0,True,PRJ-AIR-P01-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc487ca4cd8fd5bc32af82df069c54a2ca0ac02749743d203d05b884446d3276
PRJ-AIR,P01,PRJ-AIR-A12,0.00073,304.20000000000005,,15.479194,329.017796,344.49699,0.0,True,PRJ-AIR-P01-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5715ca2b96f09e17e8f107657fc9d825140790f3e2b487c06498e69f6ddb8347
PRJ-AIR,P02,PRJ-AIR-A01,0.945546,0.0,,0.31684,100.0,100.31684,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3f9aa67179e3aa1e78ac45b4003b5eb1e8fe6d4e46e74bb8b15903d2cd510994
PRJ-AIR,P02,PRJ-AIR-A02,0.949332,5.4,,1.245487,100.31684,101.562327,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aa1b5d0351b95b07e9c566190f00e05f2617d76901d6136de0bff8314f9d5514
PRJ-AIR,P02,PRJ-AIR-A03,1.0,5.4,43.2,0.0,100.31684,100.31684,1.245487,False,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c73161d906d51454b15db75f5dd6338d848d8de5aa993a9a650412e56a405108
PRJ-AIR,P02,PRJ-AIR-A04,0.990628,43.2,,0.224074,101.562327,101.7864,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75769737d395cd450c6ba43241091cfba2b308afc06a1394db07e1333ff10eab
PRJ-AIR,P02,PRJ-AIR-A05,0.922886,64.5,,2.783531,101.7864,104.569931,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,12bbc844782040be392a7ec8256d9f5736d133b74bcf714afd61893b72894958
PRJ-AIR,P02,PRJ-AIR-A06,0.006259,98.0,,52.437485,104.569931,157.007416,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7559f9768b461140020d9888b5b51e01b42e58dc2bb886d080af922d696f5ea8
PRJ-AIR,P02,PRJ-AIR-A07,0.0,,,39.87,157.007416,196.877416,50.798463,False,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e5e0c6e354a1906f4fe922bad0098c6f90b0245c0f9536b227a3eed0c8083bc9
PRJ-AIR,P02,PRJ-AIR-A08,0.01412,146.3,,53.008542,157.007416,210.015957,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2568e1aa6d023c08c61f1ed6266bd93f43fb96bd7ac087000a19229b0b7a4510
PRJ-AIR,P02,PRJ-AIR-A09,0.012678,194.2,,37.659922,210.015957,247.675879,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7078d9eb7f1bc90f91ddd0ab4df0d159dd60a85b0f529f75e857b55f88c9c76a
PRJ-AIR,P02,PRJ-AIR-A10,0.002593,229.6,,48.272247,247.675879,295.948126,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2c8d79b23eb87b3dd1752a4d3b0e69c997afbdb3c0137e9a99994cd0e00bc6b0
PRJ-AIR,P02,PRJ-AIR-A11,0.007417,273.90000000000003,,33.308351,295.948126,329.256477,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,927e2a08e2c64bd8a9331b4400919664a63ba1336843fbf5257396e87f1b793c
PRJ-AIR,P02,PRJ-AIR-A12,0.030001,304.20000000000005,,15.025768,329.256477,344.282245,0.0,True,PRJ-AIR-P02-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,adf3753756d127c6a836775b7e93f9088b863a0dc09db958caa1ba714750edc0
PRJ-AIR,P03,PRJ-AIR-A01,0.984963,0.0,,0.087491,150.0,150.087491,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4469ca7a243f9bac51f4544ccc2baa0010e175e6b8dc96703168d45480aaf5b9
PRJ-AIR,P03,PRJ-AIR-A02,0.953256,5.4,,1.149031,150.087491,151.236522,1.440952,False,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e2c74e9d2f01afdacd987ada4e74af1c0bea6a2106fa8e73aeaf76451714f1c5
PRJ-AIR,P03,PRJ-AIR-A03,0.938133,5.4,,2.589983,150.087491,152.677474,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d1e02dc7243dd51afff34d8fa6dd0ce89c4adc407bbdbdcaaa396d3b98ce6a4d
PRJ-AIR,P03,PRJ-AIR-A04,0.957822,43.2,,1.008435,152.677474,153.685909,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,39a598b9200b8f6ed2f579602391d3bcfc1124e60be6891f114521e4883e4a1b
PRJ-AIR,P03,PRJ-AIR-A05,0.944413,64.5,,2.006471,153.685909,155.69238,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a00d7e9d2dc51f5e1e1ebb6e886bcfafd91c72aa4d439c5d4a26bc7976c557f9
PRJ-AIR,P03,PRJ-AIR-A06,0.992378,98.0,,0.402218,155.69238,156.094598,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0a29d8d3320fac2d3079ddc6f9058e40665dcc726ad124b805ba000886135a6
PRJ-AIR,P03,PRJ-AIR-A07,0.09464,146.3,,36.096712,156.094598,192.19131,50.411439,False,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8884101730b1b6c325a8709c25de9dcf6aa3b994c1eb2ecfc4be66d3e1fa3cbe
PRJ-AIR,P03,PRJ-AIR-A08,0.10049,146.3,,48.364651,156.094598,204.459249,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,572733817ec9be9a4b0e592e5e361f016a7165e8347ab28b2564e913e289ecfc
PRJ-AIR,P03,PRJ-AIR-A09,0.0,,,38.1435,204.459249,242.602749,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a5d4f2430427951069bad6c6a33acd267ac14fc6aac4708d40a414af6f558b9
PRJ-AIR,P03,PRJ-AIR-A10,0.027775,229.6,,47.053479,242.602749,289.656227,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,41291d3e947ba993fa565292a2d18423db361309d03ce414a9cfce8cbeafbaf6
PRJ-AIR,P03,PRJ-AIR-A11,0.005345,273.90000000000003,,33.377878,289.656227,323.034106,-0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30cc7ce5e80207cd9cbcc31e3e841463905342223d8d748ef8d6c8890483ebc6
PRJ-AIR,P03,PRJ-AIR-A12,0.0,,,15.4905,323.034106,338.524606,0.0,True,PRJ-AIR-P03-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c38d5508edac995d0ca4ddbe9120a92a7a0ce8d1ba66c4a44c771edad47a2eea
PRJ-AIR,P04,PRJ-AIR-A01,0.909435,0.0,,0.526955,201.0,201.526955,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,31bff627cd76690e5334481751f3d4d159d00db84cf9a57bc6c5c4de61c5c6a3
PRJ-AIR,P04,PRJ-AIR-A02,0.980581,5.4,,0.477354,201.526955,202.004309,2.254203,False,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,334be25d287318cefe5485433b0c4217eef6846c429392908ad7f50b6a9e6d04
PRJ-AIR,P04,PRJ-AIR-A03,0.934751,5.4,,2.731557,201.526955,204.258512,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33efe544c20a59d4b37cfe482cf4381a30b56d57682215fcd627da1a636bac78
PRJ-AIR,P04,PRJ-AIR-A04,0.969365,43.2,,0.732466,204.258512,204.990977,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f12ea8e55b74c6d9fcb91507f8192052514ff62d1cc61fa6ad74a73fa904ace9
PRJ-AIR,P04,PRJ-AIR-A05,0.916579,64.5,,3.011194,204.990977,208.002171,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e75e4e3df6ef71a721ef0631b3e7fdde0b246f72684ef993a025b7ae310a3237
PRJ-AIR,P04,PRJ-AIR-A06,0.936321,98.0,,3.360188,208.002171,211.362359,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d33bf1bca010cc223896580d107a9ea6eeaf3906b53cd388515071940303348f
PRJ-AIR,P04,PRJ-AIR-A07,0.912313,146.3,,3.496091,211.362359,214.85845,32.378057,False,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,545ef5d9569c1a4336736e3e8428730277a52366c62eb7f427d8d8acfc2e86f5
PRJ-AIR,P04,PRJ-AIR-A08,0.923279,146.3,,4.125139,211.362359,215.487498,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf577cfa0bcfaf90400e5c2b532499749a5afec88057823daa859cb833559600
PRJ-AIR,P04,PRJ-AIR-A09,0.167643,194.2,,31.749009,215.487498,247.236507,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dcf1b7e87600033325ee3553d6079b1c5cd1d297d1295faa77b3e6c46f79a6f2
PRJ-AIR,P04,PRJ-AIR-A10,0.0,,,48.39775,247.236507,295.634257,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,635569c2913fe42e10928f6c012492707e755b4fc00483a0b3de62db14602657
PRJ-AIR,P04,PRJ-AIR-A11,0.0,,,33.55725,295.634257,329.191507,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d935262a85c9e8b1681367bbc3878289c36b25aed07f8204c2ece9d15ff81375
PRJ-AIR,P04,PRJ-AIR-A12,0.019199,304.20000000000005,,15.193099,329.191507,344.384606,0.0,True,PRJ-AIR-P04-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cca934b7d01e051b321e1d1722ea1fbd517424f8c6df677bc7fd46abc82c297f
PRJ-AIR,P05,PRJ-AIR-A01,0.910407,0.0,,0.521297,251.0,251.521297,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1cae71bcdd5ec296d57576e204e27417c822474f948d0200cd097c2448d91d13
PRJ-AIR,P05,PRJ-AIR-A02,0.932881,5.4,,1.649858,251.521297,253.171156,2.298412,False,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ee0468abf2df2ace10fe9a11b2e10532548d6f83d228bf6d8657232e183ee8c
PRJ-AIR,P05,PRJ-AIR-A03,0.905687,5.4,,3.94827,251.521297,255.469567,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,82220bd90224e79a7e694b863bfc25998d4489a4c76272dd3fcb9bad4abacb76
PRJ-AIR,P05,PRJ-AIR-A04,0.97041,43.2,,0.707475,255.469567,256.177042,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0dfa5b0225e8b172b9abf9d94e366b7e3ea3b2848adda3dad315605fb39cf9b5
PRJ-AIR,P05,PRJ-AIR-A05,0.949533,64.5,,1.821671,256.177042,257.998713,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9176d15dec1c285a1ce5f27fa997706b87048661042fb5b99a5f6f41b21c6d6
PRJ-AIR,P05,PRJ-AIR-A06,0.954839,98.0,,2.383026,257.998713,260.381739,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,615802898484a89d1392dae875ec8a90bee92f2de7d59fede30b06e29e6380ce
PRJ-AIR,P05,PRJ-AIR-A07,0.977266,146.3,,0.906402,260.381739,261.288141,8.019228,False,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1c5d37e17d95e2b8b3e710d6f2d797e700b3b9e4787945ae9230423c6af37b0
PRJ-AIR,P05,PRJ-AIR-A08,0.882564,146.3,,6.314287,260.381739,266.696026,-0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,326030335dbf07044901afbc7584da58cb3ca50e6a3ead0d2d159b81002af316
PRJ-AIR,P05,PRJ-AIR-A09,0.931539,194.2,,2.611343,266.696026,269.307369,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,67d4828bff86459fe623713193c2aed7b32691feb2316f20d144c2c6c0e00ef2
PRJ-AIR,P05,PRJ-AIR-A10,0.489821,229.6,,24.691539,269.307369,293.998908,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a7551cdf09bc874553c6a2f2480c00c509a0c7f91e66dc86ff640e55e6098e2b
PRJ-AIR,P05,PRJ-AIR-A11,0.0,,,33.55725,293.998908,327.556158,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aa9590172c69d2dafc7ad8bd6a81656146b4e892cde8bcc2c386953913d98dc7
PRJ-AIR,P05,PRJ-AIR-A12,0.029982,304.20000000000005,,15.026071,327.556158,342.582228,0.0,True,PRJ-AIR-P05-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7422a0cc6a6207c0d91c310234fb1d2646985e7dc4f713a5111a2eb4387c9499
PRJ-AIR,P06,PRJ-AIR-A01,0.94426,0.0,,0.324321,301.0,301.324321,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ffa6e6e3bdd755e644b3e0faa120c9b96704b32c41c54643f4b5937553e6a656
PRJ-AIR,P06,PRJ-AIR-A02,0.915379,5.4,,2.080081,301.324321,303.404402,0.848808,False,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6a5fa56341a98b375025a92f285f3900674c4679661d1747642671c43d9b227e
PRJ-AIR,P06,PRJ-AIR-A03,0.930037,5.4,,2.928889,301.324321,304.25321,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,49751ec0450ac90bae3f99232a3aed3ff619bf2fc141d04fa27f2d2cbf4ae07c
PRJ-AIR,P06,PRJ-AIR-A04,0.907325,43.2,,2.215798,304.25321,306.469008,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,16c946bc751ce72af733af978e3c5cf86d623483d9bca89074a64dff4a7c311b
PRJ-AIR,P06,PRJ-AIR-A05,0.934064,64.5,,2.380045,306.469008,308.849054,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ed1b131bc95f872382f3350b2986ec1c67961465933439373c88c6db6ce554d
PRJ-AIR,P06,PRJ-AIR-A06,0.864291,98.0,,7.161068,308.849054,316.010121,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94d2caae7216259ddb4fddda9ecb39bbf95f97f0d55d50569cd52555e5581e7c
PRJ-AIR,P06,PRJ-AIR-A07,0.88726,146.3,,4.494947,316.010121,320.505069,3.030669,False,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,52588d1d75fe68a4c3fccaeb8585b399459ef1f1a83f8ee1f3fc7b8e8d2b7b59
PRJ-AIR,P06,PRJ-AIR-A08,0.892076,146.3,,5.802816,316.010121,321.812937,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33fabb3d7cfdbb2c189508b46bbbf61b51fa64f8038afcfe6ff3a5eb54261618
PRJ-AIR,P06,PRJ-AIR-A09,0.954834,194.2,,1.722801,321.812937,323.535738,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1386b0a42d6ed22cd3ca00f0d99f1168b94c9aafffd43bf53d060bff32a6790
PRJ-AIR,P06,PRJ-AIR-A10,0.896061,229.6,,5.030393,323.535738,328.566131,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6c1175c626b361003748fa49c646525b061f77431ba9bae2877fff0db203bbd3
PRJ-AIR,P06,PRJ-AIR-A11,0.824948,273.90000000000003,,5.874254,328.566131,334.440385,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6c3b581f1a79f405bd1ecd2bffa31b4363595bbf8d9bb4e36a91e61f6abbbf8d
PRJ-AIR,P06,PRJ-AIR-A12,0.008442,304.20000000000005,,15.35973,334.440385,349.800115,0.0,True,PRJ-AIR-P06-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30ffc6dc28446b0de2211a534e362b3b0ff058a2a86739fe55b241ace679b89e
PRJ-HWY,P01,PRJ-HWY-A01,0.983194,0.0,,0.10602,44.0,44.10602,-0.0,True,PRJ-HWY-P01-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d5ae670413b545828f3ce35bbc19dc75b72eedf7948ed422b4dbd419cdbee50c
PRJ-HWY,P01,PRJ-HWY-A02,0.961122,6.2,,0.875093,44.10602,44.981113,-0.0,True,PRJ-HWY-P01-V1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,36baba8a5bec489f36be7aca411ffb2dd51fec013ee10345fe6ca0481e103368
