project_id,source_node_id,target_node_id,dependency_type,dependency_strength,propagation_delay_periods,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-WTR,PRJ-WTR-DSM-03,PRJ-WTR-DSM-04,REWORK_PROPAGATION,0.208182,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,939d2f411d7b7424b91dc4af966f029fa870c25ede20413e035213cda5dfb359
PRJ-WTR,PRJ-WTR-DSM-04,PRJ-WTR-DSM-05,REWORK_PROPAGATION,0.25148,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7e655fdbe65f73646732385a6249752341471c84e812a80a78ca9a0bf5d4f0d
PRJ-WTR,PRJ-WTR-DSM-05,PRJ-WTR-DSM-06,REWORK_PROPAGATION,0.308123,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5325e4b46d910c5e12eb528ebaa7112a89a5146a6cd45133272210340823fa29
PRJ-WTR,PRJ-WTR-DSM-06,PRJ-WTR-DSM-07,REWORK_PROPAGATION,0.401301,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cba28c06dc9e077c93d597942e6803565079b12ed0b90516f94821c9eb8a5b7d
PRJ-WTR,PRJ-WTR-DSM-07,PRJ-WTR-DSM-08,REWORK_PROPAGATION,0.237846,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,661334300d84edbfa95385afd87d10da750678aa058f901eea8d70da4f2b156f
PRJ-WTR,PRJ-WTR-DSM-05,PRJ-WTR-DSM-03,REWORK_PROPAGATION,0.119794,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9608b6cdc58053234ed6a5054fa9fae8914aeb14c7b26a578bcf74e030fb0353
PRJ-RAL,PRJ-RAL-DSM-01,PRJ-RAL-DSM-02,REWORK_PROPAGATION,0.241906,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,08ee1c77cfc488b125d76ac2e4f60af333eb67e8a99f802eb978e8b884e24b21
PRJ-RAL,PRJ-RAL-DSM-01,PRJ-RAL-DSM-03,REWORK_PROPAGATION,0.192885,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1e5c2acc3361989bec1bd811fab0e3468d6586ef6659284c28b0708710f3838d
PRJ-RAL,PRJ-RAL-DSM-02,PRJ-RAL-DSM-05,REWORK_PROPAGATION,0.258903,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bff5fb7242242fbaede2d9a22262586d3152b5d47349e146a005396beeeb93a2
PRJ-RAL,PRJ-RAL-DSM-03,PRJ-RAL-DSM-04,REWORK_PROPAGATION,0.282586,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2e2db36bbd2fe7297b31bbea7976d780d828c0bffa6c632e297a6ce692f1537d
PRJ-RAL,PRJ-RAL-DSM-04,PRJ-RAL-DSM-05,REWORK_PROPAGATION,0.240509,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,122ef263156e2ee3b727e3be8978aa6255586f215cb0c446fd3bdf969c8f5f8c
PRJ-RAL,PRJ-RAL-DSM-05,PRJ-RAL-DSM-06,REWORK_PROPAGATION,0.416644,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5c6633a7c40b75866b63f9df8b58fa73ab6a5ea11441a07d9dffe7db13f52275
PRJ-RAL,PRJ-RAL-DSM-06,PRJ-RAL-DSM-07,REWORK_PROPAGATION,0.393258,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6b7cd51724b7133f247849a56b2186718fd0133cd7aff0385f08fb97cbdec9d0
PRJ-RAL,PRJ-RAL-DSM-07,PRJ-RAL-DSM-08,REWORK_PROPAGATION,0.281071,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1a03191f051b28081f918570813cc3bd8554f93201c7db43d948e2cbf372e67f
PRJ-RAL,PRJ-RAL-DSM-05,PRJ-RAL-DSM-03,REWORK_PROPAGATION,0.1455,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cea391f4316ae828c27d4f738ca69a1f10bf922dfcbde580c3a3714867fe9d8a
PRJ-DCT,PRJ-DCT-DSM-01,PRJ-DCT-DSM-02,REWORK_PROPAGATION,0.228902,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b22e38d8ee70d4a604e2e7ce8d13abc0baef3971dd9d1c2fbb7e95eca84c184b
PRJ-DCT,PRJ-DCT-DSM-01,PRJ-DCT-DSM-03,REWORK_PROPAGATION,0.220014,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7045277c47f0b072c389e8f6dad5afac32c7089559354ca206a355d5e16a23e3
PRJ-DCT,PRJ-DCT-DSM-02,PRJ-DCT-DSM-05,REWORK_PROPAGATION,0.308512,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,659d305e5d8a8f19726608f0b48e9f54053db0f52fd59328ef6d437e6bd15ad8
PRJ-DCT,PRJ-DCT-DSM-03,PRJ-DCT-DSM-04,REWORK_PROPAGATION,0.287939,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,475472bc10200332bb0d9a1086d9ff72eed3035c89025230324aaaf616b8dea3
PRJ-DCT,PRJ-DCT-DSM-04,PRJ-DCT-DSM-05,REWORK_PROPAGATION,0.277006,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,71fc7eefea6ddbfdd189564fc3c3deee670056545e98034ae5a50eeb842969a3
PRJ-DCT,PRJ-DCT-DSM-05,PRJ-DCT-DSM-06,REWORK_PROPAGATION,0.346007,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3b0b2bfaf5e97a62ec09d57e6d6bc4dc8b4e3d70699660942d507e696770d4bb
PRJ-DCT,PRJ-DCT-DSM-06,PRJ-DCT-DSM-07,REWORK_PROPAGATION,0.427087,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3edaacfc899973e75776f13d4f8949c6472ae8b1b457483759e0123a7627d787
PRJ-DCT,PRJ-DCT-DSM-07,PRJ-DCT-DSM-08,REWORK_PROPAGATION,0.319057,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,85bfd6d3002191583e55ad0cfa4250013edb3c2175b32ccc2bd38f1127304841
PRJ-DCT,PRJ-DCT-DSM-05,PRJ-DCT-DSM-03,REWORK_PROPAGATION,0.085721,1,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4095dcd8668db20377a2edbcf7cdc7c5b879d9c32a3c5741c8dc1d1c13942cd3
