project_id,predecessor_activity_id,successor_activity_id,relationship_type,lag_days,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,PRJ-HWY-A05,PRJ-HWY-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c14fdbf8c6470a03d43770d7d3d1958c2d359a961eb34515c2d2a66a31ecd0b7
PRJ-HWY,PRJ-HWY-A06,PRJ-HWY-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75e33b2380718b12b6b6dce5ba538802d26388e0c61b747553b561e519bc0c58
PRJ-HWY,PRJ-HWY-A06,PRJ-HWY-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ac7583739866a7533b879dcb9a7b98e8e8207779957ad3fff7bcd21e4994a505
PRJ-HWY,PRJ-HWY-A07,PRJ-HWY-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,242821d34e2e0dfdfbed0fe21ef6190a81aebcb9bdc878d3a3694e5c8b4f8ae8
PRJ-HWY,PRJ-HWY-A08,PRJ-HWY-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4db0a1a4e78f399cd1a88a587c79b3c9b54fca425c92144783241249d6a734bb
PRJ-HWY,PRJ-HWY-A09,PRJ-HWY-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,442ef5ef9abc845e85929216a731849b21fd9e9407915f72d905ce7c2a972910
PRJ-HWY,PRJ-HWY-A10,PRJ-HWY-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,187f3fde6b69e0b98e0560ab16346c1a87ea313e961d0834ee3019b3d38cdb65
PRJ-HWY,PRJ-HWY-A11,PRJ-HWY-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,512cef88e1f85c153cece7bfa504877642794a131f363cbe9ff2cc0838869179
PRJ-HSP,PRJ-HSP-A01,PRJ-HSP-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ca6f1b55c58994d6c4dec1e47f6e940db729865e7647053bdbe88268d2cbfe9
PRJ-HSP,PRJ-HSP-A01,PRJ-HSP-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1fe91663045f3b315cebdfc34dae96b1cc780983f83201ee4ba2f9b15ac816dd
PRJ-HSP,PRJ-HSP-A02,PRJ-HSP-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,70f3a43108b3b435606d83d37131ccccb6197b73972e0b3a34437bb8ebbe1e90
PRJ-HSP,PRJ-HSP-A03,PRJ-HSP-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ffd505fd65617d3620f1a29f369af2ad9db951b5c80524e7de8db6d716264d05
PRJ-HSP,PRJ-HSP-A04,PRJ-HSP-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f28e7f1709409d0652a9d6b743362e2a255e6086c7d70f594f0f9195e21b21b
PRJ-HSP,PRJ-HSP-A05,PRJ-HSP-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ae4fcc894b15c9f29485ecd7a35bd6c97ca9978b8d79fd01ce38ddfe06fcdf6
PRJ-HSP,PRJ-HSP-A06,PRJ-HSP-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2d080d51231247076b57a96bec090fb05507878b3dfee641687a02fbe0f1c87f
PRJ-HSP,PRJ-HSP-A06,PRJ-HSP-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,719c0cedc43857c662bf69fe4019dacf8684e6aafb9cffd20949788531e3701c
PRJ-HSP,PRJ-HSP-A07,PRJ-HSP-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,be8fc101af0d91f5456dd0a00bd25c03cf346ac7f823a9248fe8b74223fbf19a
PRJ-HSP,PRJ-HSP-A08,PRJ-HSP-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95a4156091927e0ce1accc9dbad654896b5f0d310c689fa0eb61cd7ff0c548de
PRJ-HSP,PRJ-HSP-A09,PRJ-HSP-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,38f42234fa58338f230e11581c0e5a66bbfe43d3a88a82fd3bc0ab5a4155b314
PRJ-HSP,PRJ-HSP-A10,PRJ-HSP-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ce45f7f904a4a702b1a1bd3f5ac8a82265d1d997e5c1937fca5d6ae6377e7aa1
PRJ-HSP,PRJ-HSP-A11,PRJ-HSP-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c750f741b5acaf20489dcfd71e6b1ed349573ed7b9f5f5f33a8327ad3a13c122
PRJ-WTR,PRJ-WTR-A01,PRJ-WTR-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,042171e5cbd66665ef4fe612afef19efef2e77d9b3784bb764fdd6435fb398bd
PRJ-WTR,PRJ-WTR-A01,PRJ-WTR-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0c2c9c54646241285cde070646802c066472e93a672dd70990e667eda03ad1a9
PRJ-WTR,PRJ-WTR-A02,PRJ-WTR-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5b701c539c72084ebcda6390c6aabdebe8613427b5d725605c3523848f85dd2e
PRJ-WTR,PRJ-WTR-A03,PRJ-WTR-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c3644840b607d084b3fbfc0ac77907dbb9f54b7a995bed9ce8e224131dabad7b
PRJ-WTR,PRJ-WTR-A04,PRJ-WTR-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,17cb2ffda732f6b24d181dd752335a11e77f8114762db9dccfeb920b67606e11
PRJ-WTR,PRJ-WTR-A05,PRJ-WTR-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3b7814c9ea0ba912b3aaeb5b39165a857968e50979f5bb04c9a57d4a9f56a426
PRJ-WTR,PRJ-WTR-A06,PRJ-WTR-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d44c894ff3eddb5256bbb7ad8dbfc8b7a7d22f4c91eada69b5604897595ca57
PRJ-WTR,PRJ-WTR-A06,PRJ-WTR-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3419955842b691195c592d31990d76f2e2c0e422c11718822a79a138d167579b
PRJ-WTR,PRJ-WTR-A07,PRJ-WTR-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e747d8301cc8556a72a5ffc86be387ae17e06fb8d4fb39c6b62ecfc6308e999
PRJ-WTR,PRJ-WTR-A08,PRJ-WTR-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a048e400912df1a202457a9de66b121be79d6aebf4945d296d35e4f77c13909
PRJ-WTR,PRJ-WTR-A09,PRJ-WTR-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6b66c300ba9dd02177cf4fb9d2e54a67d091c8a9612689dcf5542ab130ea2bd0
PRJ-WTR,PRJ-WTR-A10,PRJ-WTR-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,de4fea1ed273b985405facf81905200d1eb58a918eaa8548b795fd70eeb70616
PRJ-WTR,PRJ-WTR-A11,PRJ-WTR-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f62c48019e253d9edc39c00d9b1d3abe549eba60dd136100dfcdd1b6622851b0
PRJ-RAL,PRJ-RAL-A01,PRJ-RAL-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,115f67b49638b9c76b2c6b5f1dfe3d187f3899d76cb7ae39d70a88842e63474e
PRJ-RAL,PRJ-RAL-A01,PRJ-RAL-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f69da547477a4b22e92e5f79734d7fc0977942d335f8cd9c45c174f69ba31281
PRJ-RAL,PRJ-RAL-A02,PRJ-RAL-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b2e07a6a366a24be03dbcc1285e983c54df2d4c073b3acad3507cd3614b2a457
PRJ-RAL,PRJ-RAL-A03,PRJ-RAL-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e3c4ee65b3aab418af9ea5f88ac8089473bce0d30a4599cc471c39f6bf01a7a7
PRJ-RAL,PRJ-RAL-A04,PRJ-RAL-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f76175b3e2359e4613e91b2d9a9d06b2c080ae348043d05be62600f6a7c70aa9
PRJ-RAL,PRJ-RAL-A05,PRJ-RAL-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,61aea3c7ce41794bb8a33705db4b163745fb5db21356cc704b817927dac4326e
PRJ-RAL,PRJ-RAL-A06,PRJ-RAL-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,16da723298dbd98246e1691f15cae81adeb51544f328848346fb9c6f8190fe46
PRJ-RAL,PRJ-RAL-A06,PRJ-RAL-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef9bed40eec77fe9bf38b383166ae12b451353fd669636fb6449d382cd94839e
PRJ-RAL,PRJ-RAL-A07,PRJ-RAL-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7a5c957845b1e7b03b4b3ee1d139818eeb523c06e258636dd7fa8dab0dbc2f8
PRJ-RAL,PRJ-RAL-A08,PRJ-RAL-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c177ad38bc6f021c995a31db11fa4fbbf59d19845cd5aa973c522da98545c4d8
PRJ-RAL,PRJ-RAL-A09,PRJ-RAL-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4affe43506ae76b233fa058ebd5f249573105a65fd5250112dc321f76162d641
PRJ-RAL,PRJ-RAL-A10,PRJ-RAL-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,03191e95affba40760476f48822aca1f27fe0610f9c88b641598a55b0186f39d
PRJ-RAL,PRJ-RAL-A11,PRJ-RAL-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bebe9c220c12d617ad6c857617bd5550fc43d301cd7b3d125d3f726b7e0689bb
PRJ-DCT,PRJ-DCT-A01,PRJ-DCT-A02,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,565716f6af7ffa07e25481d18d59d26eb4ec0acd2b5274799ab9777575ae1a5b
PRJ-DCT,PRJ-DCT-A01,PRJ-DCT-A03,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a7455259e772c6c4e3f03f72931f207dd46a03c75a6e7ed9e0efd4b2fa86db2d
PRJ-DCT,PRJ-DCT-A02,PRJ-DCT-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,22c412e86085a2ee3c966facad52bc0adc4d60d59dbebfa98e234cf31770276a
PRJ-DCT,PRJ-DCT-A03,PRJ-DCT-A04,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5af917ccc35ab328c559349f2c014d8feaa5a62092b291d34320b2f74027060c
PRJ-DCT,PRJ-DCT-A04,PRJ-DCT-A05,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cbdecfc7b88a26c09152fc7bd443be6cc3e7e47dd6f3539124840afba4110bcc
PRJ-DCT,PRJ-DCT-A05,PRJ-DCT-A06,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bba8e41f287cf1adfa8e73a32963c35c236eec015048d96fbe9eeacca27d7824
PRJ-DCT,PRJ-DCT-A06,PRJ-DCT-A07,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0e41ddc3e5aa2fac01fd2a88445b6856083f5dbc9cb6f655812fc73affb8e877
PRJ-DCT,PRJ-DCT-A06,PRJ-DCT-A08,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,28305d5927880aec528a42762115013859ead96e4acbad63c2dfd7ddaee53843
PRJ-DCT,PRJ-DCT-A07,PRJ-DCT-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d20dac5519c6b7adacd7c6653fc56d0a96d4fcd16023f48b8066865fd210948d
PRJ-DCT,PRJ-DCT-A08,PRJ-DCT-A09,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dea2ed71d9fa9af597f40a63101b04e743bf7b3bd54eac829a39d433d96239c3
PRJ-DCT,PRJ-DCT-A09,PRJ-DCT-A10,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,520ac63ad1e974f810d6340faa30906f3c01dd3e6c2aa99b627783328d1d14bb
PRJ-DCT,PRJ-DCT-A10,PRJ-DCT-A11,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21c2637262591cccca9e5a1b634629079d21d6628abf3f88a4836850d5ba57ec
PRJ-DCT,PRJ-DCT-A11,PRJ-DCT-A12,FS,0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d92f76e96502f838201d2e000b0d105533d290c9129a25979d3ccc0943fb48a5
