project_id,period_id,buffer_id,buffer_type,chain_id,original_buffer_days,remaining_buffer_days,chain_progress_fraction,buffer_sizing_method,variance_sum_days2,sizing_z,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,P04,PRJ-AIR-FC1-BUFFER,FEEDING,PRJ-AIR-FC1,3.20254083,0.0,0.980581,RSS_PERT_VARIANCE,3.79016003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6716f4f81710b679a7d25d3b5175a3a3cc0cc9274b539bee1d7fb03938fa8b1
PRJ-AIR,P04,PRJ-AIR-FC2-BUFFER,FEEDING,PRJ-AIR-FC2,5.5461175,1.08664737,0.912313,RSS_PERT_VARIANCE,11.36701225,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8694cd141bcb2c3dbe500b060352e73319ac0658f2e34028f34759952e69101e
PRJ-AIR,P05,PRJ-AIR-CC-BUFFER,PROJECT,PRJ-AIR-CC,14.97163114,4.20613851,0.7024782,RSS_PERT_VARIANCE,82.83358019,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9f4bf8b617c7b97d38e8f96033e616fa1df73c333e192d1dcc3aef2ca08d299b
PRJ-AIR,P05,PRJ-AIR-FC1-BUFFER,FEEDING,PRJ-AIR-FC1,3.20254083,0.0,0.932881,RSS_PERT_VARIANCE,3.79016003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc6130b645d844e63c3f524b17674a39834482268a9b0d6e889b65723ab18801
PRJ-AIR,P05,PRJ-AIR-FC2-BUFFER,FEEDING,PRJ-AIR-FC2,5.5461175,1.05792387,0.977266,RSS_PERT_VARIANCE,11.36701225,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,123de1eab2694ea82080c69e0eab93d46a9eb265ad94c9a729bbb5cfd8f97bef
PRJ-AIR,P06,PRJ-AIR-CC-BUFFER,PROJECT,PRJ-AIR-CC,14.97163114,1.85656203,0.8156338,RSS_PERT_VARIANCE,82.83358019,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2fd084f0835a97d500a6fa383a07b38b51194553a2af61ed0548c19f08499926
PRJ-AIR,P06,PRJ-AIR-FC1-BUFFER,FEEDING,PRJ-AIR-FC1,3.20254083,0.0,0.915379,RSS_PERT_VARIANCE,3.79016003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cfc71167733d03b4ab0b042b251a0fc3870a3fac8c7ca182a9c3a3d0a31fba5e
PRJ-AIR,P06,PRJ-AIR-FC2-BUFFER,FEEDING,PRJ-AIR-FC2,5.5461175,0.72010116,0.88726,RSS_PERT_VARIANCE,11.36701225,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c696bf0977b08ff6261dbe9ad336a0bab72864e3c652c67926ecd91505887063
PRJ-DCT,P01,PRJ-DCT-CC-BUFFER,PROJECT,PRJ-DCT-CC,11.3140218,9.71762627,0.2275788,RSS_PERT_VARIANCE,47.30447403,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,516cf274a7d7c7d2da1c11001942377dd47a67d0e5a73729646d223c53966cec
PRJ-DCT,P01,PRJ-DCT-FC1-BUFFER,FEEDING,PRJ-DCT-FC1,2.2495375,1.19151163,0.979855,RSS_PERT_VARIANCE,1.87005625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,695cb91884c3f4ec9e38a8f2520ba94d178b9facdd5d52ac33caefe84f1cbbeb
PRJ-DCT,P01,PRJ-DCT-FC2-BUFFER,FEEDING,PRJ-DCT-FC2,3.742375,3.742375,0.0,RSS_PERT_VARIANCE,5.175625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1941102ef8b2ef4231e524ad303f1ae8d326e634a2f396b28d8733ce438d67d5
PRJ-DCT,P02,PRJ-DCT-CC-BUFFER,PROJECT,PRJ-DCT-CC,11.3140218,8.24181097,0.4020582,RSS_PERT_VARIANCE,47.30447403,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1b2e0b87d2554e9722e7add12a031ce3f8bee92edf00b95eb5bbfd30fa304dbf
PRJ-DCT,P02,PRJ-DCT-FC1-BUFFER,FEEDING,PRJ-DCT-FC1,2.2495375,1.05780582,1.0,RSS_PERT_VARIANCE,1.87005625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c8e5fb94f3b0f3e08a6ea77c8a4f956ee40a739bc08d0113a2f8c38a24f1972e
PRJ-DCT,P02,PRJ-DCT-FC2-BUFFER,FEEDING,PRJ-DCT-FC2,3.742375,3.63042132,0.0,RSS_PERT_VARIANCE,5.175625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7f0bd0ec6ee68bd41d10deaabd0b30a27057db04fe1d21b67b9f1ed7d4296ddb
PRJ-DCT,P03,PRJ-DCT-CC-BUFFER,PROJECT,PRJ-DCT-CC,11.3140218,7.48362641,0.5056362,RSS_PERT_VARIANCE,47.30447403,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,24e1f550402ead781abc4ecf0ab1f7c457db48f09419a812f2b3a4abbd8b1f63
PRJ-DCT,P03,PRJ-DCT-FC1-BUFFER,FEEDING,PRJ-DCT-FC1,2.2495375,1.04742091,0.996604,RSS_PERT_VARIANCE,1.87005625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,eca2f48de8bf783a49fb8bab78ae612e646238a30beeb976e30f201b2bb839cf
PRJ-DCT,P03,PRJ-DCT-FC2-BUFFER,FEEDING,PRJ-DCT-FC2,3.742375,3.54015976,0.042425,RSS_PERT_VARIANCE,5.175625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4cf895cf1b790c68b14a5045ecd7b8b081074206f7d6af7b2712cd94a94810d2
PRJ-DCT,P04,PRJ-DCT-CC-BUFFER,PROJECT,PRJ-DCT-CC,11.3140218,6.30294069,0.604248,RSS_PERT_VARIANCE,47.30447403,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,006a77c93a25f90975f75bb06bf17bf2612b3ace42ff32e718bd9820fb27ca07
PRJ-DCT,P04,PRJ-DCT-FC1-BUFFER,FEEDING,PRJ-DCT-FC1,2.2495375,0.83317668,0.993762,RSS_PERT_VARIANCE,1.87005625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d0445a7d518563474b5e9619528706074cac20271eafb668ddc1deeed07c4b6f
PRJ-DCT,P04,PRJ-DCT-FC2-BUFFER,FEEDING,PRJ-DCT-FC2,3.742375,1.64172943,0.978282,RSS_PERT_VARIANCE,5.175625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,19a12fc4c0c857e43ce4a7a28f0f2fc28316d5a58788df0f957e500ae45af30d
PRJ-DCT,P05,PRJ-DCT-CC-BUFFER,PROJECT,PRJ-DCT-CC,11.3140218,5.42220634,0.7296932,RSS_PERT_VARIANCE,47.30447403,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,917c664d600e109c34f087b85b7797a38173619521b9a5a8db0e7d33278a772f
PRJ-DCT,P05,PRJ-DCT-FC1-BUFFER,FEEDING,PRJ-DCT-FC1,2.2495375,0.8260967,1.0,RSS_PERT_VARIANCE,1.87005625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aabada19a30cbdbb984c609c8cdfa01e222ddefd7cbb3df77dbad8c6d45f6fe2
PRJ-DCT,P05,PRJ-DCT-FC2-BUFFER,FEEDING,PRJ-DCT-FC2,3.742375,1.69777043,0.946893,RSS_PERT_VARIANCE,5.175625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b03c7a7740fe5b1f3f18ac78d81f91045346ddab9b2f0f1f66320db596f1a736
PRJ-DCT,P06,PRJ-DCT-CC-BUFFER,PROJECT,PRJ-DCT-CC,11.3140218,4.59136837,0.8918677,RSS_PERT_VARIANCE,47.30447403,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,263794ed09d7aa010dfe86d3d5fb4098eaf4135216a96ece792820f8e1ce74e9
PRJ-DCT,P06,PRJ-DCT-FC1-BUFFER,FEEDING,PRJ-DCT-FC1,2.2495375,0.97413242,0.989169,RSS_PERT_VARIANCE,1.87005625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c86fcc1680e50e22be9d4b86bef2f3143e13b6bb13d23d03ff07c1bca364beea
PRJ-DCT,P06,PRJ-DCT-FC2-BUFFER,FEEDING,PRJ-DCT-FC2,3.742375,1.78492369,0.974275,RSS_PERT_VARIANCE,5.175625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d6f85420e751617be9b768b6266a375d716d2498f1a038fa06905eb30a04994
PRJ-HSP,P01,PRJ-HSP-CC-BUFFER,PROJECT,PRJ-HSP-CC,15.18324537,7.88423486,0.2283354,RSS_PERT_VARIANCE,85.19172589,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dc514396c2dd3f8728c847333397577d154a81c0a7a84867d31213047a57f414
PRJ-HSP,P01,PRJ-HSP-FC1-BUFFER,FEEDING,PRJ-HSP-FC1,2.70383167,0.0,0.990425,RSS_PERT_VARIANCE,2.70164011,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,943f99e88a8e1f54575fe112c571e2915f0d1da6a3aca8af1f6cc7631d3c246d
PRJ-HSP,P01,PRJ-HSP-FC2-BUFFER,FEEDING,PRJ-HSP-FC2,4.7861275,2.45685855,0.017664,RSS_PERT_VARIANCE,8.46519025,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ccabf3fb414c12e77f8634da9377d1203b366c210dab3ed7f9e4ea4b46cebd28
PRJ-HSP,P02,PRJ-HSP-CC-BUFFER,PROJECT,PRJ-HSP-CC,15.18324537,6.19995473,0.3730953,RSS_PERT_VARIANCE,85.19172589,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dec6c27449b9605004a57eea1ae6906c84a9eb7ea0c65d922daa0116e6eeaaed
PRJ-HSP,P02,PRJ-HSP-FC1-BUFFER,FEEDING,PRJ-HSP-FC1,2.70383167,0.0,0.96206,RSS_PERT_VARIANCE,2.70164011,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,087ceff18bc4d5f49ec1166a66b00ec4dbfcb9905f33f00944996a3f08292ed1
PRJ-HSP,P02,PRJ-HSP-FC2-BUFFER,FEEDING,PRJ-HSP-FC2,4.7861275,2.33295746,0.009386,RSS_PERT_VARIANCE,8.46519025,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,46141783aa05eb1f245bda3fe80cfaf5d29033fbd230ff65fe6ab66a674756ec
PRJ-HSP,P03,PRJ-HSP-CC-BUFFER,PROJECT,PRJ-HSP-CC,15.18324537,5.53464101,0.4645459,RSS_PERT_VARIANCE,85.19172589,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,86473f59c7683640d5951b4bf016f05371fe2ffc510e6c044072d41a80f61b00
PRJ-HSP,P03,PRJ-HSP-FC1-BUFFER,FEEDING,PRJ-HSP-FC1,2.70383167,0.0,0.969447,RSS_PERT_VARIANCE,2.70164011,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,887c3b37b08296a33e2d1e243a28f41edf781174f24dd6c9dc9c46d42a70fc1e
PRJ-HSP,P03,PRJ-HSP-FC2-BUFFER,FEEDING,PRJ-HSP-FC2,4.7861275,2.42142672,0.008711,RSS_PERT_VARIANCE,8.46519025,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,99b83b2c4dd150a5cf6d826b5fd737dd7409fb3a390114a6dce2d04f00cd8e65
PRJ-HSP,P04,PRJ-HSP-CC-BUFFER,PROJECT,PRJ-HSP-CC,15.18324537,4.92348222,0.5510607,RSS_PERT_VARIANCE,85.19172589,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,29932027441a1b202fcae72a8ba7aa6b44e3011252b7d1890a5f3d5ed6e9e570
PRJ-HSP,P04,PRJ-HSP-FC1-BUFFER,FEEDING,PRJ-HSP-FC1,2.70383167,0.0,0.953596,RSS_PERT_VARIANCE,2.70164011,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b19afb917c6134ebe7583f38b0b086c023d41f9e590e626858f4bd86b303b448
PRJ-HSP,P04,PRJ-HSP-FC2-BUFFER,FEEDING,PRJ-HSP-FC2,4.7861275,0.45193762,0.905324,RSS_PERT_VARIANCE,8.46519025,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fddc3e63c9221c43158c1bd8f61563c1de929918df5f42354bf882b0bc267f55
PRJ-HSP,P05,PRJ-HSP-CC-BUFFER,PROJECT,PRJ-HSP-CC,15.18324537,1.89503153,0.6552788,RSS_PERT_VARIANCE,85.19172589,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a798d32887245846b82068c02b07f76d2cf97500986061f0ca063ea6d5b35b04
PRJ-HSP,P05,PRJ-HSP-FC1-BUFFER,FEEDING,PRJ-HSP-FC1,2.70383167,0.0,0.903251,RSS_PERT_VARIANCE,2.70164011,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c32079e63ef600351fdeb3c1cad2efd3aa62510bfc8a8290cf758c389fd0b914
PRJ-HSP,P05,PRJ-HSP-FC2-BUFFER,FEEDING,PRJ-HSP-FC2,4.7861275,0.0,0.89185,RSS_PERT_VARIANCE,8.46519025,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ef86eb3ba55329099beaca3eec74e315ca89fe45ce83d490e34b0876c36f946
PRJ-HSP,P06,PRJ-HSP-CC-BUFFER,PROJECT,PRJ-HSP-CC,15.18324537,0.6977362,0.7829248,RSS_PERT_VARIANCE,85.19172589,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,824b441b1a09450568baccaa03dc90e06718adc11a63b978d369eaaf0d87b4fe
PRJ-HSP,P06,PRJ-HSP-FC1-BUFFER,FEEDING,PRJ-HSP-FC1,2.70383167,0.0,0.90292,RSS_PERT_VARIANCE,2.70164011,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,77f766d87564f445796e5a27883e01ecf9c60033d275a6a8eb661e368c3b34b1
PRJ-HSP,P06,PRJ-HSP-FC2-BUFFER,FEEDING,PRJ-HSP-FC2,4.7861275,0.0,0.865267,RSS_PERT_VARIANCE,8.46519025,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ebc14ee59c29f4cb24a8b4f8b8920ac1540a88abef54468b2ce85d06d0b78d16
PRJ-HWY,P01,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,9.0659367,0.2344397,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,71866cf0d63b1bd362c33299ba49d1a3ece0493410f51aed533d58b938663223
PRJ-HWY,P01,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.93472543,0.961122,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,89f46fb07e66ca5c3ef9e4776badb6c808d68d119a115c0132c1e5a1880c221f
PRJ-HWY,P01,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,3.82102587,0.0,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a85f0fd614618b8fb12cd60f81acb3fd21679739411fbb4006b285106d9fc44f
PRJ-HWY,P02,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,7.33033325,0.3976187,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6c08a72cd49da90a01849b1fa6a9edfdb29b4fdc8994bcd787affdc08f4ac73
PRJ-HWY,P02,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.65808307,1.0,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,810d0cf2f7a475a4ae2b045ac966aa8aac7e8de0480f923441f04197acb7e910
PRJ-HWY,P02,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,3.59751163,0.0,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3c495103fe88233542575448f19fe85ed3085ad4b600170aed0c6b9b406da2d7
PRJ-HWY,P03,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,6.91105886,0.4961374,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ad64319b7fc38c380b8792994e3cd25bbf9c634339849d01f7c166610b2b9dcf
PRJ-HWY,P03,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.80251035,1.0,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,69600be18116bacf93996bbb498e8293e22375c228d3edcb39ce110447b3b9d2
PRJ-HWY,P03,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,3.62109905,0.056959,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c2ccd08f8ea1fde13b23d29f27810069bf9406a0e79c11d21f32abf39e2810e
PRJ-HWY,P04,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,6.08461068,0.5841321,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b3a6b1bd1de22fa656308f8d0792739b25736600b2c90de60417e2494b135738
PRJ-HWY,P04,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.79171496,0.955305,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4d6830dd2fdf3b38c9de6b24ca30ec9d2ad313a4bd660a110a16dc198825926a
PRJ-HWY,P04,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,1.54854267,1.0,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b5e9c1f713f6f80b4b425438759608c88b88626ba34694ceb296dadfa5f5c86
