project_id,period_id,seed_node_id,seed_magnitude,propagation_steps,propagation_rule,cycle_handling,seed_impact_vector,first_order_impact_vector,propagated_impact_vector,cumulative_state_vector,total_first_order_impact,total_propagated_impact_excluding_seed,total_state_including_seed,positive_impacted_node_count_excluding_seed,positive_state_node_count_including_seed,material_impacted_node_count_excluding_seed,material_state_node_count_including_seed,materiality_threshold,seed_included_in_cumulative_state,seed_included_in_propagated_impact,ground_truth_hash,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P05,PRJ-HWY-DSM-01,1.75,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HWY-DSM-01"": 1.75, ""PRJ-HWY-DSM-02"": 0.0, ""PRJ-HWY-DSM-03"": 0.0, ""PRJ-HWY-DSM-04"": 0.0, ""PRJ-HWY-DSM-05"": 0.0, ""PRJ-HWY-DSM-06"": 0.0, ""PRJ-HWY-DSM-07"": 0.0, ""PRJ-HWY-DSM-08"": 0.0}","{""PRJ-HWY-DSM-01"": 0.0, ""PRJ-HWY-DSM-02"": 0.504962, ""PRJ-HWY-DSM-03"": 0.331478, ""PRJ-HWY-DSM-04"": 0.0, ""PRJ-HWY-DSM-05"": 0.0, ""PRJ-HWY-DSM-06"": 0.0, ""PRJ-HWY-DSM-07"": 0.0, ""PRJ-HWY-DSM-08"": 0.0}","{""PRJ-HWY-DSM-01"": 0.0, ""PRJ-HWY-DSM-02"": 0.504962, ""PRJ-HWY-DSM-03"": 0.34746, ""PRJ-HWY-DSM-04"": 0.084952, ""PRJ-HWY-DSM-05"": 0.164664, ""PRJ-HWY-DSM-06"": 0.053507, ""PRJ-HWY-DSM-07"": 0.0, ""PRJ-HWY-DSM-08"": 0.0}","{""PRJ-HWY-DSM-01"": 1.75, ""PRJ-HWY-DSM-02"": 0.504962, ""PRJ-HWY-DSM-03"": 0.34746, ""PRJ-HWY-DSM-04"": 0.084952, ""PRJ-HWY-DSM-05"": 0.164664, ""PRJ-HWY-DSM-06"": 0.053507, ""PRJ-HWY-DSM-07"": 0.0, ""PRJ-HWY-DSM-08"": 0.0}",0.83644,1.155545,2.905545,5,6,5,6,0.05,True,False,f8eba4a7d839cfcbfd36593f9d1d6e77dbb76e6c6392c2a92012dcfad6fe2d8b,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,af629b844e25b12e23b31c54b5e5f21994ef294b2aab9a26f141efd65f7b05a1
PRJ-HWY,P06,PRJ-HWY-DSM-02,1.9,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HWY-DSM-01"": 0.0, ""PRJ-HWY-DSM-02"": 1.9, ""PRJ-HWY-DSM-03"": 0.0, ""PRJ-HWY-DSM-04"": 0.0, ""PRJ-HWY-DSM-05"": 0.0, ""PRJ-HWY-DSM-06"": 0.0, ""PRJ-HWY-DSM-07"": 0.0, ""PRJ-HWY-DSM-08"": 0.0}","{""PRJ-HWY-DSM-01"": 0.0, ""PRJ-HWY-DSM-02"": 0.0, ""PRJ-HWY-DSM-03"": 0.0, ""PRJ-HWY-DSM-04"": 0.0, ""PRJ-HWY-DSM-05"": 0.536055, ""PRJ-HWY-DSM-06"": 0.0, ""PRJ-HWY-DSM-07"": 0.0, ""PRJ-HWY-DSM-08"": 0.0}","{""PRJ-HWY-DSM-01"": 0.0, ""PRJ-HWY-DSM-02"": 0.0, ""PRJ-HWY-DSM-03"": 0.060135, ""PRJ-HWY-DSM-04"": 0.015411, ""PRJ-HWY-DSM-05"": 0.536055, ""PRJ-HWY-DSM-06"": 0.201327, ""PRJ-HWY-DSM-07"": 0.083388, ""PRJ-HWY-DSM-08"": 0.0}","{""PRJ-HWY-DSM-01"": 0.0, ""PRJ-HWY-DSM-02"": 1.9, ""PRJ-HWY-DSM-03"": 0.060135, ""PRJ-HWY-DSM-04"": 0.015411, ""PRJ-HWY-DSM-05"": 0.536055, ""PRJ-HWY-DSM-06"": 0.201327, ""PRJ-HWY-DSM-07"": 0.083388, ""PRJ-HWY-DSM-08"": 0.0}",0.536055,0.896316,2.796316,5,6,4,5,0.05,True,False,bc167e5cc8db3aa87bebfc12e299254c2580275ae828e355d1bb4fca8c23df90,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4b0d8184503161fe20402e7bbe2703b16248fa59abe492bf624fdf57163f02bc
PRJ-HSP,P01,PRJ-HSP-DSM-01,1.15,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HSP-DSM-01"": 1.15, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.239736, ""PRJ-HSP-DSM-03"": 0.239584, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.239736, ""PRJ-HSP-DSM-03"": 0.250991, ""PRJ-HSP-DSM-04"": 0.063176, ""PRJ-HSP-DSM-05"": 0.099923, ""PRJ-HSP-DSM-06"": 0.029314, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 1.15, ""PRJ-HSP-DSM-02"": 0.239736, ""PRJ-HSP-DSM-03"": 0.250991, ""PRJ-HSP-DSM-04"": 0.063176, ""PRJ-HSP-DSM-05"": 0.099923, ""PRJ-HSP-DSM-06"": 0.029314, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}",0.47932,0.68314,1.83314,5,6,4,5,0.05,True,False,b9d30a5cfbc7c423e0e3087e42fabbf6e73aa32e089159af2311bacd0a47ed97,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ac9a0e31e618f98cf155a4e99397a0d6a75c84cfd4525664301dbffb9af9fd4
PRJ-HSP,P02,PRJ-HSP-DSM-02,1.3,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 1.3, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.446455, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.061857, ""PRJ-HSP-DSM-04"": 0.016311, ""PRJ-HSP-DSM-05"": 0.446455, ""PRJ-HSP-DSM-06"": 0.158958, ""PRJ-HSP-DSM-07"": 0.059324, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 1.3, ""PRJ-HSP-DSM-03"": 0.061857, ""PRJ-HSP-DSM-04"": 0.016311, ""PRJ-HSP-DSM-05"": 0.446455, ""PRJ-HSP-DSM-06"": 0.158958, ""PRJ-HSP-DSM-07"": 0.059324, ""PRJ-HSP-DSM-08"": 0.0}",0.446455,0.742905,2.042905,5,6,4,5,0.05,True,False,6112051a62c2a555c378584f133f0b799e5e34fe423d8c4e4dfea6ce2c928d0c,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3c344b3a6d9a47fbf77960591c077374c51a9f065f2d1f8f2d3ac8e422e4ec1d
PRJ-HSP,P03,PRJ-HSP-DSM-03,1.45,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 1.45, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.382352, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.014751, ""PRJ-HSP-DSM-04"": 0.382352, ""PRJ-HSP-DSM-05"": 0.106463, ""PRJ-HSP-DSM-06"": 0.037906, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 1.464751, ""PRJ-HSP-DSM-04"": 0.382352, ""PRJ-HSP-DSM-05"": 0.106463, ""PRJ-HSP-DSM-06"": 0.037906, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}",0.382352,0.541471,1.991471,3,4,2,3,0.05,True,False,9b8853529dbbb5b919598dc879efcec8a07afbcd9adabf915d5ccdc1705df3cf,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a61aa25dfa2a0a812382d28f5a44e836037f21a63d2da5fb44cbf24b0b73136
PRJ-HSP,P04,PRJ-HSP-DSM-04,1.6,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 1.6, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.445509, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.061726, ""PRJ-HSP-DSM-04"": 0.016277, ""PRJ-HSP-DSM-05"": 0.445509, ""PRJ-HSP-DSM-06"": 0.158621, ""PRJ-HSP-DSM-07"": 0.059198, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.061726, ""PRJ-HSP-DSM-04"": 1.616277, ""PRJ-HSP-DSM-05"": 0.445509, ""PRJ-HSP-DSM-06"": 0.158621, ""PRJ-HSP-DSM-07"": 0.059198, ""PRJ-HSP-DSM-08"": 0.0}",0.445509,0.74133,2.34133,4,5,4,5,0.05,True,False,6c9919e37cf5a20c8edf3d9b4beb203063e2370a04364bb4a0e9fb022ceceb27,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6dff0f8d28473626c9f58334da7c25273fb597e255137ba75c2829985ed2a360
PRJ-HSP,P05,PRJ-HSP-DSM-01,1.75,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HSP-DSM-01"": 1.75, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.364816, ""PRJ-HSP-DSM-03"": 0.364584, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.364816, ""PRJ-HSP-DSM-03"": 0.381943, ""PRJ-HSP-DSM-04"": 0.096138, ""PRJ-HSP-DSM-05"": 0.152056, ""PRJ-HSP-DSM-06"": 0.044608, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 1.75, ""PRJ-HSP-DSM-02"": 0.364816, ""PRJ-HSP-DSM-03"": 0.381943, ""PRJ-HSP-DSM-04"": 0.096138, ""PRJ-HSP-DSM-05"": 0.152056, ""PRJ-HSP-DSM-06"": 0.044608, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}",0.7294,1.039561,2.789561,5,6,4,5,0.05,True,False,49e9a234ee114fa12681ce6ab438d9a812aafde480673d21737bf4292a0696ae,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,86400faf0175a54d9123536efb40eae996b0c04ac3a4f5ca4d2c5d98f68d7a9e
PRJ-HSP,P06,PRJ-HSP-DSM-02,1.9,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 1.9, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.0, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.0, ""PRJ-HSP-DSM-04"": 0.0, ""PRJ-HSP-DSM-05"": 0.652511, ""PRJ-HSP-DSM-06"": 0.0, ""PRJ-HSP-DSM-07"": 0.0, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 0.0, ""PRJ-HSP-DSM-03"": 0.090406, ""PRJ-HSP-DSM-04"": 0.023839, ""PRJ-HSP-DSM-05"": 0.652511, ""PRJ-HSP-DSM-06"": 0.232323, ""PRJ-HSP-DSM-07"": 0.086704, ""PRJ-HSP-DSM-08"": 0.0}","{""PRJ-HSP-DSM-01"": 0.0, ""PRJ-HSP-DSM-02"": 1.9, ""PRJ-HSP-DSM-03"": 0.090406, ""PRJ-HSP-DSM-04"": 0.023839, ""PRJ-HSP-DSM-05"": 0.652511, ""PRJ-HSP-DSM-06"": 0.232323, ""PRJ-HSP-DSM-07"": 0.086704, ""PRJ-HSP-DSM-08"": 0.0}",0.652511,1.085784,2.985784,5,6,4,5,0.05,True,False,ce69bb245c4e394b72da6628e6e1c39d70cf117151843e6432e1fe8744f5253f,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ddba68baaad16b7cd029f857e060db05a1ceded8499ea12a23164bcd612a95e4
PRJ-WTR,P01,PRJ-WTR-DSM-01,1.15,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-WTR-DSM-01"": 1.15, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.246858, ""PRJ-WTR-DSM-03"": 0.232443, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.246858, ""PRJ-WTR-DSM-03"": 0.241545, ""PRJ-WTR-DSM-04"": 0.04839, ""PRJ-WTR-DSM-05"": 0.088153, ""PRJ-WTR-DSM-06"": 0.023412, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 1.15, ""PRJ-WTR-DSM-02"": 0.246858, ""PRJ-WTR-DSM-03"": 0.241545, ""PRJ-WTR-DSM-04"": 0.04839, ""PRJ-WTR-DSM-05"": 0.088153, ""PRJ-WTR-DSM-06"": 0.023412, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}",0.4793,0.648359,1.798359,5,6,3,4,0.05,True,False,c0abb5f445a259da95ccec9d12bf3bb4cba78a0e760c1b70a1af83829f8ec7fa,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,976789ecf378473513844b52721606b71439ea7cdc24d2ed6911df5064108acb
PRJ-WTR,P02,PRJ-WTR-DSM-02,1.3,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 1.3, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.400147, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.047935, ""PRJ-WTR-DSM-04"": 0.009979, ""PRJ-WTR-DSM-05"": 0.400147, ""PRJ-WTR-DSM-06"": 0.123294, ""PRJ-WTR-DSM-07"": 0.049478, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 1.3, ""PRJ-WTR-DSM-03"": 0.047935, ""PRJ-WTR-DSM-04"": 0.009979, ""PRJ-WTR-DSM-05"": 0.400147, ""PRJ-WTR-DSM-06"": 0.123294, ""PRJ-WTR-DSM-07"": 0.049478, ""PRJ-WTR-DSM-08"": 0.0}",0.400147,0.630833,1.930833,5,6,2,3,0.05,True,False,8a4e080b880799d4afcca999bbcf7ad54af891dbce7c05a2e6e0fb3eb3fa22f4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,905a99b67bbeac783de0844b452734fcc9a90e0d9f653112a3eb72ec5afd597a
PRJ-WTR,P03,PRJ-WTR-DSM-03,1.45,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 1.45, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.301864, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.009094, ""PRJ-WTR-DSM-04"": 0.301864, ""PRJ-WTR-DSM-05"": 0.075913, ""PRJ-WTR-DSM-06"": 0.02339, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 1.459094, ""PRJ-WTR-DSM-04"": 0.301864, ""PRJ-WTR-DSM-05"": 0.075913, ""PRJ-WTR-DSM-06"": 0.02339, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}",0.301864,0.410261,1.860261,3,4,2,3,0.05,True,False,64282a765f3319bcfb19961c615bcf67f7fd1e9281bcb2a8f16617fae24178f7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8bb680667bfc0d2f2d5030b51a10097bb127879c47500d52e27bbcb9df065efb
PRJ-WTR,P04,PRJ-WTR-DSM-04,1.6,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 1.6, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.402368, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.048201, ""PRJ-WTR-DSM-04"": 0.010035, ""PRJ-WTR-DSM-05"": 0.402368, ""PRJ-WTR-DSM-06"": 0.123979, ""PRJ-WTR-DSM-07"": 0.049753, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.048201, ""PRJ-WTR-DSM-04"": 1.610035, ""PRJ-WTR-DSM-05"": 0.402368, ""PRJ-WTR-DSM-06"": 0.123979, ""PRJ-WTR-DSM-07"": 0.049753, ""PRJ-WTR-DSM-08"": 0.0}",0.402368,0.634336,2.234336,4,5,2,3,0.05,True,False,e83d083043a77a34d0bd71d5f0ef078340a1a72427a1d001bf1fae1686e3a939,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6742f8eba7af1de56f0915c3b0ca3253bbc7c89b9396292ff48a7a30e43eedf3
PRJ-WTR,P05,PRJ-WTR-DSM-01,1.75,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-WTR-DSM-01"": 1.75, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.375653, ""PRJ-WTR-DSM-03"": 0.353717, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.375653, ""PRJ-WTR-DSM-03"": 0.367569, ""PRJ-WTR-DSM-04"": 0.073638, ""PRJ-WTR-DSM-05"": 0.134146, ""PRJ-WTR-DSM-06"": 0.035628, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 1.75, ""PRJ-WTR-DSM-02"": 0.375653, ""PRJ-WTR-DSM-03"": 0.367569, ""PRJ-WTR-DSM-04"": 0.073638, ""PRJ-WTR-DSM-05"": 0.134146, ""PRJ-WTR-DSM-06"": 0.035628, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}",0.72937,0.986633,2.736633,5,6,4,5,0.05,True,False,22eb9100c0013f5a36bbceb29a81a24971e48e5883efd3f0b89f0cc1e18f5596,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,91f1a6ca2dedf79fda8efcb71ca66b349d5d3001df09741aa8ed94109348900b
