target_project_id,analog_project_id,similarity_rank,distance,analog_cost_overrun_pct,analog_schedule_overrun_pct,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0021,REF-0279,3,1.508069,0.182144,0.192397,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d5af5a2402475e07584a662f4a104e9763dfe38fed14d8b7653b87783c5631f6
REF-0021,REF-0099,4,1.845235,0.241607,0.282997,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ac01ac8eb8b6bb0f39d0d3a9f906e936dcd35de927648fb62f6f6a9d9ac83c0d
REF-0021,REF-0087,5,1.859096,0.203618,0.273991,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,381796e1d259995bb8272b4accbbabe70497ac3274506c828724215aa6fffbe7
REF-0024,REF-0048,1,1.479556,0.094475,0.107229,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d22a7d28bd2f15eeb7e38d87fe2041809205b8cf82605d4bbd2253698d2508f
REF-0024,REF-0144,2,1.665716,0.207613,0.079469,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,418e20510103ff43d6079b6a14743308db3f5a9b5fcbb2b1a3d80c45e5d1ee86
REF-0024,REF-0126,3,1.709217,0.22293,0.09593,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,124c32d85781faf59a68e7814e2f79cb09e4cc751447b8586155e76cde8d9d0e
REF-0024,REF-0036,4,1.858534,0.141913,0.020807,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c6fcadd88202aadb3d7f11c023bc67eaf3577068f18970d6138d184438eba089
REF-0024,REF-0186,5,1.891037,0.156446,0.163416,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,26ec63f2480ac6aa6499fbef7e60d74bc73365275ced2e330712d748e80c45cf
REF-0027,REF-0123,1,1.183136,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fae633fc6f031961328975adc4a6a55e8fd53674709178d3ed4c6231c1181d87
REF-0027,REF-0219,2,1.240475,0.23869,0.234248,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,311a1be0226b10bb4886aaa80996c15634a4624ad2d45045463cd5a47ae5f3ac
REF-0027,REF-0099,3,1.689452,0.241607,0.282997,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e5ec9a83eacbe8cc34c85802190b2abac9d30757da417791552700ba9fcdd188
REF-0027,REF-0315,4,1.692432,0.17762,0.159899,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b2437d73fd0c0bc2b6dec4cf24d730dcf586fbd6f2e68a27c8d111dadcb6bcf1
REF-0027,REF-0357,5,1.763134,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f6dc93010669dea9a1b7a6438fb9d4645032e933fff3097c46f627181e95bb73
REF-0035,REF-0227,1,1.440162,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,da655f9fb2deddecd1358cae760602267717c3794f96397e6f160c4fa03eb565
REF-0035,REF-0011,2,1.556648,0.151488,-0.009784,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6962a113dacd3f92e1587d6ff5057483ce82365cb71c916d166693305be22a3
REF-0035,REF-0143,3,1.901581,0.150164,0.142257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,02afed665d07c40b1e3724179d4d95380e22f536025518e266bb05fe97e38cae
REF-0035,REF-0305,4,2.048198,0.236663,0.111837,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23707b4c0520fbdfdced63905edbad83435d2eba025829826bf1d9c215bea059
REF-0035,REF-0125,5,2.236454,0.260639,0.226583,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5601dd0c003f32ac2548611967b3245c17d6ed8b35f1bde197bdaa307f4c0784
REF-0037,REF-0235,1,1.454993,0.141785,0.256716,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb57b86ca4cbb68a283c384147716f477e7475d87c993f5ba1e847670830ea5c
REF-0037,REF-0085,2,1.743822,0.153222,0.260764,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f672071c848d8e50bd853ca03c59cb5beb4c36bf60f35dd6d017f79c8e769117
REF-0037,REF-0277,3,1.809595,0.189851,0.217225,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5756cb9203bcdd2eac43fb19de68e62b641e5cb724be49457631beff0c747807
REF-0037,REF-0073,4,1.910632,0.261087,0.171359,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,61fac9541a8d50470f5798b6b5c648bfc6010cbeb533b8549ded04704a8719d1
REF-0037,REF-0109,5,1.996788,0.591504,0.481507,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc1242dbc31fcb3616c06b96329c9bdf5fa2451b6ea9f6abd9210867250a1883
REF-0045,REF-0357,1,1.759396,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,77190fd83b8749c18a20bb2237d1ec47c02372be2ba7fab22d634eb3617f0ec0
REF-0045,REF-0123,2,1.780147,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9bbe1d55560faa53103a0e365b9fe3ae50aeb5d88b793eebbc01c4ac163d901
REF-0045,REF-0219,3,1.939513,0.23869,0.234248,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44057898e6f6a6a34212ce8d8ae06deff613eaade6a87bea75f5b8a2aaa72472
REF-0045,REF-0207,4,2.023949,0.205646,0.116261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a37410b2b1df926c5ba6934763130dee6157fdce28305abfe80b061b3fae9b9
REF-0045,REF-0081,5,2.068285,0.037455,0.174158,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6136696457995849c8cb122d3e4c06429ea44bb7af3628c6e704d3dacc36ceef
REF-0049,REF-0211,1,1.806536,0.114219,0.227707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d9f5f7dce8953d4a2ad3cf2af9c54bf9117166e81eafcbc371dc0824b14c0fa8
REF-0049,REF-0337,2,1.880439,0.03188,-0.018109,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97963e3c31f05f3ee6e7bb876acad80fe49edf3e3c5aba0954930cb4b56ce698
REF-0049,REF-0187,3,1.990391,0.11987,0.078777,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,16411c97dc2342c33e123f06f593030fb47e24fff1f1a30288946917f671df3a
REF-0049,REF-0355,4,2.393396,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57ae18e537963ff7d522f126b06d8b08559bea5e73d08d94c8be44f839cf9f4c
REF-0049,REF-0199,5,2.414321,0.105962,0.012516,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ed4f51155b3152541341000277a025870c1ab46ea3c6e33358e65641b0389075
REF-0051,REF-0171,1,1.673073,0.262853,0.056315,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c80abf3ea3499b2c4052c792a8998b0b340ca74de68703cc56009ca4e2971b90
REF-0051,REF-0123,2,2.020939,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8c0f84a5bf3ba1d7777c3bcb7da46e27a95625b1c576f61ef3356a1fbd8f62f7
REF-0051,REF-0243,3,2.141988,0.588903,0.646257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33295dda2785c874990405959c6b450bfdf880edd04b48f69127d19eddd6f4bf
REF-0051,REF-0093,4,2.235386,0.208265,0.110261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c9e2c90b7ceae95e637fc98f4dc9fbb5154cb005d96b9b662357a397e6c93810
REF-0051,REF-0297,5,2.371695,0.108335,0.08799,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7348f237a4555208554477e3efabfd5855c9726ae6a5e32826df8073d4f918a2
REF-0052,REF-0340,1,1.483536,0.182739,0.259243,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8f57b7b3f1140dad65dc9dd68b9bacad6c22ca090f461a123d7d6a9b65074ede
REF-0052,REF-0154,2,1.674867,0.138735,0.222256,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ee1fa861ffc10f54a241335add056c4d31f30ccdc529ac736c1b7bd17ad53ea
REF-0052,REF-0124,3,1.691787,0.093044,0.043435,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,eea17bae7e2734fea0bbff84d89ed859dca18759f42cf6968e2b01fdd40b4357
REF-0052,REF-0328,4,1.866842,0.540266,0.535288,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ee6b846b14433aaebc77225dcae7f7b80382d33a88c3d3bc307cd4223d3a88e
REF-0052,REF-0028,5,1.89683,0.163359,0.193644,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d6ae92bf6c566b007805183739fdd705320274b60dda69cfde3e11bd0a6876db
REF-0055,REF-0247,1,1.217637,0.146076,0.154505,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d000eb12cf643607e08421cbc11a77911a40749ae28aa3d14d772f452d0c462f
REF-0055,REF-0319,2,1.661939,0.155183,0.121043,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5711c441dcd7e5933cc5a9ba40ed341becd580e0c3b19d41512f3b5011d738c7
REF-0055,REF-0007,3,1.680317,0.165789,0.25719,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4463debeebff71ebfe177bd960284be0db3240a4a336d038aaa22263d101caf8
REF-0055,REF-0277,4,1.742142,0.189851,0.217225,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,780c9bce3af6f426f86a6664c339188c6a0dba0a60ebb3f5d5af7d346036ddc9
REF-0055,REF-0031,5,1.752949,0.115344,0.110843,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8d69b2855900a26db05f8bcff344a6561b48bad639b73da8ffaa52ba19033570
REF-0059,REF-0311,1,1.846208,0.034739,0.314714,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9369a43efddef6d4fea3dd153e2dcad006402f9f05f12aa9c10758c882ba8848
REF-0059,REF-0239,2,1.919211,0.737076,0.342981,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,004deccb1527103659d1b8937eb590ce8717c0302e737ff8b0f8d11e4ffbc6d4
REF-0059,REF-0191,3,2.04708,0.146077,0.098237,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef86e6fe0bdb83693b043cbf49e62299edab0bccb1dee71ffb9da552d662feb8
REF-0059,REF-0227,4,2.291302,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05cfb33c7282e2764aa65c7c7907b1bb6899127b860baa345fc56268dffc7f36
REF-0059,REF-0017,5,2.342625,0.458591,0.516931,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c87cc4b4b66d4ed391009058cca1c28db93f89723a404b7c64aee80248566004
